lat,lon,e5_maat,e5_tdd,e5_fdd,e5_sqrt_tdd,e5_twarm,e5_tcold,e5_stl1,e5_swe
70.2742,68.8908,-5.5437912940979,1024.0408325195312,3018.870635986328,32.00063800175758,12.914215087890625,-20.853530883789062,0.9144668579101562,0.08553697913885117
66.3132,76.9035,-4.370174407958984,1419.9848022460938,2984.444595336914,37.68268570903743,16.201324462890625,-22.401702880859375,2.1509780883789062,0.07684831321239471
67.4779,76.6953,-4.863503932952881,1349.0092163085938,3093.7762603759766,36.728860808750845,15.60595703125,-22.484710693359375,1.7750269174575806,0.07448040693998337
66.7235,66.0805,-3.8580219745635986,1344.2768859863281,2721.8387145996094,36.66438170740546,16.08544921875,-20.699234008789062,1.651873230934143,0.09119045734405518
70.8893,78.4171,-7.053386688232422,1072.9711303710938,3617.924774169922,32.75623803752644,12.957183837890625,-23.751312255859375,0.44158935546875,0.079381562769413
70.8906,78.4308,-7.053386688232422,1072.9711303710938,3617.924774169922,32.75623803752644,12.957183837890625,-23.751312255859375,0.44158935546875,0.079381562769413
70.8699,78.5478,-7.064778804779053,1073.0362243652344,3622.153121948242,32.75723163463656,12.94970703125,-23.771163940429688,0.49608612060546875,0.07938019931316376
73.3269,70.0853,,,,,,,,
73.3286,70.0883,,,,,,,,
66.7092,66.5678,-3.740372896194458,1399.6033935546875,2733.6878356933594,37.41127361577907,16.52197265625,-20.914398193359375,1.999071717262268,0.08119992166757584
66.6967,66.3589,-3.8684399127960205,1361.9454956054688,2743.018844604492,36.904545730918684,16.249176025390625,-20.869476318359375,1.6870321035385132,0.08552753925323486
68.2253,69.1444,-4.47008752822876,1215.7966918945312,2816.7044219970703,34.8682762965784,14.54736328125,-20.515640258789062,2.032437562942505,0.0781850591301918
66.5439,66.7313,-3.5279159545898438,1442.61962890625,2698.6095275878906,37.981832879763054,16.71240234375,-21.050796508789062,2.3338699340820312,0.07412552088499069
66.5699,66.8809,-3.6494991779327393,1417.8276672363281,2718.4606170654297,37.6540524676472,16.578277587890625,-21.037124633789062,2.2527873516082764,0.0750432014465332
66.05,76.6449,-4.156416416168213,1442.6557006835938,2929.154541015625,37.98230773246399,16.46240234375,-22.189132690429688,2.631993532180786,0.07766600698232651
72.3833,99.5,-10.160834312438965,954.3594665527344,4626.967727661133,30.89270895458562,10.34747314453125,-29.430938720703125,0.853485107421875,0.021547675132751465
74.5333,98.6,-12.170519828796387,603.3878173828125,5014.347137451172,24.56395361872377,7.135498046875,-29.499618530273438,-2.3848774433135986,0.06622820347547531
71.5833,128.7833,-11.135551452636719,832.9125671386719,4863.536315917969,28.860224655027753,8.723052978515625,-31.060882568359375,-1.7002843618392944,0.05269652232527733
71.8617,141.0102,-11.374079704284668,845.8851623535156,4964.283264160156,29.08410497769384,8.485137939453125,-33.29689025878906,-1.541887879371643,0.05233873054385185
71.7855,129.4192,,,,,,,,
71.7855,71.4192,-6.458829402923584,881.8038330078125,3211.203826904297,29.695181983072818,10.69903564453125,-21.358078002929688,0.16774241626262665,0.08063092082738876
69.4333,88.4667,-7.186252593994141,1275.4639587402344,3865.8866577148438,35.71363827363763,14.875152587890625,-24.754898071289062,1.4993184804916382,0.17807625234127045
67.4814,86.4347,-5.354166507720947,1454.3613891601562,3377.345474243164,38.13609037591762,16.263824462890625,-24.162445068359375,3.3362300395965576,0.13755197823047638
62.0133,129.6568,-6.451929569244385,2094.6375122070312,4403.7537841796875,45.76721001117537,19.82373046875,-35.20567321777344,1.6307169198989868,0.0205765962600708
62.3162,129.4995,-7.152048587799072,1958.7362365722656,4524.366775512695,44.25761218787414,18.913238525390625,-35.92182922363281,1.104321837425232,0.020327026024460793
56.7604,118.189,-5.199655055999756,1602.5265808105469,3468.414093017578,40.03156980197687,15.83642578125,-25.573837280273438,1.3104299306869507,0.0355159193277359
56.9063,118.2807,-4.002932071685791,1857.6772766113281,3286.2195739746094,43.100780464062694,17.441558837890625,-25.492141723632812,1.5425567626953125,0.031594809144735336
72.3698,126.4806,,,,,,,,
70.9167,156.6333,-10.309135437011719,675.6680603027344,4408.6094970703125,25.99361576046577,6.97314453125,-29.495773315429688,-1.4808019399642944,0.05225221440196037
70.0833,159.5833,-9.901066780090332,677.7283020019531,4260.583190917969,26.03321536041895,7.15509033203125,-28.930999755859375,-0.8369725346565247,0.05397723615169525
70.0833,159.9167,,,,,,,,
69.4833,156.9833,-10.019639015197754,935.234130859375,4558.344345092773,30.58159791213296,10.02294921875,-31.131515502929688,-0.03144581988453865,0.05641096830368042
69.3833,158.4667,-9.857150077819824,929.0274353027344,4493.07829284668,30.479951366475873,9.98321533203125,-30.833023071289062,0.0911916121840477,0.052795130759477615
69.0833,158.9,-9.655078887939453,1030.8757019042969,4519.93879699707,32.107253104311134,10.956207275390625,-31.139007568359375,0.29754638671875,0.05147824063897133
