cond,target,fold,seed,anchor,pseudo,r,resid,lam,rmse_cm,bias_cm,n
labels,Lena,0,2,stefan,none,0.0,mlp,1.0,14.446,2.666,1496
labels,Lena,0,0,cci_cal,none,0.0,catboost_lo,0.0,15.501,5.447,1496
labels,Lena,0,0,cci_cal,none,0.0,catboost_lo,0.25,14.736,4.711,1496
labels,Lena,0,0,cci_cal,none,0.0,catboost_lo,0.5,14.396,3.975,1496
labels,Lena,0,0,cci_cal,none,0.0,catboost_lo,0.75,14.51,3.239,1496
labels,Lena,0,0,cci_cal,none,0.0,catboost_lo,1.0,15.069,2.503,1496
labels,Lena,0,1,cci_cal,none,0.0,catboost_lo,0.0,15.501,5.447,1496
labels,Lena,0,1,cci_cal,none,0.0,catboost_lo,0.25,14.666,4.665,1496
labels,Lena,0,1,cci_cal,none,0.0,catboost_lo,0.5,14.279,3.883,1496
labels,Lena,0,1,cci_cal,none,0.0,catboost_lo,0.75,14.379,3.101,1496
labels,Lena,0,1,cci_cal,none,0.0,catboost_lo,1.0,14.955,2.319,1496
labels,Lena,0,2,cci_cal,none,0.0,catboost_lo,0.0,15.501,5.447,1496
labels,Lena,0,2,cci_cal,none,0.0,catboost_lo,0.25,14.717,4.723,1496
labels,Lena,0,2,cci_cal,none,0.0,catboost_lo,0.5,14.31,3.999,1496
labels,Lena,0,2,cci_cal,none,0.0,catboost_lo,0.75,14.31,3.274,1496
labels,Lena,0,2,cci_cal,none,0.0,catboost_lo,1.0,14.719,2.55,1496
labels,Lena,0,0,stefan_cci,none,0.0,ridge,0.0,14.567,-0.031,1496
labels,Lena,0,0,stefan_cci,none,0.0,ridge,0.25,15.231,2.147,1496
labels,Lena,0,0,stefan_cci,none,0.0,ridge,0.5,16.399,4.325,1496
labels,Lena,0,0,stefan_cci,none,0.0,ridge,0.75,17.973,6.504,1496
labels,Lena,0,0,stefan_cci,none,0.0,ridge,1.0,19.857,8.682,1496
labels,Lena,0,1,stefan_cci,none,0.0,ridge,0.0,14.567,-0.031,1496
labels,Lena,0,1,stefan_cci,none,0.0,ridge,0.25,15.231,2.147,1496
labels,Lena,0,1,stefan_cci,none,0.0,ridge,0.5,16.399,4.325,1496
labels,Lena,0,1,stefan_cci,none,0.0,ridge,0.75,17.973,6.504,1496
labels,Lena,0,1,stefan_cci,none,0.0,ridge,1.0,19.857,8.682,1496
labels,Lena,0,2,stefan_cci,none,0.0,ridge,0.0,14.567,-0.031,1496
labels,Lena,0,2,stefan_cci,none,0.0,ridge,0.25,15.231,2.147,1496
labels,Lena,0,2,stefan_cci,none,0.0,ridge,0.5,16.399,4.325,1496
labels,Lena,0,2,stefan_cci,none,0.0,ridge,0.75,17.973,6.504,1496
labels,Lena,0,2,stefan_cci,none,0.0,ridge,1.0,19.857,8.682,1496
labels,Lena,0,0,stefan_cci,none,0.0,mlp,0.0,14.567,-0.031,1496
labels,Lena,0,0,stefan_cci,none,0.0,mlp,0.25,14.621,1.21,1496
labels,Lena,0,0,stefan_cci,none,0.0,mlp,0.5,14.885,2.451,1496
labels,Lena,0,0,stefan_cci,none,0.0,mlp,0.75,15.347,3.693,1496
labels,Lena,0,0,stefan_cci,none,0.0,mlp,1.0,15.991,4.934,1496
labels,Lena,0,1,stefan_cci,none,0.0,mlp,0.0,14.567,-0.031,1496
labels,Lena,0,1,stefan_cci,none,0.0,mlp,0.25,14.589,1.796,1496
labels,Lena,0,1,stefan_cci,none,0.0,mlp,0.5,14.982,3.624,1496
labels,Lena,0,1,stefan_cci,none,0.0,mlp,0.75,15.719,5.452,1496
labels,Lena,0,1,stefan_cci,none,0.0,mlp,1.0,16.753,7.28,1496
labels,Lena,0,2,stefan_cci,none,0.0,mlp,0.0,14.567,-0.031,1496
labels,Lena,0,2,stefan_cci,none,0.0,mlp,0.25,14.357,1.164,1496
labels,Lena,0,2,stefan_cci,none,0.0,mlp,0.5,14.463,2.359,1496
labels,Lena,0,2,stefan_cci,none,0.0,mlp,0.75,14.877,3.554,1496
labels,Lena,0,2,stefan_cci,none,0.0,mlp,1.0,15.575,4.749,1496
labels,Lena,0,0,stefan_soil,none,0.0,catboost_lo,0.0,15.193,5.777,1496
labels,Lena,0,0,stefan_soil,none,0.0,catboost_lo,0.25,14.316,4.476,1496
labels,Lena,0,0,stefan_soil,none,0.0,catboost_lo,0.5,13.772,3.175,1496
labels,Lena,0,0,stefan_soil,none,0.0,catboost_lo,0.75,13.6,1.874,1496
labels,Lena,0,0,stefan_soil,none,0.0,catboost_lo,1.0,13.814,0.572,1496
labels,Lena,0,1,stefan_soil,none,0.0,catboost_lo,0.0,15.193,5.777,1496
labels,Lena,0,1,stefan_soil,none,0.0,catboost_lo,0.25,14.246,4.2,1496
labels,Lena,0,1,stefan_soil,none,0.0,catboost_lo,0.5,13.775,2.622,1496
labels,Lena,0,1,stefan_soil,none,0.0,catboost_lo,0.75,13.829,1.045,1496
labels,Lena,0,1,stefan_soil,none,0.0,catboost_lo,1.0,14.401,-0.532,1496
labels,Lena,0,2,stefan_soil,none,0.0,catboost_lo,0.0,15.193,5.777,1496
labels,Lena,0,2,stefan_soil,none,0.0,catboost_lo,0.25,14.31,4.518,1496
labels,Lena,0,2,stefan_soil,none,0.0,catboost_lo,0.5,13.822,3.26,1496
labels,Lena,0,2,stefan_soil,none,0.0,catboost_lo,0.75,13.772,2.001,1496
labels,Lena,0,2,stefan_soil,none,0.0,catboost_lo,1.0,14.164,0.743,1496
labels,Lena,0,0,stefan_soil_cci,none,0.0,ridge,0.0,14.392,-0.62,1496
labels,Lena,0,0,stefan_soil_cci,none,0.0,ridge,0.25,14.981,1.68,1496
labels,Lena,0,0,stefan_soil_cci,none,0.0,ridge,0.5,16.131,3.98,1496
labels,Lena,0,0,stefan_soil_cci,none,0.0,ridge,0.75,17.732,6.28,1496
labels,Lena,0,0,stefan_soil_cci,none,0.0,ridge,1.0,19.675,8.58,1496
labels,Lena,0,1,stefan_soil_cci,none,0.0,ridge,0.0,14.392,-0.62,1496
labels,Lena,0,1,stefan_soil_cci,none,0.0,ridge,0.25,14.981,1.68,1496
labels,Lena,0,1,stefan_soil_cci,none,0.0,ridge,0.5,16.131,3.98,1496
labels,Lena,0,1,stefan_soil_cci,none,0.0,ridge,0.75,17.732,6.28,1496
labels,Lena,0,1,stefan_soil_cci,none,0.0,ridge,1.0,19.675,8.58,1496
labels,Lena,0,2,stefan_soil_cci,none,0.0,ridge,0.0,14.392,-0.62,1496
labels,Lena,0,2,stefan_soil_cci,none,0.0,ridge,0.25,14.981,1.68,1496
labels,Lena,0,2,stefan_soil_cci,none,0.0,ridge,0.5,16.131,3.98,1496
labels,Lena,0,2,stefan_soil_cci,none,0.0,ridge,0.75,17.732,6.28,1496
labels,Lena,0,2,stefan_soil_cci,none,0.0,ridge,1.0,19.675,8.58,1496
labels,Lena,0,0,stefan_soil_cci,none,0.0,mlp,0.0,14.392,-0.62,1496
labels,Lena,0,0,stefan_soil_cci,none,0.0,mlp,0.25,14.47,0.694,1496
labels,Lena,0,0,stefan_soil_cci,none,0.0,mlp,0.5,14.797,2.008,1496
labels,Lena,0,0,stefan_soil_cci,none,0.0,mlp,0.75,15.357,3.321,1496
labels,Lena,0,0,stefan_soil_cci,none,0.0,mlp,1.0,16.124,4.635,1496
labels,Lena,0,1,stefan_soil_cci,none,0.0,mlp,0.0,14.392,-0.62,1496
labels,Lena,0,1,stefan_soil_cci,none,0.0,mlp,0.25,14.391,0.961,1496
labels,Lena,0,1,stefan_soil_cci,none,0.0,mlp,0.5,14.708,2.542,1496
labels,Lena,0,1,stefan_soil_cci,none,0.0,mlp,0.75,15.324,4.122,1496
labels,Lena,0,1,stefan_soil_cci,none,0.0,mlp,1.0,16.203,5.703,1496
labels,Lena,0,2,stefan_soil_cci,none,0.0,mlp,0.0,14.392,-0.62,1496
labels,Lena,0,2,stefan_soil_cci,none,0.0,mlp,0.25,14.205,0.733,1496
labels,Lena,0,2,stefan_soil_cci,none,0.0,mlp,0.5,14.337,2.086,1496
labels,Lena,0,2,stefan_soil_cci,none,0.0,mlp,0.75,14.778,3.439,1496
labels,Lena,0,2,stefan_soil_cci,none,0.0,mlp,1.0,15.502,4.792,1496
covonly,Lena,0,0,none,cci,10.0,ridge,1.0,15.931,-5.0,1496
covonly,Lena,0,1,none,cci,10.0,ridge,1.0,15.922,-4.934,1496
covonly,Lena,0,2,none,cci,10.0,ridge,1.0,15.927,-4.971,1496
covonly,Lena,0,0,none,none,0.0,catboost_lo,1.0,19.974,14.056,1496
covonly,Lena,0,1,none,none,0.0,catboost_lo,1.0,19.479,13.255,1496
covonly,Lena,0,2,none,none,0.0,catboost_lo,1.0,19.976,14.026,1496
covonly,Lena,0,0,none,shuffle,10.0,catboost_lo,1.0,17.14,9.37,1496
covonly,Lena,0,1,none,shuffle,10.0,catboost_lo,1.0,17.163,9.384,1496
covonly,Lena,0,2,none,shuffle,10.0,catboost_lo,1.0,17.153,9.382,1496
covonly,Lena,0,0,none,cci,10.0,mlp,1.0,16.416,-7.391,1496
covonly,Lena,0,1,none,cci,10.0,mlp,1.0,16.421,-7.143,1496
covonly,Lena,0,2,none,cci,10.0,mlp,1.0,16.312,-6.737,1496
covonly,Lena,0,0,stefan,none,0.0,ridge,0.0,16.114,7.264,1496
covonly,Lena,0,0,stefan,none,0.0,ridge,0.25,16.167,5.558,1496
covonly,Lena,0,0,stefan,none,0.0,ridge,0.5,16.718,3.853,1496
covonly,Lena,0,0,stefan,none,0.0,ridge,0.75,17.719,2.147,1496
covonly,Lena,0,0,stefan,none,0.0,ridge,1.0,19.102,0.441,1496
covonly,Lena,0,1,stefan,none,0.0,ridge,0.0,16.114,7.264,1496
covonly,Lena,0,1,stefan,none,0.0,ridge,0.25,16.167,5.558,1496
covonly,Lena,0,1,stefan,none,0.0,ridge,0.5,16.718,3.853,1496
covonly,Lena,0,1,stefan,none,0.0,ridge,0.75,17.719,2.147,1496
covonly,Lena,0,1,stefan,none,0.0,ridge,1.0,19.102,0.441,1496
covonly,Lena,0,2,stefan,none,0.0,ridge,0.0,16.114,7.264,1496
covonly,Lena,0,2,stefan,none,0.0,ridge,0.25,16.167,5.558,1496
covonly,Lena,0,2,stefan,none,0.0,ridge,0.5,16.718,3.853,1496
covonly,Lena,0,2,stefan,none,0.0,ridge,0.75,17.719,2.147,1496
covonly,Lena,0,2,stefan,none,0.0,ridge,1.0,19.102,0.441,1496
covonly,Lena,0,0,stefan,shuffle,10.0,ridge,0.0,16.114,7.264,1496
covonly,Lena,0,0,stefan,shuffle,10.0,ridge,0.25,16.478,8.01,1496
covonly,Lena,0,0,stefan,shuffle,10.0,ridge,0.5,16.88,8.755,1496
covonly,Lena,0,0,stefan,shuffle,10.0,ridge,0.75,17.317,9.501,1496
covonly,Lena,0,0,stefan,shuffle,10.0,ridge,1.0,17.786,10.246,1496
covonly,Lena,0,1,stefan,shuffle,10.0,ridge,0.0,16.114,7.264,1496
covonly,Lena,0,1,stefan,shuffle,10.0,ridge,0.25,16.477,8.006,1496
covonly,Lena,0,1,stefan,shuffle,10.0,ridge,0.5,16.877,8.748,1496
covonly,Lena,0,1,stefan,shuffle,10.0,ridge,0.75,17.312,9.49,1496
covonly,Lena,0,1,stefan,shuffle,10.0,ridge,1.0,17.78,10.231,1496
covonly,Lena,0,2,stefan,shuffle,10.0,ridge,0.0,16.114,7.264,1496
covonly,Lena,0,2,stefan,shuffle,10.0,ridge,0.25,16.482,8.017,1496
covonly,Lena,0,2,stefan,shuffle,10.0,ridge,0.5,16.888,8.769,1496
covonly,Lena,0,2,stefan,shuffle,10.0,ridge,0.75,17.33,9.522,1496
covonly,Lena,0,2,stefan,shuffle,10.0,ridge,1.0,17.804,10.275,1496
covonly,Lena,0,0,stefan,cci,10.0,catboost_lo,0.0,16.114,7.264,1496
covonly,Lena,0,0,stefan,cci,10.0,catboost_lo,0.25,14.842,3.474,1496
covonly,Lena,0,0,stefan,cci,10.0,catboost_lo,0.5,14.509,-0.316,1496
covonly,Lena,0,0,stefan,cci,10.0,catboost_lo,0.75,15.178,-4.106,1496
covonly,Lena,0,0,stefan,cci,10.0,catboost_lo,1.0,16.729,-7.896,1496
covonly,Lena,0,1,stefan,cci,10.0,catboost_lo,0.0,16.114,7.264,1496
covonly,Lena,0,1,stefan,cci,10.0,catboost_lo,0.25,14.832,3.516,1496
covonly,Lena,0,1,stefan,cci,10.0,catboost_lo,0.5,14.472,-0.232,1496
covonly,Lena,0,1,stefan,cci,10.0,catboost_lo,0.75,15.101,-3.98,1496
covonly,Lena,0,1,stefan,cci,10.0,catboost_lo,1.0,16.606,-7.729,1496
covonly,Lena,0,2,stefan,cci,10.0,catboost_lo,0.0,16.114,7.264,1496
covonly,Lena,0,2,stefan,cci,10.0,catboost_lo,0.25,14.845,3.51,1496
covonly,Lena,0,2,stefan,cci,10.0,catboost_lo,0.5,14.499,-0.243,1496
covonly,Lena,0,2,stefan,cci,10.0,catboost_lo,0.75,15.138,-3.997,1496
covonly,Lena,0,2,stefan,cci,10.0,catboost_lo,1.0,16.651,-7.75,1496
covonly,Lena,0,0,stefan,none,0.0,mlp,0.0,16.114,7.264,1496
covonly,Lena,0,0,stefan,none,0.0,mlp,0.25,16.313,7.474,1496
covonly,Lena,0,0,stefan,none,0.0,mlp,0.5,16.636,7.684,1496
covonly,Lena,0,0,stefan,none,0.0,mlp,0.75,17.075,7.894,1496
covonly,Lena,0,0,stefan,none,0.0,mlp,1.0,17.622,8.104,1496
covonly,Lena,0,1,stefan,none,0.0,mlp,0.0,16.114,7.264,1496
covonly,Lena,0,1,stefan,none,0.0,mlp,0.25,15.911,7.344,1496
covonly,Lena,0,1,stefan,none,0.0,mlp,0.5,15.855,7.424,1496
covonly,Lena,0,1,stefan,none,0.0,mlp,0.75,15.947,7.504,1496
covonly,Lena,0,1,stefan,none,0.0,mlp,1.0,16.185,7.585,1496
covonly,Lena,0,2,stefan,none,0.0,mlp,0.0,16.114,7.264,1496
covonly,Lena,0,2,stefan,none,0.0,mlp,0.25,18.045,10.454,1496
covonly,Lena,0,2,stefan,none,0.0,mlp,0.5,20.407,13.643,1496
covonly,Lena,0,2,stefan,none,0.0,mlp,0.75,23.067,16.833,1496
covonly,Lena,0,2,stefan,none,0.0,mlp,1.0,25.934,20.022,1496
covonly,Lena,0,0,stefan,shuffle,10.0,mlp,0.0,16.114,7.264,1496
covonly,Lena,0,0,stefan,shuffle,10.0,mlp,0.25,16.262,7.608,1496
covonly,Lena,0,0,stefan,shuffle,10.0,mlp,0.5,16.418,7.952,1496
covonly,Lena,0,0,stefan,shuffle,10.0,mlp,0.75,16.581,8.295,1496
covonly,Lena,0,0,stefan,shuffle,10.0,mlp,1.0,16.751,8.639,1496
covonly,Lena,0,1,stefan,shuffle,10.0,mlp,0.0,16.114,7.264,1496
covonly,Lena,0,1,stefan,shuffle,10.0,mlp,0.25,16.212,7.544,1496
covonly,Lena,0,1,stefan,shuffle,10.0,mlp,0.5,16.316,7.824,1496
covonly,Lena,0,1,stefan,shuffle,10.0,mlp,0.75,16.428,8.104,1496
covonly,Lena,0,1,stefan,shuffle,10.0,mlp,1.0,16.545,8.384,1496
covonly,Lena,0,2,stefan,shuffle,10.0,mlp,0.0,16.114,7.264,1496
covonly,Lena,0,2,stefan,shuffle,10.0,mlp,0.25,16.28,7.673,1496
covonly,Lena,0,2,stefan,shuffle,10.0,mlp,0.5,16.458,8.082,1496
covonly,Lena,0,2,stefan,shuffle,10.0,mlp,0.75,16.646,8.491,1496
covonly,Lena,0,2,stefan,shuffle,10.0,mlp,1.0,16.844,8.899,1496
covonly,Lena,0,0,cci_cal,cci,10.0,ridge,0.0,15.559,5.617,1496
covonly,Lena,0,0,cci_cal,cci,10.0,ridge,0.25,14.929,2.962,1496
covonly,Lena,0,0,cci_cal,cci,10.0,ridge,0.5,14.78,0.307,1496
covonly,Lena,0,0,cci_cal,cci,10.0,ridge,0.75,15.124,-2.348,1496
covonly,Lena,0,0,cci_cal,cci,10.0,ridge,1.0,15.931,-5.003,1496
covonly,Lena,0,1,cci_cal,cci,10.0,ridge,0.0,15.559,5.617,1496
covonly,Lena,0,1,cci_cal,cci,10.0,ridge,0.25,14.935,2.979,1496
covonly,Lena,0,1,cci_cal,cci,10.0,ridge,0.5,14.786,0.341,1496
covonly,Lena,0,1,cci_cal,cci,10.0,ridge,0.75,15.125,-2.298,1496
covonly,Lena,0,1,cci_cal,cci,10.0,ridge,1.0,15.922,-4.936,1496
covonly,Lena,0,2,cci_cal,cci,10.0,ridge,0.0,15.559,5.617,1496
covonly,Lena,0,2,cci_cal,cci,10.0,ridge,0.25,14.932,2.971,1496
covonly,Lena,0,2,cci_cal,cci,10.0,ridge,0.5,14.783,0.325,1496
covonly,Lena,0,2,cci_cal,cci,10.0,ridge,0.75,15.125,-2.321,1496
covonly,Lena,0,2,cci_cal,cci,10.0,ridge,1.0,15.927,-4.967,1496
covonly,Lena,0,0,cci_cal,none,0.0,catboost_lo,0.0,15.559,5.617,1496
covonly,Lena,0,0,cci_cal,none,0.0,catboost_lo,0.25,16.234,6.976,1496
covonly,Lena,0,0,cci_cal,none,0.0,catboost_lo,0.5,17.029,8.336,1496
covonly,Lena,0,0,cci_cal,none,0.0,catboost_lo,0.75,17.929,9.695,1496
covonly,Lena,0,0,cci_cal,none,0.0,catboost_lo,1.0,18.918,11.055,1496
covonly,Lena,0,1,cci_cal,none,0.0,catboost_lo,0.0,15.559,5.617,1496
covonly,Lena,0,1,cci_cal,none,0.0,catboost_lo,0.25,15.954,6.643,1496
covonly,Lena,0,1,cci_cal,none,0.0,catboost_lo,0.5,16.413,7.669,1496
covonly,Lena,0,1,cci_cal,none,0.0,catboost_lo,0.75,16.932,8.696,1496
covonly,Lena,0,1,cci_cal,none,0.0,catboost_lo,1.0,17.504,9.722,1496
covonly,Lena,0,2,cci_cal,none,0.0,catboost_lo,0.0,15.559,5.617,1496
covonly,Lena,0,2,cci_cal,none,0.0,catboost_lo,0.25,16.15,6.903,1496
covonly,Lena,0,2,cci_cal,none,0.0,catboost_lo,0.5,16.848,8.189,1496
covonly,Lena,0,2,cci_cal,none,0.0,catboost_lo,0.75,17.64,9.475,1496
covonly,Lena,0,2,cci_cal,none,0.0,catboost_lo,1.0,18.514,10.761,1496
covonly,Lena,0,0,cci_cal,shuffle,10.0,catboost_lo,0.0,15.559,5.617,1496
covonly,Lena,0,0,cci_cal,shuffle,10.0,catboost_lo,0.25,15.865,6.494,1496
covonly,Lena,0,0,cci_cal,shuffle,10.0,catboost_lo,0.5,16.217,7.372,1496
covonly,Lena,0,0,cci_cal,shuffle,10.0,catboost_lo,0.75,16.611,8.249,1496
covonly,Lena,0,0,cci_cal,shuffle,10.0,catboost_lo,1.0,17.046,9.127,1496
covonly,Lena,0,1,cci_cal,shuffle,10.0,catboost_lo,0.0,15.559,5.617,1496
covonly,Lena,0,1,cci_cal,shuffle,10.0,catboost_lo,0.25,15.87,6.492,1496
covonly,Lena,0,1,cci_cal,shuffle,10.0,catboost_lo,0.5,16.228,7.368,1496
covonly,Lena,0,1,cci_cal,shuffle,10.0,catboost_lo,0.75,16.627,8.243,1496
covonly,Lena,0,1,cci_cal,shuffle,10.0,catboost_lo,1.0,17.066,9.119,1496
covonly,Lena,0,2,cci_cal,shuffle,10.0,catboost_lo,0.0,15.559,5.617,1496
covonly,Lena,0,2,cci_cal,shuffle,10.0,catboost_lo,0.25,15.865,6.489,1496
covonly,Lena,0,2,cci_cal,shuffle,10.0,catboost_lo,0.5,16.216,7.361,1496
covonly,Lena,0,2,cci_cal,shuffle,10.0,catboost_lo,0.75,16.608,8.233,1496
covonly,Lena,0,2,cci_cal,shuffle,10.0,catboost_lo,1.0,17.041,9.106,1496
covonly,Lena,0,0,cci_cal,cci,10.0,mlp,0.0,15.559,5.617,1496
covonly,Lena,0,0,cci_cal,cci,10.0,mlp,0.25,14.76,2.403,1496
covonly,Lena,0,0,cci_cal,cci,10.0,mlp,0.5,14.65,-0.811,1496
covonly,Lena,0,0,cci_cal,cci,10.0,mlp,0.75,15.244,-4.026,1496
covonly,Lena,0,0,cci_cal,cci,10.0,mlp,1.0,16.467,-7.24,1496
covonly,Lena,0,1,cci_cal,cci,10.0,mlp,0.0,15.559,5.617,1496
covonly,Lena,0,1,cci_cal,cci,10.0,mlp,0.25,14.773,2.411,1496
covonly,Lena,0,1,cci_cal,cci,10.0,mlp,0.5,14.672,-0.795,1496
covonly,Lena,0,1,cci_cal,cci,10.0,mlp,0.75,15.269,-4.001,1496
covonly,Lena,0,1,cci_cal,cci,10.0,mlp,1.0,16.489,-7.207,1496
covonly,Lena,0,2,cci_cal,cci,10.0,mlp,0.0,15.559,5.617,1496
covonly,Lena,0,2,cci_cal,cci,10.0,mlp,0.25,14.786,2.47,1496
covonly,Lena,0,2,cci_cal,cci,10.0,mlp,0.5,14.675,-0.677,1496
covonly,Lena,0,2,cci_cal,cci,10.0,mlp,0.75,15.239,-3.823,1496
covonly,Lena,0,2,cci_cal,cci,10.0,mlp,1.0,16.41,-6.97,1496
covonly,Lena,0,0,stefan_cci,none,0.0,ridge,0.0,14.568,0.124,1496
covonly,Lena,0,0,stefan_cci,none,0.0,ridge,0.25,15.324,-0.247,1496
covonly,Lena,0,0,stefan_cci,none,0.0,ridge,0.5,16.372,-0.619,1496
covonly,Lena,0,0,stefan_cci,none,0.0,ridge,0.75,17.66,-0.99,1496
covonly,Lena,0,0,stefan_cci,none,0.0,ridge,1.0,19.139,-1.361,1496
covonly,Lena,0,1,stefan_cci,none,0.0,ridge,0.0,14.568,0.124,1496
covonly,Lena,0,1,stefan_cci,none,0.0,ridge,0.25,15.324,-0.247,1496
covonly,Lena,0,1,stefan_cci,none,0.0,ridge,0.5,16.372,-0.619,1496
covonly,Lena,0,1,stefan_cci,none,0.0,ridge,0.75,17.66,-0.99,1496
covonly,Lena,0,1,stefan_cci,none,0.0,ridge,1.0,19.139,-1.361,1496
covonly,Lena,0,2,stefan_cci,none,0.0,ridge,0.0,14.568,0.124,1496
covonly,Lena,0,2,stefan_cci,none,0.0,ridge,0.25,15.324,-0.247,1496
covonly,Lena,0,2,stefan_cci,none,0.0,ridge,0.5,16.372,-0.619,1496
covonly,Lena,0,2,stefan_cci,none,0.0,ridge,0.75,17.66,-0.99,1496
covonly,Lena,0,2,stefan_cci,none,0.0,ridge,1.0,19.139,-1.361,1496
covonly,Lena,0,0,stefan_cci,shuffle,10.0,ridge,0.0,14.568,0.124,1496
covonly,Lena,0,0,stefan_cci,shuffle,10.0,ridge,0.25,14.783,2.657,1496
covonly,Lena,0,0,stefan_cci,shuffle,10.0,ridge,0.5,15.428,5.19,1496
covonly,Lena,0,0,stefan_cci,shuffle,10.0,ridge,0.75,16.452,7.723,1496
covonly,Lena,0,0,stefan_cci,shuffle,10.0,ridge,1.0,17.791,10.255,1496
covonly,Lena,0,1,stefan_cci,shuffle,10.0,ridge,0.0,14.568,0.124,1496
covonly,Lena,0,1,stefan_cci,shuffle,10.0,ridge,0.25,14.783,2.655,1496
covonly,Lena,0,1,stefan_cci,shuffle,10.0,ridge,0.5,15.427,5.185,1496
covonly,Lena,0,1,stefan_cci,shuffle,10.0,ridge,0.75,16.451,7.716,1496
covonly,Lena,0,1,stefan_cci,shuffle,10.0,ridge,1.0,17.788,10.246,1496
covonly,Lena,0,2,stefan_cci,shuffle,10.0,ridge,0.0,14.568,0.124,1496
covonly,Lena,0,2,stefan_cci,shuffle,10.0,ridge,0.25,14.785,2.666,1496
covonly,Lena,0,2,stefan_cci,shuffle,10.0,ridge,0.5,15.435,5.208,1496
covonly,Lena,0,2,stefan_cci,shuffle,10.0,ridge,0.75,16.467,7.749,1496
covonly,Lena,0,2,stefan_cci,shuffle,10.0,ridge,1.0,17.814,10.291,1496
covonly,Lena,0,0,stefan_cci,cci,10.0,catboost_lo,0.0,14.568,0.124,1496
covonly,Lena,0,0,stefan_cci,cci,10.0,catboost_lo,0.25,14.658,-1.322,1496
covonly,Lena,0,0,stefan_cci,cci,10.0,catboost_lo,0.5,14.953,-2.768,1496
covonly,Lena,0,0,stefan_cci,cci,10.0,catboost_lo,0.75,15.44,-4.213,1496
covonly,Lena,0,0,stefan_cci,cci,10.0,catboost_lo,1.0,16.103,-5.659,1496
covonly,Lena,0,1,stefan_cci,cci,10.0,catboost_lo,0.0,14.568,0.124,1496
covonly,Lena,0,1,stefan_cci,cci,10.0,catboost_lo,0.25,14.635,-1.366,1496
covonly,Lena,0,1,stefan_cci,cci,10.0,catboost_lo,0.5,14.94,-2.856,1496
covonly,Lena,0,1,stefan_cci,cci,10.0,catboost_lo,0.75,15.471,-4.346,1496
covonly,Lena,0,1,stefan_cci,cci,10.0,catboost_lo,1.0,16.203,-5.836,1496
covonly,Lena,0,2,stefan_cci,cci,10.0,catboost_lo,0.0,14.568,0.124,1496
covonly,Lena,0,2,stefan_cci,cci,10.0,catboost_lo,0.25,14.654,-1.293,1496
covonly,Lena,0,2,stefan_cci,cci,10.0,catboost_lo,0.5,14.972,-2.71,1496
