setting,region,seed,lam,n,family,anchor,resid,pseudo,r,rmse_cm,bias_cm,ci_lo,ci_hi,error
pseudo,Lena,1,0.75,1518,model,cci,ridge,const,10.0,14.449,1.03,,,
pseudo,Lena,1,1.0,1518,model,cci,ridge,const,10.0,14.781,3.712,,,
pseudo,Lena,2,0.0,1518,model,cci,ridge,const,10.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,ridge,const,10.0,15.344,-4.331,,,
pseudo,Lena,2,0.5,1518,model,cci,ridge,const,10.0,14.645,-1.645,,,
pseudo,Lena,2,0.75,1518,model,cci,ridge,const,10.0,14.454,1.04,,,
pseudo,Lena,2,1.0,1518,model,cci,ridge,const,10.0,14.789,3.725,,,
pseudo,Lena,0,0.0,1518,model,cci,catboost,stefan,10.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,catboost,stefan,10.0,14.935,-2.05,,,
pseudo,Lena,0,0.5,1518,model,cci,catboost,stefan,10.0,14.984,2.916,,,
pseudo,Lena,0,0.75,1518,model,cci,catboost,stefan,10.0,16.618,7.882,,,
pseudo,Lena,0,1.0,1518,model,cci,catboost,stefan,10.0,19.443,12.848,,,
pseudo,Lena,1,0.0,1518,model,cci,catboost,stefan,10.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,catboost,stefan,10.0,14.936,-2.062,,,
pseudo,Lena,1,0.5,1518,model,cci,catboost,stefan,10.0,14.982,2.892,,,
pseudo,Lena,1,0.75,1518,model,cci,catboost,stefan,10.0,16.609,7.846,,,
pseudo,Lena,1,1.0,1518,model,cci,catboost,stefan,10.0,19.423,12.801,,,
pseudo,Lena,2,0.0,1518,model,cci,catboost,stefan,10.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,catboost,stefan,10.0,14.927,-2.032,,,
pseudo,Lena,2,0.5,1518,model,cci,catboost,stefan,10.0,14.983,2.952,,,
pseudo,Lena,2,0.75,1518,model,cci,catboost,stefan,10.0,16.637,7.936,,,
pseudo,Lena,2,1.0,1518,model,cci,catboost,stefan,10.0,19.485,12.921,,,
pseudo,Lena,0,0.0,1518,model,cci,catboost,stefan_cci,1.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,catboost,stefan_cci,1.0,15.535,-4.495,,,
pseudo,Lena,0,0.5,1518,model,cci,catboost,stefan_cci,1.0,14.957,-1.974,,,
pseudo,Lena,0,0.75,1518,model,cci,catboost,stefan_cci,1.0,14.797,0.547,,,
pseudo,Lena,0,1.0,1518,model,cci,catboost,stefan_cci,1.0,15.067,3.068,,,
pseudo,Lena,1,0.0,1518,model,cci,catboost,stefan_cci,1.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,catboost,stefan_cci,1.0,15.535,-4.458,,,
pseudo,Lena,1,0.5,1518,model,cci,catboost,stefan_cci,1.0,14.971,-1.899,,,
pseudo,Lena,1,0.75,1518,model,cci,catboost,stefan_cci,1.0,14.836,0.659,,,
pseudo,Lena,1,1.0,1518,model,cci,catboost,stefan_cci,1.0,15.142,3.217,,,
pseudo,Lena,2,0.0,1518,model,cci,catboost,stefan_cci,1.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,catboost,stefan_cci,1.0,15.521,-4.395,,,
pseudo,Lena,2,0.5,1518,model,cci,catboost,stefan_cci,1.0,14.962,-1.774,,,
pseudo,Lena,2,0.75,1518,model,cci,catboost,stefan_cci,1.0,14.854,0.847,,,
pseudo,Lena,2,1.0,1518,model,cci,catboost,stefan_cci,1.0,15.206,3.468,,,
pseudo,Lena,0,0.0,1518,model,cci,catboost,const,5.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,catboost,const,5.0,15.414,-4.378,,,
pseudo,Lena,0,0.5,1518,model,cci,catboost,const,5.0,14.766,-1.741,,,
pseudo,Lena,0,0.75,1518,model,cci,catboost,const,5.0,14.599,0.897,,,
pseudo,Lena,0,1.0,1518,model,cci,catboost,const,5.0,14.927,3.534,,,
pseudo,Lena,1,0.0,1518,model,cci,catboost,const,5.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,catboost,const,5.0,15.412,-4.328,,,
pseudo,Lena,1,0.5,1518,model,cci,catboost,const,5.0,14.782,-1.641,,,
pseudo,Lena,1,0.75,1518,model,cci,catboost,const,5.0,14.651,1.047,,,
pseudo,Lena,1,1.0,1518,model,cci,catboost,const,5.0,15.031,3.735,,,
pseudo,Lena,2,0.0,1518,model,cci,catboost,const,5.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,catboost,const,5.0,15.408,-4.334,,,
pseudo,Lena,2,0.5,1518,model,cci,catboost,const,5.0,14.766,-1.651,,,
pseudo,Lena,2,0.75,1518,model,cci,catboost,const,5.0,14.616,1.031,,,
pseudo,Lena,2,1.0,1518,model,cci,catboost,const,5.0,14.973,3.713,,,
pseudo,Lena,0,0.0,1518,model,cci,mlp,stefan,5.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,mlp,stefan,5.0,14.93,-2.162,,,
pseudo,Lena,0,0.5,1518,model,cci,mlp,stefan,5.0,14.91,2.692,,,
pseudo,Lena,0,0.75,1518,model,cci,mlp,stefan,5.0,16.429,7.546,,,
pseudo,Lena,0,1.0,1518,model,cci,mlp,stefan,5.0,19.125,12.401,,,
pseudo,Lena,1,0.0,1518,model,cci,mlp,stefan,5.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,mlp,stefan,5.0,14.919,-2.152,,,
pseudo,Lena,1,0.5,1518,model,cci,mlp,stefan,5.0,14.891,2.712,,,
pseudo,Lena,1,0.75,1518,model,cci,mlp,stefan,5.0,16.407,7.576,,,
pseudo,Lena,1,1.0,1518,model,cci,mlp,stefan,5.0,19.104,12.44,,,
pseudo,Lena,2,0.0,1518,model,cci,mlp,stefan,5.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,mlp,stefan,5.0,14.927,-2.168,,,
pseudo,Lena,2,0.5,1518,model,cci,mlp,stefan,5.0,14.912,2.68,,,
pseudo,Lena,2,0.75,1518,model,cci,mlp,stefan,5.0,16.444,7.528,,,
pseudo,Lena,2,1.0,1518,model,cci,mlp,stefan,5.0,19.155,12.377,,,
pseudo,Lena,0,0.0,1518,model,cci,mlp,cci,10.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,mlp,cci,10.0,16.488,-6.995,,,
pseudo,Lena,0,0.5,1518,model,cci,mlp,cci,10.0,16.491,-6.975,,,
pseudo,Lena,0,0.75,1518,model,cci,mlp,cci,10.0,16.495,-6.954,,,
pseudo,Lena,0,1.0,1518,model,cci,mlp,cci,10.0,16.499,-6.933,,,
pseudo,Lena,1,0.0,1518,model,cci,mlp,cci,10.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,mlp,cci,10.0,16.468,-6.978,,,
pseudo,Lena,1,0.5,1518,model,cci,mlp,cci,10.0,16.451,-6.94,,,
pseudo,Lena,1,0.75,1518,model,cci,mlp,cci,10.0,16.434,-6.902,,,
pseudo,Lena,1,1.0,1518,model,cci,mlp,cci,10.0,16.418,-6.864,,,
pseudo,Lena,2,0.0,1518,model,cci,mlp,cci,10.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,mlp,cci,10.0,16.479,-7.019,,,
pseudo,Lena,2,0.5,1518,model,cci,mlp,cci,10.0,16.474,-7.023,,,
pseudo,Lena,2,0.75,1518,model,cci,mlp,cci,10.0,16.469,-7.026,,,
pseudo,Lena,2,1.0,1518,model,cci,mlp,cci,10.0,16.464,-7.03,,,
pseudo,Lena,0,0.0,1518,model,cci,mlp,const,1.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,mlp,const,1.0,15.485,-4.377,,,
pseudo,Lena,0,0.5,1518,model,cci,mlp,const,1.0,14.913,-1.739,,,
pseudo,Lena,0,0.75,1518,model,cci,mlp,const,1.0,14.818,0.9,,,
pseudo,Lena,0,1.0,1518,model,cci,mlp,const,1.0,15.209,3.539,,,
pseudo,Lena,1,0.0,1518,model,cci,mlp,const,1.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,mlp,const,1.0,15.383,-4.337,,,
pseudo,Lena,1,0.5,1518,model,cci,mlp,const,1.0,14.724,-1.658,,,
pseudo,Lena,1,0.75,1518,model,cci,mlp,const,1.0,14.569,1.021,,,
pseudo,Lena,1,1.0,1518,model,cci,mlp,const,1.0,14.933,3.7,,,
pseudo,Lena,2,0.0,1518,model,cci,mlp,const,1.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,mlp,const,1.0,15.44,-4.605,,,
pseudo,Lena,2,0.5,1518,model,cci,mlp,const,1.0,14.759,-2.193,,,
pseudo,Lena,2,0.75,1518,model,cci,mlp,const,1.0,14.493,0.218,,,
pseudo,Lena,2,1.0,1518,model,cci,mlp,const,1.0,14.665,2.629,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,ridge,stefan,1.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,ridge,stefan,1.0,15.701,5.569,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,ridge,stefan,1.0,17.242,8.795,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,ridge,stefan,1.0,19.235,12.021,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,ridge,stefan,1.0,21.556,15.247,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,ridge,stefan,1.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,ridge,stefan,1.0,15.695,5.567,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,ridge,stefan,1.0,17.229,8.791,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,ridge,stefan,1.0,19.216,12.015,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,ridge,stefan,1.0,21.531,15.238,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,ridge,stefan,1.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,ridge,stefan,1.0,15.664,5.491,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,ridge,stefan,1.0,17.144,8.638,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,ridge,stefan,1.0,19.063,11.785,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,ridge,stefan,1.0,21.303,14.932,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,ridge,cci,5.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,ridge,cci,5.0,14.673,0.405,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,ridge,cci,5.0,14.862,-1.534,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,ridge,cci,5.0,15.313,-3.472,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,ridge,cci,5.0,16.005,-5.41,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,ridge,cci,5.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,ridge,cci,5.0,14.672,0.407,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,ridge,cci,5.0,14.859,-1.529,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,ridge,cci,5.0,15.308,-3.465,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,ridge,cci,5.0,15.997,-5.401,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,ridge,cci,5.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,ridge,cci,5.0,14.675,0.419,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,ridge,cci,5.0,14.862,-1.506,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,ridge,cci,5.0,15.309,-3.431,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,ridge,cci,5.0,15.994,-5.355,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,ridge,stefan_cci,10.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,ridge,stefan_cci,10.0,14.822,2.64,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,ridge,stefan_cci,10.0,14.896,2.937,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,ridge,stefan_cci,10.0,14.978,3.234,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,ridge,stefan_cci,10.0,15.068,3.531,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,ridge,stefan_cci,10.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,ridge,stefan_cci,10.0,14.821,2.64,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,ridge,stefan_cci,10.0,14.894,2.937,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,ridge,stefan_cci,10.0,14.974,3.233,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,ridge,stefan_cci,10.0,15.063,3.53,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,ridge,stefan_cci,10.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,ridge,stefan_cci,10.0,14.823,2.642,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,ridge,stefan_cci,10.0,14.898,2.941,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,ridge,stefan_cci,10.0,14.98,3.239,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,ridge,stefan_cci,10.0,15.071,3.538,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,catboost,cci,1.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,catboost,cci,1.0,14.548,0.077,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,catboost,cci,1.0,14.7,-2.189,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,catboost,cci,1.0,15.202,-4.455,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,catboost,cci,1.0,16.021,-6.722,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,catboost,cci,1.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,catboost,cci,1.0,14.57,0.011,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,catboost,cci,1.0,14.762,-2.322,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,catboost,cci,1.0,15.318,-4.654,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,catboost,cci,1.0,16.202,-6.987,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,catboost,cci,1.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,catboost,cci,1.0,14.572,0.117,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,catboost,cci,1.0,14.731,-2.11,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,catboost,cci,1.0,15.226,-4.336,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,catboost,cci,1.0,16.023,-6.562,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,catboost,stefan_cci,5.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,catboost,stefan_cci,5.0,14.768,2.431,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,catboost,stefan_cci,5.0,14.782,2.519,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,catboost,stefan_cci,5.0,14.797,2.606,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,catboost,stefan_cci,5.0,14.815,2.694,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,catboost,stefan_cci,5.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,catboost,stefan_cci,5.0,14.744,2.427,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,catboost,stefan_cci,5.0,14.732,2.511,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,catboost,stefan_cci,5.0,14.722,2.594,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,catboost,stefan_cci,5.0,14.714,2.678,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,catboost,stefan_cci,5.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,catboost,stefan_cci,5.0,14.76,2.436,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,catboost,stefan_cci,5.0,14.765,2.529,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,catboost,stefan_cci,5.0,14.772,2.621,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,catboost,stefan_cci,5.0,14.78,2.714,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,catboost,const,10.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,catboost,const,10.0,14.745,2.564,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,catboost,const,10.0,14.747,2.785,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,catboost,const,10.0,14.764,3.006,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,catboost,const,10.0,14.795,3.227,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,catboost,const,10.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,catboost,const,10.0,14.725,2.586,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,catboost,const,10.0,14.708,2.829,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,catboost,const,10.0,14.704,3.072,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,catboost,const,10.0,14.715,3.315,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,catboost,const,10.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,catboost,const,10.0,14.747,2.567,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,catboost,const,10.0,14.75,2.791,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,catboost,const,10.0,14.768,3.015,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,catboost,const,10.0,14.799,3.239,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,mlp,stefan,10.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,mlp,stefan,10.0,15.315,4.767,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,mlp,stefan,10.0,16.228,7.192,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,mlp,stefan,10.0,17.439,9.616,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,mlp,stefan,10.0,18.892,12.04,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,mlp,stefan,10.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,mlp,stefan,10.0,15.288,4.794,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,mlp,stefan,10.0,16.184,7.244,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,mlp,stefan,10.0,17.389,9.694,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,mlp,stefan,10.0,18.843,12.145,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,mlp,stefan,10.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,mlp,stefan,10.0,15.281,4.758,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,mlp,stefan,10.0,16.163,7.172,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,mlp,stefan,10.0,17.349,9.587,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,mlp,stefan,10.0,18.782,12.002,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,mlp,stefan_cci,1.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,mlp,stefan_cci,1.0,14.775,2.426,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,mlp,stefan_cci,1.0,14.795,2.509,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,mlp,stefan_cci,1.0,14.817,2.592,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,mlp,stefan_cci,1.0,14.839,2.675,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,mlp,stefan_cci,1.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,mlp,stefan_cci,1.0,14.737,2.336,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,mlp,stefan_cci,1.0,14.719,2.329,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,mlp,stefan_cci,1.0,14.702,2.322,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,mlp,stefan_cci,1.0,14.686,2.315,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,mlp,stefan_cci,1.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,mlp,stefan_cci,1.0,14.742,2.25,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,mlp,stefan_cci,1.0,14.73,2.157,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,mlp,stefan_cci,1.0,14.721,2.064,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,mlp,stefan_cci,1.0,14.714,1.971,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,mlp,const,5.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,mlp,const,5.0,14.738,2.48,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,mlp,const,5.0,14.728,2.616,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,mlp,const,5.0,14.727,2.753,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,mlp,const,5.0,14.735,2.889,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,mlp,const,5.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,mlp,const,5.0,14.721,2.482,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,mlp,const,5.0,14.694,2.621,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,mlp,const,5.0,14.675,2.76,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,mlp,const,5.0,14.666,2.899,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,mlp,const,5.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,mlp,const,5.0,14.733,2.465,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,mlp,const,5.0,14.721,2.587,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,mlp,const,5.0,14.72,2.709,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,mlp,const,5.0,14.73,2.831,,,
pseudo,Canada,0,1.0,371,model,none,ridge,stefan,5.0,30.253,-2.329,20.133684705216986,38.13730062499505,
pseudo,Canada,1,1.0,371,model,none,ridge,stefan,5.0,30.252,-2.355,20.649485986059148,39.65792745466047,
pseudo,Canada,2,1.0,371,model,none,ridge,stefan,5.0,30.257,-2.344,21.042114890876153,38.56087946058986,
pseudo,Canada,0,1.0,371,model,none,ridge,cci,10.0,37.204,9.216,22.740328348372767,56.267400265424335,
pseudo,Canada,1,1.0,371,model,none,ridge,cci,10.0,37.204,9.214,23.58736234597551,60.19151744916015,
pseudo,Canada,2,1.0,371,model,none,ridge,cci,10.0,37.208,9.234,21.520799637880994,58.7878596212216,
pseudo,Canada,0,1.0,371,model,none,ridge,const,1.0,45.481,-31.397,22.707410405950636,58.85328749594329,
pseudo,Canada,1,1.0,371,model,none,ridge,const,1.0,45.311,-31.174,24.049376653624083,59.66961007771697,
pseudo,Canada,2,1.0,371,model,none,ridge,const,1.0,45.344,-31.226,22.7922443696909,58.75711250298332,
pseudo,Canada,0,1.0,371,model,none,catboost,stefan,1.0,30.601,-4.917,19.46197315505087,38.49449797874121,
pseudo,Canada,1,1.0,371,model,none,catboost,stefan,1.0,30.954,-5.116,20.159482310099893,39.74048076261784,
pseudo,Canada,2,1.0,371,model,none,catboost,stefan,1.0,31.183,-4.826,20.94290586007773,40.0043129009717,
pseudo,Canada,0,1.0,371,model,none,catboost,cci,5.0,30.454,9.1,19.38309335082424,43.179768228989154,
pseudo,Canada,1,1.0,371,model,none,catboost,cci,5.0,30.784,8.779,20.16191730900323,47.599009496237116,
pseudo,Canada,2,1.0,371,model,none,catboost,cci,5.0,30.401,7.706,18.85601038317555,45.74631177291666,
pseudo,Canada,0,1.0,371,model,none,catboost,stefan_cci,10.0,28.413,3.913,19.31994363323863,37.83000018688244,
pseudo,Canada,1,1.0,371,model,none,catboost,stefan_cci,10.0,28.113,2.79,19.008166012163255,40.40323119000075,
pseudo,Canada,2,1.0,371,model,none,catboost,stefan_cci,10.0,28.51,3.174,19.099617131909387,40.681191347121135,
pseudo,Canada,0,1.0,371,model,none,mlp,cci,1.0,,,,,diverged
pseudo,Canada,1,1.0,371,model,none,mlp,cci,1.0,,,,,diverged
pseudo,Canada,2,1.0,371,model,none,mlp,cci,1.0,,,,,diverged
pseudo,Canada,0,1.0,371,model,none,mlp,stefan_cci,5.0,,,,,diverged
pseudo,Canada,1,1.0,371,model,none,mlp,stefan_cci,5.0,,,,,diverged
pseudo,Canada,2,1.0,371,model,none,mlp,stefan_cci,5.0,,,,,diverged
pseudo,Canada,0,1.0,371,model,none,mlp,const,10.0,176.713,-42.318,25.846558659295564,430.574716362746,
pseudo,Canada,1,1.0,371,model,none,mlp,const,10.0,46.442,-33.443,22.92200962745447,61.1079565025305,
pseudo,Canada,2,1.0,371,model,none,mlp,const,10.0,236.694,-21.054,30.09770777830432,575.1995910085183,
pseudo,Canada,0,0.0,371,model,stefan,ridge,stefan,10.0,29.962,-2.179,20.285512178884655,37.514269047645875,
pseudo,Canada,0,0.25,371,model,stefan,ridge,stefan,10.0,30.003,-2.205,20.230520950115668,37.632254400119464,
pseudo,Canada,0,0.5,371,model,stefan,ridge,stefan,10.0,30.045,-2.23,20.179108984650096,37.7518426566626,
pseudo,Canada,0,0.75,371,model,stefan,ridge,stefan,10.0,30.09,-2.255,20.131302785750282,37.87301860276537,
pseudo,Canada,0,1.0,371,model,stefan,ridge,stefan,10.0,30.136,-2.28,20.087126859247697,37.99576701640539,
pseudo,Canada,1,0.0,371,model,stefan,ridge,stefan,10.0,29.962,-2.179,20.73590848775231,38.87785838724893,
pseudo,Canada,1,0.25,371,model,stefan,ridge,stefan,10.0,30.002,-2.204,20.698912188608592,39.03519617089622,
pseudo,Canada,1,0.5,371,model,stefan,ridge,stefan,10.0,30.044,-2.229,20.66465178850983,39.1839576995627,
pseudo,Canada,1,0.75,371,model,stefan,ridge,stefan,10.0,30.088,-2.254,20.63314133149201,39.34250952450112,
pseudo,Canada,1,1.0,371,model,stefan,ridge,stefan,10.0,30.134,-2.278,20.604393762621722,39.515969860549596,
pseudo,Canada,2,0.0,371,model,stefan,ridge,stefan,10.0,29.962,-2.179,21.113981851455986,37.8881189748579,
pseudo,Canada,2,0.25,371,model,stefan,ridge,stefan,10.0,30.003,-2.205,21.02537505920754,37.99154266936555,
pseudo,Canada,2,0.5,371,model,stefan,ridge,stefan,10.0,30.047,-2.232,20.995099142260873,38.110268557024916,
pseudo,Canada,2,0.75,371,model,stefan,ridge,stefan,10.0,30.092,-2.258,20.968059554619895,38.28781428367512,
pseudo,Canada,2,1.0,371,model,stefan,ridge,stefan,10.0,30.138,-2.284,20.943032761102458,38.47316652799235,
pseudo,Canada,0,0.0,371,model,stefan,ridge,stefan_cci,1.0,29.962,-2.179,20.285512178884655,37.514269047645875,
pseudo,Canada,0,0.25,371,model,stefan,ridge,stefan_cci,1.0,29.758,-0.75,20.23174112427985,37.409803851940204,
pseudo,Canada,0,0.5,371,model,stefan,ridge,stefan_cci,1.0,29.927,0.68,20.354390490816847,38.420365192775044,
pseudo,Canada,0,0.75,371,model,stefan,ridge,stefan_cci,1.0,30.464,2.11,20.84664338572786,40.508642017647766,
