setting,region,seed,lam,n,family,anchor,resid,pseudo,r,rmse_cm,bias_cm,ci_lo,ci_hi,error
indomain,Alaska,2,0.75,6803,model,stefan,mlp,none,0.0,18.825,8.381,17.253335637204575,21.99695134696807,
indomain,Alaska,2,1.0,6803,model,stefan,mlp,none,0.0,19.818,8.573,17.771540560017282,22.524735574105133,
indomain,Alaska,0,0.0,6803,model,stefan_cci,ridge,none,0.0,18.335,4.733,14.652187465093332,25.6578468471697,
indomain,Alaska,0,0.25,6803,model,stefan_cci,ridge,none,0.0,17.479,4.837,14.12924210161461,23.383671140874032,
indomain,Alaska,0,0.5,6803,model,stefan_cci,ridge,none,0.0,16.881,4.941,13.772382551971372,21.782612089640093,
indomain,Alaska,0,0.75,6803,model,stefan_cci,ridge,none,0.0,16.568,5.045,13.65073681216803,20.69361374786692,
indomain,Alaska,0,1.0,6803,model,stefan_cci,ridge,none,0.0,16.558,5.15,13.695240696998221,20.26272957525105,
indomain,Alaska,1,0.0,6803,model,stefan_cci,ridge,none,0.0,18.335,4.733,14.551537172075614,26.569713804307096,
indomain,Alaska,1,0.25,6803,model,stefan_cci,ridge,none,0.0,17.479,4.837,14.155462926858009,24.352677369473508,
indomain,Alaska,1,0.5,6803,model,stefan_cci,ridge,none,0.0,16.881,4.941,13.929357871824218,22.705847002904104,
indomain,Alaska,1,0.75,6803,model,stefan_cci,ridge,none,0.0,16.568,5.045,13.711349577353257,21.519260733122078,
indomain,Alaska,1,1.0,6803,model,stefan_cci,ridge,none,0.0,16.558,5.15,13.846628875573854,20.864459686111356,
indomain,Alaska,2,0.0,6803,model,stefan_cci,ridge,none,0.0,18.335,4.733,14.89583574995743,26.328262398153623,
indomain,Alaska,2,0.25,6803,model,stefan_cci,ridge,none,0.0,17.479,4.837,14.358785952743766,24.374912091224946,
indomain,Alaska,2,0.5,6803,model,stefan_cci,ridge,none,0.0,16.881,4.941,14.023303053229974,22.95776678789741,
indomain,Alaska,2,0.75,6803,model,stefan_cci,ridge,none,0.0,16.568,5.045,13.889333757881708,21.940751724694838,
indomain,Alaska,2,1.0,6803,model,stefan_cci,ridge,none,0.0,16.558,5.15,13.899393187788775,21.07639270783972,
pseudo,Lena,0,1.0,1518,model,none,ridge,stefan,1.0,21.587,15.278,19.72932185845162,27.058979587095028,
pseudo,Lena,1,1.0,1518,model,none,ridge,stefan,1.0,21.559,15.268,20.06559032575618,26.121446011855706,
pseudo,Lena,2,1.0,1518,model,none,ridge,stefan,1.0,21.336,14.969,19.64486025277547,26.405029015989193,
pseudo,Lena,0,1.0,1518,model,none,ridge,cci,5.0,,,,,Input y contains NaN.
pseudo,Lena,1,1.0,1518,model,none,ridge,cci,5.0,,,,,Input y contains NaN.
pseudo,Lena,2,1.0,1518,model,none,ridge,cci,5.0,,,,,Input y contains NaN.
pseudo,Lena,0,1.0,1518,model,none,ridge,stefan_cci,10.0,,,,,Input y contains NaN.
pseudo,Lena,1,1.0,1518,model,none,ridge,stefan_cci,10.0,,,,,Input y contains NaN.
pseudo,Lena,2,1.0,1518,model,none,ridge,stefan_cci,10.0,,,,,Input y contains NaN.
pseudo,Lena,0,1.0,1518,model,none,catboost,cci,1.0,,,,,catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data
pseudo,Lena,1,1.0,1518,model,none,catboost,cci,1.0,,,,,catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data
pseudo,Lena,2,1.0,1518,model,none,catboost,cci,1.0,,,,,catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data
pseudo,Lena,0,1.0,1518,model,none,catboost,stefan_cci,5.0,,,,,catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data
pseudo,Lena,1,1.0,1518,model,none,catboost,stefan_cci,5.0,,,,,catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data
pseudo,Lena,2,1.0,1518,model,none,catboost,stefan_cci,5.0,,,,,catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data
pseudo,Lena,0,1.0,1518,model,none,catboost,const,10.0,14.809,3.589,12.328144322615657,26.761564483576734,
pseudo,Lena,1,1.0,1518,model,none,catboost,const,10.0,15.047,3.806,12.434541169784234,24.233676270740254,
pseudo,Lena,2,1.0,1518,model,none,catboost,const,10.0,14.889,3.554,12.526963141401577,24.44548997268014,
pseudo,Lena,0,1.0,1518,model,none,mlp,stefan,10.0,19.099,12.522,16.550985543094278,26.586302958090137,
pseudo,Lena,1,1.0,1518,model,none,mlp,stefan,10.0,18.9,12.194,16.252951007772264,25.949489308992845,
pseudo,Lena,2,1.0,1518,model,none,mlp,stefan,10.0,18.723,12.027,16.48470430058787,25.34634938255069,
pseudo,Lena,0,1.0,1518,model,none,mlp,stefan_cci,1.0,,,,,diverged
pseudo,Lena,1,1.0,1518,model,none,mlp,stefan_cci,1.0,,,,,diverged
pseudo,Lena,2,1.0,1518,model,none,mlp,stefan_cci,1.0,,,,,diverged
pseudo,Lena,0,1.0,1518,model,none,mlp,const,5.0,14.697,3.053,12.166425107668385,27.15514056847359,
pseudo,Lena,1,1.0,1518,model,none,mlp,const,5.0,14.762,2.864,12.21858919372855,24.874815766286357,
pseudo,Lena,2,1.0,1518,model,none,mlp,const,5.0,14.702,3.099,12.35314107725187,24.832372641934334,
pseudo,Lena,0,0.0,1518,model,stefan,ridge,stefan,5.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,ridge,stefan,5.0,18.723,12.001,16.50803528506321,26.445767992904727,
pseudo,Lena,0,0.5,1518,model,stefan,ridge,stefan,5.0,18.904,12.298,16.78009040790942,26.444716593935,
pseudo,Lena,0,0.75,1518,model,stefan,ridge,stefan,5.0,19.091,12.594,17.053590148156292,26.447219771262436,
pseudo,Lena,0,1.0,1518,model,stefan,ridge,stefan,5.0,19.284,12.89,17.334666121717976,26.444777244584195,
pseudo,Lena,1,0.0,1518,model,stefan,ridge,stefan,5.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,ridge,stefan,5.0,18.724,12.005,16.364189525259402,25.838150808991152,
pseudo,Lena,1,0.5,1518,model,stefan,ridge,stefan,5.0,18.907,12.305,16.650675358772965,25.837994842001827,
pseudo,Lena,1,0.75,1518,model,stefan,ridge,stefan,5.0,19.096,12.604,16.947775504046824,25.841758045614373,
pseudo,Lena,1,1.0,1518,model,stefan,ridge,stefan,5.0,19.291,12.904,17.25233924151427,25.84872960186198,
pseudo,Lena,2,0.0,1518,model,stefan,ridge,stefan,5.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,ridge,stefan,5.0,18.727,12.009,16.54063725550209,25.427708722479625,
pseudo,Lena,2,0.5,1518,model,stefan,ridge,stefan,5.0,18.914,12.313,16.82262121719715,25.437378305778253,
pseudo,Lena,2,0.75,1518,model,stefan,ridge,stefan,5.0,19.106,12.617,17.11244277884306,25.44890150846487,
pseudo,Lena,2,1.0,1518,model,stefan,ridge,stefan,5.0,19.305,12.921,17.412248884703917,25.462275311282134,
pseudo,Lena,0,0.0,1518,model,stefan,ridge,cci,10.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,ridge,cci,10.0,16.261,7.378,14.101794522027216,26.499059255548193,
pseudo,Lena,0,0.5,1518,model,stefan,ridge,cci,10.0,14.957,3.051,12.661643676865072,27.58611170054632,
pseudo,Lena,0,0.75,1518,model,stefan,ridge,cci,10.0,14.898,-1.276,12.099737157813932,29.623055141670907,
pseudo,Lena,0,1.0,1518,model,stefan,ridge,cci,10.0,16.096,-5.603,12.457011993987178,32.282895667526816,
pseudo,Lena,1,0.0,1518,model,stefan,ridge,cci,10.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,ridge,cci,10.0,16.259,7.378,14.037912195007918,24.911534508126458,
pseudo,Lena,1,0.5,1518,model,stefan,ridge,cci,10.0,14.954,3.05,12.63468529927285,25.3522093506302,
pseudo,Lena,1,0.75,1518,model,stefan,ridge,cci,10.0,14.894,-1.278,11.895456652928749,27.17979395935142,
pseudo,Lena,1,1.0,1518,model,stefan,ridge,cci,10.0,16.092,-5.605,11.888860383297073,29.832058419597285,
pseudo,Lena,2,0.0,1518,model,stefan,ridge,cci,10.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,ridge,cci,10.0,16.262,7.381,14.179937725514575,24.07350743142703,
pseudo,Lena,2,0.5,1518,model,stefan,ridge,cci,10.0,14.959,3.057,12.822160225139845,25.243180969616994,
pseudo,Lena,2,0.75,1518,model,stefan,ridge,cci,10.0,14.899,-1.268,11.821222245735377,27.283976528023484,
pseudo,Lena,2,1.0,1518,model,stefan,ridge,cci,10.0,16.095,-5.592,12.15194474670084,30.015000706371364,
pseudo,Lena,0,0.0,1518,model,stefan,ridge,const,1.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,ridge,const,1.0,17.73,10.209,15.672874376468725,26.367029292290507,
pseudo,Lena,0,0.5,1518,model,stefan,ridge,const,1.0,17.053,8.712,15.143441148811393,26.3162106805423,
pseudo,Lena,0,0.75,1518,model,stefan,ridge,const,1.0,16.535,7.215,14.671491912340512,26.62555007176192,
pseudo,Lena,0,1.0,1518,model,stefan,ridge,const,1.0,16.192,5.719,14.360073531604357,27.14350055249275,
pseudo,Lena,1,0.0,1518,model,stefan,ridge,const,1.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,ridge,const,1.0,17.725,10.207,15.494093201421002,25.38060789426417,
pseudo,Lena,1,0.5,1518,model,stefan,ridge,const,1.0,17.042,8.708,15.042871784559544,24.81550837903581,
pseudo,Lena,1,0.75,1518,model,stefan,ridge,const,1.0,16.517,7.21,14.641384340613152,24.400804979630045,
pseudo,Lena,1,1.0,1518,model,stefan,ridge,const,1.0,16.165,5.711,14.294965303451237,24.55840881613336,
pseudo,Lena,2,0.0,1518,model,stefan,ridge,const,1.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,ridge,const,1.0,17.698,10.163,15.650946253715917,24.62917161677154,
pseudo,Lena,2,0.5,1518,model,stefan,ridge,const,1.0,16.995,8.62,15.091687396852983,23.866395230897197,
pseudo,Lena,2,0.75,1518,model,stefan,ridge,const,1.0,16.456,7.077,14.701915974045544,24.195785189051303,
pseudo,Lena,2,1.0,1518,model,stefan,ridge,const,1.0,16.099,5.535,14.352100602707258,24.81661872795836,
pseudo,Lena,0,0.0,1518,model,stefan,catboost,stefan,1.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,catboost,stefan,1.0,18.528,11.68,16.2324356774043,26.412709955214257,
pseudo,Lena,0,0.5,1518,model,stefan,catboost,stefan,1.0,18.51,11.656,16.223619679149298,26.373954261573385,
pseudo,Lena,0,0.75,1518,model,stefan,catboost,stefan,1.0,18.491,11.631,16.21525996298355,26.33799352724523,
pseudo,Lena,0,1.0,1518,model,stefan,catboost,stefan,1.0,18.473,11.606,16.207357238604367,26.303946608495455,
pseudo,Lena,1,0.0,1518,model,stefan,catboost,stefan,1.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,catboost,stefan,1.0,18.566,11.717,16.092329959153332,25.832231035669377,
pseudo,Lena,1,0.5,1518,model,stefan,catboost,stefan,1.0,18.584,11.729,16.101477571811525,25.82849308091505,
pseudo,Lena,1,0.75,1518,model,stefan,catboost,stefan,1.0,18.603,11.741,16.110248224597875,25.828612689557836,
pseudo,Lena,1,1.0,1518,model,stefan,catboost,stefan,1.0,18.623,11.752,16.119431477379315,25.829533635247596,
pseudo,Lena,2,0.0,1518,model,stefan,catboost,stefan,1.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,catboost,stefan,1.0,18.56,11.703,16.285849398756625,25.417381771883555,
pseudo,Lena,2,0.5,1518,model,stefan,catboost,stefan,1.0,18.574,11.702,16.294853213685542,25.415812718033585,
pseudo,Lena,2,0.75,1518,model,stefan,catboost,stefan,1.0,18.588,11.7,16.304770724281138,25.415188265368744,
pseudo,Lena,2,1.0,1518,model,stefan,catboost,stefan,1.0,18.602,11.698,16.316004642289162,25.41550848334907,
pseudo,Lena,0,0.0,1518,model,stefan,catboost,cci,5.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,catboost,cci,5.0,15.936,6.807,13.746675012375015,26.508960406022222,
pseudo,Lena,0,0.5,1518,model,stefan,catboost,cci,5.0,14.593,1.91,12.23453512755447,27.761073378362667,
pseudo,Lena,0,0.75,1518,model,stefan,catboost,cci,5.0,14.865,-2.988,11.756335983057266,29.956576439901635,
pseudo,Lena,0,1.0,1518,model,stefan,catboost,cci,5.0,16.674,-7.886,13.007759277966208,32.89916150766532,
pseudo,Lena,1,0.0,1518,model,stefan,catboost,cci,5.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,catboost,cci,5.0,15.913,6.758,13.69158972307739,24.7799197901285,
pseudo,Lena,1,0.5,1518,model,stefan,catboost,cci,5.0,14.573,1.81,12.11607955009401,25.519758621306952,
pseudo,Lena,1,0.75,1518,model,stefan,catboost,cci,5.0,14.882,-3.137,11.40260556506857,27.59482056523577,
pseudo,Lena,1,1.0,1518,model,stefan,catboost,cci,5.0,16.748,-8.085,12.279505726724144,30.553842926566585,
pseudo,Lena,2,0.0,1518,model,stefan,catboost,cci,5.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,catboost,cci,5.0,15.907,6.747,13.81359599275455,24.149674707742815,
pseudo,Lena,2,0.5,1518,model,stefan,catboost,cci,5.0,14.563,1.788,12.287336378543072,25.49697644505934,
pseudo,Lena,2,0.75,1518,model,stefan,catboost,cci,5.0,14.872,-3.17,11.422843726053609,27.783510416222757,
pseudo,Lena,2,1.0,1518,model,stefan,catboost,cci,5.0,16.741,-8.129,12.588522204869431,30.7977803413315,
pseudo,Lena,0,0.0,1518,model,stefan,catboost,stefan_cci,10.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,catboost,stefan_cci,10.0,17.128,9.391,14.97287902267769,26.29168854253448,
pseudo,Lena,0,0.5,1518,model,stefan,catboost,stefan_cci,10.0,15.935,7.076,13.823671717369848,26.35498818078084,
pseudo,Lena,0,0.75,1518,model,stefan,catboost,stefan_cci,10.0,15.023,4.762,12.863630459735797,26.66652280023979,
pseudo,Lena,0,1.0,1518,model,stefan,catboost,stefan_cci,10.0,14.443,2.447,12.223044376294583,27.279647816181296,
pseudo,Lena,1,0.0,1518,model,stefan,catboost,stefan_cci,10.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,catboost,stefan_cci,10.0,17.13,9.374,14.840432206090332,25.117006136433396,
pseudo,Lena,1,0.5,1518,model,stefan,catboost,stefan_cci,10.0,15.942,7.043,13.80883234841623,24.445318549854118,
pseudo,Lena,1,0.75,1518,model,stefan,catboost,stefan_cci,10.0,15.04,4.711,12.932692557288494,24.32716162431019,
pseudo,Lena,1,1.0,1518,model,stefan,catboost,stefan_cci,10.0,14.477,2.38,12.176723837355022,24.711286293022724,
pseudo,Lena,2,0.0,1518,model,stefan,catboost,stefan_cci,10.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,catboost,stefan_cci,10.0,17.11,9.323,14.978165244399102,24.187290769543367,
pseudo,Lena,2,0.5,1518,model,stefan,catboost,stefan_cci,10.0,15.913,6.941,13.884910987533704,23.943012196616284,
pseudo,Lena,2,0.75,1518,model,stefan,catboost,stefan_cci,10.0,15.014,4.56,13.003249649138864,24.337614738724177,
pseudo,Lena,2,1.0,1518,model,stefan,catboost,stefan_cci,10.0,14.47,2.178,12.31659815100265,24.967688409683284,
pseudo,Lena,0,0.0,1518,model,stefan,mlp,cci,1.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,mlp,cci,1.0,15.898,6.831,13.668243100545505,26.555463674273778,
pseudo,Lena,0,0.5,1518,model,stefan,mlp,cci,1.0,14.495,1.956,12.088019812319587,27.819960038425357,
pseudo,Lena,0,0.75,1518,model,stefan,mlp,cci,1.0,14.702,-2.918,11.62715009868254,30.031659725154753,
pseudo,Lena,0,1.0,1518,model,stefan,mlp,cci,1.0,16.457,-7.793,12.878051329685627,32.95791341153726,
pseudo,Lena,1,0.0,1518,model,stefan,mlp,cci,1.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,mlp,cci,1.0,15.903,6.778,13.618415454518873,24.93422288717725,
pseudo,Lena,1,0.5,1518,model,stefan,mlp,cci,1.0,14.548,1.851,11.970766125793084,25.89999604561083,
pseudo,Lena,1,0.75,1518,model,stefan,mlp,cci,1.0,14.842,-3.076,11.40910529876921,28.13266211932564,
pseudo,Lena,1,1.0,1518,model,stefan,mlp,cci,1.0,16.698,-8.003,12.3778422647577,31.214543327497136,
pseudo,Lena,2,0.0,1518,model,stefan,mlp,cci,1.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,mlp,cci,1.0,15.967,6.874,13.869050220532861,24.22853530554327,
pseudo,Lena,2,0.5,1518,model,stefan,mlp,cci,1.0,14.616,2.043,12.308255987549476,25.601120204097608,
pseudo,Lena,2,0.75,1518,model,stefan,mlp,cci,1.0,14.835,-2.788,11.352587969935202,27.864554911530803,
pseudo,Lena,2,1.0,1518,model,stefan,mlp,cci,1.0,16.56,-7.62,12.406733563445721,30.820231305114795,
pseudo,Lena,0,0.0,1518,model,stefan,mlp,stefan_cci,5.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,mlp,stefan_cci,5.0,17.097,9.257,14.888717687093632,26.435664433209947,
pseudo,Lena,0,0.5,1518,model,stefan,mlp,stefan_cci,5.0,15.902,6.808,13.66260356773772,26.5615780164812,
pseudo,Lena,0,0.75,1518,model,stefan,mlp,stefan_cci,5.0,15.026,4.36,12.697933625607918,27.100339395600617,
pseudo,Lena,0,1.0,1518,model,stefan,mlp,stefan_cci,5.0,14.526,1.911,12.100681314897672,27.902902758020947,
pseudo,Lena,1,0.0,1518,model,stefan,mlp,stefan_cci,5.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,mlp,stefan_cci,5.0,17.109,9.237,14.785882835140688,25.31655959559503,
pseudo,Lena,1,0.5,1518,model,stefan,mlp,stefan_cci,5.0,15.935,6.769,13.722751052622176,24.87988569624988,
pseudo,Lena,1,0.75,1518,model,stefan,mlp,stefan_cci,5.0,15.086,4.301,12.872777442090417,25.091182089843006,
pseudo,Lena,1,1.0,1518,model,stefan,mlp,stefan_cci,5.0,14.621,1.833,12.158644954505096,25.797163950608038,
pseudo,Lena,2,0.0,1518,model,stefan,mlp,stefan_cci,5.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,mlp,stefan_cci,5.0,17.141,9.273,14.978148224094225,24.320156958811474,
pseudo,Lena,2,0.5,1518,model,stefan,mlp,stefan_cci,5.0,15.991,6.841,13.908654706961453,24.249872380856328,
pseudo,Lena,2,0.75,1518,model,stefan,mlp,stefan_cci,5.0,15.156,4.409,13.046189139258765,24.823143180454757,
pseudo,Lena,2,1.0,1518,model,stefan,mlp,stefan_cci,5.0,14.691,1.977,12.422829492735124,25.646512082127206,
pseudo,Lena,0,0.0,1518,model,stefan,mlp,const,10.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,mlp,const,10.0,17.227,9.461,14.94086446890815,26.388455784449285,
pseudo,Lena,0,0.5,1518,model,stefan,mlp,const,10.0,16.114,7.217,13.775959055484678,26.50511782272281,
pseudo,Lena,0,0.75,1518,model,stefan,mlp,const,10.0,15.252,4.973,12.827817915156986,26.753039169682392,
pseudo,Lena,0,1.0,1518,model,stefan,mlp,const,10.0,14.688,2.729,12.217834475427148,27.299544186300622,
pseudo,Lena,1,0.0,1518,model,stefan,mlp,const,10.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,mlp,const,10.0,17.154,9.394,14.745429033276746,25.3437627051573,
pseudo,Lena,1,0.5,1518,model,stefan,mlp,const,10.0,15.976,7.082,13.650452011178913,24.847810556604358,
pseudo,Lena,1,0.75,1518,model,stefan,mlp,const,10.0,15.067,4.771,12.761158697477233,24.727885214852485,
pseudo,Lena,1,1.0,1518,model,stefan,mlp,const,10.0,14.477,2.46,12.059165307407564,25.143759598176242,
pseudo,Lena,2,0.0,1518,model,stefan,mlp,const,10.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,mlp,const,10.0,17.181,9.389,14.952403095403026,24.464265384147712,
pseudo,Lena,2,0.5,1518,model,stefan,mlp,const,10.0,16.036,7.072,13.790996714164008,24.065963233294593,
pseudo,Lena,2,0.75,1518,model,stefan,mlp,const,10.0,15.162,4.756,12.90301352497526,24.484454485046733,
pseudo,Lena,2,1.0,1518,model,stefan,mlp,const,10.0,14.609,2.439,12.305472203095869,25.12393388382838,
pseudo,Lena,0,0.0,1518,model,cci,ridge,stefan,10.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,ridge,stefan,10.0,14.872,-2.098,,,
pseudo,Lena,0,0.5,1518,model,cci,ridge,stefan,10.0,14.833,2.821,,,
pseudo,Lena,0,0.75,1518,model,cci,ridge,stefan,10.0,16.379,7.739,,,
pseudo,Lena,0,1.0,1518,model,cci,ridge,stefan,10.0,19.13,12.658,,,
pseudo,Lena,1,0.0,1518,model,cci,ridge,stefan,10.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,ridge,stefan,10.0,14.871,-2.098,,,
pseudo,Lena,1,0.5,1518,model,cci,ridge,stefan,10.0,14.83,2.821,,,
pseudo,Lena,1,0.75,1518,model,cci,ridge,stefan,10.0,16.376,7.739,,,
pseudo,Lena,1,1.0,1518,model,cci,ridge,stefan,10.0,19.127,12.658,,,
pseudo,Lena,2,0.0,1518,model,cci,ridge,stefan,10.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,ridge,stefan,10.0,14.872,-2.097,,,
pseudo,Lena,2,0.5,1518,model,cci,ridge,stefan,10.0,14.833,2.822,,,
pseudo,Lena,2,0.75,1518,model,cci,ridge,stefan,10.0,16.38,7.741,,,
pseudo,Lena,2,1.0,1518,model,cci,ridge,stefan,10.0,19.131,12.66,,,
pseudo,Lena,0,0.0,1518,model,cci,ridge,stefan_cci,1.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,ridge,stefan_cci,1.0,15.409,-3.694,,,
pseudo,Lena,0,0.5,1518,model,cci,ridge,stefan_cci,1.0,15.052,-0.373,,,
pseudo,Lena,0,0.75,1518,model,cci,ridge,stefan_cci,1.0,15.466,2.949,,,
pseudo,Lena,0,1.0,1518,model,cci,ridge,stefan_cci,1.0,16.591,6.271,,,
pseudo,Lena,1,0.0,1518,model,cci,ridge,stefan_cci,1.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,ridge,stefan_cci,1.0,15.404,-3.698,,,
pseudo,Lena,1,0.5,1518,model,cci,ridge,stefan_cci,1.0,15.041,-0.379,,,
pseudo,Lena,1,0.75,1518,model,cci,ridge,stefan_cci,1.0,15.447,2.939,,,
pseudo,Lena,1,1.0,1518,model,cci,ridge,stefan_cci,1.0,16.564,6.257,,,
pseudo,Lena,2,0.0,1518,model,cci,ridge,stefan_cci,1.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,ridge,stefan_cci,1.0,15.416,-3.767,,,
pseudo,Lena,2,0.5,1518,model,cci,ridge,stefan_cci,1.0,15.036,-0.517,,,
pseudo,Lena,2,0.75,1518,model,cci,ridge,stefan_cci,1.0,15.394,2.732,,,
pseudo,Lena,2,1.0,1518,model,cci,ridge,stefan_cci,1.0,16.444,5.982,,,
pseudo,Lena,0,0.0,1518,model,cci,ridge,const,5.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,ridge,const,5.0,15.334,-4.295,,,
pseudo,Lena,0,0.5,1518,model,cci,ridge,const,5.0,14.637,-1.575,,,
pseudo,Lena,0,0.75,1518,model,cci,ridge,const,5.0,14.46,1.146,,,
pseudo,Lena,0,1.0,1518,model,cci,ridge,const,5.0,14.823,3.867,,,
pseudo,Lena,1,0.0,1518,model,cci,ridge,const,5.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,ridge,const,5.0,15.333,-4.296,,,
pseudo,Lena,1,0.5,1518,model,cci,ridge,const,5.0,14.635,-1.575,,,
pseudo,Lena,1,0.75,1518,model,cci,ridge,const,5.0,14.458,1.145,,,
pseudo,Lena,1,1.0,1518,model,cci,ridge,const,5.0,14.82,3.866,,,
pseudo,Lena,2,0.0,1518,model,cci,ridge,const,5.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,ridge,const,5.0,15.332,-4.287,,,
