cond,target,fold,seed,anchor,pseudo,r,resid,lam,rmse_cm,bias_cm,n
noinfo,Lena,0,1,stefan,none,0.0,mlp,0.5,21.731,7.043,2958
noinfo,Lena,0,1,stefan,none,0.0,mlp,0.75,22.062,7.726,2958
noinfo,Lena,0,1,stefan,none,0.0,mlp,1.0,22.569,8.409,2958
noinfo,Lena,0,2,stefan,none,0.0,mlp,0.0,21.624,5.676,2958
noinfo,Lena,0,2,stefan,none,0.0,mlp,0.25,22.885,9.05,2958
noinfo,Lena,0,2,stefan,none,0.0,mlp,0.5,24.678,12.424,2958
noinfo,Lena,0,2,stefan,none,0.0,mlp,0.75,26.898,15.797,2958
noinfo,Lena,0,2,stefan,none,0.0,mlp,1.0,29.448,19.171,2958
noinfo,Lena,0,0,cci_cal,none,0.0,ridge,0.0,21.034,3.305,2958
noinfo,Lena,0,0,cci_cal,none,0.0,ridge,0.25,21.34,-0.007,2958
noinfo,Lena,0,0,cci_cal,none,0.0,ridge,0.5,22.371,-3.319,2958
noinfo,Lena,0,0,cci_cal,none,0.0,ridge,0.75,24.034,-6.632,2958
noinfo,Lena,0,0,cci_cal,none,0.0,ridge,1.0,26.209,-9.944,2958
noinfo,Lena,0,1,cci_cal,none,0.0,ridge,0.0,21.034,3.305,2958
noinfo,Lena,0,1,cci_cal,none,0.0,ridge,0.25,21.34,-0.007,2958
noinfo,Lena,0,1,cci_cal,none,0.0,ridge,0.5,22.371,-3.319,2958
noinfo,Lena,0,1,cci_cal,none,0.0,ridge,0.75,24.034,-6.632,2958
noinfo,Lena,0,1,cci_cal,none,0.0,ridge,1.0,26.209,-9.944,2958
noinfo,Lena,0,2,cci_cal,none,0.0,ridge,0.0,21.034,3.305,2958
noinfo,Lena,0,2,cci_cal,none,0.0,ridge,0.25,21.34,-0.007,2958
noinfo,Lena,0,2,cci_cal,none,0.0,ridge,0.5,22.371,-3.319,2958
noinfo,Lena,0,2,cci_cal,none,0.0,ridge,0.75,24.034,-6.632,2958
noinfo,Lena,0,2,cci_cal,none,0.0,ridge,1.0,26.209,-9.944,2958
noinfo,Lena,0,0,cci_cal,none,0.0,catboost_lo,0.0,21.034,3.305,2958
noinfo,Lena,0,0,cci_cal,none,0.0,catboost_lo,0.25,21.302,4.861,2958
noinfo,Lena,0,0,cci_cal,none,0.0,catboost_lo,0.5,21.726,6.417,2958
noinfo,Lena,0,0,cci_cal,none,0.0,catboost_lo,0.75,22.296,7.973,2958
noinfo,Lena,0,0,cci_cal,none,0.0,catboost_lo,1.0,23.001,9.529,2958
noinfo,Lena,0,1,cci_cal,none,0.0,catboost_lo,0.0,21.034,3.305,2958
noinfo,Lena,0,1,cci_cal,none,0.0,catboost_lo,0.25,21.232,4.496,2958
noinfo,Lena,0,1,cci_cal,none,0.0,catboost_lo,0.5,21.508,5.686,2958
noinfo,Lena,0,1,cci_cal,none,0.0,catboost_lo,0.75,21.857,6.877,2958
noinfo,Lena,0,1,cci_cal,none,0.0,catboost_lo,1.0,22.277,8.068,2958
noinfo,Lena,0,2,cci_cal,none,0.0,catboost_lo,0.0,21.034,3.305,2958
noinfo,Lena,0,2,cci_cal,none,0.0,catboost_lo,0.25,21.316,4.766,2958
noinfo,Lena,0,2,cci_cal,none,0.0,catboost_lo,0.5,21.723,6.226,2958
noinfo,Lena,0,2,cci_cal,none,0.0,catboost_lo,0.75,22.248,7.687,2958
noinfo,Lena,0,2,cci_cal,none,0.0,catboost_lo,1.0,22.882,9.147,2958
noinfo,Lena,0,0,cci_cal,none,0.0,mlp,0.0,21.034,3.305,2958
noinfo,Lena,0,0,cci_cal,none,0.0,mlp,0.25,20.852,2.888,2958
noinfo,Lena,0,0,cci_cal,none,0.0,mlp,0.5,20.832,2.47,2958
noinfo,Lena,0,0,cci_cal,none,0.0,mlp,0.75,20.972,2.052,2958
noinfo,Lena,0,0,cci_cal,none,0.0,mlp,1.0,21.27,1.634,2958
noinfo,Lena,0,1,cci_cal,none,0.0,mlp,0.0,21.034,3.305,2958
noinfo,Lena,0,1,cci_cal,none,0.0,mlp,0.25,21.049,3.911,2958
noinfo,Lena,0,1,cci_cal,none,0.0,mlp,0.5,21.216,4.517,2958
noinfo,Lena,0,1,cci_cal,none,0.0,mlp,0.75,21.53,5.123,2958
noinfo,Lena,0,1,cci_cal,none,0.0,mlp,1.0,21.985,5.729,2958
noinfo,Lena,0,2,cci_cal,none,0.0,mlp,0.0,21.034,3.305,2958
noinfo,Lena,0,2,cci_cal,none,0.0,mlp,0.25,21.067,4.191,2958
noinfo,Lena,0,2,cci_cal,none,0.0,mlp,0.5,21.197,5.078,2958
noinfo,Lena,0,2,cci_cal,none,0.0,mlp,0.75,21.423,5.964,2958
noinfo,Lena,0,2,cci_cal,none,0.0,mlp,1.0,21.741,6.85,2958
noinfo,Lena,0,0,stefan_cci,none,0.0,ridge,0.0,20.761,-1.573,2958
noinfo,Lena,0,0,stefan_cci,none,0.0,ridge,0.25,21.467,-3.152,2958
noinfo,Lena,0,0,stefan_cci,none,0.0,ridge,0.5,22.504,-4.73,2958
noinfo,Lena,0,0,stefan_cci,none,0.0,ridge,0.75,23.827,-6.309,2958
noinfo,Lena,0,0,stefan_cci,none,0.0,ridge,1.0,25.393,-7.888,2958
noinfo,Lena,0,1,stefan_cci,none,0.0,ridge,0.0,20.761,-1.573,2958
noinfo,Lena,0,1,stefan_cci,none,0.0,ridge,0.25,21.467,-3.152,2958
noinfo,Lena,0,1,stefan_cci,none,0.0,ridge,0.5,22.504,-4.73,2958
noinfo,Lena,0,1,stefan_cci,none,0.0,ridge,0.75,23.827,-6.309,2958
noinfo,Lena,0,1,stefan_cci,none,0.0,ridge,1.0,25.393,-7.888,2958
noinfo,Lena,0,2,stefan_cci,none,0.0,ridge,0.0,20.761,-1.573,2958
noinfo,Lena,0,2,stefan_cci,none,0.0,ridge,0.25,21.467,-3.152,2958
noinfo,Lena,0,2,stefan_cci,none,0.0,ridge,0.5,22.504,-4.73,2958
noinfo,Lena,0,2,stefan_cci,none,0.0,ridge,0.75,23.827,-6.309,2958
noinfo,Lena,0,2,stefan_cci,none,0.0,ridge,1.0,25.393,-7.888,2958
noinfo,Lena,0,0,stefan_cci,none,0.0,catboost_lo,0.0,20.761,-1.573,2958
noinfo,Lena,0,0,stefan_cci,none,0.0,catboost_lo,0.25,20.739,1.633,2958
noinfo,Lena,0,0,stefan_cci,none,0.0,catboost_lo,0.5,21.262,4.84,2958
noinfo,Lena,0,0,stefan_cci,none,0.0,catboost_lo,0.75,22.293,8.047,2958
noinfo,Lena,0,0,stefan_cci,none,0.0,catboost_lo,1.0,23.765,11.253,2958
noinfo,Lena,0,1,stefan_cci,none,0.0,catboost_lo,0.0,20.761,-1.573,2958
noinfo,Lena,0,1,stefan_cci,none,0.0,catboost_lo,0.25,20.779,2.018,2958
noinfo,Lena,0,1,stefan_cci,none,0.0,catboost_lo,0.5,21.428,5.609,2958
noinfo,Lena,0,1,stefan_cci,none,0.0,catboost_lo,0.75,22.654,9.2,2958
noinfo,Lena,0,1,stefan_cci,none,0.0,catboost_lo,1.0,24.371,12.792,2958
noinfo,Lena,0,2,stefan_cci,none,0.0,catboost_lo,0.0,20.761,-1.573,2958
noinfo,Lena,0,2,stefan_cci,none,0.0,catboost_lo,0.25,20.853,2.257,2958
noinfo,Lena,0,2,stefan_cci,none,0.0,catboost_lo,0.5,21.689,6.087,2958
noinfo,Lena,0,2,stefan_cci,none,0.0,catboost_lo,0.75,23.188,9.918,2958
noinfo,Lena,0,2,stefan_cci,none,0.0,catboost_lo,1.0,25.233,13.748,2958
noinfo,Lena,0,0,stefan_cci,none,0.0,mlp,0.0,20.761,-1.573,2958
noinfo,Lena,0,0,stefan_cci,none,0.0,mlp,0.25,20.605,-0.808,2958
noinfo,Lena,0,0,stefan_cci,none,0.0,mlp,0.5,20.589,-0.043,2958
noinfo,Lena,0,0,stefan_cci,none,0.0,mlp,0.75,20.712,0.722,2958
noinfo,Lena,0,0,stefan_cci,none,0.0,mlp,1.0,20.973,1.487,2958
noinfo,Lena,0,1,stefan_cci,none,0.0,mlp,0.0,20.761,-1.573,2958
noinfo,Lena,0,1,stefan_cci,none,0.0,mlp,0.25,20.557,0.504,2958
noinfo,Lena,0,1,stefan_cci,none,0.0,mlp,0.5,20.862,2.581,2958
noinfo,Lena,0,1,stefan_cci,none,0.0,mlp,0.75,21.654,4.658,2958
noinfo,Lena,0,1,stefan_cci,none,0.0,mlp,1.0,22.884,6.735,2958
noinfo,Lena,0,2,stefan_cci,none,0.0,mlp,0.0,20.761,-1.573,2958
noinfo,Lena,0,2,stefan_cci,none,0.0,mlp,0.25,20.748,2.255,2958
noinfo,Lena,0,2,stefan_cci,none,0.0,mlp,0.5,21.55,6.083,2958
noinfo,Lena,0,2,stefan_cci,none,0.0,mlp,0.75,23.083,9.911,2958
noinfo,Lena,0,2,stefan_cci,none,0.0,mlp,1.0,25.213,13.739,2958
noinfo,Lena,0,0,stefan_soil,none,0.0,ridge,0.0,21.204,4.463,2958
noinfo,Lena,0,0,stefan_soil,none,0.0,ridge,0.25,21.229,1.251,2958
noinfo,Lena,0,0,stefan_soil,none,0.0,ridge,0.5,21.974,-1.962,2958
noinfo,Lena,0,0,stefan_soil,none,0.0,ridge,0.75,23.372,-5.175,2958
noinfo,Lena,0,0,stefan_soil,none,0.0,ridge,1.0,25.313,-8.387,2958
noinfo,Lena,0,1,stefan_soil,none,0.0,ridge,0.0,21.204,4.463,2958
noinfo,Lena,0,1,stefan_soil,none,0.0,ridge,0.25,21.229,1.251,2958
noinfo,Lena,0,1,stefan_soil,none,0.0,ridge,0.5,21.974,-1.962,2958
noinfo,Lena,0,1,stefan_soil,none,0.0,ridge,0.75,23.372,-5.175,2958
noinfo,Lena,0,1,stefan_soil,none,0.0,ridge,1.0,25.313,-8.387,2958
noinfo,Lena,0,2,stefan_soil,none,0.0,ridge,0.0,21.204,4.463,2958
noinfo,Lena,0,2,stefan_soil,none,0.0,ridge,0.25,21.229,1.251,2958
noinfo,Lena,0,2,stefan_soil,none,0.0,ridge,0.5,21.974,-1.962,2958
noinfo,Lena,0,2,stefan_soil,none,0.0,ridge,0.75,23.372,-5.175,2958
noinfo,Lena,0,2,stefan_soil,none,0.0,ridge,1.0,25.313,-8.387,2958
noinfo,Lena,0,0,stefan_soil,none,0.0,catboost_lo,0.0,21.204,4.463,2958
noinfo,Lena,0,0,stefan_soil,none,0.0,catboost_lo,0.25,21.518,5.888,2958
noinfo,Lena,0,0,stefan_soil,none,0.0,catboost_lo,0.5,21.938,7.312,2958
noinfo,Lena,0,0,stefan_soil,none,0.0,catboost_lo,0.75,22.458,8.737,2958
noinfo,Lena,0,0,stefan_soil,none,0.0,catboost_lo,1.0,23.071,10.161,2958
noinfo,Lena,0,1,stefan_soil,none,0.0,catboost_lo,0.0,21.204,4.463,2958
noinfo,Lena,0,1,stefan_soil,none,0.0,catboost_lo,0.25,21.53,5.973,2958
noinfo,Lena,0,1,stefan_soil,none,0.0,catboost_lo,0.5,21.984,7.483,2958
noinfo,Lena,0,1,stefan_soil,none,0.0,catboost_lo,0.75,22.555,8.994,2958
noinfo,Lena,0,1,stefan_soil,none,0.0,catboost_lo,1.0,23.237,10.504,2958
noinfo,Lena,0,2,stefan_soil,none,0.0,catboost_lo,0.0,21.204,4.463,2958
noinfo,Lena,0,2,stefan_soil,none,0.0,catboost_lo,0.25,21.509,5.748,2958
noinfo,Lena,0,2,stefan_soil,none,0.0,catboost_lo,0.5,21.919,7.034,2958
noinfo,Lena,0,2,stefan_soil,none,0.0,catboost_lo,0.75,22.427,8.319,2958
noinfo,Lena,0,2,stefan_soil,none,0.0,catboost_lo,1.0,23.027,9.604,2958
noinfo,Lena,0,0,stefan_soil,none,0.0,mlp,0.0,21.204,4.463,2958
noinfo,Lena,0,0,stefan_soil,none,0.0,mlp,0.25,21.404,5.218,2958
noinfo,Lena,0,0,stefan_soil,none,0.0,mlp,0.5,21.743,5.974,2958
noinfo,Lena,0,0,stefan_soil,none,0.0,mlp,0.75,22.216,6.729,2958
noinfo,Lena,0,0,stefan_soil,none,0.0,mlp,1.0,22.813,7.484,2958
noinfo,Lena,0,1,stefan_soil,none,0.0,mlp,0.0,21.204,4.463,2958
noinfo,Lena,0,1,stefan_soil,none,0.0,mlp,0.25,21.756,6.358,2958
noinfo,Lena,0,1,stefan_soil,none,0.0,mlp,0.5,22.631,8.253,2958
noinfo,Lena,0,1,stefan_soil,none,0.0,mlp,0.75,23.793,10.148,2958
noinfo,Lena,0,1,stefan_soil,none,0.0,mlp,1.0,25.203,12.043,2958
noinfo,Lena,0,2,stefan_soil,none,0.0,mlp,0.0,21.204,4.463,2958
noinfo,Lena,0,2,stefan_soil,none,0.0,mlp,0.25,21.895,7.031,2958
noinfo,Lena,0,2,stefan_soil,none,0.0,mlp,0.5,23.002,9.599,2958
noinfo,Lena,0,2,stefan_soil,none,0.0,mlp,0.75,24.468,12.167,2958
noinfo,Lena,0,2,stefan_soil,none,0.0,mlp,1.0,26.234,14.735,2958
noinfo,Lena,0,0,stefan_soil_cci,none,0.0,ridge,0.0,20.737,-2.18,2958
noinfo,Lena,0,0,stefan_soil_cci,none,0.0,ridge,0.25,21.517,-3.937,2958
noinfo,Lena,0,0,stefan_soil_cci,none,0.0,ridge,0.5,22.647,-5.694,2958
noinfo,Lena,0,0,stefan_soil_cci,none,0.0,ridge,0.75,24.078,-7.451,2958
noinfo,Lena,0,0,stefan_soil_cci,none,0.0,ridge,1.0,25.76,-9.208,2958
noinfo,Lena,0,1,stefan_soil_cci,none,0.0,ridge,0.0,20.737,-2.18,2958
noinfo,Lena,0,1,stefan_soil_cci,none,0.0,ridge,0.25,21.517,-3.937,2958
noinfo,Lena,0,1,stefan_soil_cci,none,0.0,ridge,0.5,22.647,-5.694,2958
noinfo,Lena,0,1,stefan_soil_cci,none,0.0,ridge,0.75,24.078,-7.451,2958
noinfo,Lena,0,1,stefan_soil_cci,none,0.0,ridge,1.0,25.76,-9.208,2958
noinfo,Lena,0,2,stefan_soil_cci,none,0.0,ridge,0.0,20.737,-2.18,2958
noinfo,Lena,0,2,stefan_soil_cci,none,0.0,ridge,0.25,21.517,-3.937,2958
noinfo,Lena,0,2,stefan_soil_cci,none,0.0,ridge,0.5,22.647,-5.694,2958
noinfo,Lena,0,2,stefan_soil_cci,none,0.0,ridge,0.75,24.078,-7.451,2958
noinfo,Lena,0,2,stefan_soil_cci,none,0.0,ridge,1.0,25.76,-9.208,2958
noinfo,Lena,0,0,stefan_soil_cci,none,0.0,catboost_lo,0.0,20.737,-2.18,2958
noinfo,Lena,0,0,stefan_soil_cci,none,0.0,catboost_lo,0.25,20.642,1.202,2958
noinfo,Lena,0,0,stefan_soil_cci,none,0.0,catboost_lo,0.5,21.143,4.584,2958
noinfo,Lena,0,0,stefan_soil_cci,none,0.0,catboost_lo,0.75,22.202,7.966,2958
noinfo,Lena,0,0,stefan_soil_cci,none,0.0,catboost_lo,1.0,23.743,11.349,2958
noinfo,Lena,0,1,stefan_soil_cci,none,0.0,catboost_lo,0.0,20.737,-2.18,2958
noinfo,Lena,0,1,stefan_soil_cci,none,0.0,catboost_lo,0.25,20.758,1.055,2958
noinfo,Lena,0,1,stefan_soil_cci,none,0.0,catboost_lo,0.5,21.301,4.291,2958
noinfo,Lena,0,1,stefan_soil_cci,none,0.0,catboost_lo,0.75,22.329,7.526,2958
noinfo,Lena,0,1,stefan_soil_cci,none,0.0,catboost_lo,1.0,23.777,10.761,2958
noinfo,Lena,0,2,stefan_soil_cci,none,0.0,catboost_lo,0.0,20.737,-2.18,2958
noinfo,Lena,0,2,stefan_soil_cci,none,0.0,catboost_lo,0.25,20.741,1.845,2958
noinfo,Lena,0,2,stefan_soil_cci,none,0.0,catboost_lo,0.5,21.568,5.869,2958
noinfo,Lena,0,2,stefan_soil_cci,none,0.0,catboost_lo,0.75,23.13,9.894,2958
noinfo,Lena,0,2,stefan_soil_cci,none,0.0,catboost_lo,1.0,25.292,13.919,2958
noinfo,Lena,0,0,stefan_soil_cci,none,0.0,mlp,0.0,20.737,-2.18,2958
noinfo,Lena,0,0,stefan_soil_cci,none,0.0,mlp,0.25,20.692,-1.284,2958
noinfo,Lena,0,0,stefan_soil_cci,none,0.0,mlp,0.5,20.786,-0.387,2958
noinfo,Lena,0,0,stefan_soil_cci,none,0.0,mlp,0.75,21.017,0.509,2958
noinfo,Lena,0,0,stefan_soil_cci,none,0.0,mlp,1.0,21.381,1.406,2958
noinfo,Lena,0,1,stefan_soil_cci,none,0.0,mlp,0.0,20.737,-2.18,2958
noinfo,Lena,0,1,stefan_soil_cci,none,0.0,mlp,0.25,20.534,-0.369,2958
noinfo,Lena,0,1,stefan_soil_cci,none,0.0,mlp,0.5,20.812,1.441,2958
noinfo,Lena,0,1,stefan_soil_cci,none,0.0,mlp,0.75,21.553,3.252,2958
noinfo,Lena,0,1,stefan_soil_cci,none,0.0,mlp,1.0,22.712,5.063,2958
noinfo,Lena,0,2,stefan_soil_cci,none,0.0,mlp,0.0,20.737,-2.18,2958
noinfo,Lena,0,2,stefan_soil_cci,none,0.0,mlp,0.25,20.63,0.535,2958
noinfo,Lena,0,2,stefan_soil_cci,none,0.0,mlp,0.5,20.956,3.249,2958
noinfo,Lena,0,2,stefan_soil_cci,none,0.0,mlp,0.75,21.695,5.964,2958
noinfo,Lena,0,2,stefan_soil_cci,none,0.0,mlp,1.0,22.809,8.678,2958
noinfo,Canada,0,0,none,none,0.0,ridge,1.0,47.64,-24.231,749
noinfo,Canada,0,1,none,none,0.0,ridge,1.0,47.64,-24.231,749
noinfo,Canada,0,2,none,none,0.0,ridge,1.0,47.64,-24.231,749
noinfo,Canada,0,0,none,none,0.0,catboost_lo,1.0,28.433,-7.036,749
noinfo,Canada,0,1,none,none,0.0,catboost_lo,1.0,27.675,-6.401,749
noinfo,Canada,0,2,none,none,0.0,catboost_lo,1.0,29.847,-7.918,749
noinfo,Canada,0,0,none,none,0.0,mlp,1.0,27.602,1.516,749
noinfo,Canada,0,1,none,none,0.0,mlp,1.0,27.681,-5.576,749
noinfo,Canada,0,2,none,none,0.0,mlp,1.0,29.9,-9.408,749
noinfo,Canada,0,0,stefan,none,0.0,ridge,0.0,26.634,2.182,749
noinfo,Canada,0,0,stefan,none,0.0,ridge,0.25,27.857,-4.347,749
noinfo,Canada,0,0,stefan,none,0.0,ridge,0.5,32.643,-10.876,749
noinfo,Canada,0,0,stefan,none,0.0,ridge,0.75,39.723,-17.405,749
noinfo,Canada,0,0,stefan,none,0.0,ridge,1.0,48.096,-23.934,749
noinfo,Canada,0,1,stefan,none,0.0,ridge,0.0,26.634,2.182,749
noinfo,Canada,0,1,stefan,none,0.0,ridge,0.25,27.857,-4.347,749
noinfo,Canada,0,1,stefan,none,0.0,ridge,0.5,32.643,-10.876,749
noinfo,Canada,0,1,stefan,none,0.0,ridge,0.75,39.723,-17.405,749
noinfo,Canada,0,1,stefan,none,0.0,ridge,1.0,48.096,-23.934,749
noinfo,Canada,0,2,stefan,none,0.0,ridge,0.0,26.634,2.182,749
noinfo,Canada,0,2,stefan,none,0.0,ridge,0.25,27.857,-4.347,749
noinfo,Canada,0,2,stefan,none,0.0,ridge,0.5,32.643,-10.876,749
noinfo,Canada,0,2,stefan,none,0.0,ridge,0.75,39.723,-17.405,749
noinfo,Canada,0,2,stefan,none,0.0,ridge,1.0,48.096,-23.934,749
noinfo,Canada,0,0,stefan,none,0.0,catboost_lo,0.0,26.634,2.182,749
noinfo,Canada,0,0,stefan,none,0.0,catboost_lo,0.25,26.349,1.676,749
noinfo,Canada,0,0,stefan,none,0.0,catboost_lo,0.5,26.126,1.17,749
noinfo,Canada,0,0,stefan,none,0.0,catboost_lo,0.75,25.964,0.664,749
noinfo,Canada,0,0,stefan,none,0.0,catboost_lo,1.0,25.867,0.158,749
noinfo,Canada,0,1,stefan,none,0.0,catboost_lo,0.0,26.634,2.182,749
noinfo,Canada,0,1,stefan,none,0.0,catboost_lo,0.25,26.402,1.964,749
noinfo,Canada,0,1,stefan,none,0.0,catboost_lo,0.5,26.225,1.746,749
noinfo,Canada,0,1,stefan,none,0.0,catboost_lo,0.75,26.102,1.529,749
noinfo,Canada,0,1,stefan,none,0.0,catboost_lo,1.0,26.035,1.311,749
noinfo,Canada,0,2,stefan,none,0.0,catboost_lo,0.0,26.634,2.182,749
noinfo,Canada,0,2,stefan,none,0.0,catboost_lo,0.25,26.535,1.654,749
noinfo,Canada,0,2,stefan,none,0.0,catboost_lo,0.5,26.496,1.126,749
noinfo,Canada,0,2,stefan,none,0.0,catboost_lo,0.75,26.516,0.598,749
noinfo,Canada,0,2,stefan,none,0.0,catboost_lo,1.0,26.595,0.07,749
noinfo,Canada,0,0,stefan,none,0.0,mlp,0.0,26.634,2.182,749
noinfo,Canada,0,0,stefan,none,0.0,mlp,0.25,27.465,1.537,749
noinfo,Canada,0,0,stefan,none,0.0,mlp,0.5,28.732,0.891,749
noinfo,Canada,0,0,stefan,none,0.0,mlp,0.75,30.379,0.246,749
noinfo,Canada,0,0,stefan,none,0.0,mlp,1.0,32.349,-0.4,749
noinfo,Canada,0,1,stefan,none,0.0,mlp,0.0,26.634,2.182,749
noinfo,Canada,0,1,stefan,none,0.0,mlp,0.25,26.436,-0.982,749
noinfo,Canada,0,1,stefan,none,0.0,mlp,0.5,27.179,-4.147,749
noinfo,Canada,0,1,stefan,none,0.0,mlp,0.75,28.791,-7.312,749
noinfo,Canada,0,1,stefan,none,0.0,mlp,1.0,31.137,-10.477,749
noinfo,Canada,0,2,stefan,none,0.0,mlp,0.0,26.634,2.182,749
noinfo,Canada,0,2,stefan,none,0.0,mlp,0.25,27.404,1.223,749
noinfo,Canada,0,2,stefan,none,0.0,mlp,0.5,28.709,0.263,749
noinfo,Canada,0,2,stefan,none,0.0,mlp,0.75,30.481,-0.697,749
noinfo,Canada,0,2,stefan,none,0.0,mlp,1.0,32.643,-1.656,749
noinfo,Canada,0,0,cci_cal,none,0.0,ridge,0.0,25.934,-0.589,749
noinfo,Canada,0,0,cci_cal,none,0.0,ridge,0.25,27.359,-6.482,749
noinfo,Canada,0,0,cci_cal,none,0.0,ridge,0.5,32.258,-12.376,749
noinfo,Canada,0,0,cci_cal,none,0.0,ridge,0.75,39.354,-18.27,749
noinfo,Canada,0,0,cci_cal,none,0.0,ridge,1.0,47.677,-24.164,749
noinfo,Canada,0,1,cci_cal,none,0.0,ridge,0.0,25.934,-0.589,749
noinfo,Canada,0,1,cci_cal,none,0.0,ridge,0.25,27.359,-6.482,749
noinfo,Canada,0,1,cci_cal,none,0.0,ridge,0.5,32.258,-12.376,749
noinfo,Canada,0,1,cci_cal,none,0.0,ridge,0.75,39.354,-18.27,749
noinfo,Canada,0,1,cci_cal,none,0.0,ridge,1.0,47.677,-24.164,749
noinfo,Canada,0,2,cci_cal,none,0.0,ridge,0.0,25.934,-0.589,749
noinfo,Canada,0,2,cci_cal,none,0.0,ridge,0.25,27.359,-6.482,749
noinfo,Canada,0,2,cci_cal,none,0.0,ridge,0.5,32.258,-12.376,749
noinfo,Canada,0,2,cci_cal,none,0.0,ridge,0.75,39.354,-18.27,749
noinfo,Canada,0,2,cci_cal,none,0.0,ridge,1.0,47.677,-24.164,749
noinfo,Canada,0,0,cci_cal,none,0.0,catboost_lo,0.0,25.934,-0.589,749
noinfo,Canada,0,0,cci_cal,none,0.0,catboost_lo,0.25,26.027,-1.095,749
noinfo,Canada,0,0,cci_cal,none,0.0,catboost_lo,0.5,26.254,-1.601,749
noinfo,Canada,0,0,cci_cal,none,0.0,catboost_lo,0.75,26.614,-2.108,749
