setting,region,seed,lam,n,family,anchor,resid,pseudo,r,rmse_cm,bias_cm,ci_lo,ci_hi,error
pseudo,Lena,0,1.0,1518,model,none,mlp,stefan,5.0,19.492,13.042,17.087961659055633,26.690826830168337,
pseudo,Lena,1,1.0,1518,model,none,mlp,stefan,5.0,18.858,12.124,16.082350432397714,26.017230861600318,
pseudo,Lena,2,1.0,1518,model,none,mlp,stefan,5.0,19.114,12.566,16.668170717272012,25.965989513512856,
pseudo,Lena,0,1.0,1518,model,none,mlp,cci,10.0,,,,,diverged
pseudo,Lena,1,1.0,1518,model,none,mlp,cci,10.0,,,,,diverged
pseudo,Lena,2,1.0,1518,model,none,mlp,cci,10.0,,,,,diverged
pseudo,Lena,0,1.0,1518,model,none,mlp,const,1.0,14.744,3.121,12.275363540827534,27.104841051504426,
pseudo,Lena,1,1.0,1518,model,none,mlp,const,1.0,14.837,3.206,12.349680995802146,24.78260693998933,
pseudo,Lena,2,1.0,1518,model,none,mlp,const,1.0,14.671,3.019,12.297442642768,24.766169199810307,
pseudo,Lena,0,0.0,1518,model,stefan,ridge,stefan,1.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,ridge,stefan,1.0,19.199,12.549,17.05293608330816,26.410739064871823,
pseudo,Lena,0,0.5,1518,model,stefan,ridge,stefan,1.0,19.899,13.393,17.92427562433608,26.6088280165574,
pseudo,Lena,0,0.75,1518,model,stefan,ridge,stefan,1.0,20.642,14.237,18.811934778623005,26.782185092773073,
pseudo,Lena,0,1.0,1518,model,stefan,ridge,stefan,1.0,21.424,15.081,19.535125071314766,27.022390850468927,
pseudo,Lena,1,0.0,1518,model,stefan,ridge,stefan,1.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,ridge,stefan,1.0,19.194,12.547,16.958278127984585,25.916823327656992,
pseudo,Lena,1,0.5,1518,model,stefan,ridge,stefan,1.0,19.888,13.39,17.894128782390077,25.847343136189128,
pseudo,Lena,1,0.75,1518,model,stefan,ridge,stefan,1.0,20.624,14.232,18.8630082854895,25.920224039679535,
pseudo,Lena,1,1.0,1518,model,stefan,ridge,stefan,1.0,21.399,15.074,19.838223442195662,26.09348207341209,
pseudo,Lena,2,0.0,1518,model,stefan,ridge,stefan,1.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,ridge,stefan,1.0,19.145,12.475,17.055920956851075,25.527523274482846,
pseudo,Lena,2,0.5,1518,model,stefan,ridge,stefan,1.0,19.786,13.245,17.864498655241686,25.75341648927117,
pseudo,Lena,2,0.75,1518,model,stefan,ridge,stefan,1.0,20.467,14.015,18.680259528999716,26.051558909774712,
pseudo,Lena,2,1.0,1518,model,stefan,ridge,stefan,1.0,21.185,14.785,19.491325665538124,26.359664830225977,
pseudo,Lena,0,0.0,1518,model,stefan,ridge,cci,5.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,ridge,cci,5.0,16.27,7.42,14.124907060347804,26.49624768823087,
pseudo,Lena,0,0.5,1518,model,stefan,ridge,cci,5.0,14.954,3.136,12.676391993700143,27.57205163895221,
pseudo,Lena,0,0.75,1518,model,stefan,ridge,cci,5.0,14.858,-1.149,12.056745026019417,29.60371675772872,
pseudo,Lena,0,1.0,1518,model,stefan,ridge,cci,5.0,16.004,-5.434,12.359124252736526,32.2537616503777,
pseudo,Lena,1,0.0,1518,model,stefan,ridge,cci,5.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,ridge,cci,5.0,16.27,7.423,14.062578759541132,24.894764277930765,
pseudo,Lena,1,0.5,1518,model,stefan,ridge,cci,5.0,14.953,3.14,12.641470796187816,25.31403405192429,
pseudo,Lena,1,0.75,1518,model,stefan,ridge,cci,5.0,14.854,-1.142,11.863186342367957,27.11156297477728,
pseudo,Lena,1,1.0,1518,model,stefan,ridge,cci,5.0,15.996,-5.425,11.801589289096563,29.73130260052734,
pseudo,Lena,2,0.0,1518,model,stefan,ridge,cci,5.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,ridge,cci,5.0,16.278,7.434,14.207855391500335,24.06287552970129,
pseudo,Lena,2,0.5,1518,model,stefan,ridge,cci,5.0,14.963,3.163,12.840940407829187,25.207379540636413,
pseudo,Lena,2,0.75,1518,model,stefan,ridge,cci,5.0,14.861,-1.108,11.790451734744636,27.21247851337477,
pseudo,Lena,2,1.0,1518,model,stefan,ridge,cci,5.0,15.993,-5.379,12.081151287465644,29.901886172279383,
pseudo,Lena,0,0.0,1518,model,stefan,ridge,stefan_cci,10.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,ridge,stefan_cci,10.0,17.362,9.659,15.214926054353196,26.367669733455234,
pseudo,Lena,0,0.5,1518,model,stefan,ridge,stefan_cci,10.0,16.362,7.613,14.269026789482876,26.46677960372464,
pseudo,Lena,0,0.75,1518,model,stefan,ridge,stefan_cci,10.0,15.584,5.566,13.425057993441733,26.78463306149246,
pseudo,Lena,0,1.0,1518,model,stefan,ridge,stefan_cci,10.0,15.062,3.52,12.889928183450786,27.42062064584451,
pseudo,Lena,1,0.0,1518,model,stefan,ridge,stefan_cci,10.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,ridge,stefan_cci,10.0,17.361,9.659,15.051209516184626,25.343478852533877,
pseudo,Lena,1,0.5,1518,model,stefan,ridge,stefan_cci,10.0,16.36,7.612,14.200103473900194,24.86343660125005,
pseudo,Lena,1,0.75,1518,model,stefan,ridge,stefan_cci,10.0,15.581,5.566,13.475708942134492,24.684533967520682,
pseudo,Lena,1,1.0,1518,model,stefan,ridge,stefan_cci,10.0,15.057,3.519,12.837936190722642,25.148336990457015,
pseudo,Lena,2,0.0,1518,model,stefan,ridge,stefan_cci,10.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,ridge,stefan_cci,10.0,17.363,9.661,15.246048194013799,24.469503514302204,
pseudo,Lena,2,0.5,1518,model,stefan,ridge,stefan_cci,10.0,16.364,7.616,14.328351581492733,24.016109486319813,
pseudo,Lena,2,0.75,1518,model,stefan,ridge,stefan_cci,10.0,15.587,5.571,13.605983390951462,24.418252178292775,
pseudo,Lena,2,1.0,1518,model,stefan,ridge,stefan_cci,10.0,15.065,3.527,13.018595112796113,25.043922678741044,
pseudo,Lena,0,0.0,1518,model,stefan,catboost,cci,1.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,catboost,cci,1.0,15.9,6.822,13.692084950784803,26.483264695694686,
pseudo,Lena,0,0.5,1518,model,stefan,catboost,cci,1.0,14.491,1.939,12.127577901772856,27.627444420249205,
pseudo,Lena,0,0.75,1518,model,stefan,catboost,cci,1.0,14.682,-2.945,11.614135829453426,29.69243139164,
pseudo,Lena,0,1.0,1518,model,stefan,catboost,cci,1.0,16.417,-7.828,12.827348338635865,32.40826078376863,
pseudo,Lena,1,0.0,1518,model,stefan,catboost,cci,1.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,catboost,cci,1.0,15.895,6.777,13.65415116484204,24.76999754326258,
pseudo,Lena,1,0.5,1518,model,stefan,catboost,cci,1.0,14.511,1.848,12.067592176185386,25.390224084382137,
pseudo,Lena,1,0.75,1518,model,stefan,catboost,cci,1.0,14.757,-3.08,11.406156154164888,27.298773539602173,
pseudo,Lena,1,1.0,1518,model,stefan,catboost,cci,1.0,16.56,-8.009,12.198195117792308,30.056435732580702,
pseudo,Lena,2,0.0,1518,model,stefan,catboost,cci,1.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,catboost,cci,1.0,15.867,6.753,13.745412185273588,24.06844514737157,
pseudo,Lena,2,0.5,1518,model,stefan,catboost,cci,1.0,14.46,1.801,12.21001611061219,25.22021807991255,
pseudo,Lena,2,0.75,1518,model,stefan,catboost,cci,1.0,14.697,-3.151,11.381463732430861,27.234098454850514,
pseudo,Lena,2,1.0,1518,model,stefan,catboost,cci,1.0,16.509,-8.104,12.377412952422821,29.932684112962196,
pseudo,Lena,0,0.0,1518,model,stefan,catboost,stefan_cci,5.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,catboost,stefan_cci,5.0,17.135,9.345,14.962263978039921,26.306525786951727,
pseudo,Lena,0,0.5,1518,model,stefan,catboost,stefan_cci,5.0,15.96,6.985,13.81133681015089,26.365218589428398,
pseudo,Lena,0,0.75,1518,model,stefan,catboost,stefan_cci,5.0,15.08,4.625,12.870481217589345,26.73706005924954,
pseudo,Lena,0,1.0,1518,model,stefan,catboost,stefan_cci,5.0,14.546,2.265,12.261870146813312,27.41527711378999,
pseudo,Lena,1,0.0,1518,model,stefan,catboost,stefan_cci,5.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,catboost,stefan_cci,5.0,17.11,9.321,14.801886876233045,25.1089193194497,
pseudo,Lena,1,0.5,1518,model,stefan,catboost,stefan_cci,5.0,15.913,6.938,13.747959949375614,24.432290913670414,
pseudo,Lena,1,0.75,1518,model,stefan,catboost,stefan_cci,5.0,15.014,4.554,12.848373297866466,24.32627697932232,
pseudo,Lena,1,1.0,1518,model,stefan,catboost,stefan_cci,5.0,14.468,2.17,12.084153606007975,24.72786686795237,
pseudo,Lena,2,0.0,1518,model,stefan,catboost,stefan_cci,5.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,catboost,stefan_cci,5.0,17.14,9.37,15.024380013883231,24.183617599719863,
pseudo,Lena,2,0.5,1518,model,stefan,catboost,stefan_cci,5.0,15.968,7.034,13.965948065431496,23.871425479006568,
pseudo,Lena,2,0.75,1518,model,stefan,catboost,stefan_cci,5.0,15.085,4.699,13.112299080294964,24.257537530132605,
pseudo,Lena,2,1.0,1518,model,stefan,catboost,stefan_cci,5.0,14.546,2.364,12.424114845171525,24.893856002287293,
pseudo,Lena,0,0.0,1518,model,stefan,catboost,const,10.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,catboost,const,10.0,17.174,9.458,14.864218714467048,26.352166981097213,
pseudo,Lena,0,0.5,1518,model,stefan,catboost,const,10.0,16.013,7.21,13.636063893167151,26.2539130237355,
pseudo,Lena,0,0.75,1518,model,stefan,catboost,const,10.0,15.115,4.963,12.663775465890277,26.534552210187922,
pseudo,Lena,0,1.0,1518,model,stefan,catboost,const,10.0,14.53,2.715,12.09002618182399,27.014292846984457,
pseudo,Lena,1,0.0,1518,model,stefan,catboost,const,10.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,catboost,const,10.0,17.169,9.42,14.686829443177327,25.24049499413895,
pseudo,Lena,1,0.5,1518,model,stefan,catboost,const,10.0,16.011,7.135,13.559568478619703,24.591131232178423,
pseudo,Lena,1,0.75,1518,model,stefan,catboost,const,10.0,15.123,4.849,12.709205197993308,24.188977333869108,
pseudo,Lena,1,1.0,1518,model,stefan,catboost,const,10.0,14.556,2.564,12.156131247497898,24.400438732304806,
pseudo,Lena,2,0.0,1518,model,stefan,catboost,const,10.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,catboost,const,10.0,17.168,9.444,14.924863711212227,24.44479555603994,
pseudo,Lena,2,0.5,1518,model,stefan,catboost,const,10.0,16.002,7.183,13.743204927487167,23.879477632847745,
pseudo,Lena,2,0.75,1518,model,stefan,catboost,const,10.0,15.1,4.922,12.84276271396453,24.172033634455087,
pseudo,Lena,2,1.0,1518,model,stefan,catboost,const,10.0,14.511,2.661,12.233910067626232,24.66357837362183,
pseudo,Lena,0,0.0,1518,model,stefan,mlp,stefan,10.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,mlp,stefan,10.0,18.547,11.701,16.233762176218544,26.447064686002076,
pseudo,Lena,0,0.5,1518,model,stefan,mlp,stefan,10.0,18.547,11.697,16.2260083082495,26.448062672093013,
pseudo,Lena,0,0.75,1518,model,stefan,mlp,stefan,10.0,18.546,11.693,16.218445881097864,26.44918678675866,
pseudo,Lena,0,1.0,1518,model,stefan,mlp,stefan,10.0,18.546,11.689,16.21107516313973,26.45043701381834,
pseudo,Lena,1,0.0,1518,model,stefan,mlp,stefan,10.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,mlp,stefan,10.0,18.539,11.692,16.072723874396196,25.903981070387754,
pseudo,Lena,1,0.5,1518,model,stefan,mlp,stefan,10.0,18.529,11.68,16.061826773603507,25.936682197132882,
pseudo,Lena,1,0.75,1518,model,stefan,mlp,stefan,10.0,18.521,11.667,16.05108760974091,25.970036339916966,
pseudo,Lena,1,1.0,1518,model,stefan,mlp,stefan,10.0,18.512,11.654,16.040506698614454,26.004040912774506,
pseudo,Lena,2,0.0,1518,model,stefan,mlp,stefan,10.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,mlp,stefan,10.0,18.554,11.714,16.29189894264944,25.416754124875197,
pseudo,Lena,2,0.5,1518,model,stefan,mlp,stefan,10.0,18.561,11.722,16.30612423246014,25.41372419983766,
pseudo,Lena,2,0.75,1518,model,stefan,mlp,stefan,10.0,18.567,11.73,16.32043630599123,25.410805516208722,
pseudo,Lena,2,1.0,1518,model,stefan,mlp,stefan,10.0,18.574,11.739,16.33483493759683,25.407998110784117,
pseudo,Lena,0,0.0,1518,model,stefan,mlp,stefan_cci,1.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,mlp,stefan_cci,1.0,17.035,9.154,14.841222199037167,26.394324470057523,
pseudo,Lena,0,0.5,1518,model,stefan,mlp,stefan_cci,1.0,15.802,6.603,13.580407930844473,26.620862586133626,
pseudo,Lena,0,0.75,1518,model,stefan,mlp,stefan_cci,1.0,14.917,4.051,12.604202040180041,27.139563903095365,
pseudo,Lena,0,1.0,1518,model,stefan,mlp,stefan_cci,1.0,14.444,1.5,12.005107952954413,28.018980413374322,
pseudo,Lena,1,0.0,1518,model,stefan,mlp,stefan_cci,1.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,mlp,stefan_cci,1.0,17.013,9.111,14.60386752693195,25.338267285231325,
pseudo,Lena,1,0.5,1518,model,stefan,mlp,stefan_cci,1.0,15.776,6.517,13.425547314419676,24.952036042768416,
pseudo,Lena,1,0.75,1518,model,stefan,mlp,stefan_cci,1.0,14.913,3.922,12.48985969703039,25.359938322623957,
pseudo,Lena,1,1.0,1518,model,stefan,mlp,stefan_cci,1.0,14.49,1.328,11.75246990854086,26.17038482078702,
pseudo,Lena,2,0.0,1518,model,stefan,mlp,stefan_cci,1.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,mlp,stefan_cci,1.0,17.098,9.219,14.914793694765942,24.291869114917432,
pseudo,Lena,2,0.5,1518,model,stefan,mlp,stefan_cci,1.0,15.915,6.734,13.78926922552633,24.30982597525125,
pseudo,Lena,2,0.75,1518,model,stefan,mlp,stefan_cci,1.0,15.063,4.248,12.856461340601523,24.951116885782447,
pseudo,Lena,2,1.0,1518,model,stefan,mlp,stefan_cci,1.0,14.6,1.762,12.20976893049658,25.860032803539625,
pseudo,Lena,0,0.0,1518,model,stefan,mlp,const,5.0,18.548,11.705,16.241707210329377,26.44619284415228,
pseudo,Lena,0,0.25,1518,model,stefan,mlp,const,5.0,17.116,9.306,14.819837579420263,26.391843508222102,
pseudo,Lena,0,0.5,1518,model,stefan,mlp,const,5.0,15.92,6.907,13.566365297992418,26.518377351238648,
pseudo,Lena,0,0.75,1518,model,stefan,mlp,const,5.0,15.017,4.507,12.554930180965913,26.800789802984447,
pseudo,Lena,0,1.0,1518,model,stefan,mlp,const,5.0,14.462,2.108,11.98123220267053,27.38460823172801,
pseudo,Lena,1,0.0,1518,model,stefan,mlp,const,5.0,18.548,11.705,16.08377859260714,25.871935510091735,
pseudo,Lena,1,0.25,1518,model,stefan,mlp,const,5.0,17.16,9.353,14.721681189207565,25.36896141244306,
pseudo,Lena,1,0.5,1518,model,stefan,mlp,const,5.0,16.001,7.001,13.62581410905585,24.904212568178682,
pseudo,Lena,1,0.75,1518,model,stefan,mlp,const,5.0,15.125,4.649,12.773601615054833,24.773619560201737,
pseudo,Lena,1,1.0,1518,model,stefan,mlp,const,5.0,14.582,2.297,12.184462763139491,25.23220240507208,
pseudo,Lena,2,0.0,1518,model,stefan,mlp,const,5.0,18.548,11.705,16.277760661947624,25.419895252173298,
pseudo,Lena,2,0.25,1518,model,stefan,mlp,const,5.0,17.163,9.38,14.93117662751823,24.452861005942292,
pseudo,Lena,2,0.5,1518,model,stefan,mlp,const,5.0,16.0,7.055,13.755261240760523,24.000226654479597,
pseudo,Lena,2,0.75,1518,model,stefan,mlp,const,5.0,15.11,4.729,12.865626016693728,24.36638310371752,
pseudo,Lena,2,1.0,1518,model,stefan,mlp,const,5.0,14.542,2.404,12.272429716333631,24.94299615671798,
pseudo,Lena,0,0.0,1518,model,cci,ridge,stefan,5.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,ridge,stefan,5.0,14.862,-2.027,,,
pseudo,Lena,0,0.5,1518,model,cci,ridge,stefan,5.0,14.859,2.962,,,
pseudo,Lena,0,0.75,1518,model,cci,ridge,stefan,5.0,16.476,7.951,,,
pseudo,Lena,0,1.0,1518,model,cci,ridge,stefan,5.0,19.311,12.94,,,
pseudo,Lena,1,0.0,1518,model,cci,ridge,stefan,5.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,ridge,stefan,5.0,14.861,-2.024,,,
pseudo,Lena,1,0.5,1518,model,cci,ridge,stefan,5.0,14.859,2.968,,,
pseudo,Lena,1,0.75,1518,model,cci,ridge,stefan,5.0,16.479,7.961,,,
pseudo,Lena,1,1.0,1518,model,cci,ridge,stefan,5.0,19.317,12.953,,,
pseudo,Lena,2,0.0,1518,model,cci,ridge,stefan,5.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,ridge,stefan,5.0,14.862,-2.02,,,
pseudo,Lena,2,0.5,1518,model,cci,ridge,stefan,5.0,14.862,2.976,,,
pseudo,Lena,2,0.75,1518,model,cci,ridge,stefan,5.0,16.487,7.973,,,
pseudo,Lena,2,1.0,1518,model,cci,ridge,stefan,5.0,19.33,12.969,,,
pseudo,Lena,0,0.0,1518,model,cci,ridge,cci,10.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,ridge,cci,10.0,16.372,-6.659,,,
pseudo,Lena,0,0.5,1518,model,cci,ridge,cci,10.0,16.269,-6.301,,,
pseudo,Lena,0,0.75,1518,model,cci,ridge,cci,10.0,16.178,-5.944,,,
pseudo,Lena,0,1.0,1518,model,cci,ridge,cci,10.0,16.098,-5.586,,,
pseudo,Lena,1,0.0,1518,model,cci,ridge,cci,10.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,ridge,cci,10.0,16.371,-6.659,,,
pseudo,Lena,1,0.5,1518,model,cci,ridge,cci,10.0,16.267,-6.302,,,
pseudo,Lena,1,0.75,1518,model,cci,ridge,cci,10.0,16.175,-5.945,,,
pseudo,Lena,1,1.0,1518,model,cci,ridge,cci,10.0,16.093,-5.588,,,
pseudo,Lena,2,0.0,1518,model,cci,ridge,cci,10.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,ridge,cci,10.0,16.371,-6.656,,,
pseudo,Lena,2,0.5,1518,model,cci,ridge,cci,10.0,16.269,-6.296,,,
pseudo,Lena,2,0.75,1518,model,cci,ridge,cci,10.0,16.177,-5.936,,,
pseudo,Lena,2,1.0,1518,model,cci,ridge,cci,10.0,16.097,-5.576,,,
pseudo,Lena,0,0.0,1518,model,cci,ridge,const,1.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,ridge,const,1.0,15.371,-3.767,,,
pseudo,Lena,0,0.5,1518,model,cci,ridge,const,1.0,14.953,-0.518,,,
pseudo,Lena,0,0.75,1518,model,cci,ridge,const,1.0,15.288,2.731,,,
pseudo,Lena,0,1.0,1518,model,cci,ridge,const,1.0,16.329,5.98,,,
pseudo,Lena,1,0.0,1518,model,cci,ridge,const,1.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,ridge,const,1.0,15.366,-3.77,,,
pseudo,Lena,1,0.5,1518,model,cci,ridge,const,1.0,14.942,-0.523,,,
pseudo,Lena,1,0.75,1518,model,cci,ridge,const,1.0,15.268,2.723,,,
pseudo,Lena,1,1.0,1518,model,cci,ridge,const,1.0,16.302,5.97,,,
pseudo,Lena,2,0.0,1518,model,cci,ridge,const,1.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,ridge,const,1.0,15.376,-3.819,,,
pseudo,Lena,2,0.5,1518,model,cci,ridge,const,1.0,14.941,-0.623,,,
pseudo,Lena,2,0.75,1518,model,cci,ridge,const,1.0,15.236,2.574,,,
pseudo,Lena,2,1.0,1518,model,cci,ridge,const,1.0,16.223,5.77,,,
pseudo,Lena,0,0.0,1518,model,cci,catboost,stefan,1.0,16.485,-7.016,,,
