cond,target,fold,seed,anchor,pseudo,r,resid,lam,rmse_cm,bias_cm,n
covonly,Lena,0,1,stefan,stefan,10.0,catboost_lo,1.0,16.351,7.927,1496
covonly,Lena,0,2,stefan,stefan,10.0,catboost_lo,0.0,16.114,7.264,1496
covonly,Lena,0,2,stefan,stefan,10.0,catboost_lo,0.25,16.14,7.416,1496
covonly,Lena,0,2,stefan,stefan,10.0,catboost_lo,0.5,16.182,7.568,1496
covonly,Lena,0,2,stefan,stefan,10.0,catboost_lo,0.75,16.24,7.721,1496
covonly,Lena,0,2,stefan,stefan,10.0,catboost_lo,1.0,16.314,7.873,1496
covonly,Lena,0,0,stefan,tddlin,10.0,catboost_lo,0.0,16.114,7.264,1496
covonly,Lena,0,0,stefan,tddlin,10.0,catboost_lo,0.25,16.126,7.382,1496
covonly,Lena,0,0,stefan,tddlin,10.0,catboost_lo,0.5,16.154,7.499,1496
covonly,Lena,0,0,stefan,tddlin,10.0,catboost_lo,0.75,16.2,7.617,1496
covonly,Lena,0,0,stefan,tddlin,10.0,catboost_lo,1.0,16.263,7.735,1496
covonly,Lena,0,1,stefan,tddlin,10.0,catboost_lo,0.0,16.114,7.264,1496
covonly,Lena,0,1,stefan,tddlin,10.0,catboost_lo,0.25,16.15,7.413,1496
covonly,Lena,0,1,stefan,tddlin,10.0,catboost_lo,0.5,16.204,7.561,1496
covonly,Lena,0,1,stefan,tddlin,10.0,catboost_lo,0.75,16.277,7.709,1496
covonly,Lena,0,1,stefan,tddlin,10.0,catboost_lo,1.0,16.369,7.858,1496
covonly,Lena,0,2,stefan,tddlin,10.0,catboost_lo,0.0,16.114,7.264,1496
covonly,Lena,0,2,stefan,tddlin,10.0,catboost_lo,0.25,16.124,7.369,1496
covonly,Lena,0,2,stefan,tddlin,10.0,catboost_lo,0.5,16.15,7.475,1496
covonly,Lena,0,2,stefan,tddlin,10.0,catboost_lo,0.75,16.194,7.58,1496
covonly,Lena,0,2,stefan,tddlin,10.0,catboost_lo,1.0,16.254,7.686,1496
covonly,Lena,0,0,stefan,const,10.0,mlp,0.0,16.114,7.264,1496
covonly,Lena,0,0,stefan,const,10.0,mlp,0.25,16.473,8.046,1496
covonly,Lena,0,0,stefan,const,10.0,mlp,0.5,16.862,8.828,1496
covonly,Lena,0,0,stefan,const,10.0,mlp,0.75,17.28,9.61,1496
covonly,Lena,0,0,stefan,const,10.0,mlp,1.0,17.724,10.392,1496
covonly,Lena,0,1,stefan,const,10.0,mlp,0.0,16.114,7.264,1496
covonly,Lena,0,1,stefan,const,10.0,mlp,0.25,16.445,8.008,1496
covonly,Lena,0,1,stefan,const,10.0,mlp,0.5,16.804,8.752,1496
covonly,Lena,0,1,stefan,const,10.0,mlp,0.75,17.191,9.495,1496
covonly,Lena,0,1,stefan,const,10.0,mlp,1.0,17.602,10.239,1496
covonly,Lena,0,2,stefan,const,10.0,mlp,0.0,16.114,7.264,1496
covonly,Lena,0,2,stefan,const,10.0,mlp,0.25,16.5,8.097,1496
covonly,Lena,0,2,stefan,const,10.0,mlp,0.5,16.92,8.929,1496
covonly,Lena,0,2,stefan,const,10.0,mlp,0.75,17.372,9.762,1496
covonly,Lena,0,2,stefan,const,10.0,mlp,1.0,17.854,10.595,1496
covonly,Lena,0,0,cci_cal,stefan,10.0,ridge,0.0,15.559,5.617,1496
covonly,Lena,0,0,cci_cal,stefan,10.0,ridge,0.25,15.832,6.336,1496
covonly,Lena,0,0,cci_cal,stefan,10.0,ridge,0.5,16.138,7.055,1496
covonly,Lena,0,0,cci_cal,stefan,10.0,ridge,0.75,16.476,7.774,1496
covonly,Lena,0,0,cci_cal,stefan,10.0,ridge,1.0,16.843,8.494,1496
covonly,Lena,0,1,cci_cal,stefan,10.0,ridge,0.0,15.559,5.617,1496
covonly,Lena,0,1,cci_cal,stefan,10.0,ridge,0.25,15.832,6.336,1496
covonly,Lena,0,1,cci_cal,stefan,10.0,ridge,0.5,16.138,7.055,1496
covonly,Lena,0,1,cci_cal,stefan,10.0,ridge,0.75,16.476,7.774,1496
covonly,Lena,0,1,cci_cal,stefan,10.0,ridge,1.0,16.843,8.493,1496
covonly,Lena,0,2,cci_cal,stefan,10.0,ridge,0.0,15.559,5.617,1496
covonly,Lena,0,2,cci_cal,stefan,10.0,ridge,0.25,15.835,6.342,1496
covonly,Lena,0,2,cci_cal,stefan,10.0,ridge,0.5,16.145,7.068,1496
covonly,Lena,0,2,cci_cal,stefan,10.0,ridge,0.75,16.486,7.793,1496
covonly,Lena,0,2,cci_cal,stefan,10.0,ridge,1.0,16.857,8.519,1496
covonly,Lena,0,0,cci_cal,tddlin,10.0,ridge,0.0,15.559,5.617,1496
covonly,Lena,0,0,cci_cal,tddlin,10.0,ridge,0.25,15.857,6.402,1496
covonly,Lena,0,0,cci_cal,tddlin,10.0,ridge,0.5,16.194,7.187,1496
covonly,Lena,0,0,cci_cal,tddlin,10.0,ridge,0.75,16.566,7.973,1496
covonly,Lena,0,0,cci_cal,tddlin,10.0,ridge,1.0,16.972,8.758,1496
covonly,Lena,0,1,cci_cal,tddlin,10.0,ridge,0.0,15.559,5.617,1496
covonly,Lena,0,1,cci_cal,tddlin,10.0,ridge,0.25,15.858,6.403,1496
covonly,Lena,0,1,cci_cal,tddlin,10.0,ridge,0.5,16.194,7.189,1496
covonly,Lena,0,1,cci_cal,tddlin,10.0,ridge,0.75,16.567,7.974,1496
covonly,Lena,0,1,cci_cal,tddlin,10.0,ridge,1.0,16.973,8.76,1496
covonly,Lena,0,2,cci_cal,tddlin,10.0,ridge,0.0,15.559,5.617,1496
covonly,Lena,0,2,cci_cal,tddlin,10.0,ridge,0.25,15.861,6.409,1496
covonly,Lena,0,2,cci_cal,tddlin,10.0,ridge,0.5,16.201,7.201,1496
covonly,Lena,0,2,cci_cal,tddlin,10.0,ridge,0.75,16.577,7.993,1496
covonly,Lena,0,2,cci_cal,tddlin,10.0,ridge,1.0,16.988,8.785,1496
covonly,Lena,0,0,cci_cal,const,10.0,catboost_lo,0.0,15.559,5.617,1496
covonly,Lena,0,0,cci_cal,const,10.0,catboost_lo,0.25,16.058,6.948,1496
covonly,Lena,0,0,cci_cal,const,10.0,catboost_lo,0.5,16.653,8.279,1496
covonly,Lena,0,0,cci_cal,const,10.0,catboost_lo,0.75,17.333,9.61,1496
covonly,Lena,0,0,cci_cal,const,10.0,catboost_lo,1.0,18.09,10.941,1496
covonly,Lena,0,1,cci_cal,const,10.0,catboost_lo,0.0,15.559,5.617,1496
covonly,Lena,0,1,cci_cal,const,10.0,catboost_lo,0.25,16.054,6.921,1496
covonly,Lena,0,1,cci_cal,const,10.0,catboost_lo,0.5,16.64,8.225,1496
covonly,Lena,0,1,cci_cal,const,10.0,catboost_lo,0.75,17.309,9.529,1496
covonly,Lena,0,1,cci_cal,const,10.0,catboost_lo,1.0,18.05,10.833,1496
covonly,Lena,0,2,cci_cal,const,10.0,catboost_lo,0.0,15.559,5.617,1496
covonly,Lena,0,2,cci_cal,const,10.0,catboost_lo,0.25,16.054,6.931,1496
covonly,Lena,0,2,cci_cal,const,10.0,catboost_lo,0.5,16.642,8.244,1496
covonly,Lena,0,2,cci_cal,const,10.0,catboost_lo,0.75,17.314,9.558,1496
covonly,Lena,0,2,cci_cal,const,10.0,catboost_lo,1.0,18.06,10.872,1496
covonly,Lena,0,0,cci_cal,stefan,10.0,mlp,0.0,15.559,5.617,1496
covonly,Lena,0,0,cci_cal,stefan,10.0,mlp,0.25,15.768,6.192,1496
covonly,Lena,0,0,cci_cal,stefan,10.0,mlp,0.5,16.004,6.768,1496
covonly,Lena,0,0,cci_cal,stefan,10.0,mlp,0.75,16.265,7.344,1496
covonly,Lena,0,0,cci_cal,stefan,10.0,mlp,1.0,16.55,7.92,1496
covonly,Lena,0,1,cci_cal,stefan,10.0,mlp,0.0,15.559,5.617,1496
covonly,Lena,0,1,cci_cal,stefan,10.0,mlp,0.25,15.791,6.273,1496
covonly,Lena,0,1,cci_cal,stefan,10.0,mlp,0.5,16.053,6.929,1496
covonly,Lena,0,1,cci_cal,stefan,10.0,mlp,0.75,16.343,7.585,1496
covonly,Lena,0,1,cci_cal,stefan,10.0,mlp,1.0,16.659,8.241,1496
covonly,Lena,0,2,cci_cal,stefan,10.0,mlp,0.0,15.559,5.617,1496
covonly,Lena,0,2,cci_cal,stefan,10.0,mlp,0.25,15.777,6.251,1496
covonly,Lena,0,2,cci_cal,stefan,10.0,mlp,0.5,16.024,6.886,1496
covonly,Lena,0,2,cci_cal,stefan,10.0,mlp,0.75,16.299,7.521,1496
covonly,Lena,0,2,cci_cal,stefan,10.0,mlp,1.0,16.6,8.156,1496
covonly,Lena,0,0,cci_cal,tddlin,10.0,mlp,0.0,15.559,5.617,1496
covonly,Lena,0,0,cci_cal,tddlin,10.0,mlp,0.25,15.794,6.281,1496
covonly,Lena,0,0,cci_cal,tddlin,10.0,mlp,0.5,16.061,6.945,1496
covonly,Lena,0,0,cci_cal,tddlin,10.0,mlp,0.75,16.358,7.609,1496
covonly,Lena,0,0,cci_cal,tddlin,10.0,mlp,1.0,16.685,8.274,1496
covonly,Lena,0,1,cci_cal,tddlin,10.0,mlp,0.0,15.559,5.617,1496
covonly,Lena,0,1,cci_cal,tddlin,10.0,mlp,0.25,15.794,6.309,1496
covonly,Lena,0,1,cci_cal,tddlin,10.0,mlp,0.5,16.063,7.001,1496
covonly,Lena,0,1,cci_cal,tddlin,10.0,mlp,0.75,16.362,7.692,1496
covonly,Lena,0,1,cci_cal,tddlin,10.0,mlp,1.0,16.69,8.384,1496
covonly,Lena,0,2,cci_cal,tddlin,10.0,mlp,0.0,15.559,5.617,1496
covonly,Lena,0,2,cci_cal,tddlin,10.0,mlp,0.25,15.79,6.296,1496
covonly,Lena,0,2,cci_cal,tddlin,10.0,mlp,0.5,16.052,6.976,1496
covonly,Lena,0,2,cci_cal,tddlin,10.0,mlp,0.75,16.345,7.655,1496
covonly,Lena,0,2,cci_cal,tddlin,10.0,mlp,1.0,16.666,8.335,1496
covonly,Lena,0,0,stefan_cci,const,10.0,ridge,0.0,14.568,0.124,1496
covonly,Lena,0,0,stefan_cci,const,10.0,ridge,0.25,14.868,3.091,1496
covonly,Lena,0,0,stefan_cci,const,10.0,ridge,0.5,15.744,6.058,1496
covonly,Lena,0,0,stefan_cci,const,10.0,ridge,0.75,17.106,9.026,1496
covonly,Lena,0,0,stefan_cci,const,10.0,ridge,1.0,18.85,11.993,1496
covonly,Lena,0,1,stefan_cci,const,10.0,ridge,0.0,14.568,0.124,1496
covonly,Lena,0,1,stefan_cci,const,10.0,ridge,0.25,14.869,3.094,1496
covonly,Lena,0,1,stefan_cci,const,10.0,ridge,0.5,15.746,6.063,1496
covonly,Lena,0,1,stefan_cci,const,10.0,ridge,0.75,17.11,9.032,1496
covonly,Lena,0,1,stefan_cci,const,10.0,ridge,1.0,18.857,12.002,1496
covonly,Lena,0,2,stefan_cci,const,10.0,ridge,0.0,14.568,0.124,1496
covonly,Lena,0,2,stefan_cci,const,10.0,ridge,0.25,14.871,3.099,1496
covonly,Lena,0,2,stefan_cci,const,10.0,ridge,0.5,15.751,6.074,1496
covonly,Lena,0,2,stefan_cci,const,10.0,ridge,0.75,17.121,9.049,1496
covonly,Lena,0,2,stefan_cci,const,10.0,ridge,1.0,18.873,12.024,1496
covonly,Lena,0,0,stefan_cci,stefan,10.0,catboost_lo,0.0,14.568,0.124,1496
covonly,Lena,0,0,stefan_cci,stefan,10.0,catboost_lo,0.25,14.693,2.133,1496
covonly,Lena,0,0,stefan_cci,stefan,10.0,catboost_lo,0.5,15.093,4.143,1496
covonly,Lena,0,0,stefan_cci,stefan,10.0,catboost_lo,0.75,15.747,6.152,1496
covonly,Lena,0,0,stefan_cci,stefan,10.0,catboost_lo,1.0,16.625,8.161,1496
covonly,Lena,0,1,stefan_cci,stefan,10.0,catboost_lo,0.0,14.568,0.124,1496
covonly,Lena,0,1,stefan_cci,stefan,10.0,catboost_lo,0.25,14.69,2.13,1496
covonly,Lena,0,1,stefan_cci,stefan,10.0,catboost_lo,0.5,15.087,4.136,1496
covonly,Lena,0,1,stefan_cci,stefan,10.0,catboost_lo,0.75,15.738,6.142,1496
covonly,Lena,0,1,stefan_cci,stefan,10.0,catboost_lo,1.0,16.612,8.148,1496
covonly,Lena,0,2,stefan_cci,stefan,10.0,catboost_lo,0.0,14.568,0.124,1496
covonly,Lena,0,2,stefan_cci,stefan,10.0,catboost_lo,0.25,14.692,2.113,1496
covonly,Lena,0,2,stefan_cci,stefan,10.0,catboost_lo,0.5,15.086,4.101,1496
covonly,Lena,0,2,stefan_cci,stefan,10.0,catboost_lo,0.75,15.73,6.09,1496
covonly,Lena,0,2,stefan_cci,stefan,10.0,catboost_lo,1.0,16.594,8.078,1496
covonly,Lena,0,0,stefan_cci,tddlin,10.0,catboost_lo,0.0,14.568,0.124,1496
covonly,Lena,0,0,stefan_cci,tddlin,10.0,catboost_lo,0.25,14.69,2.133,1496
covonly,Lena,0,0,stefan_cci,tddlin,10.0,catboost_lo,0.5,15.087,4.143,1496
covonly,Lena,0,0,stefan_cci,tddlin,10.0,catboost_lo,0.75,15.739,6.152,1496
covonly,Lena,0,0,stefan_cci,tddlin,10.0,catboost_lo,1.0,16.616,8.161,1496
covonly,Lena,0,1,stefan_cci,tddlin,10.0,catboost_lo,0.0,14.568,0.124,1496
covonly,Lena,0,1,stefan_cci,tddlin,10.0,catboost_lo,0.25,14.701,2.134,1496
covonly,Lena,0,1,stefan_cci,tddlin,10.0,catboost_lo,0.5,15.109,4.144,1496
covonly,Lena,0,1,stefan_cci,tddlin,10.0,catboost_lo,0.75,15.772,6.154,1496
covonly,Lena,0,1,stefan_cci,tddlin,10.0,catboost_lo,1.0,16.659,8.165,1496
covonly,Lena,0,2,stefan_cci,tddlin,10.0,catboost_lo,0.0,14.568,0.124,1496
covonly,Lena,0,2,stefan_cci,tddlin,10.0,catboost_lo,0.25,14.681,2.085,1496
covonly,Lena,0,2,stefan_cci,tddlin,10.0,catboost_lo,0.5,15.058,4.047,1496
covonly,Lena,0,2,stefan_cci,tddlin,10.0,catboost_lo,0.75,15.68,6.008,1496
covonly,Lena,0,2,stefan_cci,tddlin,10.0,catboost_lo,1.0,16.519,7.969,1496
covonly,Lena,0,0,stefan_cci,const,10.0,mlp,0.0,14.568,0.124,1496
covonly,Lena,0,0,stefan_cci,const,10.0,mlp,0.25,14.809,2.889,1496
covonly,Lena,0,0,stefan_cci,const,10.0,mlp,0.5,15.555,5.654,1496
covonly,Lena,0,0,stefan_cci,const,10.0,mlp,0.75,16.739,8.419,1496
covonly,Lena,0,0,stefan_cci,const,10.0,mlp,1.0,18.276,11.184,1496
covonly,Lena,0,1,stefan_cci,const,10.0,mlp,0.0,14.568,0.124,1496
covonly,Lena,0,1,stefan_cci,const,10.0,mlp,0.25,14.766,2.843,1496
covonly,Lena,0,1,stefan_cci,const,10.0,mlp,0.5,15.46,5.562,1496
covonly,Lena,0,1,stefan_cci,const,10.0,mlp,0.75,16.588,8.281,1496
covonly,Lena,0,1,stefan_cci,const,10.0,mlp,1.0,18.068,11.0,1496
covonly,Lena,0,2,stefan_cci,const,10.0,mlp,0.0,14.568,0.124,1496
covonly,Lena,0,2,stefan_cci,const,10.0,mlp,0.25,14.791,2.889,1496
covonly,Lena,0,2,stefan_cci,const,10.0,mlp,0.5,15.522,5.653,1496
covonly,Lena,0,2,stefan_cci,const,10.0,mlp,0.75,16.694,8.417,1496
covonly,Lena,0,2,stefan_cci,const,10.0,mlp,1.0,18.222,11.182,1496
covonly,Lena,0,0,stefan_soil,stefan,10.0,ridge,0.0,15.27,5.981,1496
covonly,Lena,0,0,stefan_soil,stefan,10.0,ridge,0.25,15.445,6.291,1496
covonly,Lena,0,0,stefan_soil,stefan,10.0,ridge,0.5,15.628,6.602,1496
covonly,Lena,0,0,stefan_soil,stefan,10.0,ridge,0.75,15.82,6.912,1496
covonly,Lena,0,0,stefan_soil,stefan,10.0,ridge,1.0,16.021,7.222,1496
covonly,Lena,0,1,stefan_soil,stefan,10.0,ridge,0.0,15.27,5.981,1496
covonly,Lena,0,1,stefan_soil,stefan,10.0,ridge,0.25,15.443,6.288,1496
covonly,Lena,0,1,stefan_soil,stefan,10.0,ridge,0.5,15.625,6.596,1496
covonly,Lena,0,1,stefan_soil,stefan,10.0,ridge,0.75,15.816,6.903,1496
covonly,Lena,0,1,stefan_soil,stefan,10.0,ridge,1.0,16.014,7.211,1496
covonly,Lena,0,2,stefan_soil,stefan,10.0,ridge,0.0,15.27,5.981,1496
covonly,Lena,0,2,stefan_soil,stefan,10.0,ridge,0.25,15.445,6.293,1496
covonly,Lena,0,2,stefan_soil,stefan,10.0,ridge,0.5,15.629,6.605,1496
covonly,Lena,0,2,stefan_soil,stefan,10.0,ridge,0.75,15.822,6.917,1496
covonly,Lena,0,2,stefan_soil,stefan,10.0,ridge,1.0,16.024,7.228,1496
covonly,Lena,0,0,stefan_soil,tddlin,10.0,ridge,0.0,15.27,5.981,1496
covonly,Lena,0,0,stefan_soil,tddlin,10.0,ridge,0.25,15.469,6.357,1496
covonly,Lena,0,0,stefan_soil,tddlin,10.0,ridge,0.5,15.679,6.734,1496
covonly,Lena,0,0,stefan_soil,tddlin,10.0,ridge,0.75,15.901,7.11,1496
covonly,Lena,0,0,stefan_soil,tddlin,10.0,ridge,1.0,16.133,7.486,1496
covonly,Lena,0,1,stefan_soil,tddlin,10.0,ridge,0.0,15.27,5.981,1496
covonly,Lena,0,1,stefan_soil,tddlin,10.0,ridge,0.25,15.468,6.355,1496
covonly,Lena,0,1,stefan_soil,tddlin,10.0,ridge,0.5,15.677,6.729,1496
covonly,Lena,0,1,stefan_soil,tddlin,10.0,ridge,0.75,15.897,7.103,1496
covonly,Lena,0,1,stefan_soil,tddlin,10.0,ridge,1.0,16.128,7.477,1496
covonly,Lena,0,2,stefan_soil,tddlin,10.0,ridge,0.0,15.27,5.981,1496
covonly,Lena,0,2,stefan_soil,tddlin,10.0,ridge,0.25,15.47,6.359,1496
covonly,Lena,0,2,stefan_soil,tddlin,10.0,ridge,0.5,15.681,6.738,1496
covonly,Lena,0,2,stefan_soil,tddlin,10.0,ridge,0.75,15.904,7.116,1496
covonly,Lena,0,2,stefan_soil,tddlin,10.0,ridge,1.0,16.138,7.495,1496
covonly,Lena,0,0,stefan_soil,const,10.0,catboost_lo,0.0,15.27,5.981,1496
covonly,Lena,0,0,stefan_soil,const,10.0,catboost_lo,0.25,15.669,6.898,1496
covonly,Lena,0,0,stefan_soil,const,10.0,catboost_lo,0.5,16.112,7.814,1496
covonly,Lena,0,0,stefan_soil,const,10.0,catboost_lo,0.75,16.594,8.731,1496
covonly,Lena,0,0,stefan_soil,const,10.0,catboost_lo,1.0,17.113,9.648,1496
covonly,Lena,0,1,stefan_soil,const,10.0,catboost_lo,0.0,15.27,5.981,1496
covonly,Lena,0,1,stefan_soil,const,10.0,catboost_lo,0.25,15.662,6.904,1496
covonly,Lena,0,1,stefan_soil,const,10.0,catboost_lo,0.5,16.098,7.828,1496
covonly,Lena,0,1,stefan_soil,const,10.0,catboost_lo,0.75,16.575,8.751,1496
covonly,Lena,0,1,stefan_soil,const,10.0,catboost_lo,1.0,17.091,9.674,1496
covonly,Lena,0,2,stefan_soil,const,10.0,catboost_lo,0.0,15.27,5.981,1496
covonly,Lena,0,2,stefan_soil,const,10.0,catboost_lo,0.25,15.663,6.911,1496
covonly,Lena,0,2,stefan_soil,const,10.0,catboost_lo,0.5,16.102,7.842,1496
covonly,Lena,0,2,stefan_soil,const,10.0,catboost_lo,0.75,16.581,8.772,1496
covonly,Lena,0,2,stefan_soil,const,10.0,catboost_lo,1.0,17.1,9.703,1496
covonly,Lena,0,0,stefan_soil,stefan,10.0,mlp,0.0,15.27,5.981,1496
covonly,Lena,0,0,stefan_soil,stefan,10.0,mlp,0.25,15.389,6.281,1496
covonly,Lena,0,0,stefan_soil,stefan,10.0,mlp,0.5,15.514,6.581,1496
covonly,Lena,0,0,stefan_soil,stefan,10.0,mlp,0.75,15.644,6.881,1496
covonly,Lena,0,0,stefan_soil,stefan,10.0,mlp,1.0,15.78,7.181,1496
covonly,Lena,0,1,stefan_soil,stefan,10.0,mlp,0.0,15.27,5.981,1496
covonly,Lena,0,1,stefan_soil,stefan,10.0,mlp,0.25,15.393,6.267,1496
covonly,Lena,0,1,stefan_soil,stefan,10.0,mlp,0.5,15.522,6.552,1496
covonly,Lena,0,1,stefan_soil,stefan,10.0,mlp,0.75,15.656,6.838,1496
covonly,Lena,0,1,stefan_soil,stefan,10.0,mlp,1.0,15.796,7.123,1496
covonly,Lena,0,2,stefan_soil,stefan,10.0,mlp,0.0,15.27,5.981,1496
covonly,Lena,0,2,stefan_soil,stefan,10.0,mlp,0.25,15.39,6.268,1496
covonly,Lena,0,2,stefan_soil,stefan,10.0,mlp,0.5,15.515,6.556,1496
covonly,Lena,0,2,stefan_soil,stefan,10.0,mlp,0.75,15.644,6.843,1496
covonly,Lena,0,2,stefan_soil,stefan,10.0,mlp,1.0,15.779,7.131,1496
covonly,Lena,0,0,stefan_soil,tddlin,10.0,mlp,0.0,15.27,5.981,1496
covonly,Lena,0,0,stefan_soil,tddlin,10.0,mlp,0.25,15.4,6.32,1496
covonly,Lena,0,0,stefan_soil,tddlin,10.0,mlp,0.5,15.537,6.659,1496
covonly,Lena,0,0,stefan_soil,tddlin,10.0,mlp,0.75,15.681,6.998,1496
covonly,Lena,0,0,stefan_soil,tddlin,10.0,mlp,1.0,15.832,7.338,1496
covonly,Lena,0,1,stefan_soil,tddlin,10.0,mlp,0.0,15.27,5.981,1496
covonly,Lena,0,1,stefan_soil,tddlin,10.0,mlp,0.25,15.392,6.305,1496
covonly,Lena,0,1,stefan_soil,tddlin,10.0,mlp,0.5,15.521,6.629,1496
covonly,Lena,0,1,stefan_soil,tddlin,10.0,mlp,0.75,15.656,6.953,1496
covonly,Lena,0,1,stefan_soil,tddlin,10.0,mlp,1.0,15.797,7.277,1496
covonly,Lena,0,2,stefan_soil,tddlin,10.0,mlp,0.0,15.27,5.981,1496
covonly,Lena,0,2,stefan_soil,tddlin,10.0,mlp,0.25,15.403,6.301,1496
covonly,Lena,0,2,stefan_soil,tddlin,10.0,mlp,0.5,15.541,6.622,1496
covonly,Lena,0,2,stefan_soil,tddlin,10.0,mlp,0.75,15.686,6.942,1496
covonly,Lena,0,2,stefan_soil,tddlin,10.0,mlp,1.0,15.836,7.262,1496
covonly,Lena,0,0,stefan_soil_cci,const,10.0,ridge,0.0,14.387,-0.518,1496
covonly,Lena,0,0,stefan_soil_cci,const,10.0,ridge,0.25,14.581,2.453,1496
covonly,Lena,0,0,stefan_soil_cci,const,10.0,ridge,0.5,15.366,5.424,1496
covonly,Lena,0,0,stefan_soil_cci,const,10.0,ridge,0.75,16.659,8.395,1496
covonly,Lena,0,0,stefan_soil_cci,const,10.0,ridge,1.0,18.354,11.365,1496
covonly,Lena,0,1,stefan_soil_cci,const,10.0,ridge,0.0,14.387,-0.518,1496
covonly,Lena,0,1,stefan_soil_cci,const,10.0,ridge,0.25,14.582,2.455,1496
covonly,Lena,0,1,stefan_soil_cci,const,10.0,ridge,0.5,15.368,5.427,1496
covonly,Lena,0,1,stefan_soil_cci,const,10.0,ridge,0.75,16.663,8.399,1496
covonly,Lena,0,1,stefan_soil_cci,const,10.0,ridge,1.0,18.358,11.372,1496
covonly,Lena,0,2,stefan_soil_cci,const,10.0,ridge,0.0,14.387,-0.518,1496
covonly,Lena,0,2,stefan_soil_cci,const,10.0,ridge,0.25,14.583,2.46,1496
covonly,Lena,0,2,stefan_soil_cci,const,10.0,ridge,0.5,15.372,5.437,1496
covonly,Lena,0,2,stefan_soil_cci,const,10.0,ridge,0.75,16.671,8.414,1496
covonly,Lena,0,2,stefan_soil_cci,const,10.0,ridge,1.0,18.372,11.392,1496
covonly,Lena,0,0,stefan_soil_cci,stefan,10.0,catboost_lo,0.0,14.387,-0.518,1496
covonly,Lena,0,0,stefan_soil_cci,stefan,10.0,catboost_lo,0.25,14.452,1.557,1496
covonly,Lena,0,0,stefan_soil_cci,stefan,10.0,catboost_lo,0.5,14.816,3.632,1496
covonly,Lena,0,0,stefan_soil_cci,stefan,10.0,catboost_lo,0.75,15.458,5.706,1496
