season_id,site_key,season_year,date,model,fold,D_obs,D_pred,phase,split,calib_used,_support
ID02_A|2023,ID02_A,2023,2023-09-10,stefan_site,ID02,38.63221016561965,,deepening,profile,True,False
ID02_A|2023,ID02_A,2023,2023-09-16,stefan_site,ID02,0.0,,plateau,profile,True,False
ID02_A|2023,ID02_A,2023,2023-09-17,stefan_site,ID02,0.0,,plateau,profile,True,False
ID02_A|2023,ID02_A,2023,2023-09-18,stefan_site,ID02,0.0,,plateau,profile,True,False
ID02_A|2023,ID02_A,2023,2023-09-19,stefan_site,ID02,0.0,,plateau,profile,True,False
ID02_A|2023,ID02_A,2023,2023-09-20,stefan_site,ID02,0.0,,plateau,profile,True,False
ID02_A|2023,ID02_A,2023,2023-09-21,stefan_site,ID02,0.0,,plateau,profile,True,False
ID02_A|2023,ID02_A,2023,2023-09-22,stefan_site,ID02,0.0,,plateau,profile,True,False
ID02_A|2023,ID02_A,2023,2023-09-23,stefan_site,ID02,0.0,,plateau,profile,True,False
ID02_A|2023,ID02_A,2023,2023-09-24,stefan_site,ID02,0.0,,plateau,profile,True,False
ID02_A|2023,ID02_A,2023,2023-09-25,stefan_site,ID02,0.0,,plateau,profile,True,False
ID02_A|2023,ID02_A,2023,2023-09-26,stefan_site,ID02,0.0,,plateau,profile,True,False
ID02_A|2023,ID02_A,2023,2023-09-27,stefan_site,ID02,0.0,,plateau,profile,True,False
ID02_A|2023,ID02_A,2023,2023-09-28,stefan_site,ID02,0.0,,plateau,profile,True,False
ID02_A|2023,ID02_A,2023,2023-09-29,stefan_site,ID02,0.0,,plateau,profile,True,False
ID02_A|2023,ID02_A,2023,2023-09-30,stefan_site,ID02,0.0,,plateau,profile,True,False
ID02_A|2023,ID02_A,2023,2023-10-01,stefan_site,ID02,0.0,5.411194891103855,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-02,stefan_site,ID02,0.0,5.411194891103855,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-05,stefan_site,ID02,38.393393393393396,5.645826512950226,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-06,stefan_site,ID02,34.46872322193659,5.679188036876075,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-07,stefan_site,ID02,34.45139758030872,5.726920573420843,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-08,stefan_site,ID02,33.526125534012486,5.804871495827658,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-09,stefan_site,ID02,33.169221698113205,5.8815187696400235,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-10,stefan_site,ID02,34.39752034095312,6.01687400237213,plateau,profile,False,True
