cond,target,fold,seed,anchor,pseudo,r,resid,lam,rmse_cm,bias_cm,n
labels,Alaska,0,0,stefan_cci,none,0.0,catboost_lo,0.25,11.985,-7.728,4716
labels,Alaska,0,0,stefan_cci,none,0.0,catboost_lo,0.5,9.841,-3.562,4716
labels,Alaska,0,0,stefan_cci,none,0.0,catboost_lo,0.75,9.29,0.604,4716
labels,Alaska,0,0,stefan_cci,none,0.0,catboost_lo,1.0,10.582,4.77,4716
labels,Alaska,0,1,stefan_cci,none,0.0,catboost_lo,0.0,15.055,-11.893,4716
labels,Alaska,0,1,stefan_cci,none,0.0,catboost_lo,0.25,12.138,-7.862,4716
labels,Alaska,0,1,stefan_cci,none,0.0,catboost_lo,0.5,10.089,-3.83,4716
labels,Alaska,0,1,stefan_cci,none,0.0,catboost_lo,0.75,9.487,0.201,4716
labels,Alaska,0,1,stefan_cci,none,0.0,catboost_lo,1.0,10.582,4.233,4716
labels,Alaska,0,2,stefan_cci,none,0.0,catboost_lo,0.0,15.055,-11.893,4716
labels,Alaska,0,2,stefan_cci,none,0.0,catboost_lo,0.25,11.852,-7.568,4716
labels,Alaska,0,2,stefan_cci,none,0.0,catboost_lo,0.5,9.701,-3.242,4716
labels,Alaska,0,2,stefan_cci,none,0.0,catboost_lo,0.75,9.358,1.084,4716
labels,Alaska,0,2,stefan_cci,none,0.0,catboost_lo,1.0,10.993,5.41,4716
labels,Alaska,0,0,stefan_soil,none,0.0,ridge,0.0,9.46,1.25,4716
labels,Alaska,0,0,stefan_soil,none,0.0,ridge,0.25,9.503,1.702,4716
labels,Alaska,0,0,stefan_soil,none,0.0,ridge,0.5,9.584,2.154,4716
labels,Alaska,0,0,stefan_soil,none,0.0,ridge,0.75,9.702,2.606,4716
labels,Alaska,0,0,stefan_soil,none,0.0,ridge,1.0,9.857,3.057,4716
labels,Alaska,0,1,stefan_soil,none,0.0,ridge,0.0,9.46,1.25,4716
labels,Alaska,0,1,stefan_soil,none,0.0,ridge,0.25,9.503,1.702,4716
labels,Alaska,0,1,stefan_soil,none,0.0,ridge,0.5,9.584,2.154,4716
labels,Alaska,0,1,stefan_soil,none,0.0,ridge,0.75,9.702,2.606,4716
labels,Alaska,0,1,stefan_soil,none,0.0,ridge,1.0,9.857,3.057,4716
labels,Alaska,0,2,stefan_soil,none,0.0,ridge,0.0,9.46,1.25,4716
labels,Alaska,0,2,stefan_soil,none,0.0,ridge,0.25,9.503,1.702,4716
labels,Alaska,0,2,stefan_soil,none,0.0,ridge,0.5,9.584,2.154,4716
labels,Alaska,0,2,stefan_soil,none,0.0,ridge,0.75,9.702,2.606,4716
labels,Alaska,0,2,stefan_soil,none,0.0,ridge,1.0,9.857,3.057,4716
labels,Alaska,0,0,stefan_soil,none,0.0,mlp,0.0,9.46,1.25,4716
labels,Alaska,0,0,stefan_soil,none,0.0,mlp,0.25,9.705,-2.691,4716
labels,Alaska,0,0,stefan_soil,none,0.0,mlp,0.5,11.448,-6.633,4716
labels,Alaska,0,0,stefan_soil,none,0.0,mlp,0.75,14.147,-10.575,4716
labels,Alaska,0,0,stefan_soil,none,0.0,mlp,1.0,17.362,-14.517,4716
labels,Alaska,0,1,stefan_soil,none,0.0,mlp,0.0,9.46,1.25,4716
labels,Alaska,0,1,stefan_soil,none,0.0,mlp,0.25,9.957,-2.412,4716
labels,Alaska,0,1,stefan_soil,none,0.0,mlp,0.5,11.725,-6.074,4716
labels,Alaska,0,1,stefan_soil,none,0.0,mlp,0.75,14.299,-9.736,4716
labels,Alaska,0,1,stefan_soil,none,0.0,mlp,1.0,17.324,-13.398,4716
labels,Alaska,0,2,stefan_soil,none,0.0,mlp,0.0,9.46,1.25,4716
labels,Alaska,0,2,stefan_soil,none,0.0,mlp,0.25,10.124,-3.605,4716
labels,Alaska,0,2,stefan_soil,none,0.0,mlp,0.5,12.864,-8.46,4716
labels,Alaska,0,2,stefan_soil,none,0.0,mlp,0.75,16.689,-13.315,4716
labels,Alaska,0,2,stefan_soil,none,0.0,mlp,1.0,21.013,-18.17,4716
labels,Alaska,0,0,stefan_soil_cci,none,0.0,catboost_lo,0.0,12.427,-8.304,4716
labels,Alaska,0,0,stefan_soil_cci,none,0.0,catboost_lo,0.25,9.988,-4.025,4716
labels,Alaska,0,0,stefan_soil_cci,none,0.0,catboost_lo,0.5,9.15,0.254,4716
labels,Alaska,0,0,stefan_soil_cci,none,0.0,catboost_lo,0.75,10.31,4.533,4716
labels,Alaska,0,0,stefan_soil_cci,none,0.0,catboost_lo,1.0,12.942,8.812,4716
labels,Alaska,0,1,stefan_soil_cci,none,0.0,catboost_lo,0.0,12.427,-8.304,4716
labels,Alaska,0,1,stefan_soil_cci,none,0.0,catboost_lo,0.25,10.231,-4.396,4716
labels,Alaska,0,1,stefan_soil_cci,none,0.0,catboost_lo,0.5,9.337,-0.489,4716
labels,Alaska,0,1,stefan_soil_cci,none,0.0,catboost_lo,0.75,10.099,3.419,4716
labels,Alaska,0,1,stefan_soil_cci,none,0.0,catboost_lo,1.0,12.21,7.327,4716
labels,Alaska,0,2,stefan_soil_cci,none,0.0,catboost_lo,0.0,12.427,-8.304,4716
labels,Alaska,0,2,stefan_soil_cci,none,0.0,catboost_lo,0.25,10.426,-4.774,4716
labels,Alaska,0,2,stefan_soil_cci,none,0.0,catboost_lo,0.5,9.546,-1.243,4716
labels,Alaska,0,2,stefan_soil_cci,none,0.0,catboost_lo,0.75,10.084,2.287,4716
labels,Alaska,0,2,stefan_soil_cci,none,0.0,catboost_lo,1.0,11.849,5.817,4716
labels,Alaska,1,0,none,none,0.0,ridge,1.0,12.09,2.016,1778
labels,Alaska,1,1,none,none,0.0,ridge,1.0,12.09,2.016,1778
labels,Alaska,1,2,none,none,0.0,ridge,1.0,12.09,2.016,1778
labels,Alaska,1,0,none,none,0.0,mlp,1.0,11.913,-1.099,1778
labels,Alaska,1,1,none,none,0.0,mlp,1.0,11.82,-0.659,1778
labels,Alaska,1,2,none,none,0.0,mlp,1.0,11.973,2.31,1778
labels,Alaska,1,0,stefan,none,0.0,catboost_lo,0.0,12.393,1.525,1778
labels,Alaska,1,0,stefan,none,0.0,catboost_lo,0.25,12.329,0.363,1778
labels,Alaska,1,0,stefan,none,0.0,catboost_lo,0.5,12.388,-0.799,1778
labels,Alaska,1,0,stefan,none,0.0,catboost_lo,0.75,12.568,-1.96,1778
labels,Alaska,1,0,stefan,none,0.0,catboost_lo,1.0,12.864,-3.122,1778
labels,Alaska,1,1,stefan,none,0.0,catboost_lo,0.0,12.393,1.525,1778
labels,Alaska,1,1,stefan,none,0.0,catboost_lo,0.25,12.306,0.458,1778
labels,Alaska,1,1,stefan,none,0.0,catboost_lo,0.5,12.319,-0.609,1778
labels,Alaska,1,1,stefan,none,0.0,catboost_lo,0.75,12.432,-1.677,1778
labels,Alaska,1,1,stefan,none,0.0,catboost_lo,1.0,12.642,-2.744,1778
labels,Alaska,1,2,stefan,none,0.0,catboost_lo,0.0,12.393,1.525,1778
labels,Alaska,1,2,stefan,none,0.0,catboost_lo,0.25,12.308,0.942,1778
labels,Alaska,1,2,stefan,none,0.0,catboost_lo,0.5,12.266,0.36,1778
labels,Alaska,1,2,stefan,none,0.0,catboost_lo,0.75,12.268,-0.222,1778
labels,Alaska,1,2,stefan,none,0.0,catboost_lo,1.0,12.313,-0.804,1778
labels,Alaska,1,0,cci_cal,none,0.0,ridge,0.0,17.04,-11.507,1778
labels,Alaska,1,0,cci_cal,none,0.0,ridge,0.25,14.699,-8.129,1778
labels,Alaska,1,0,cci_cal,none,0.0,ridge,0.5,12.932,-4.751,1778
labels,Alaska,1,0,cci_cal,none,0.0,ridge,0.75,11.996,-1.372,1778
labels,Alaska,1,0,cci_cal,none,0.0,ridge,1.0,12.084,2.006,1778
labels,Alaska,1,1,cci_cal,none,0.0,ridge,0.0,17.04,-11.507,1778
labels,Alaska,1,1,cci_cal,none,0.0,ridge,0.25,14.699,-8.129,1778
labels,Alaska,1,1,cci_cal,none,0.0,ridge,0.5,12.932,-4.751,1778
labels,Alaska,1,1,cci_cal,none,0.0,ridge,0.75,11.996,-1.372,1778
labels,Alaska,1,1,cci_cal,none,0.0,ridge,1.0,12.084,2.006,1778
labels,Alaska,1,2,cci_cal,none,0.0,ridge,0.0,17.04,-11.507,1778
labels,Alaska,1,2,cci_cal,none,0.0,ridge,0.25,14.699,-8.129,1778
labels,Alaska,1,2,cci_cal,none,0.0,ridge,0.5,12.932,-4.751,1778
labels,Alaska,1,2,cci_cal,none,0.0,ridge,0.75,11.996,-1.372,1778
labels,Alaska,1,2,cci_cal,none,0.0,ridge,1.0,12.084,2.006,1778
labels,Alaska,1,0,cci_cal,none,0.0,mlp,0.0,17.04,-11.507,1778
labels,Alaska,1,0,cci_cal,none,0.0,mlp,0.25,15.022,-8.754,1778
labels,Alaska,1,0,cci_cal,none,0.0,mlp,0.5,13.391,-6.001,1778
labels,Alaska,1,0,cci_cal,none,0.0,mlp,0.75,12.302,-3.248,1778
labels,Alaska,1,0,cci_cal,none,0.0,mlp,1.0,11.905,-0.495,1778
labels,Alaska,1,1,cci_cal,none,0.0,mlp,0.0,17.04,-11.507,1778
labels,Alaska,1,1,cci_cal,none,0.0,mlp,0.25,15.06,-8.884,1778
labels,Alaska,1,1,cci_cal,none,0.0,mlp,0.5,13.436,-6.262,1778
labels,Alaska,1,1,cci_cal,none,0.0,mlp,0.75,12.309,-3.639,1778
labels,Alaska,1,1,cci_cal,none,0.0,mlp,1.0,11.822,-1.016,1778
labels,Alaska,1,2,cci_cal,none,0.0,mlp,0.0,17.04,-11.507,1778
labels,Alaska,1,2,cci_cal,none,0.0,mlp,0.25,15.025,-8.773,1778
labels,Alaska,1,2,cci_cal,none,0.0,mlp,0.5,13.392,-6.038,1778
labels,Alaska,1,2,cci_cal,none,0.0,mlp,0.75,12.294,-3.304,1778
labels,Alaska,1,2,cci_cal,none,0.0,mlp,1.0,11.879,-0.57,1778
labels,Alaska,1,0,stefan_cci,none,0.0,catboost_lo,0.0,12.449,-0.697,1778
labels,Alaska,1,0,stefan_cci,none,0.0,catboost_lo,0.25,12.708,-2.301,1778
labels,Alaska,1,0,stefan_cci,none,0.0,catboost_lo,0.5,13.204,-3.904,1778
labels,Alaska,1,0,stefan_cci,none,0.0,catboost_lo,0.75,13.912,-5.508,1778
labels,Alaska,1,0,stefan_cci,none,0.0,catboost_lo,1.0,14.802,-7.111,1778
labels,Alaska,1,1,stefan_cci,none,0.0,catboost_lo,0.0,12.449,-0.697,1778
labels,Alaska,1,1,stefan_cci,none,0.0,catboost_lo,0.25,12.511,-1.797,1778
labels,Alaska,1,1,stefan_cci,none,0.0,catboost_lo,0.5,12.711,-2.896,1778
labels,Alaska,1,1,stefan_cci,none,0.0,catboost_lo,0.75,13.042,-3.995,1778
labels,Alaska,1,1,stefan_cci,none,0.0,catboost_lo,1.0,13.494,-5.095,1778
labels,Alaska,1,2,stefan_cci,none,0.0,catboost_lo,0.0,12.449,-0.697,1778
labels,Alaska,1,2,stefan_cci,none,0.0,catboost_lo,0.25,12.546,-1.775,1778
labels,Alaska,1,2,stefan_cci,none,0.0,catboost_lo,0.5,12.757,-2.853,1778
labels,Alaska,1,2,stefan_cci,none,0.0,catboost_lo,0.75,13.076,-3.931,1778
labels,Alaska,1,2,stefan_cci,none,0.0,catboost_lo,1.0,13.496,-5.008,1778
labels,Alaska,1,0,stefan_soil,none,0.0,ridge,0.0,12.32,-1.704,1778
labels,Alaska,1,0,stefan_soil,none,0.0,ridge,0.25,12.072,-0.79,1778
labels,Alaska,1,0,stefan_soil,none,0.0,ridge,0.5,11.948,0.124,1778
labels,Alaska,1,0,stefan_soil,none,0.0,ridge,0.75,11.952,1.039,1778
labels,Alaska,1,0,stefan_soil,none,0.0,ridge,1.0,12.083,1.953,1778
labels,Alaska,1,1,stefan_soil,none,0.0,ridge,0.0,12.32,-1.704,1778
labels,Alaska,1,1,stefan_soil,none,0.0,ridge,0.25,12.072,-0.79,1778
labels,Alaska,1,1,stefan_soil,none,0.0,ridge,0.5,11.948,0.124,1778
labels,Alaska,1,1,stefan_soil,none,0.0,ridge,0.75,11.952,1.039,1778
labels,Alaska,1,1,stefan_soil,none,0.0,ridge,1.0,12.083,1.953,1778
labels,Alaska,1,2,stefan_soil,none,0.0,ridge,0.0,12.32,-1.704,1778
labels,Alaska,1,2,stefan_soil,none,0.0,ridge,0.25,12.072,-0.79,1778
labels,Alaska,1,2,stefan_soil,none,0.0,ridge,0.5,11.948,0.124,1778
labels,Alaska,1,2,stefan_soil,none,0.0,ridge,0.75,11.952,1.039,1778
labels,Alaska,1,2,stefan_soil,none,0.0,ridge,1.0,12.083,1.953,1778
labels,Alaska,1,0,stefan_soil,none,0.0,mlp,0.0,12.32,-1.704,1778
labels,Alaska,1,0,stefan_soil,none,0.0,mlp,0.25,12.166,-1.713,1778
labels,Alaska,1,0,stefan_soil,none,0.0,mlp,0.5,12.122,-1.721,1778
labels,Alaska,1,0,stefan_soil,none,0.0,mlp,0.75,12.191,-1.729,1778
labels,Alaska,1,0,stefan_soil,none,0.0,mlp,1.0,12.37,-1.738,1778
labels,Alaska,1,1,stefan_soil,none,0.0,mlp,0.0,12.32,-1.704,1778
labels,Alaska,1,1,stefan_soil,none,0.0,mlp,0.25,12.112,-1.363,1778
labels,Alaska,1,1,stefan_soil,none,0.0,mlp,0.5,12.075,-1.022,1778
labels,Alaska,1,1,stefan_soil,none,0.0,mlp,0.75,12.211,-0.681,1778
labels,Alaska,1,1,stefan_soil,none,0.0,mlp,1.0,12.513,-0.341,1778
labels,Alaska,1,2,stefan_soil,none,0.0,mlp,0.0,12.32,-1.704,1778
labels,Alaska,1,2,stefan_soil,none,0.0,mlp,0.25,12.086,-1.405,1778
labels,Alaska,1,2,stefan_soil,none,0.0,mlp,0.5,11.926,-1.106,1778
labels,Alaska,1,2,stefan_soil,none,0.0,mlp,0.75,11.842,-0.807,1778
labels,Alaska,1,2,stefan_soil,none,0.0,mlp,1.0,11.838,-0.508,1778
labels,Alaska,1,0,stefan_soil_cci,none,0.0,catboost_lo,0.0,12.585,-2.312,1778
labels,Alaska,1,0,stefan_soil_cci,none,0.0,catboost_lo,0.25,12.866,-3.296,1778
labels,Alaska,1,0,stefan_soil_cci,none,0.0,catboost_lo,0.5,13.241,-4.28,1778
labels,Alaska,1,0,stefan_soil_cci,none,0.0,catboost_lo,0.75,13.702,-5.265,1778
labels,Alaska,1,0,stefan_soil_cci,none,0.0,catboost_lo,1.0,14.241,-6.249,1778
labels,Alaska,1,1,stefan_soil_cci,none,0.0,catboost_lo,0.0,12.585,-2.312,1778
labels,Alaska,1,1,stefan_soil_cci,none,0.0,catboost_lo,0.25,12.685,-2.926,1778
labels,Alaska,1,1,stefan_soil_cci,none,0.0,catboost_lo,0.5,12.838,-3.54,1778
labels,Alaska,1,1,stefan_soil_cci,none,0.0,catboost_lo,0.75,13.043,-4.154,1778
labels,Alaska,1,1,stefan_soil_cci,none,0.0,catboost_lo,1.0,13.297,-4.768,1778
labels,Alaska,1,2,stefan_soil_cci,none,0.0,catboost_lo,0.0,12.585,-2.312,1778
labels,Alaska,1,2,stefan_soil_cci,none,0.0,catboost_lo,0.25,12.758,-3.026,1778
labels,Alaska,1,2,stefan_soil_cci,none,0.0,catboost_lo,0.5,12.997,-3.74,1778
labels,Alaska,1,2,stefan_soil_cci,none,0.0,catboost_lo,0.75,13.3,-4.455,1778
labels,Alaska,1,2,stefan_soil_cci,none,0.0,catboost_lo,1.0,13.661,-5.169,1778
labels,Alaska,2,0,none,none,0.0,ridge,1.0,17.087,5.206,1778
labels,Alaska,2,1,none,none,0.0,ridge,1.0,17.087,5.206,1778
labels,Alaska,2,2,none,none,0.0,ridge,1.0,17.087,5.206,1778
labels,Alaska,2,0,none,none,0.0,mlp,1.0,18.819,5.04,1778
labels,Alaska,2,1,none,none,0.0,mlp,1.0,16.907,0.858,1778
labels,Alaska,2,2,none,none,0.0,mlp,1.0,16.97,1.416,1778
labels,Alaska,2,0,stefan,none,0.0,catboost_lo,0.0,17.095,2.53,1778
labels,Alaska,2,0,stefan,none,0.0,catboost_lo,0.25,16.944,3.137,1778
labels,Alaska,2,0,stefan,none,0.0,catboost_lo,0.5,16.855,3.744,1778
labels,Alaska,2,0,stefan,none,0.0,catboost_lo,0.75,16.827,4.351,1778
labels,Alaska,2,0,stefan,none,0.0,catboost_lo,1.0,16.862,4.958,1778
labels,Alaska,2,1,stefan,none,0.0,catboost_lo,0.0,17.095,2.53,1778
labels,Alaska,2,1,stefan,none,0.0,catboost_lo,0.25,16.904,2.713,1778
labels,Alaska,2,1,stefan,none,0.0,catboost_lo,0.5,16.755,2.895,1778
labels,Alaska,2,1,stefan,none,0.0,catboost_lo,0.75,16.649,3.077,1778
labels,Alaska,2,1,stefan,none,0.0,catboost_lo,1.0,16.587,3.259,1778
labels,Alaska,2,2,stefan,none,0.0,catboost_lo,0.0,17.095,2.53,1778
labels,Alaska,2,2,stefan,none,0.0,catboost_lo,0.25,17.04,3.466,1778
labels,Alaska,2,2,stefan,none,0.0,catboost_lo,0.5,17.088,4.401,1778
labels,Alaska,2,2,stefan,none,0.0,catboost_lo,0.75,17.236,5.337,1778
labels,Alaska,2,2,stefan,none,0.0,catboost_lo,1.0,17.484,6.272,1778
labels,Alaska,2,0,cci_cal,none,0.0,ridge,0.0,18.262,6.281,1778
labels,Alaska,2,0,cci_cal,none,0.0,ridge,0.25,17.837,6.009,1778
labels,Alaska,2,0,cci_cal,none,0.0,ridge,0.5,17.494,5.738,1778
labels,Alaska,2,0,cci_cal,none,0.0,ridge,0.75,17.237,5.467,1778
labels,Alaska,2,0,cci_cal,none,0.0,ridge,1.0,17.072,5.196,1778
labels,Alaska,2,1,cci_cal,none,0.0,ridge,0.0,18.262,6.281,1778
labels,Alaska,2,1,cci_cal,none,0.0,ridge,0.25,17.837,6.009,1778
labels,Alaska,2,1,cci_cal,none,0.0,ridge,0.5,17.494,5.738,1778
labels,Alaska,2,1,cci_cal,none,0.0,ridge,0.75,17.237,5.467,1778
labels,Alaska,2,1,cci_cal,none,0.0,ridge,1.0,17.072,5.196,1778
labels,Alaska,2,2,cci_cal,none,0.0,ridge,0.0,18.262,6.281,1778
labels,Alaska,2,2,cci_cal,none,0.0,ridge,0.25,17.837,6.009,1778
labels,Alaska,2,2,cci_cal,none,0.0,ridge,0.5,17.494,5.738,1778
labels,Alaska,2,2,cci_cal,none,0.0,ridge,0.75,17.237,5.467,1778
labels,Alaska,2,2,cci_cal,none,0.0,ridge,1.0,17.072,5.196,1778
labels,Alaska,2,0,cci_cal,none,0.0,mlp,0.0,18.262,6.281,1778
labels,Alaska,2,0,cci_cal,none,0.0,mlp,0.25,18.068,6.196,1778
labels,Alaska,2,0,cci_cal,none,0.0,mlp,0.5,18.002,6.111,1778
labels,Alaska,2,0,cci_cal,none,0.0,mlp,0.75,18.068,6.026,1778
labels,Alaska,2,0,cci_cal,none,0.0,mlp,1.0,18.263,5.941,1778
labels,Alaska,2,1,cci_cal,none,0.0,mlp,0.0,18.262,6.281,1778
labels,Alaska,2,1,cci_cal,none,0.0,mlp,0.25,17.833,4.945,1778
labels,Alaska,2,1,cci_cal,none,0.0,mlp,0.5,17.56,3.609,1778
labels,Alaska,2,1,cci_cal,none,0.0,mlp,0.75,17.451,2.273,1778
labels,Alaska,2,1,cci_cal,none,0.0,mlp,1.0,17.508,0.937,1778
labels,Alaska,2,2,cci_cal,none,0.0,mlp,0.0,18.262,6.281,1778
labels,Alaska,2,2,cci_cal,none,0.0,mlp,0.25,17.976,5.404,1778
labels,Alaska,2,2,cci_cal,none,0.0,mlp,0.5,17.772,4.527,1778
labels,Alaska,2,2,cci_cal,none,0.0,mlp,0.75,17.656,3.651,1778
labels,Alaska,2,2,cci_cal,none,0.0,mlp,1.0,17.627,2.774,1778
labels,Alaska,2,0,stefan_cci,none,0.0,catboost_lo,0.0,17.717,3.24,1778
labels,Alaska,2,0,stefan_cci,none,0.0,catboost_lo,0.25,17.35,1.642,1778
labels,Alaska,2,0,stefan_cci,none,0.0,catboost_lo,0.5,17.157,0.043,1778
labels,Alaska,2,0,stefan_cci,none,0.0,catboost_lo,0.75,17.143,-1.555,1778
labels,Alaska,2,0,stefan_cci,none,0.0,catboost_lo,1.0,17.309,-3.153,1778
labels,Alaska,2,1,stefan_cci,none,0.0,catboost_lo,0.0,17.717,3.24,1778
labels,Alaska,2,1,stefan_cci,none,0.0,catboost_lo,0.25,17.287,2.087,1778
labels,Alaska,2,1,stefan_cci,none,0.0,catboost_lo,0.5,16.969,0.935,1778
labels,Alaska,2,1,stefan_cci,none,0.0,catboost_lo,0.75,16.767,-0.218,1778
labels,Alaska,2,1,stefan_cci,none,0.0,catboost_lo,1.0,16.687,-1.37,1778
labels,Alaska,2,2,stefan_cci,none,0.0,catboost_lo,0.0,17.717,3.24,1778
labels,Alaska,2,2,stefan_cci,none,0.0,catboost_lo,0.25,17.383,2.108,1778
labels,Alaska,2,2,stefan_cci,none,0.0,catboost_lo,0.5,17.153,0.977,1778
labels,Alaska,2,2,stefan_cci,none,0.0,catboost_lo,0.75,17.03,-0.155,1778
labels,Alaska,2,2,stefan_cci,none,0.0,catboost_lo,1.0,17.017,-1.286,1778
labels,Alaska,2,0,stefan_soil,none,0.0,ridge,0.0,16.923,1.382,1778
labels,Alaska,2,0,stefan_soil,none,0.0,ridge,0.25,16.762,2.246,1778
labels,Alaska,2,0,stefan_soil,none,0.0,ridge,0.5,16.711,3.109,1778
labels,Alaska,2,0,stefan_soil,none,0.0,ridge,0.75,16.772,3.973,1778
labels,Alaska,2,0,stefan_soil,none,0.0,ridge,1.0,16.943,4.837,1778
labels,Alaska,2,1,stefan_soil,none,0.0,ridge,0.0,16.923,1.382,1778
labels,Alaska,2,1,stefan_soil,none,0.0,ridge,0.25,16.762,2.246,1778
labels,Alaska,2,1,stefan_soil,none,0.0,ridge,0.5,16.711,3.109,1778
labels,Alaska,2,1,stefan_soil,none,0.0,ridge,0.75,16.772,3.973,1778
labels,Alaska,2,1,stefan_soil,none,0.0,ridge,1.0,16.943,4.837,1778
labels,Alaska,2,2,stefan_soil,none,0.0,ridge,0.0,16.923,1.382,1778
labels,Alaska,2,2,stefan_soil,none,0.0,ridge,0.25,16.762,2.246,1778
labels,Alaska,2,2,stefan_soil,none,0.0,ridge,0.5,16.711,3.109,1778
labels,Alaska,2,2,stefan_soil,none,0.0,ridge,0.75,16.772,3.973,1778
labels,Alaska,2,2,stefan_soil,none,0.0,ridge,1.0,16.943,4.837,1778
labels,Alaska,2,0,stefan_soil,none,0.0,mlp,0.0,16.923,1.382,1778
labels,Alaska,2,0,stefan_soil,none,0.0,mlp,0.25,16.998,1.966,1778
labels,Alaska,2,0,stefan_soil,none,0.0,mlp,0.5,17.141,2.551,1778
labels,Alaska,2,0,stefan_soil,none,0.0,mlp,0.75,17.351,3.135,1778
labels,Alaska,2,0,stefan_soil,none,0.0,mlp,1.0,17.624,3.719,1778
labels,Alaska,2,1,stefan_soil,none,0.0,mlp,0.0,16.923,1.382,1778
labels,Alaska,2,1,stefan_soil,none,0.0,mlp,0.25,17.019,1.448,1778
labels,Alaska,2,1,stefan_soil,none,0.0,mlp,0.5,17.16,1.513,1778
labels,Alaska,2,1,stefan_soil,none,0.0,mlp,0.75,17.344,1.578,1778
labels,Alaska,2,1,stefan_soil,none,0.0,mlp,1.0,17.57,1.644,1778
labels,Alaska,2,2,stefan_soil,none,0.0,mlp,0.0,16.923,1.382,1778
labels,Alaska,2,2,stefan_soil,none,0.0,mlp,0.25,16.807,1.404,1778
labels,Alaska,2,2,stefan_soil,none,0.0,mlp,0.5,16.733,1.426,1778
labels,Alaska,2,2,stefan_soil,none,0.0,mlp,0.75,16.703,1.448,1778
labels,Alaska,2,2,stefan_soil,none,0.0,mlp,1.0,16.717,1.47,1778
labels,Alaska,2,0,stefan_soil_cci,none,0.0,catboost_lo,0.0,17.53,2.666,1778
labels,Alaska,2,0,stefan_soil_cci,none,0.0,catboost_lo,0.25,17.178,0.963,1778
labels,Alaska,2,0,stefan_soil_cci,none,0.0,catboost_lo,0.5,17.009,-0.739,1778
labels,Alaska,2,0,stefan_soil_cci,none,0.0,catboost_lo,0.75,17.03,-2.442,1778
labels,Alaska,2,0,stefan_soil_cci,none,0.0,catboost_lo,1.0,17.24,-4.144,1778
labels,Alaska,2,1,stefan_soil_cci,none,0.0,catboost_lo,0.0,17.53,2.666,1778
labels,Alaska,2,1,stefan_soil_cci,none,0.0,catboost_lo,0.25,17.16,1.275,1778
labels,Alaska,2,1,stefan_soil_cci,none,0.0,catboost_lo,0.5,16.93,-0.115,1778
labels,Alaska,2,1,stefan_soil_cci,none,0.0,catboost_lo,0.75,16.845,-1.506,1778
labels,Alaska,2,1,stefan_soil_cci,none,0.0,catboost_lo,1.0,16.907,-2.896,1778
labels,Alaska,2,2,stefan_soil_cci,none,0.0,catboost_lo,0.0,17.53,2.666,1778
labels,Alaska,2,2,stefan_soil_cci,none,0.0,catboost_lo,0.25,17.203,1.793,1778
labels,Alaska,2,2,stefan_soil_cci,none,0.0,catboost_lo,0.5,16.943,0.92,1778
labels,Alaska,2,2,stefan_soil_cci,none,0.0,catboost_lo,0.75,16.754,0.046,1778
labels,Alaska,2,2,stefan_soil_cci,none,0.0,catboost_lo,1.0,16.638,-0.827,1778
labels,Alaska,3,0,none,none,0.0,ridge,1.0,10.318,-0.687,1778
labels,Alaska,3,1,none,none,0.0,ridge,1.0,10.318,-0.687,1778
labels,Alaska,3,2,none,none,0.0,ridge,1.0,10.318,-0.687,1778
labels,Alaska,3,0,none,none,0.0,mlp,1.0,10.677,-1.016,1778
labels,Alaska,3,1,none,none,0.0,mlp,1.0,10.627,0.646,1778
labels,Alaska,3,2,none,none,0.0,mlp,1.0,10.557,-2.459,1778
labels,Alaska,3,0,stefan,none,0.0,catboost_lo,0.0,13.326,6.794,1778
labels,Alaska,3,0,stefan,none,0.0,catboost_lo,0.25,12.577,5.803,1778
labels,Alaska,3,0,stefan,none,0.0,catboost_lo,0.5,11.944,4.811,1778
labels,Alaska,3,0,stefan,none,0.0,catboost_lo,0.75,11.448,3.82,1778
labels,Alaska,3,0,stefan,none,0.0,catboost_lo,1.0,11.106,2.829,1778
labels,Alaska,3,1,stefan,none,0.0,catboost_lo,0.0,13.326,6.794,1778
labels,Alaska,3,1,stefan,none,0.0,catboost_lo,0.25,12.726,6.006,1778
labels,Alaska,3,1,stefan,none,0.0,catboost_lo,0.5,12.233,5.217,1778
labels,Alaska,3,1,stefan,none,0.0,catboost_lo,0.75,11.861,4.429,1778
labels,Alaska,3,1,stefan,none,0.0,catboost_lo,1.0,11.622,3.641,1778
labels,Alaska,3,2,stefan,none,0.0,catboost_lo,0.0,13.326,6.794,1778
labels,Alaska,3,2,stefan,none,0.0,catboost_lo,0.25,12.514,5.448,1778
labels,Alaska,3,2,stefan,none,0.0,catboost_lo,0.5,11.863,4.101,1778
labels,Alaska,3,2,stefan,none,0.0,catboost_lo,0.75,11.4,2.755,1778
labels,Alaska,3,2,stefan,none,0.0,catboost_lo,1.0,11.15,1.409,1778
labels,Alaska,3,0,cci_cal,none,0.0,ridge,0.0,14.376,-4.318,1778
labels,Alaska,3,0,cci_cal,none,0.0,ridge,0.25,12.973,-3.411,1778
labels,Alaska,3,0,cci_cal,none,0.0,ridge,0.5,11.781,-2.504,1778
labels,Alaska,3,0,cci_cal,none,0.0,ridge,0.75,10.871,-1.598,1778
labels,Alaska,3,0,cci_cal,none,0.0,ridge,1.0,10.317,-0.691,1778
labels,Alaska,3,1,cci_cal,none,0.0,ridge,0.0,14.376,-4.318,1778
