proto,target,seed,lam,family,anchor,pseudo,resid,r,rmse_cm,bias_cm,n,ci_lo,ci_hi,error
half,Lena,1,0.5,anchored,stefan,stefan_cci,mlp,2.0,14.765,3.447,1518,12.390620700005908,27.412580809008407,
half,Lena,1,0.75,anchored,stefan,stefan_cci,mlp,2.0,14.436,1.489,1518,11.912698220230782,28.13425935182177,
half,Lena,1,1.0,anchored,stefan,stefan_cci,mlp,2.0,14.379,-0.47,1518,11.591648685459164,28.995392704901892,
half,Lena,2,0.0,anchored,stefan,stefan_cci,mlp,2.0,16.157,7.363,1518,13.823848949163905,23.95155084923662,
half,Lena,2,0.25,anchored,stefan,stefan_cci,mlp,2.0,15.446,5.52,1518,13.130206955542484,24.440983945869824,
half,Lena,2,0.5,anchored,stefan,stefan_cci,mlp,2.0,14.946,3.677,1518,12.609970460900549,24.94501978493876,
half,Lena,2,0.75,anchored,stefan,stefan_cci,mlp,2.0,14.68,1.834,1518,12.305853768253808,25.61808013913766,
half,Lena,2,1.0,anchored,stefan,stefan_cci,mlp,2.0,14.658,-0.008,1518,12.00821674266877,26.44779605618337,
half,Lena,0,0.0,anchored,stefan_cci,stefan,ridge,0.5,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan,ridge,0.5,15.295,3.343,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan,ridge,0.5,16.722,6.513,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan,ridge,0.5,18.69,9.683,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan,ridge,0.5,21.047,12.853,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan,ridge,0.5,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan,ridge,0.5,15.285,3.322,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan,ridge,0.5,16.693,6.471,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan,ridge,0.5,18.637,9.62,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan,ridge,0.5,20.968,12.769,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan,ridge,0.5,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan,ridge,0.5,15.274,3.276,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan,ridge,0.5,16.655,6.38,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan,ridge,0.5,18.562,9.484,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan,ridge,0.5,20.851,12.588,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan,ridge,10.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan,ridge,10.0,14.725,2.276,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan,ridge,10.0,15.184,4.38,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan,ridge,10.0,15.918,6.483,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan,ridge,10.0,16.892,8.587,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan,ridge,10.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan,ridge,10.0,14.725,2.275,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan,ridge,10.0,15.183,4.378,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan,ridge,10.0,15.916,6.481,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan,ridge,10.0,16.89,8.584,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan,ridge,10.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan,ridge,10.0,14.726,2.282,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan,ridge,10.0,15.188,4.392,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan,ridge,10.0,15.927,6.502,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan,ridge,10.0,16.906,8.612,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,cci,ridge,5.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,cci,ridge,5.0,14.688,-1.082,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,cci,ridge,5.0,14.933,-2.336,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,cci,ridge,5.0,15.295,-3.591,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,cci,ridge,5.0,15.768,-4.845,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,cci,ridge,5.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,cci,ridge,5.0,14.686,-1.09,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,cci,ridge,5.0,14.93,-2.353,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,cci,ridge,5.0,15.293,-3.616,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,cci,ridge,5.0,15.767,-4.879,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,cci,ridge,5.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,cci,ridge,5.0,14.688,-1.071,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,cci,ridge,5.0,14.931,-2.314,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,cci,ridge,5.0,15.291,-3.557,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,cci,ridge,5.0,15.76,-4.8,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan_cci,ridge,2.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan_cci,ridge,2.0,14.616,0.844,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan_cci,ridge,2.0,14.708,1.516,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan_cci,ridge,2.0,14.845,2.188,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan_cci,ridge,2.0,15.024,2.86,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan_cci,ridge,2.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan_cci,ridge,2.0,14.615,0.846,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan_cci,ridge,2.0,14.707,1.519,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan_cci,ridge,2.0,14.843,2.192,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan_cci,ridge,2.0,15.022,2.866,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan_cci,ridge,2.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan_cci,ridge,2.0,14.62,0.874,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan_cci,ridge,2.0,14.72,1.575,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan_cci,ridge,2.0,14.866,2.277,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan_cci,ridge,2.0,15.058,2.978,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan,catboost,0.5,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan,catboost,0.5,14.737,2.099,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan,catboost,0.5,15.154,4.026,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan,catboost,0.5,15.801,5.953,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan,catboost,0.5,16.649,7.88,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan,catboost,0.5,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan,catboost,0.5,14.736,2.149,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan,catboost,0.5,15.164,4.126,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan,catboost,0.5,15.833,6.103,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan,catboost,0.5,16.713,8.079,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan,catboost,0.5,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan,catboost,0.5,14.738,2.12,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan,catboost,0.5,15.161,4.067,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan,catboost,0.5,15.816,6.015,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan,catboost,0.5,16.675,7.963,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan,catboost,10.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan,catboost,10.0,14.695,2.197,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan,catboost,10.0,15.099,4.222,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan,catboost,10.0,15.759,6.247,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan,catboost,10.0,16.645,8.272,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan,catboost,10.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan,catboost,10.0,14.695,2.192,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan,catboost,10.0,15.099,4.212,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan,catboost,10.0,15.761,6.232,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan,catboost,10.0,16.648,8.252,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan,catboost,10.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan,catboost,10.0,14.667,2.073,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan,catboost,10.0,15.016,3.974,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan,catboost,10.0,15.599,5.874,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan,catboost,10.0,16.39,7.775,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,cci,catboost,5.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,cci,catboost,5.0,14.584,-1.312,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,cci,catboost,5.0,14.854,-2.797,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,cci,catboost,5.0,15.363,-4.282,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,cci,catboost,5.0,16.09,-5.766,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,cci,catboost,5.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,cci,catboost,5.0,14.618,-1.411,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,cci,catboost,5.0,14.902,-2.994,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,cci,catboost,5.0,15.408,-4.578,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,cci,catboost,5.0,16.114,-6.161,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,cci,catboost,5.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,cci,catboost,5.0,14.616,-1.296,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,cci,catboost,5.0,14.883,-2.764,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,cci,catboost,5.0,15.359,-4.232,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,cci,catboost,5.0,16.025,-5.701,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan_cci,catboost,2.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan_cci,catboost,2.0,14.474,0.349,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan_cci,catboost,2.0,14.404,0.526,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan_cci,catboost,2.0,14.358,0.703,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan_cci,catboost,2.0,14.338,0.88,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan_cci,catboost,2.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan_cci,catboost,2.0,14.495,0.333,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan_cci,catboost,2.0,14.44,0.493,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan_cci,catboost,2.0,14.402,0.653,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan_cci,catboost,2.0,14.384,0.813,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan_cci,catboost,2.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan_cci,catboost,2.0,14.499,0.364,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan_cci,catboost,2.0,14.461,0.555,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan_cci,catboost,2.0,14.453,0.747,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan_cci,catboost,2.0,14.477,0.938,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan,mlp,0.5,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan,mlp,0.5,14.745,2.359,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan,mlp,0.5,15.246,4.545,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan,mlp,0.5,16.041,6.732,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan,mlp,0.5,17.088,8.918,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan,mlp,0.5,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan,mlp,0.5,14.666,2.137,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan,mlp,0.5,15.029,4.102,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan,mlp,0.5,15.64,6.068,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan,mlp,0.5,16.47,8.033,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan,mlp,0.5,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan,mlp,0.5,14.718,2.251,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan,mlp,0.5,15.167,4.329,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan,mlp,0.5,15.889,6.408,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan,mlp,0.5,16.848,8.487,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan,mlp,10.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan,mlp,10.0,14.704,2.13,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan,mlp,10.0,15.103,4.087,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan,mlp,10.0,15.745,6.044,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan,mlp,10.0,16.601,8.001,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan,mlp,10.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan,mlp,10.0,14.652,2.066,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan,mlp,10.0,14.987,3.959,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan,mlp,10.0,15.555,5.852,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan,mlp,10.0,16.332,7.746,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan,mlp,10.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan,mlp,10.0,14.664,2.11,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan,mlp,10.0,15.021,4.047,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan,mlp,10.0,15.621,5.984,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan,mlp,10.0,16.438,7.922,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,cci,mlp,5.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,cci,mlp,5.0,14.703,-1.754,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,cci,mlp,5.0,15.094,-3.679,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,cci,mlp,5.0,15.723,-5.605,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,cci,mlp,5.0,16.562,-7.531,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,cci,mlp,5.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,cci,mlp,5.0,14.706,-1.773,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,cci,mlp,5.0,15.101,-3.718,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,cci,mlp,5.0,15.735,-5.664,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,cci,mlp,5.0,16.581,-7.609,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,cci,mlp,5.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,cci,mlp,5.0,14.72,-1.731,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,cci,mlp,5.0,15.12,-3.635,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,cci,mlp,5.0,15.747,-5.539,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,cci,mlp,5.0,16.576,-7.442,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan_cci,mlp,2.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan_cci,mlp,2.0,14.552,0.145,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan_cci,mlp,2.0,14.538,0.118,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan_cci,mlp,2.0,14.523,0.091,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan_cci,mlp,2.0,14.51,0.064,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan_cci,mlp,2.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan_cci,mlp,2.0,14.557,0.199,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan_cci,mlp,2.0,14.546,0.225,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan_cci,mlp,2.0,14.537,0.252,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan_cci,mlp,2.0,14.528,0.278,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan_cci,mlp,2.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan_cci,mlp,2.0,14.561,0.227,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan_cci,mlp,2.0,14.555,0.282,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan_cci,mlp,2.0,14.55,0.338,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan_cci,mlp,2.0,14.546,0.393,1518,,,
half,Canada,-1,0.0,analytic,cci_cal,none,none,0.0,30.422,-8.202,371,,,
half,Canada,0,1.0,direct,none,stefan,catboost,0.5,32.367,-10.463,371,18.111001370344436,42.14133255652569,
half,Canada,1,1.0,direct,none,stefan,catboost,0.5,32.679,-10.488,371,19.20789224879798,42.53153830866816,
half,Canada,2,1.0,direct,none,stefan,catboost,0.5,32.546,-10.791,371,18.967046578994328,43.151490322803106,
half,Canada,0,1.0,direct,none,stefan,catboost,10.0,31.521,-10.876,371,17.162955052060713,41.10609970837804,
half,Canada,1,1.0,direct,none,stefan,catboost,10.0,31.797,-11.279,371,17.798312774329034,41.85399896663069,
half,Canada,2,1.0,direct,none,stefan,catboost,10.0,32.12,-11.319,371,18.303560355435042,42.566990524769636,
half,Canada,0,1.0,direct,none,cci,catboost,5.0,30.427,5.342,371,18.301552142054845,44.593385363868926,
half,Canada,1,1.0,direct,none,cci,catboost,5.0,31.064,3.482,371,20.29455790389561,48.93334998344616,
half,Canada,2,1.0,direct,none,cci,catboost,5.0,30.669,4.101,371,19.316730860979895,46.55802542313443,
half,Canada,0,1.0,direct,none,stefan_cci,catboost,2.0,29.158,-3.246,371,17.535780647770654,37.716614429631164,
half,Canada,1,1.0,direct,none,stefan_cci,catboost,2.0,29.009,-1.695,371,19.16638539386044,39.66794924419245,
half,Canada,2,1.0,direct,none,stefan_cci,catboost,2.0,28.95,-1.556,371,18.745283470703335,39.58352102277436,
half,Canada,0,1.0,direct,none,const,catboost,1.0,42.498,-26.094,371,20.256668412251905,55.544089364943346,
half,Canada,1,1.0,direct,none,const,catboost,1.0,41.787,-25.435,371,21.565980309354803,55.32789606879343,
half,Canada,2,1.0,direct,none,const,catboost,1.0,42.345,-25.884,371,20.90323350090388,55.392508305550635,
half,Canada,0,1.0,direct,none,none,mlp,0.0,,,371,,,diverged
half,Canada,1,1.0,direct,none,none,mlp,0.0,,,371,,,diverged
half,Canada,2,1.0,direct,none,none,mlp,0.0,,,371,,,diverged
half,Canada,0,1.0,direct,none,stefan,mlp,5.0,34.454,-10.546,371,17.868467402367415,49.76393697802867,
half,Canada,1,1.0,direct,none,stefan,mlp,5.0,31.595,-9.359,371,18.784038894361977,40.98792975929005,
half,Canada,2,1.0,direct,none,stefan,mlp,5.0,31.189,-10.238,371,17.522572046026085,39.95145469629112,
half,Canada,0,1.0,direct,none,cci,mlp,2.0,,,371,,,diverged
half,Canada,1,1.0,direct,none,cci,mlp,2.0,229.579,22.253,371,22.96049067859802,560.259851990906,
half,Canada,2,1.0,direct,none,cci,mlp,2.0,,,371,,,diverged
half,Canada,0,1.0,direct,none,stefan_cci,mlp,1.0,,,371,,,diverged
half,Canada,1,1.0,direct,none,stefan_cci,mlp,1.0,,,371,,,diverged
half,Canada,2,1.0,direct,none,stefan_cci,mlp,1.0,,,371,,,diverged
half,Canada,0,1.0,direct,none,const,mlp,0.5,,,371,,,diverged
half,Canada,1,1.0,direct,none,const,mlp,0.5,,,371,,,diverged
half,Canada,2,1.0,direct,none,const,mlp,0.5,,,371,,,diverged
half,Canada,0,1.0,direct,none,const,mlp,10.0,42.575,-26.052,371,20.22160455665855,55.655894998631624,
half,Canada,1,1.0,direct,none,const,mlp,10.0,42.144,-25.981,371,21.496580012333645,55.81130431647851,
half,Canada,2,1.0,direct,none,const,mlp,10.0,,,371,,,diverged
half,Canada,0,1.0,direct,none,stefan,ftt,2.0,32.224,-10.231,371,17.941995708362324,41.80477462107774,
half,Canada,1,1.0,direct,none,stefan,ftt,2.0,32.101,-9.83,371,18.959485344006346,41.766315544846094,
half,Canada,2,1.0,direct,none,stefan,ftt,2.0,32.827,-10.656,371,19.13756009479643,42.55782268275349,
half,Canada,0,1.0,direct,none,cci,ftt,1.0,32.129,5.681,371,18.489764897348703,47.31850945806862,
half,Canada,1,1.0,direct,none,cci,ftt,1.0,30.533,6.08,371,20.000101148094505,47.598286898101264,
half,Canada,2,1.0,direct,none,cci,ftt,1.0,32.037,4.201,371,19.392791714585954,50.32307937512855,
half,Canada,0,1.0,direct,none,stefan_cci,ftt,0.5,32.727,-6.796,371,18.358902013595618,41.40202780694713,
half,Canada,1,1.0,direct,none,stefan_cci,ftt,0.5,29.345,-4.389,371,18.23519107913111,38.35419320600468,
half,Canada,2,1.0,direct,none,stefan_cci,ftt,0.5,33.4,-8.838,371,18.919318625362937,42.86381106788487,
half,Canada,0,1.0,direct,none,stefan_cci,ftt,10.0,30.114,-2.717,371,17.93099318127564,39.52777796620044,
half,Canada,1,1.0,direct,none,stefan_cci,ftt,10.0,29.271,-0.778,371,19.793466022845077,41.021077147755406,
half,Canada,2,1.0,direct,none,stefan_cci,ftt,10.0,30.667,-1.898,371,19.30055512035712,42.10881767102256,
half,Canada,0,1.0,direct,none,const,ftt,5.0,42.406,-26.052,371,20.296009846058716,55.346525127462755,
half,Canada,1,1.0,direct,none,const,ftt,5.0,42.038,-25.648,371,21.711667479929257,55.61612111917556,
half,Canada,2,1.0,direct,none,const,ftt,5.0,42.411,-26.148,371,20.756249447769445,55.394749333315104,
half,Canada,0,1.0,direct,none,stefan,ridge,1.0,31.015,-7.14,371,18.60855595807245,40.3144709653458,
half,Canada,1,1.0,direct,none,stefan,ridge,1.0,31.013,-7.071,371,19.20427118026941,40.887989311708175,
half,Canada,2,1.0,direct,none,stefan,ridge,1.0,31.01,-7.054,371,19.472732592422588,40.92429488835408,
half,Canada,0,1.0,direct,none,cci,ridge,0.5,32.58,6.606,371,20.390067594691686,47.976916055820155,
half,Canada,1,1.0,direct,none,cci,ridge,0.5,32.339,6.193,371,21.483671234378047,49.824637464860295,
half,Canada,2,1.0,direct,none,cci,ridge,0.5,32.579,6.641,371,20.67861155813807,50.55800294270887,
half,Canada,0,1.0,direct,none,cci,ridge,10.0,36.859,10.035,371,21.139827490637106,55.86222861817257,
half,Canada,1,1.0,direct,none,cci,ridge,10.0,36.832,9.983,371,22.760061559098116,59.56974971620453,
half,Canada,2,1.0,direct,none,cci,ridge,10.0,36.864,10.069,371,20.980400841848656,59.21791004967551,
half,Canada,0,1.0,direct,none,stefan_cci,ridge,5.0,30.312,0.697,371,18.37555207259844,41.37911783535761,
half,Canada,1,1.0,direct,none,stefan_cci,ridge,5.0,30.308,0.677,371,20.03586275106977,43.7498266820542,
half,Canada,2,1.0,direct,none,stefan_cci,ridge,5.0,30.31,0.72,371,19.48521330114737,43.93107974577769,
half,Canada,0,1.0,direct,none,const,ridge,2.0,40.209,-23.04,371,20.002621561831376,52.49938717919784,
half,Canada,1,1.0,direct,none,const,ridge,2.0,40.193,-22.989,371,21.20300712269413,53.54889979764529,
half,Canada,2,1.0,direct,none,const,ridge,2.0,40.201,-23.021,371,21.546934310342515,53.02041785680809,
half,Canada,0,0.0,anchored,stefan,stefan,ridge,0.5,31.289,-8.507,371,18.262627066818023,40.35716612124677,
half,Canada,0,0.25,anchored,stefan,stefan,ridge,0.5,31.191,-8.063,371,18.43565406956521,40.326248085651635,
half,Canada,0,0.5,anchored,stefan,stefan,ridge,0.5,31.11,-7.62,371,18.608848494062542,40.305726062400325,
half,Canada,0,0.75,anchored,stefan,stefan,ridge,0.5,31.047,-7.177,371,18.599022056486465,40.2544634988684,
half,Canada,0,1.0,anchored,stefan,stefan,ridge,0.5,31.002,-6.734,371,18.834412390930613,40.22427129032849,
half,Canada,1,0.0,anchored,stefan,stefan,ridge,0.5,31.289,-8.507,371,19.131309554179946,40.80031092840952,
half,Canada,1,0.25,anchored,stefan,stefan,ridge,0.5,31.19,-8.034,371,19.114768182137496,40.70194868865426,
half,Canada,1,0.5,anchored,stefan,stefan,ridge,0.5,31.109,-7.561,371,19.139719319584472,40.58113419190758,
half,Canada,1,0.75,anchored,stefan,stefan,ridge,0.5,31.046,-7.089,371,19.209865414478625,40.5809610439139,
half,Canada,1,1.0,anchored,stefan,stefan,ridge,0.5,31.002,-6.616,371,19.456779057125964,40.767286772454085,
half,Canada,2,0.0,anchored,stefan,stefan,ridge,0.5,31.289,-8.507,371,19.267753511777475,41.10666202647969,
half,Canada,2,0.25,anchored,stefan,stefan,ridge,0.5,31.188,-8.025,371,19.37725767519551,40.98113887368223,
half,Canada,2,0.5,anchored,stefan,stefan,ridge,0.5,31.107,-7.544,371,19.443234323494604,40.867405777568635,
half,Canada,2,0.75,anchored,stefan,stefan,ridge,0.5,31.044,-7.062,371,19.55526387278813,40.77230200819077,
half,Canada,2,1.0,anchored,stefan,stefan,ridge,0.5,31.0,-6.581,371,19.71470781807739,40.693003691568606,
half,Canada,0,0.0,anchored,stefan,stefan,ridge,10.0,31.289,-8.507,371,18.262627066818023,40.35716612124677,
half,Canada,0,0.25,anchored,stefan,stefan,ridge,10.0,31.254,-8.435,371,18.2490801250832,40.459675214506035,
half,Canada,0,0.5,anchored,stefan,stefan,ridge,10.0,31.223,-8.363,371,18.248082937911366,40.60077214674705,
