cond,target,fold,seed,anchor,pseudo,r,resid,lam,rmse_cm,bias_cm,n
covonly,Lena,0,1,stefan,stefan,10.0,mlp,0.0,16.114,7.264,1496
covonly,Lena,0,1,stefan,stefan,10.0,mlp,0.25,16.119,7.301,1496
covonly,Lena,0,1,stefan,stefan,10.0,mlp,0.5,16.125,7.337,1496
covonly,Lena,0,1,stefan,stefan,10.0,mlp,0.75,16.131,7.374,1496
covonly,Lena,0,1,stefan,stefan,10.0,mlp,1.0,16.138,7.41,1496
covonly,Lena,0,2,stefan,stefan,10.0,mlp,0.0,16.114,7.264,1496
covonly,Lena,0,2,stefan,stefan,10.0,mlp,0.25,16.119,7.282,1496
covonly,Lena,0,2,stefan,stefan,10.0,mlp,0.5,16.124,7.3,1496
covonly,Lena,0,2,stefan,stefan,10.0,mlp,0.75,16.129,7.318,1496
covonly,Lena,0,2,stefan,stefan,10.0,mlp,1.0,16.135,7.336,1496
covonly,Lena,0,0,stefan,tddlin,10.0,mlp,0.0,16.114,7.264,1496
covonly,Lena,0,0,stefan,tddlin,10.0,mlp,0.25,16.122,7.299,1496
covonly,Lena,0,0,stefan,tddlin,10.0,mlp,0.5,16.131,7.335,1496
covonly,Lena,0,0,stefan,tddlin,10.0,mlp,0.75,16.14,7.37,1496
covonly,Lena,0,0,stefan,tddlin,10.0,mlp,1.0,16.149,7.405,1496
covonly,Lena,0,1,stefan,tddlin,10.0,mlp,0.0,16.114,7.264,1496
covonly,Lena,0,1,stefan,tddlin,10.0,mlp,0.25,16.108,7.293,1496
covonly,Lena,0,1,stefan,tddlin,10.0,mlp,0.5,16.102,7.322,1496
covonly,Lena,0,1,stefan,tddlin,10.0,mlp,0.75,16.098,7.351,1496
covonly,Lena,0,1,stefan,tddlin,10.0,mlp,1.0,16.094,7.38,1496
covonly,Lena,0,2,stefan,tddlin,10.0,mlp,0.0,16.114,7.264,1496
covonly,Lena,0,2,stefan,tddlin,10.0,mlp,0.25,16.118,7.323,1496
covonly,Lena,0,2,stefan,tddlin,10.0,mlp,0.5,16.123,7.382,1496
covonly,Lena,0,2,stefan,tddlin,10.0,mlp,0.75,16.13,7.44,1496
covonly,Lena,0,2,stefan,tddlin,10.0,mlp,1.0,16.137,7.499,1496
covonly,Lena,0,0,cci_cal,const,10.0,ridge,0.0,15.559,5.617,1496
covonly,Lena,0,0,cci_cal,const,10.0,ridge,0.25,16.2,7.211,1496
covonly,Lena,0,0,cci_cal,const,10.0,ridge,0.5,16.974,8.805,1496
covonly,Lena,0,0,cci_cal,const,10.0,ridge,0.75,17.862,10.399,1496
covonly,Lena,0,0,cci_cal,const,10.0,ridge,1.0,18.85,11.993,1496
covonly,Lena,0,1,cci_cal,const,10.0,ridge,0.0,15.559,5.617,1496
covonly,Lena,0,1,cci_cal,const,10.0,ridge,0.25,16.202,7.214,1496
covonly,Lena,0,1,cci_cal,const,10.0,ridge,0.5,16.977,8.811,1496
covonly,Lena,0,1,cci_cal,const,10.0,ridge,0.75,17.868,10.407,1496
covonly,Lena,0,1,cci_cal,const,10.0,ridge,1.0,18.858,12.004,1496
covonly,Lena,0,2,cci_cal,const,10.0,ridge,0.0,15.559,5.617,1496
covonly,Lena,0,2,cci_cal,const,10.0,ridge,0.25,16.204,7.218,1496
covonly,Lena,0,2,cci_cal,const,10.0,ridge,0.5,16.983,8.82,1496
covonly,Lena,0,2,cci_cal,const,10.0,ridge,0.75,17.878,10.422,1496
covonly,Lena,0,2,cci_cal,const,10.0,ridge,1.0,18.872,12.024,1496
covonly,Lena,0,0,cci_cal,stefan,10.0,catboost_lo,0.0,15.559,5.617,1496
covonly,Lena,0,0,cci_cal,stefan,10.0,catboost_lo,0.25,15.802,6.315,1496
covonly,Lena,0,0,cci_cal,stefan,10.0,catboost_lo,0.5,16.075,7.013,1496
covonly,Lena,0,0,cci_cal,stefan,10.0,catboost_lo,0.75,16.375,7.712,1496
covonly,Lena,0,0,cci_cal,stefan,10.0,catboost_lo,1.0,16.701,8.41,1496
covonly,Lena,0,1,cci_cal,stefan,10.0,catboost_lo,0.0,15.559,5.617,1496
covonly,Lena,0,1,cci_cal,stefan,10.0,catboost_lo,0.25,15.824,6.361,1496
covonly,Lena,0,1,cci_cal,stefan,10.0,catboost_lo,0.5,16.121,7.106,1496
covonly,Lena,0,1,cci_cal,stefan,10.0,catboost_lo,0.75,16.449,7.85,1496
covonly,Lena,0,1,cci_cal,stefan,10.0,catboost_lo,1.0,16.804,8.595,1496
covonly,Lena,0,2,cci_cal,stefan,10.0,catboost_lo,0.0,15.559,5.617,1496
covonly,Lena,0,2,cci_cal,stefan,10.0,catboost_lo,0.25,15.81,6.317,1496
covonly,Lena,0,2,cci_cal,stefan,10.0,catboost_lo,0.5,16.09,7.018,1496
covonly,Lena,0,2,cci_cal,stefan,10.0,catboost_lo,0.75,16.397,7.718,1496
covonly,Lena,0,2,cci_cal,stefan,10.0,catboost_lo,1.0,16.73,8.419,1496
covonly,Lena,0,0,cci_cal,tddlin,10.0,catboost_lo,0.0,15.559,5.617,1496
covonly,Lena,0,0,cci_cal,tddlin,10.0,catboost_lo,0.25,15.814,6.348,1496
covonly,Lena,0,0,cci_cal,tddlin,10.0,catboost_lo,0.5,16.101,7.078,1496
covonly,Lena,0,0,cci_cal,tddlin,10.0,catboost_lo,0.75,16.418,7.809,1496
covonly,Lena,0,0,cci_cal,tddlin,10.0,catboost_lo,1.0,16.763,8.54,1496
covonly,Lena,0,1,cci_cal,tddlin,10.0,catboost_lo,0.0,15.559,5.617,1496
covonly,Lena,0,1,cci_cal,tddlin,10.0,catboost_lo,0.25,15.821,6.364,1496
covonly,Lena,0,1,cci_cal,tddlin,10.0,catboost_lo,0.5,16.116,7.11,1496
covonly,Lena,0,1,cci_cal,tddlin,10.0,catboost_lo,0.75,16.441,7.857,1496
covonly,Lena,0,1,cci_cal,tddlin,10.0,catboost_lo,1.0,16.796,8.604,1496
covonly,Lena,0,2,cci_cal,tddlin,10.0,catboost_lo,0.0,15.559,5.617,1496
covonly,Lena,0,2,cci_cal,tddlin,10.0,catboost_lo,0.25,15.818,6.354,1496
covonly,Lena,0,2,cci_cal,tddlin,10.0,catboost_lo,0.5,16.109,7.09,1496
covonly,Lena,0,2,cci_cal,tddlin,10.0,catboost_lo,0.75,16.43,7.827,1496
covonly,Lena,0,2,cci_cal,tddlin,10.0,catboost_lo,1.0,16.78,8.564,1496
covonly,Lena,0,0,cci_cal,const,10.0,mlp,0.0,15.559,5.617,1496
covonly,Lena,0,0,cci_cal,const,10.0,mlp,0.25,16.105,7.033,1496
covonly,Lena,0,0,cci_cal,const,10.0,mlp,0.5,16.761,8.449,1496
covonly,Lena,0,0,cci_cal,const,10.0,mlp,0.75,17.513,9.865,1496
covonly,Lena,0,0,cci_cal,const,10.0,mlp,1.0,18.351,11.282,1496
covonly,Lena,0,1,cci_cal,const,10.0,mlp,0.0,15.559,5.617,1496
covonly,Lena,0,1,cci_cal,const,10.0,mlp,0.25,16.1,7.061,1496
covonly,Lena,0,1,cci_cal,const,10.0,mlp,0.5,16.754,8.506,1496
covonly,Lena,0,1,cci_cal,const,10.0,mlp,0.75,17.51,9.95,1496
covonly,Lena,0,1,cci_cal,const,10.0,mlp,1.0,18.353,11.395,1496
covonly,Lena,0,2,cci_cal,const,10.0,mlp,0.0,15.559,5.617,1496
covonly,Lena,0,2,cci_cal,const,10.0,mlp,0.25,16.066,7.001,1496
covonly,Lena,0,2,cci_cal,const,10.0,mlp,0.5,16.681,8.386,1496
covonly,Lena,0,2,cci_cal,const,10.0,mlp,0.75,17.391,9.771,1496
covonly,Lena,0,2,cci_cal,const,10.0,mlp,1.0,18.185,11.155,1496
covonly,Lena,0,0,stefan_cci,stefan,10.0,ridge,0.0,14.568,0.124,1496
covonly,Lena,0,0,stefan_cci,stefan,10.0,ridge,0.25,14.716,2.216,1496
covonly,Lena,0,0,stefan_cci,stefan,10.0,ridge,0.5,15.163,4.309,1496
covonly,Lena,0,0,stefan_cci,stefan,10.0,ridge,0.75,15.884,6.401,1496
covonly,Lena,0,0,stefan_cci,stefan,10.0,ridge,1.0,16.844,8.494,1496
covonly,Lena,0,1,stefan_cci,stefan,10.0,ridge,0.0,14.568,0.124,1496
covonly,Lena,0,1,stefan_cci,stefan,10.0,ridge,0.25,14.715,2.216,1496
covonly,Lena,0,1,stefan_cci,stefan,10.0,ridge,0.5,15.162,4.308,1496
covonly,Lena,0,1,stefan_cci,stefan,10.0,ridge,0.75,15.883,6.4,1496
covonly,Lena,0,1,stefan_cci,stefan,10.0,ridge,1.0,16.842,8.492,1496
covonly,Lena,0,2,stefan_cci,stefan,10.0,ridge,0.0,14.568,0.124,1496
covonly,Lena,0,2,stefan_cci,stefan,10.0,ridge,0.25,14.717,2.222,1496
covonly,Lena,0,2,stefan_cci,stefan,10.0,ridge,0.5,15.167,4.321,1496
covonly,Lena,0,2,stefan_cci,stefan,10.0,ridge,0.75,15.892,6.419,1496
covonly,Lena,0,2,stefan_cci,stefan,10.0,ridge,1.0,16.857,8.518,1496
covonly,Lena,0,0,stefan_cci,tddlin,10.0,ridge,0.0,14.568,0.124,1496
covonly,Lena,0,0,stefan_cci,tddlin,10.0,ridge,0.25,14.723,2.282,1496
covonly,Lena,0,0,stefan_cci,tddlin,10.0,ridge,0.5,15.197,4.441,1496
covonly,Lena,0,0,stefan_cci,tddlin,10.0,ridge,0.75,15.959,6.599,1496
covonly,Lena,0,0,stefan_cci,tddlin,10.0,ridge,1.0,16.972,8.757,1496
covonly,Lena,0,1,stefan_cci,tddlin,10.0,ridge,0.0,14.568,0.124,1496
covonly,Lena,0,1,stefan_cci,tddlin,10.0,ridge,0.25,14.723,2.283,1496
covonly,Lena,0,1,stefan_cci,tddlin,10.0,ridge,0.5,15.197,4.441,1496
covonly,Lena,0,1,stefan_cci,tddlin,10.0,ridge,0.75,15.96,6.6,1496
covonly,Lena,0,1,stefan_cci,tddlin,10.0,ridge,1.0,16.973,8.759,1496
covonly,Lena,0,2,stefan_cci,tddlin,10.0,ridge,0.0,14.568,0.124,1496
covonly,Lena,0,2,stefan_cci,tddlin,10.0,ridge,0.25,14.725,2.289,1496
covonly,Lena,0,2,stefan_cci,tddlin,10.0,ridge,0.5,15.202,4.454,1496
covonly,Lena,0,2,stefan_cci,tddlin,10.0,ridge,0.75,15.969,6.618,1496
covonly,Lena,0,2,stefan_cci,tddlin,10.0,ridge,1.0,16.987,8.783,1496
covonly,Lena,0,0,stefan_cci,const,10.0,catboost_lo,0.0,14.568,0.124,1496
covonly,Lena,0,0,stefan_cci,const,10.0,catboost_lo,0.25,14.746,2.599,1496
covonly,Lena,0,0,stefan_cci,const,10.0,catboost_lo,0.5,15.336,5.074,1496
covonly,Lena,0,0,stefan_cci,const,10.0,catboost_lo,0.75,16.292,7.548,1496
covonly,Lena,0,0,stefan_cci,const,10.0,catboost_lo,1.0,17.556,10.023,1496
covonly,Lena,0,1,stefan_cci,const,10.0,catboost_lo,0.0,14.568,0.124,1496
covonly,Lena,0,1,stefan_cci,const,10.0,catboost_lo,0.25,14.75,2.62,1496
covonly,Lena,0,1,stefan_cci,const,10.0,catboost_lo,0.5,15.35,5.116,1496
covonly,Lena,0,1,stefan_cci,const,10.0,catboost_lo,0.75,16.323,7.612,1496
covonly,Lena,0,1,stefan_cci,const,10.0,catboost_lo,1.0,17.605,10.107,1496
covonly,Lena,0,2,stefan_cci,const,10.0,catboost_lo,0.0,14.568,0.124,1496
covonly,Lena,0,2,stefan_cci,const,10.0,catboost_lo,0.25,14.743,2.627,1496
covonly,Lena,0,2,stefan_cci,const,10.0,catboost_lo,0.5,15.34,5.13,1496
covonly,Lena,0,2,stefan_cci,const,10.0,catboost_lo,0.75,16.311,7.633,1496
covonly,Lena,0,2,stefan_cci,const,10.0,catboost_lo,1.0,17.594,10.136,1496
covonly,Lena,0,0,stefan_cci,stefan,10.0,mlp,0.0,14.568,0.124,1496
covonly,Lena,0,0,stefan_cci,stefan,10.0,mlp,0.25,14.7,2.079,1496
covonly,Lena,0,0,stefan_cci,stefan,10.0,mlp,0.5,15.094,4.035,1496
covonly,Lena,0,0,stefan_cci,stefan,10.0,mlp,0.75,15.729,5.99,1496
covonly,Lena,0,0,stefan_cci,stefan,10.0,mlp,1.0,16.579,7.946,1496
covonly,Lena,0,1,stefan_cci,stefan,10.0,mlp,0.0,14.568,0.124,1496
covonly,Lena,0,1,stefan_cci,stefan,10.0,mlp,0.25,14.651,2.039,1496
covonly,Lena,0,1,stefan_cci,stefan,10.0,mlp,0.5,14.988,3.954,1496
covonly,Lena,0,1,stefan_cci,stefan,10.0,mlp,0.75,15.563,5.869,1496
covonly,Lena,0,1,stefan_cci,stefan,10.0,mlp,1.0,16.351,7.784,1496
covonly,Lena,0,2,stefan_cci,stefan,10.0,mlp,0.0,14.568,0.124,1496
covonly,Lena,0,2,stefan_cci,stefan,10.0,mlp,0.25,14.643,2.053,1496
covonly,Lena,0,2,stefan_cci,stefan,10.0,mlp,0.5,14.978,3.982,1496
covonly,Lena,0,2,stefan_cci,stefan,10.0,mlp,0.75,15.556,5.911,1496
covonly,Lena,0,2,stefan_cci,stefan,10.0,mlp,1.0,16.352,7.841,1496
covonly,Lena,0,0,stefan_cci,tddlin,10.0,mlp,0.0,14.568,0.124,1496
covonly,Lena,0,0,stefan_cci,tddlin,10.0,mlp,0.25,14.698,2.111,1496
covonly,Lena,0,0,stefan_cci,tddlin,10.0,mlp,0.5,15.1,4.099,1496
covonly,Lena,0,0,stefan_cci,tddlin,10.0,mlp,0.75,15.752,6.086,1496
covonly,Lena,0,0,stefan_cci,tddlin,10.0,mlp,1.0,16.625,8.074,1496
covonly,Lena,0,1,stefan_cci,tddlin,10.0,mlp,0.0,14.568,0.124,1496
covonly,Lena,0,1,stefan_cci,tddlin,10.0,mlp,0.25,14.652,2.072,1496
covonly,Lena,0,1,stefan_cci,tddlin,10.0,mlp,0.5,15.0,4.02,1496
covonly,Lena,0,1,stefan_cci,tddlin,10.0,mlp,0.75,15.595,5.967,1496
covonly,Lena,0,1,stefan_cci,tddlin,10.0,mlp,1.0,16.409,7.915,1496
covonly,Lena,0,2,stefan_cci,tddlin,10.0,mlp,0.0,14.568,0.124,1496
covonly,Lena,0,2,stefan_cci,tddlin,10.0,mlp,0.25,14.665,2.12,1496
covonly,Lena,0,2,stefan_cci,tddlin,10.0,mlp,0.5,15.038,4.116,1496
covonly,Lena,0,2,stefan_cci,tddlin,10.0,mlp,0.75,15.666,6.112,1496
covonly,Lena,0,2,stefan_cci,tddlin,10.0,mlp,1.0,16.519,8.108,1496
covonly,Lena,0,0,stefan_soil,const,10.0,ridge,0.0,15.27,5.981,1496
covonly,Lena,0,0,stefan_soil,const,10.0,ridge,0.25,15.814,7.166,1496
covonly,Lena,0,0,stefan_soil,const,10.0,ridge,0.5,16.433,8.352,1496
covonly,Lena,0,0,stefan_soil,const,10.0,ridge,0.75,17.12,9.537,1496
covonly,Lena,0,0,stefan_soil,const,10.0,ridge,1.0,17.865,10.723,1496
covonly,Lena,0,1,stefan_soil,const,10.0,ridge,0.0,15.27,5.981,1496
covonly,Lena,0,1,stefan_soil,const,10.0,ridge,0.25,15.814,7.166,1496
covonly,Lena,0,1,stefan_soil,const,10.0,ridge,0.5,16.433,8.351,1496
covonly,Lena,0,1,stefan_soil,const,10.0,ridge,0.75,17.119,9.537,1496
covonly,Lena,0,1,stefan_soil,const,10.0,ridge,1.0,17.864,10.722,1496
covonly,Lena,0,2,stefan_soil,const,10.0,ridge,0.0,15.27,5.981,1496
covonly,Lena,0,2,stefan_soil,const,10.0,ridge,0.25,15.816,7.17,1496
covonly,Lena,0,2,stefan_soil,const,10.0,ridge,0.5,16.438,8.359,1496
covonly,Lena,0,2,stefan_soil,const,10.0,ridge,0.75,17.126,9.548,1496
covonly,Lena,0,2,stefan_soil,const,10.0,ridge,1.0,17.875,10.737,1496
covonly,Lena,0,0,stefan_soil,stefan,10.0,catboost_lo,0.0,15.27,5.981,1496
covonly,Lena,0,0,stefan_soil,stefan,10.0,catboost_lo,0.25,15.411,6.268,1496
covonly,Lena,0,0,stefan_soil,stefan,10.0,catboost_lo,0.5,15.558,6.555,1496
covonly,Lena,0,0,stefan_soil,stefan,10.0,catboost_lo,0.75,15.71,6.843,1496
covonly,Lena,0,0,stefan_soil,stefan,10.0,catboost_lo,1.0,15.868,7.13,1496
covonly,Lena,0,1,stefan_soil,stefan,10.0,catboost_lo,0.0,15.27,5.981,1496
covonly,Lena,0,1,stefan_soil,stefan,10.0,catboost_lo,0.25,15.405,6.249,1496
covonly,Lena,0,1,stefan_soil,stefan,10.0,catboost_lo,0.5,15.545,6.518,1496
covonly,Lena,0,1,stefan_soil,stefan,10.0,catboost_lo,0.75,15.69,6.786,1496
covonly,Lena,0,1,stefan_soil,stefan,10.0,catboost_lo,1.0,15.841,7.055,1496
covonly,Lena,0,2,stefan_soil,stefan,10.0,catboost_lo,0.0,15.27,5.981,1496
covonly,Lena,0,2,stefan_soil,stefan,10.0,catboost_lo,0.25,15.41,6.233,1496
covonly,Lena,0,2,stefan_soil,stefan,10.0,catboost_lo,0.5,15.557,6.484,1496
covonly,Lena,0,2,stefan_soil,stefan,10.0,catboost_lo,0.75,15.711,6.736,1496
covonly,Lena,0,2,stefan_soil,stefan,10.0,catboost_lo,1.0,15.871,6.987,1496
covonly,Lena,0,0,stefan_soil,tddlin,10.0,catboost_lo,0.0,15.27,5.981,1496
covonly,Lena,0,0,stefan_soil,tddlin,10.0,catboost_lo,0.25,15.392,6.215,1496
covonly,Lena,0,0,stefan_soil,tddlin,10.0,catboost_lo,0.5,15.52,6.449,1496
covonly,Lena,0,0,stefan_soil,tddlin,10.0,catboost_lo,0.75,15.652,6.682,1496
covonly,Lena,0,0,stefan_soil,tddlin,10.0,catboost_lo,1.0,15.789,6.916,1496
covonly,Lena,0,1,stefan_soil,tddlin,10.0,catboost_lo,0.0,15.27,5.981,1496
covonly,Lena,0,1,stefan_soil,tddlin,10.0,catboost_lo,0.25,15.391,6.232,1496
covonly,Lena,0,1,stefan_soil,tddlin,10.0,catboost_lo,0.5,15.517,6.483,1496
covonly,Lena,0,1,stefan_soil,tddlin,10.0,catboost_lo,0.75,15.648,6.734,1496
covonly,Lena,0,1,stefan_soil,tddlin,10.0,catboost_lo,1.0,15.783,6.985,1496
covonly,Lena,0,2,stefan_soil,tddlin,10.0,catboost_lo,0.0,15.27,5.981,1496
covonly,Lena,0,2,stefan_soil,tddlin,10.0,catboost_lo,0.25,15.384,6.222,1496
covonly,Lena,0,2,stefan_soil,tddlin,10.0,catboost_lo,0.5,15.502,6.464,1496
covonly,Lena,0,2,stefan_soil,tddlin,10.0,catboost_lo,0.75,15.625,6.705,1496
covonly,Lena,0,2,stefan_soil,tddlin,10.0,catboost_lo,1.0,15.753,6.946,1496
covonly,Lena,0,0,stefan_soil,const,10.0,mlp,0.0,15.27,5.981,1496
covonly,Lena,0,0,stefan_soil,const,10.0,mlp,0.25,15.722,7.045,1496
covonly,Lena,0,0,stefan_soil,const,10.0,mlp,0.5,16.232,8.109,1496
covonly,Lena,0,0,stefan_soil,const,10.0,mlp,0.75,16.795,9.173,1496
covonly,Lena,0,0,stefan_soil,const,10.0,mlp,1.0,17.406,10.237,1496
covonly,Lena,0,1,stefan_soil,const,10.0,mlp,0.0,15.27,5.981,1496
covonly,Lena,0,1,stefan_soil,const,10.0,mlp,0.25,15.704,7.012,1496
covonly,Lena,0,1,stefan_soil,const,10.0,mlp,0.5,16.192,8.044,1496
covonly,Lena,0,1,stefan_soil,const,10.0,mlp,0.75,16.73,9.075,1496
covonly,Lena,0,1,stefan_soil,const,10.0,mlp,1.0,17.314,10.106,1496
covonly,Lena,0,2,stefan_soil,const,10.0,mlp,0.0,15.27,5.981,1496
covonly,Lena,0,2,stefan_soil,const,10.0,mlp,0.25,15.731,7.041,1496
covonly,Lena,0,2,stefan_soil,const,10.0,mlp,0.5,16.249,8.1,1496
covonly,Lena,0,2,stefan_soil,const,10.0,mlp,0.75,16.82,9.16,1496
covonly,Lena,0,2,stefan_soil,const,10.0,mlp,1.0,17.437,10.22,1496
covonly,Lena,0,0,stefan_soil_cci,stefan,10.0,ridge,0.0,14.387,-0.518,1496
covonly,Lena,0,0,stefan_soil_cci,stefan,10.0,ridge,0.25,14.461,1.579,1496
covonly,Lena,0,0,stefan_soil_cci,stefan,10.0,ridge,0.5,14.843,3.675,1496
covonly,Lena,0,0,stefan_soil_cci,stefan,10.0,ridge,0.75,15.509,5.771,1496
covonly,Lena,0,0,stefan_soil_cci,stefan,10.0,ridge,1.0,16.425,7.868,1496
covonly,Lena,0,1,stefan_soil_cci,stefan,10.0,ridge,0.0,14.387,-0.518,1496
covonly,Lena,0,1,stefan_soil_cci,stefan,10.0,ridge,0.25,14.461,1.578,1496
covonly,Lena,0,1,stefan_soil_cci,stefan,10.0,ridge,0.5,14.842,3.673,1496
covonly,Lena,0,1,stefan_soil_cci,stefan,10.0,ridge,0.75,15.507,5.768,1496
covonly,Lena,0,1,stefan_soil_cci,stefan,10.0,ridge,1.0,16.422,7.863,1496
covonly,Lena,0,2,stefan_soil_cci,stefan,10.0,ridge,0.0,14.387,-0.518,1496
covonly,Lena,0,2,stefan_soil_cci,stefan,10.0,ridge,0.25,14.462,1.583,1496
covonly,Lena,0,2,stefan_soil_cci,stefan,10.0,ridge,0.5,14.846,3.684,1496
covonly,Lena,0,2,stefan_soil_cci,stefan,10.0,ridge,0.75,15.514,5.785,1496
covonly,Lena,0,2,stefan_soil_cci,stefan,10.0,ridge,1.0,16.434,7.885,1496
covonly,Lena,0,0,stefan_soil_cci,tddlin,10.0,ridge,0.0,14.387,-0.518,1496
covonly,Lena,0,0,stefan_soil_cci,tddlin,10.0,ridge,0.25,14.467,1.644,1496
covonly,Lena,0,0,stefan_soil_cci,tddlin,10.0,ridge,0.5,14.873,3.806,1496
covonly,Lena,0,0,stefan_soil_cci,tddlin,10.0,ridge,0.75,15.578,5.968,1496
covonly,Lena,0,0,stefan_soil_cci,tddlin,10.0,ridge,1.0,16.544,8.13,1496
covonly,Lena,0,1,stefan_soil_cci,tddlin,10.0,ridge,0.0,14.387,-0.518,1496
covonly,Lena,0,1,stefan_soil_cci,tddlin,10.0,ridge,0.25,14.467,1.644,1496
