loc_id,region,label_class,n_pts,frac_gpr,frac_probe,frac_late,month_mean
2401,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
2402,ABoVE_AK,ABoVE GPR 우세,53.0,1.0,0.0,1.0,8.0
2403,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
2404,ABoVE_AK,ABoVE GPR 우세,33.0,1.0,0.0,1.0,8.0
2405,ABoVE_AK,ABoVE GPR 우세,25.0,1.0,0.0,1.0,8.0
2406,ABoVE_AK,ABoVE GPR 우세,40.0,1.0,0.0,1.0,8.0
2407,ABoVE_AK,ABoVE GPR 우세,12.0,1.0,0.0,1.0,8.0
2408,ABoVE_AK,ABoVE GPR 우세,7.0,1.0,0.0,1.0,8.0
2409,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
2410,ABoVE_AK,ABoVE GPR 우세,26.0,1.0,0.0,1.0,8.0
2411,ABoVE_AK,ABoVE GPR 우세,30.0,1.0,0.0,1.0,8.0
2412,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
2413,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
2414,ABoVE_AK,ABoVE GPR 우세,41.0,1.0,0.0,1.0,8.0
2415,ABoVE_AK,ABoVE GPR 우세,35.0,1.0,0.0,1.0,8.0
2416,ABoVE_AK,ABoVE GPR 우세,42.0,1.0,0.0,1.0,8.0
2417,ABoVE_AK,ABoVE GPR 우세,36.0,1.0,0.0,1.0,8.0
2418,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
2419,ABoVE_AK,ABoVE GPR 우세,12.0,1.0,0.0,1.0,8.0
2420,ABoVE_AK,ABoVE GPR 우세,5.0,1.0,0.0,1.0,8.0
2421,ABoVE_AK,ABoVE GPR 우세,24.0,1.0,0.0,1.0,8.0
2422,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
2423,ABoVE_AK,ABoVE GPR 우세,8.0,1.0,0.0,1.0,8.0
2424,ABoVE_AK,ABoVE GPR 우세,12.0,1.0,0.0,1.0,8.0
2425,ABoVE_AK,ABoVE GPR 우세,31.0,1.0,0.0,1.0,8.0
2426,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
2427,ABoVE_AK,ABoVE GPR 우세,25.0,1.0,0.0,1.0,8.0
2428,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
2429,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
2430,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
2431,ABoVE_AK,ABoVE GPR 우세,19.0,1.0,0.0,1.0,8.0
2432,ABoVE_AK,ABoVE GPR 우세,4.0,1.0,0.0,1.0,8.0
2433,ABoVE_AK,ABoVE GPR 우세,4.0,1.0,0.0,1.0,8.0
2434,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
2435,ABoVE_AK,ABoVE GPR 우세,8.0,1.0,0.0,1.0,8.0
2436,ABoVE_AK,ABoVE GPR 우세,48.0,0.9375,0.0625,1.0,8.0
2437,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
2438,ABoVE_AK,ABoVE GPR 우세,55.0,0.8545454545454545,0.14545454545454545,1.0,8.0
2439,ABoVE_AK,ABoVE GPR 우세,70.0,0.8714285714285714,0.12857142857142856,1.0,8.0
2440,ABoVE_AK,ABoVE GPR 우세,20.0,0.85,0.15,1.0,8.0
2441,ABoVE_AK,ABoVE GPR 우세,34.0,0.8235294117647058,0.17647058823529413,1.0,8.0
2442,ABoVE_AK,ABoVE GPR 우세,18.0,1.0,0.0,1.0,8.0
2443,ABoVE_AK,ABoVE GPR 우세,41.0,0.8048780487804879,0.1951219512195122,1.0,8.0
2444,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
2445,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
2446,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
2447,ABoVE_AK,ABoVE GPR 우세,37.0,1.0,0.0,1.0,8.0
2448,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
2449,ABoVE_AK,ABoVE GPR 우세,4.0,1.0,0.0,1.0,8.0
2450,ABoVE_AK,ABoVE GPR 우세,7.0,1.0,0.0,1.0,8.0
2451,ABoVE_AK,ABoVE GPR 우세,3.0,0.6666666666666666,0.3333333333333333,1.0,8.0
2452,ABoVE_AK,ABoVE GPR 우세,10.0,1.0,0.0,1.0,8.0
2453,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
2454,ABoVE_AK,ABoVE GPR 우세,50.0,0.82,0.18,1.0,8.0
2455,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
2456,ABoVE_AK,ABoVE GPR 우세,25.0,1.0,0.0,1.0,8.0
2457,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
2458,ABoVE_AK,ABoVE GPR 우세,21.0,0.8095238095238095,0.19047619047619047,1.0,8.0
2459,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
2460,ABoVE_AK,ABoVE GPR 우세,25.0,0.8,0.2,1.0,8.0
2461,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
2462,ABoVE_AK,ABoVE GPR 우세,5.0,1.0,0.0,1.0,8.0
2463,ABoVE_AK,ABoVE GPR 우세,49.0,0.8163265306122449,0.1836734693877551,1.0,8.0
2464,ABoVE_AK,ABoVE GPR 우세,47.0,0.8085106382978723,0.19148936170212766,1.0,8.0
2465,ABoVE_AK,ABoVE GPR 우세,33.0,0.8484848484848485,0.15151515151515152,1.0,8.0
2466,ABoVE_AK,ABoVE GPR 우세,18.0,0.7777777777777778,0.2222222222222222,1.0,8.0
2467,ABoVE_AK,ABoVE GPR 우세,29.0,0.6896551724137931,0.3103448275862069,1.0,8.0
2468,ABoVE_AK,ABoVE GPR 우세,3.0,1.0,0.0,1.0,8.0
2469,ABoVE_AK,ABoVE GPR 우세,48.0,1.0,0.0,1.0,8.0
2470,ABoVE_AK,ABoVE GPR 우세,4.0,1.0,0.0,1.0,8.0
2471,ABoVE_AK,ABoVE GPR 우세,40.0,0.825,0.175,1.0,8.0
2472,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
2473,ABoVE_AK,ABoVE GPR 우세,29.0,1.0,0.0,1.0,8.0
2474,ABoVE_AK,ABoVE GPR 우세,5.0,1.0,0.0,1.0,8.0
2475,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
2476,ABoVE_AK,ABoVE GPR 우세,35.0,1.0,0.0,1.0,8.0
2477,ABoVE_AK,ABoVE GPR 우세,30.0,1.0,0.0,1.0,8.0
2478,ABoVE_AK,ABoVE GPR 우세,10.0,1.0,0.0,1.0,8.0
2479,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
2480,ABoVE_AK,ABoVE GPR 우세,42.0,1.0,0.0,1.0,8.0
2481,ABoVE_AK,ABoVE GPR 우세,18.0,1.0,0.0,1.0,8.0
2482,ABoVE_AK,ABoVE GPR 우세,41.0,1.0,0.0,1.0,8.0
2483,ABoVE_AK,ABoVE GPR 우세,7.0,1.0,0.0,1.0,8.0
2484,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
2485,ABoVE_AK,ABoVE GPR 우세,26.0,1.0,0.0,1.0,8.0
2486,ABoVE_AK,ABoVE GPR 우세,29.0,1.0,0.0,1.0,8.0
2487,ABoVE_AK,ABoVE GPR 우세,25.0,1.0,0.0,1.0,8.0
2488,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
2489,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
2490,ABoVE_AK,ABoVE GPR 우세,18.0,1.0,0.0,1.0,8.0
2491,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
2492,ABoVE_AK,ABoVE GPR 우세,36.0,1.0,0.0,1.0,8.0
2493,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
2494,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
2495,ABoVE_AK,ABoVE GPR 우세,44.0,1.0,0.0,1.0,8.0
2496,ABoVE_AK,ABoVE GPR 우세,51.0,1.0,0.0,1.0,8.0
2497,ABoVE_AK,ABoVE GPR 우세,63.0,1.0,0.0,1.0,8.0
2498,ABoVE_AK,ABoVE GPR 우세,31.0,1.0,0.0,1.0,8.0
2499,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
2500,ABoVE_AK,ABoVE GPR 우세,42.0,1.0,0.0,1.0,8.0
2501,ABoVE_AK,ABoVE GPR 우세,8.0,1.0,0.0,1.0,8.0
2502,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
2503,ABoVE_AK,ABoVE GPR 우세,19.0,1.0,0.0,1.0,8.0
2504,ABoVE_AK,ABoVE GPR 우세,8.0,1.0,0.0,1.0,8.0
2505,ABoVE_AK,ABoVE GPR 우세,30.0,1.0,0.0,1.0,8.0
2506,ABoVE_AK,ABoVE GPR 우세,39.0,1.0,0.0,1.0,8.0
2507,ABoVE_AK,ABoVE GPR 우세,10.0,1.0,0.0,1.0,8.0
2508,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
2509,ABoVE_AK,ABoVE GPR 우세,24.0,1.0,0.0,1.0,8.0
2510,ABoVE_AK,ABoVE GPR 우세,30.0,1.0,0.0,1.0,8.0
2511,ABoVE_AK,ABoVE GPR 우세,5.0,1.0,0.0,1.0,8.0
2512,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
2513,ABoVE_AK,ABoVE GPR 우세,26.0,1.0,0.0,1.0,8.0
2514,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
2515,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
2516,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
2517,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
2518,ABoVE_AK,ABoVE GPR 우세,51.0,1.0,0.0,1.0,8.0
2519,ABoVE_AK,ABoVE GPR 우세,5.0,1.0,0.0,1.0,8.0
2520,ABoVE_AK,ABoVE GPR 우세,42.0,1.0,0.0,1.0,8.0
2521,ABoVE_AK,ABoVE GPR 우세,47.0,1.0,0.0,1.0,8.0
2522,ABoVE_AK,ABoVE GPR 우세,3.0,1.0,0.0,1.0,8.0
2523,ABoVE_AK,ABoVE GPR 우세,53.0,1.0,0.0,1.0,8.0
2524,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
2525,ABoVE_AK,ABoVE GPR 우세,38.0,1.0,0.0,1.0,8.0
2526,ABoVE_AK,ABoVE GPR 우세,12.0,1.0,0.0,1.0,8.0
2527,ABoVE_AK,ABoVE GPR 우세,31.0,1.0,0.0,1.0,8.0
2528,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
2529,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
2530,ABoVE_AK,ABoVE GPR 우세,26.0,1.0,0.0,1.0,8.0
2531,ABoVE_AK,ABoVE GPR 우세,25.0,1.0,0.0,1.0,8.0
2532,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
2533,ABoVE_AK,ABoVE GPR 우세,6.0,1.0,0.0,1.0,8.0
2534,ABoVE_AK,ABoVE GPR 우세,33.0,1.0,0.0,1.0,8.0
2535,ABoVE_AK,ABoVE GPR 우세,5.0,1.0,0.0,1.0,8.0
2536,ABoVE_AK,ABoVE GPR 우세,39.0,1.0,0.0,1.0,8.0
2537,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
2538,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
2539,ABoVE_AK,ABoVE GPR 우세,7.0,1.0,0.0,1.0,8.0
2540,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
2541,ABoVE_AK,ABoVE GPR 우세,31.0,1.0,0.0,1.0,8.0
2542,ABoVE_AK,ABoVE GPR 우세,36.0,1.0,0.0,1.0,8.0
2543,ABoVE_AK,ABoVE GPR 우세,36.0,1.0,0.0,1.0,8.0
2544,ABoVE_AK,ABoVE GPR 우세,7.0,1.0,0.0,1.0,8.0
2545,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
2546,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
2547,ABoVE_AK,ABoVE GPR 우세,36.0,1.0,0.0,1.0,8.0
2548,ABoVE_AK,ABoVE GPR 우세,28.0,1.0,0.0,1.0,8.0
2549,ABoVE_AK,ABoVE GPR 우세,24.0,1.0,0.0,1.0,8.0
2550,ABoVE_AK,ABoVE GPR 우세,10.0,1.0,0.0,1.0,8.0
2551,ABoVE_AK,ABoVE GPR 우세,29.0,1.0,0.0,1.0,8.0
2552,ABoVE_AK,ABoVE GPR 우세,38.0,1.0,0.0,1.0,8.0
2553,ABoVE_AK,ABoVE GPR 우세,28.0,1.0,0.0,1.0,8.0
2554,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
2555,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
2556,ABoVE_AK,ABoVE GPR 우세,42.0,1.0,0.0,1.0,8.0
2557,ABoVE_AK,ABoVE GPR 우세,42.0,1.0,0.0,1.0,8.0
2558,ABoVE_AK,ABoVE GPR 우세,10.0,1.0,0.0,1.0,8.0
2559,ABoVE_AK,ABoVE GPR 우세,40.0,1.0,0.0,1.0,8.0
2560,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
2561,ABoVE_AK,ABoVE GPR 우세,29.0,1.0,0.0,1.0,8.0
2562,ABoVE_AK,ABoVE GPR 우세,33.0,1.0,0.0,1.0,8.0
2563,ABoVE_AK,ABoVE GPR 우세,39.0,1.0,0.0,1.0,8.0
2564,ABoVE_AK,ABoVE GPR 우세,25.0,1.0,0.0,1.0,8.0
2565,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
2566,ABoVE_AK,ABoVE GPR 우세,30.0,1.0,0.0,1.0,8.0
2567,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
2568,ABoVE_AK,ABoVE GPR 우세,12.0,1.0,0.0,1.0,8.0
2569,ABoVE_AK,ABoVE GPR 우세,35.0,1.0,0.0,1.0,8.0
2570,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
2571,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
2572,ABoVE_AK,ABoVE GPR 우세,62.0,1.0,0.0,1.0,8.0
2573,ABoVE_AK,ABoVE GPR 우세,26.0,1.0,0.0,1.0,8.0
2574,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
2575,ABoVE_AK,ABoVE GPR 우세,12.0,1.0,0.0,1.0,8.0
2576,ABoVE_AK,ABoVE GPR 우세,24.0,1.0,0.0,1.0,8.0
2577,ABoVE_AK,ABoVE GPR 우세,47.0,1.0,0.0,1.0,8.0
2578,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
2579,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
2580,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
2581,ABoVE_AK,ABoVE GPR 우세,51.0,1.0,0.0,1.0,8.0
2582,ABoVE_AK,ABoVE GPR 우세,7.0,1.0,0.0,1.0,8.0
2583,ABoVE_AK,ABoVE GPR 우세,43.0,1.0,0.0,1.0,8.0
2584,ABoVE_AK,ABoVE GPR 우세,4.0,1.0,0.0,1.0,8.0
2585,ABoVE_AK,ABoVE GPR 우세,46.0,1.0,0.0,1.0,8.0
2586,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
2587,ABoVE_AK,ABoVE GPR 우세,50.0,1.0,0.0,1.0,8.0
2588,ABoVE_AK,ABoVE GPR 우세,39.0,1.0,0.0,1.0,8.0
2589,ABoVE_AK,ABoVE GPR 우세,18.0,1.0,0.0,1.0,8.0
2590,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
2591,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
2592,ABoVE_AK,ABoVE GPR 우세,44.0,1.0,0.0,1.0,8.0
2593,ABoVE_AK,ABoVE GPR 우세,3.0,1.0,0.0,1.0,8.0
2594,ABoVE_AK,ABoVE GPR 우세,38.0,1.0,0.0,1.0,8.0
2595,ABoVE_AK,ABoVE GPR 우세,35.0,1.0,0.0,1.0,8.0
2596,ABoVE_AK,ABoVE GPR 우세,1.0,1.0,0.0,1.0,8.0
2597,ABoVE_AK,ABoVE GPR 우세,1.0,1.0,0.0,1.0,8.0
2598,ABoVE_AK,ABoVE GPR 우세,47.0,1.0,0.0,1.0,8.0
2599,ABoVE_AK,ABoVE GPR 우세,37.0,1.0,0.0,1.0,8.0
2600,ABoVE_AK,ABoVE GPR 우세,4.0,1.0,0.0,1.0,8.0
2601,ABoVE_AK,ABoVE GPR 우세,10.0,1.0,0.0,1.0,8.0
2602,ABoVE_AK,ABoVE GPR 우세,4.0,1.0,0.0,1.0,8.0
2603,ABoVE_AK,ABoVE GPR 우세,54.0,1.0,0.0,1.0,8.0
2604,ABoVE_AK,ABoVE GPR 우세,34.0,1.0,0.0,1.0,8.0
2605,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
2606,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
2607,ABoVE_AK,ABoVE GPR 우세,39.0,1.0,0.0,1.0,8.0
2608,ABoVE_AK,ABoVE GPR 우세,36.0,1.0,0.0,1.0,8.0
2609,ABoVE_AK,ABoVE GPR 우세,1.0,1.0,0.0,1.0,8.0
2610,ABoVE_AK,ABoVE GPR 우세,31.0,1.0,0.0,1.0,8.0
2611,ABoVE_AK,ABoVE GPR 우세,4.0,1.0,0.0,1.0,8.0
2612,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
2613,ABoVE_AK,ABoVE GPR 우세,34.0,1.0,0.0,1.0,8.0
2614,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
2615,ABoVE_AK,ABoVE GPR 우세,8.0,1.0,0.0,1.0,8.0
2616,ABoVE_AK,ABoVE GPR 우세,24.0,1.0,0.0,1.0,8.0
2617,ABoVE_AK,ABoVE GPR 우세,25.0,1.0,0.0,1.0,8.0
2618,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
2619,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
2620,ABoVE_AK,ABoVE GPR 우세,34.0,0.8235294117647058,0.17647058823529413,1.0,8.0
2621,ABoVE_AK,ABoVE GPR 우세,7.0,1.0,0.0,1.0,8.0
2622,ABoVE_AK,ABoVE GPR 우세,29.0,1.0,0.0,1.0,8.0
2623,ABoVE_AK,ABoVE GPR 우세,19.0,1.0,0.0,1.0,8.0
2624,ABoVE_AK,ABoVE GPR 우세,24.0,1.0,0.0,1.0,8.0
2625,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
2626,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
2627,ABoVE_AK,ABoVE GPR 우세,25.0,1.0,0.0,1.0,8.0
2628,ABoVE_AK,ABoVE GPR 우세,4.0,1.0,0.0,1.0,8.0
2629,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
2630,ABoVE_AK,ABoVE GPR 우세,42.0,1.0,0.0,1.0,8.0
2631,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
2632,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
2633,ABoVE_AK,ABoVE GPR 우세,11.0,1.0,0.0,1.0,8.0
2634,ABoVE_AK,ABoVE GPR 우세,19.0,1.0,0.0,1.0,8.0
2635,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
2636,ABoVE_AK,ABoVE GPR 우세,19.0,1.0,0.0,1.0,8.0
2637,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
2638,ABoVE_AK,ABoVE GPR 우세,3.0,1.0,0.0,1.0,8.0
2639,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
2640,ABoVE_AK,ABoVE GPR 우세,1.0,1.0,0.0,1.0,8.0
2641,ABoVE_AK,ABoVE GPR 우세,31.0,1.0,0.0,1.0,8.0
2642,ABoVE_AK,ABoVE GPR 우세,30.0,1.0,0.0,1.0,8.0
2643,ABoVE_AK,ABoVE GPR 우세,26.0,1.0,0.0,1.0,8.0
2644,ABoVE_AK,ABoVE GPR 우세,19.0,1.0,0.0,1.0,8.0
2645,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
2646,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
2647,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
2648,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
2649,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
2650,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
2651,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
2652,ABoVE_AK,ABoVE GPR 우세,11.0,1.0,0.0,1.0,8.0
2653,ABoVE_AK,ABoVE GPR 우세,1.0,1.0,0.0,1.0,8.0
2654,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
2655,ABoVE_AK,ABoVE GPR 우세,30.0,1.0,0.0,1.0,8.0
2656,ABoVE_AK,ABoVE GPR 우세,7.0,1.0,0.0,1.0,8.0
2657,ABoVE_AK,ABoVE GPR 우세,12.0,1.0,0.0,1.0,8.0
2658,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
2659,ABoVE_AK,ABoVE GPR 우세,8.0,1.0,0.0,1.0,8.0
2660,ABoVE_AK,ABoVE GPR 우세,3.0,1.0,0.0,1.0,8.0
2661,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
2662,ABoVE_AK,ABoVE GPR 우세,5.0,1.0,0.0,1.0,8.0
2663,ABoVE_AK,ABoVE GPR 우세,24.0,1.0,0.0,1.0,8.0
2664,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
2665,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
2666,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
2667,ABoVE_AK,ABoVE GPR 우세,33.0,1.0,0.0,1.0,8.0
2668,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
2669,ABoVE_AK,ABoVE GPR 우세,35.0,1.0,0.0,1.0,8.0
2670,ABoVE_AK,ABoVE GPR 우세,4.0,1.0,0.0,1.0,8.0
2671,ABoVE_AK,ABoVE GPR 우세,30.0,1.0,0.0,1.0,8.0
2672,ABoVE_AK,ABoVE GPR 우세,30.0,1.0,0.0,1.0,8.0
2673,ABoVE_AK,ABoVE GPR 우세,5.0,1.0,0.0,1.0,8.0
2674,ABoVE_AK,ABoVE GPR 우세,44.0,1.0,0.0,1.0,8.0
2675,ABoVE_AK,ABoVE GPR 우세,3.0,1.0,0.0,1.0,8.0
2676,ABoVE_AK,ABoVE GPR 우세,39.0,1.0,0.0,1.0,8.0
2677,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
2678,ABoVE_AK,ABoVE GPR 우세,34.0,1.0,0.0,1.0,8.0
2679,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
2680,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
2681,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
2682,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
2683,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
2684,ABoVE_AK,ABoVE GPR 우세,41.0,1.0,0.0,1.0,8.0
2685,ABoVE_AK,ABoVE GPR 우세,29.0,1.0,0.0,1.0,8.0
2686,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
2687,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
2688,ABoVE_AK,ABoVE GPR 우세,29.0,1.0,0.0,1.0,8.0
2689,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
2690,ABoVE_AK,ABoVE GPR 우세,30.0,1.0,0.0,1.0,8.0
2691,ABoVE_AK,ABoVE GPR 우세,37.0,1.0,0.0,1.0,8.0
2692,ABoVE_AK,ABoVE GPR 우세,6.0,1.0,0.0,1.0,8.0
2693,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
2694,ABoVE_AK,ABoVE GPR 우세,33.0,1.0,0.0,1.0,8.0
2695,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
2696,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
2697,ABoVE_AK,ABoVE GPR 우세,28.0,1.0,0.0,1.0,8.0
2698,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
2699,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
2700,ABoVE_AK,ABoVE GPR 우세,36.0,1.0,0.0,1.0,8.0
2701,ABoVE_AK,ABoVE GPR 우세,18.0,1.0,0.0,1.0,8.0
2702,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
2703,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
2704,ABoVE_AK,ABoVE GPR 우세,70.0,1.0,0.0,1.0,8.0
2705,ABoVE_AK,ABoVE GPR 우세,54.0,1.0,0.0,1.0,8.0
2706,ABoVE_AK,ABoVE GPR 우세,33.0,1.0,0.0,1.0,8.0
2707,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
2708,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
2709,ABoVE_AK,ABoVE GPR 우세,12.0,1.0,0.0,1.0,8.0
2710,ABoVE_AK,ABoVE GPR 우세,25.0,1.0,0.0,1.0,8.0
2711,ABoVE_AK,ABoVE GPR 우세,3.0,1.0,0.0,1.0,8.0
2712,ABoVE_AK,ABoVE GPR 우세,50.0,1.0,0.0,1.0,8.0
2713,ABoVE_AK,ABoVE GPR 우세,40.0,1.0,0.0,1.0,8.0
2714,ABoVE_AK,ABoVE GPR 우세,29.0,1.0,0.0,1.0,8.0
