setting,region,seed,lam,n,family,anchor,resid,pseudo,r,rmse_cm,bias_cm,ci_lo,ci_hi,error
pseudo,Lena,0,0.0,1518,model,cci,ridge,stefan_cci,10.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,ridge,stefan_cci,10.0,15.468,-4.378,,,
pseudo,Lena,0,0.5,1518,model,cci,ridge,stefan_cci,10.0,14.865,-1.74,,,
pseudo,Lena,0,0.75,1518,model,cci,ridge,stefan_cci,10.0,14.727,0.898,,,
pseudo,Lena,0,1.0,1518,model,cci,ridge,stefan_cci,10.0,15.067,3.536,,,
pseudo,Lena,1,0.0,1518,model,cci,ridge,stefan_cci,10.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,ridge,stefan_cci,10.0,15.467,-4.378,,,
pseudo,Lena,1,0.5,1518,model,cci,ridge,stefan_cci,10.0,14.863,-1.74,,,
pseudo,Lena,1,0.75,1518,model,cci,ridge,stefan_cci,10.0,14.723,0.897,,,
pseudo,Lena,1,1.0,1518,model,cci,ridge,stefan_cci,10.0,15.062,3.535,,,
pseudo,Lena,2,0.0,1518,model,cci,ridge,stefan_cci,10.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,ridge,stefan_cci,10.0,15.468,-4.376,,,
pseudo,Lena,2,0.5,1518,model,cci,ridge,stefan_cci,10.0,14.866,-1.737,,,
pseudo,Lena,2,0.75,1518,model,cci,ridge,stefan_cci,10.0,14.729,0.903,,,
pseudo,Lena,2,1.0,1518,model,cci,ridge,stefan_cci,10.0,15.07,3.542,,,
pseudo,Lena,0,0.0,1518,model,cci,catboost,cci,1.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,catboost,cci,1.0,16.365,-6.777,,,
pseudo,Lena,0,0.5,1518,model,cci,catboost,cci,1.0,16.25,-6.538,,,
pseudo,Lena,0,0.75,1518,model,cci,catboost,cci,1.0,16.141,-6.298,,,
pseudo,Lena,0,1.0,1518,model,cci,catboost,cci,1.0,16.037,-6.059,,,
pseudo,Lena,1,0.0,1518,model,cci,catboost,cci,1.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,catboost,cci,1.0,16.4,-6.814,,,
pseudo,Lena,1,0.5,1518,model,cci,catboost,cci,1.0,16.32,-6.611,,,
pseudo,Lena,1,0.75,1518,model,cci,catboost,cci,1.0,16.246,-6.409,,,
pseudo,Lena,1,1.0,1518,model,cci,catboost,cci,1.0,16.178,-6.207,,,
pseudo,Lena,2,0.0,1518,model,cci,catboost,cci,1.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,catboost,cci,1.0,16.4,-6.82,,,
pseudo,Lena,2,0.5,1518,model,cci,catboost,cci,1.0,16.32,-6.624,,,
pseudo,Lena,2,0.75,1518,model,cci,catboost,cci,1.0,16.245,-6.429,,,
pseudo,Lena,2,1.0,1518,model,cci,catboost,cci,1.0,16.176,-6.233,,,
pseudo,Lena,0,0.0,1518,model,cci,catboost,stefan_cci,5.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,catboost,stefan_cci,5.0,15.504,-4.492,,,
pseudo,Lena,0,0.5,1518,model,cci,catboost,stefan_cci,5.0,14.9,-1.969,,,
pseudo,Lena,0,0.75,1518,model,cci,catboost,stefan_cci,5.0,14.717,0.555,,,
pseudo,Lena,0,1.0,1518,model,cci,catboost,stefan_cci,5.0,14.973,3.079,,,
pseudo,Lena,1,0.0,1518,model,cci,catboost,stefan_cci,5.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,catboost,stefan_cci,5.0,15.48,-4.372,,,
pseudo,Lena,1,0.5,1518,model,cci,catboost,stefan_cci,5.0,14.887,-1.728,,,
pseudo,Lena,1,0.75,1518,model,cci,catboost,stefan_cci,5.0,14.756,0.916,,,
pseudo,Lena,1,1.0,1518,model,cci,catboost,stefan_cci,5.0,15.097,3.56,,,
pseudo,Lena,2,0.0,1518,model,cci,catboost,stefan_cci,5.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,catboost,stefan_cci,5.0,15.504,-4.347,,,
pseudo,Lena,2,0.5,1518,model,cci,catboost,stefan_cci,5.0,14.945,-1.679,,,
pseudo,Lena,2,0.75,1518,model,cci,catboost,stefan_cci,5.0,14.854,0.99,,,
pseudo,Lena,2,1.0,1518,model,cci,catboost,stefan_cci,5.0,15.24,3.659,,,
pseudo,Lena,0,0.0,1518,model,cci,catboost,const,10.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,catboost,const,10.0,15.377,-4.328,,,
pseudo,Lena,0,0.5,1518,model,cci,catboost,const,10.0,14.712,-1.639,,,
pseudo,Lena,0,0.75,1518,model,cci,catboost,const,10.0,14.552,1.049,,,
pseudo,Lena,0,1.0,1518,model,cci,catboost,const,10.0,14.913,3.738,,,
pseudo,Lena,1,0.0,1518,model,cci,catboost,const,10.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,catboost,const,10.0,15.389,-4.35,,,
pseudo,Lena,1,0.5,1518,model,cci,catboost,const,10.0,14.732,-1.683,,,
pseudo,Lena,1,0.75,1518,model,cci,catboost,const,10.0,14.575,0.983,,,
pseudo,Lena,1,1.0,1518,model,cci,catboost,const,10.0,14.932,3.649,,,
pseudo,Lena,2,0.0,1518,model,cci,catboost,const,10.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,catboost,const,10.0,15.39,-4.24,,,
pseudo,Lena,2,0.5,1518,model,cci,catboost,const,10.0,14.769,-1.465,,,
pseudo,Lena,2,0.75,1518,model,cci,catboost,const,10.0,14.683,1.311,,,
pseudo,Lena,2,1.0,1518,model,cci,catboost,const,10.0,15.141,4.087,,,
pseudo,Lena,0,0.0,1518,model,cci,mlp,stefan,10.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,mlp,stefan,10.0,14.979,-2.214,,,
pseudo,Lena,0,0.5,1518,model,cci,mlp,stefan,10.0,14.971,2.588,,,
pseudo,Lena,0,0.75,1518,model,cci,mlp,stefan,10.0,16.464,7.391,,,
pseudo,Lena,0,1.0,1518,model,cci,mlp,stefan,10.0,19.108,12.193,,,
pseudo,Lena,1,0.0,1518,model,cci,mlp,stefan,10.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,mlp,stefan,10.0,14.91,-2.157,,,
pseudo,Lena,1,0.5,1518,model,cci,mlp,stefan,10.0,14.87,2.701,,,
pseudo,Lena,1,0.75,1518,model,cci,mlp,stefan,10.0,16.377,7.56,,,
pseudo,Lena,1,1.0,1518,model,cci,mlp,stefan,10.0,19.067,12.418,,,
pseudo,Lena,2,0.0,1518,model,cci,mlp,stefan,10.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,mlp,stefan,10.0,14.928,-2.165,,,
pseudo,Lena,2,0.5,1518,model,cci,mlp,stefan,10.0,14.906,2.686,,,
pseudo,Lena,2,0.75,1518,model,cci,mlp,stefan,10.0,16.425,7.537,,,
pseudo,Lena,2,1.0,1518,model,cci,mlp,stefan,10.0,19.121,12.389,,,
pseudo,Lena,0,0.0,1518,model,cci,mlp,stefan_cci,1.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,mlp,stefan_cci,1.0,15.547,-4.387,,,
pseudo,Lena,0,0.5,1518,model,cci,mlp,stefan_cci,1.0,15.021,-1.759,,,
pseudo,Lena,0,0.75,1518,model,cci,mlp,stefan_cci,1.0,14.95,0.87,,,
pseudo,Lena,0,1.0,1518,model,cci,mlp,stefan_cci,1.0,15.341,3.498,,,
pseudo,Lena,1,0.0,1518,model,cci,mlp,stefan_cci,1.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,mlp,stefan_cci,1.0,15.508,-4.411,,,
pseudo,Lena,1,0.5,1518,model,cci,mlp,stefan_cci,1.0,14.933,-1.806,,,
pseudo,Lena,1,0.75,1518,model,cci,mlp,stefan_cci,1.0,14.805,0.799,,,
pseudo,Lena,1,1.0,1518,model,cci,mlp,stefan_cci,1.0,15.137,3.404,,,
pseudo,Lena,2,0.0,1518,model,cci,mlp,stefan_cci,1.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,mlp,stefan_cci,1.0,15.558,-4.657,,,
pseudo,Lena,2,0.5,1518,model,cci,mlp,stefan_cci,1.0,14.961,-2.297,,,
pseudo,Lena,2,0.75,1518,model,cci,mlp,stefan_cci,1.0,14.735,0.062,,,
pseudo,Lena,2,1.0,1518,model,cci,mlp,stefan_cci,1.0,14.896,2.421,,,
pseudo,Lena,0,0.0,1518,model,cci,mlp,const,5.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,mlp,const,5.0,15.441,-4.425,,,
pseudo,Lena,0,0.5,1518,model,cci,mlp,const,5.0,14.82,-1.834,,,
pseudo,Lena,0,0.75,1518,model,cci,mlp,const,5.0,14.675,0.758,,,
pseudo,Lena,0,1.0,1518,model,cci,mlp,const,5.0,15.019,3.349,,,
pseudo,Lena,1,0.0,1518,model,cci,mlp,const,5.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,mlp,const,5.0,15.406,-4.393,,,
pseudo,Lena,1,0.5,1518,model,cci,mlp,const,5.0,14.75,-1.77,,,
pseudo,Lena,1,0.75,1518,model,cci,mlp,const,5.0,14.575,0.853,,,
pseudo,Lena,1,1.0,1518,model,cci,mlp,const,5.0,14.898,3.476,,,
pseudo,Lena,2,0.0,1518,model,cci,mlp,const,5.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,mlp,const,5.0,15.424,-4.451,,,
pseudo,Lena,2,0.5,1518,model,cci,mlp,const,5.0,14.779,-1.886,,,
pseudo,Lena,2,0.75,1518,model,cci,mlp,const,5.0,14.605,0.679,,,
pseudo,Lena,2,1.0,1518,model,cci,mlp,const,5.0,14.918,3.245,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,ridge,stefan,5.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,ridge,stefan,5.0,15.333,4.989,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,ridge,stefan,5.0,16.331,7.634,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,ridge,stefan,5.0,17.679,10.28,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,ridge,stefan,5.0,19.303,12.925,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,ridge,stefan,5.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,ridge,stefan,5.0,15.334,4.992,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,ridge,stefan,5.0,16.333,7.64,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,ridge,stefan,5.0,17.683,10.289,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,ridge,stefan,5.0,19.31,12.938,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,ridge,stefan,5.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,ridge,stefan,5.0,15.336,4.996,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,ridge,stefan,5.0,16.338,7.649,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,ridge,stefan,5.0,17.691,10.301,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,ridge,stefan,5.0,19.323,12.954,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,ridge,cci,10.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,ridge,cci,10.0,14.683,0.36,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,ridge,cci,10.0,14.892,-1.624,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,ridge,cci,10.0,15.373,-3.607,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,ridge,cci,10.0,16.101,-5.591,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,ridge,cci,10.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,ridge,cci,10.0,14.682,0.359,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,ridge,cci,10.0,14.89,-1.625,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,ridge,cci,10.0,15.369,-3.609,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,ridge,cci,10.0,16.096,-5.592,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,ridge,cci,10.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,ridge,cci,10.0,14.684,0.362,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,ridge,cci,10.0,14.893,-1.618,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,ridge,cci,10.0,15.373,-3.599,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,ridge,cci,10.0,16.1,-5.58,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,ridge,const,1.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,ridge,const,1.0,15.003,3.226,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,ridge,const,1.0,15.342,4.108,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,ridge,const,1.0,15.767,4.991,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,ridge,const,1.0,16.271,5.874,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,ridge,const,1.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,ridge,const,1.0,14.998,3.223,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,ridge,const,1.0,15.33,4.103,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,ridge,const,1.0,15.747,4.983,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,ridge,const,1.0,16.244,5.864,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,ridge,const,1.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,ridge,const,1.0,14.986,3.175,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,ridge,const,1.0,15.301,4.007,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,ridge,const,1.0,15.697,4.839,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,ridge,const,1.0,16.169,5.671,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,catboost,stefan,1.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,catboost,stefan,1.0,15.338,4.837,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,catboost,stefan,1.0,16.287,7.331,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,catboost,stefan,1.0,17.545,9.825,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,catboost,stefan,1.0,19.05,12.319,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,catboost,stefan,1.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,catboost,stefan,1.0,15.345,4.862,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,catboost,stefan,1.0,16.308,7.38,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,catboost,stefan,1.0,17.585,9.898,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,catboost,stefan,1.0,19.112,12.416,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,catboost,stefan,1.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,catboost,stefan,1.0,15.331,4.837,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,catboost,stefan,1.0,16.275,7.33,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,catboost,stefan,1.0,17.529,9.824,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,catboost,stefan,1.0,19.031,12.318,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,catboost,cci,5.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,catboost,cci,5.0,14.577,0.105,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,catboost,cci,5.0,14.758,-2.134,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,catboost,cci,5.0,15.288,-4.372,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,catboost,cci,5.0,16.132,-6.611,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,catboost,cci,5.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,catboost,cci,5.0,14.588,0.041,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,catboost,cci,5.0,14.793,-2.261,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,catboost,cci,5.0,15.359,-4.563,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,catboost,cci,5.0,16.246,-6.865,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,catboost,cci,5.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,catboost,cci,5.0,14.589,0.109,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,catboost,cci,5.0,14.78,-2.125,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,catboost,cci,5.0,15.316,-4.359,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,catboost,cci,5.0,16.163,-6.593,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,catboost,stefan_cci,10.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,catboost,stefan_cci,10.0,14.814,2.506,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,catboost,stefan_cci,10.0,14.875,2.669,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,catboost,stefan_cci,10.0,14.942,2.832,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,catboost,stefan_cci,10.0,15.014,2.995,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,catboost,stefan_cci,10.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,catboost,stefan_cci,10.0,14.785,2.495,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,catboost,stefan_cci,10.0,14.817,2.648,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,catboost,stefan_cci,10.0,14.854,2.8,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,catboost,stefan_cci,10.0,14.896,2.952,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,catboost,stefan_cci,10.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,catboost,stefan_cci,10.0,14.744,2.426,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,catboost,stefan_cci,10.0,14.734,2.51,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,catboost,stefan_cci,10.0,14.726,2.593,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,catboost,stefan_cci,10.0,14.719,2.676,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,mlp,cci,1.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,mlp,cci,1.0,14.582,-0.16,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,mlp,cci,1.0,14.841,-2.663,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,mlp,cci,1.0,15.513,-5.167,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,mlp,cci,1.0,16.547,-7.67,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,mlp,cci,1.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,mlp,cci,1.0,14.567,-0.189,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,mlp,cci,1.0,14.822,-2.722,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,mlp,cci,1.0,15.503,-5.254,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,mlp,cci,1.0,16.555,-7.787,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,mlp,cci,1.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,mlp,cci,1.0,14.62,-0.169,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,mlp,cci,1.0,14.92,-2.682,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,mlp,cci,1.0,15.634,-5.194,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,mlp,cci,1.0,16.707,-7.707,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,mlp,stefan_cci,5.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,mlp,stefan_cci,5.0,14.761,2.361,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,mlp,stefan_cci,5.0,14.765,2.379,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,mlp,stefan_cci,5.0,14.769,2.397,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,mlp,stefan_cci,5.0,14.773,2.415,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,mlp,stefan_cci,5.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,mlp,stefan_cci,5.0,14.749,2.35,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,mlp,stefan_cci,5.0,14.742,2.356,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,mlp,stefan_cci,5.0,14.736,2.363,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,mlp,stefan_cci,5.0,14.729,2.37,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,mlp,stefan_cci,5.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,mlp,stefan_cci,5.0,14.746,2.311,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,mlp,stefan_cci,5.0,14.735,2.279,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,mlp,stefan_cci,5.0,14.725,2.247,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,mlp,stefan_cci,5.0,14.715,2.215,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,mlp,const,10.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,mlp,const,10.0,14.775,2.605,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,mlp,const,10.0,14.806,2.868,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,mlp,const,10.0,14.848,3.13,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,mlp,const,10.0,14.902,3.392,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,mlp,const,10.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,mlp,const,10.0,14.74,2.54,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,mlp,const,10.0,14.734,2.736,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,mlp,const,10.0,14.739,2.933,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,mlp,const,10.0,14.755,3.129,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,mlp,const,10.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,mlp,const,10.0,14.729,2.461,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,mlp,const,10.0,14.712,2.58,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,mlp,const,10.0,14.708,2.698,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,mlp,const,10.0,14.715,2.816,,,
pseudo,Canada,0,1.0,371,model,none,ridge,stefan,10.0,30.143,-2.258,20.1202253645812,37.97924580761073,
pseudo,Canada,1,1.0,371,model,none,ridge,stefan,10.0,30.142,-2.26,20.631815193935083,39.4910208617603,
pseudo,Canada,2,1.0,371,model,none,ridge,stefan,10.0,30.145,-2.262,20.984612409894005,38.43431643624618,
pseudo,Canada,0,1.0,371,model,none,ridge,stefan_cci,1.0,31.284,3.793,21.561430461945758,42.992489009745356,
pseudo,Canada,1,1.0,371,model,none,ridge,stefan_cci,1.0,31.281,3.724,21.817285272678834,46.839362390463585,
pseudo,Canada,2,1.0,371,model,none,ridge,stefan_cci,1.0,31.285,3.783,21.098598900191536,45.95367969125504,
pseudo,Canada,0,1.0,371,model,none,ridge,const,5.0,47.439,-33.636,23.567421011673968,61.40244578605774,
pseudo,Canada,1,1.0,371,model,none,ridge,const,5.0,47.365,-33.56,24.667491976354576,62.408057780220915,
pseudo,Canada,2,1.0,371,model,none,ridge,const,5.0,47.392,-33.599,23.31976575103089,61.39915108838661,
pseudo,Canada,0,1.0,371,model,none,catboost,stefan,5.0,30.487,-3.982,19.939318836993756,38.106701025067565,
pseudo,Canada,1,1.0,371,model,none,catboost,stefan,5.0,30.541,-4.422,20.23038640279635,39.531521594809206,
pseudo,Canada,2,1.0,371,model,none,catboost,stefan,5.0,30.292,-4.333,20.018297067894768,38.84254755672158,
pseudo,Canada,0,1.0,371,model,none,catboost,cci,10.0,31.965,10.79,19.748194906795213,44.75369344333786,
pseudo,Canada,1,1.0,371,model,none,catboost,cci,10.0,31.334,8.663,20.43468278875662,49.07135793019941,
pseudo,Canada,2,1.0,371,model,none,catboost,cci,10.0,32.197,10.072,19.243316907448953,48.81431349603555,
pseudo,Canada,0,1.0,371,model,none,catboost,const,1.0,47.183,-33.599,23.562173267311543,61.10048064070024,
pseudo,Canada,1,1.0,371,model,none,catboost,const,1.0,47.103,-33.615,24.77566855252046,61.96911432356679,
pseudo,Canada,2,1.0,371,model,none,catboost,const,1.0,46.989,-33.444,23.558304756478993,60.778378090383185,
pseudo,Canada,0,1.0,371,model,none,mlp,stefan,1.0,,,,,diverged
pseudo,Canada,1,1.0,371,model,none,mlp,stefan,1.0,,,,,diverged
pseudo,Canada,2,1.0,371,model,none,mlp,stefan,1.0,,,,,diverged
pseudo,Canada,0,1.0,371,model,none,mlp,cci,5.0,,,,,diverged
pseudo,Canada,1,1.0,371,model,none,mlp,cci,5.0,,,,,diverged
pseudo,Canada,2,1.0,371,model,none,mlp,cci,5.0,,,,,diverged
pseudo,Canada,0,1.0,371,model,none,mlp,stefan_cci,10.0,,,,,diverged
pseudo,Canada,1,1.0,371,model,none,mlp,stefan_cci,10.0,268.121,18.046,21.41528163458277,732.9335788934069,
pseudo,Canada,2,1.0,371,model,none,mlp,stefan_cci,10.0,186.477,12.808,22.16978599285297,457.041899530557,
pseudo,Canada,0,0.0,371,model,stefan,ridge,cci,1.0,29.962,-2.179,20.285512178884655,37.514269047645875,
pseudo,Canada,0,0.25,371,model,stefan,ridge,cci,1.0,29.774,0.632,20.249198987513473,38.13695731202019,
pseudo,Canada,0,0.5,371,model,stefan,ridge,cci,1.0,31.011,3.443,21.325524976204235,42.47892552552299,
pseudo,Canada,0,0.75,371,model,stefan,ridge,cci,1.0,33.516,6.254,22.02149534897462,49.11195108327818,
pseudo,Canada,0,1.0,371,model,stefan,ridge,cci,1.0,37.031,9.065,23.24433312892563,56.626519329935306,
pseudo,Canada,1,0.0,371,model,stefan,ridge,cci,1.0,29.962,-2.179,20.73590848775231,38.87785838724893,
pseudo,Canada,1,0.25,371,model,stefan,ridge,cci,1.0,29.776,0.601,20.893048472562455,40.58465116457092,
pseudo,Canada,1,0.5,371,model,stefan,ridge,cci,1.0,31.002,3.381,21.525236366962815,46.14824452513082,
pseudo,Canada,1,0.75,371,model,stefan,ridge,cci,1.0,33.487,6.161,22.556233537808545,53.03685322494002,
pseudo,Canada,1,1.0,371,model,stefan,ridge,cci,1.0,36.977,8.941,23.54913594211969,60.030603205072765,
pseudo,Canada,2,0.0,371,model,stefan,ridge,cci,1.0,29.962,-2.179,21.113981851455986,37.8881189748579,
pseudo,Canada,2,0.25,371,model,stefan,ridge,cci,1.0,29.775,0.628,20.733251711044662,39.595933437546606,
