site_id,lat,lon,year,alt_cm,source
U55,68.1301,-145.5401,2016,55.0,CALM
U55,68.1301,-145.5401,2019,70.0,CALM
U59,67.0383,-146.4026,2010,70.0,CALM
U59,67.0383,-146.4026,2011,72.0,CALM
U59,67.0383,-146.4026,2012,45.0,CALM
U59,67.0383,-146.4026,2013,66.0,CALM
U57,64.5545,-149.0834,2010,61.0,CALM
U57,64.5545,-149.0834,2011,59.0,CALM
U57,64.5545,-149.0834,2012,60.0,CALM
U57,64.5545,-149.0834,2013,60.0,CALM
U57,64.5545,-149.0834,2014,65.0,CALM
U57,64.5545,-149.0834,2015,59.0,CALM
U57,64.5545,-149.0834,2016,67.0,CALM
U57,64.5545,-149.0834,2019,77.0,CALM
U57,64.5545,-149.0834,2020,80.0,CALM
U57,64.5545,-149.0834,2021,90.0,CALM
U58,63.6748,-144.146,2010,64.0,CALM
U58,63.6748,-144.146,2011,49.0,CALM
U58,63.6748,-144.146,2012,68.0,CALM
U58,63.6748,-144.146,2013,57.0,CALM
U27,64.8442,-163.7202,1999,73.0,CALM
U27,64.8442,-163.7202,2000,53.0,CALM
U27,64.8442,-163.7202,2001,71.0,CALM
U27,64.8442,-163.7202,2002,53.0,CALM
U27,64.8442,-163.7202,2003,59.0,CALM
U27,64.8442,-163.7202,2005,76.0,CALM
U27,64.8442,-163.7202,2008,75.0,CALM
U27,64.8442,-163.7202,2009,63.0,CALM
U27,64.8442,-163.7202,2010,65.0,CALM
U27,64.8442,-163.7202,2011,71.0,CALM
U27,64.8442,-163.7202,2012,57.0,CALM
U27,64.8442,-163.7202,2013,55.0,CALM
U27,64.8442,-163.7202,2014,60.0,CALM
U27,64.8442,-163.7202,2015,68.0,CALM
U27,64.8442,-163.7202,2016,75.0,CALM
U27,64.8442,-163.7202,2017,64.0,CALM
U27,64.8442,-163.7202,2018,69.0,CALM
U27,64.8442,-163.7202,2019,85.0,CALM
U27,64.8442,-163.7202,2021,76.0,CALM
U27,64.8442,-163.7202,2022,71.0,CALM
U27,64.8442,-163.7202,2023,81.0,CALM
U27,64.8442,-163.7202,2024,89.0,CALM
U28,65.454,-164.6268,1999,65.0,CALM
U28,65.454,-164.6268,2000,47.0,CALM
U28,65.454,-164.6268,2001,56.0,CALM
U28,65.454,-164.6268,2002,52.0,CALM
U28,65.454,-164.6268,2003,54.0,CALM
U28,65.454,-164.6268,2005,75.0,CALM
U28,65.454,-164.6268,2008,62.0,CALM
U28,65.454,-164.6268,2009,61.0,CALM
U28,65.454,-164.6268,2010,64.0,CALM
U28,65.454,-164.6268,2011,68.0,CALM
U28,65.454,-164.6268,2012,56.0,CALM
U28,65.454,-164.6268,2013,58.0,CALM
U28,65.454,-164.6268,2014,58.0,CALM
U28,65.454,-164.6268,2015,57.0,CALM
U28,65.454,-164.6268,2016,58.0,CALM
U28,65.454,-164.6268,2017,63.0,CALM
U28,65.454,-164.6268,2018,61.0,CALM
U28,65.454,-164.6268,2019,70.0,CALM
U28,65.454,-164.6268,2021,63.0,CALM
U28,65.454,-164.6268,2022,61.0,CALM
U28,65.454,-164.6268,2023,70.0,CALM
U28,65.454,-164.6268,2024,63.0,CALM
C1,78.8833,-75.9167,1995,43.0,CALM
C1,78.8833,-75.9167,1996,49.0,CALM
C1,78.8833,-75.9167,1999,57.0,CALM
C1,78.8833,-75.9167,2000,62.0,CALM
C1,78.8833,-75.9167,2001,58.0,CALM
C3 A,69.7197,-134.4619,1991,61.0,CALM
C3 A,69.7197,-134.4619,1992,62.0,CALM
C3 A,69.7197,-134.4619,1993,63.0,CALM
C3 A,69.7197,-134.4619,1994,64.0,CALM
C3 A,69.7197,-134.4619,1995,62.0,CALM
C3 A,69.7197,-134.4619,1996,60.0,CALM
C3 A,69.7197,-134.4619,1998,70.0,CALM
C3 A,69.7197,-134.4619,1999,66.0,CALM
C3 A,69.7197,-134.4619,2000,59.0,CALM
C3 A,69.7197,-134.4619,2001,62.0,CALM
C3 A,69.7197,-134.4619,2002,60.0,CALM
C3 A,69.7197,-134.4619,2003,59.0,CALM
C3 A,69.7197,-134.4619,2007,64.0,CALM
C3 A,69.7197,-134.4619,2008,63.0,CALM
C3 A,69.7197,-134.4619,2015,56.0,CALM
C3 A,69.7197,-134.4619,2016,57.0,CALM
C3 A,69.7197,-134.4619,2018,61.0,CALM
C3 A,69.7197,-134.4619,2021,61.0,CALM
C3 A,69.7197,-134.4619,2022,55.0,CALM
C3 A,69.7197,-134.4619,2023,63.0,CALM
C3 A,69.7197,-134.4619,2024,63.0,CALM
C3 B,69.7197,-134.4619,1998,52.0,CALM
C3 B,69.7197,-134.4619,1999,52.0,CALM
C3 B,69.7197,-134.4619,2000,43.0,CALM
C3 B,69.7197,-134.4619,2001,43.0,CALM
C3 B,69.7197,-134.4619,2002,44.0,CALM
C3 B,69.7197,-134.4619,2003,45.0,CALM
C3 B,69.7197,-134.4619,2004,50.0,CALM
C3 B,69.7197,-134.4619,2005,40.0,CALM
C3 B,69.7197,-134.4619,2006,52.0,CALM
C3 B,69.7197,-134.4619,2007,48.0,CALM
C3 B,69.7197,-134.4619,2008,50.0,CALM
C3 B,69.7197,-134.4619,2009,44.0,CALM
C3 B,69.7197,-134.4619,2011,50.0,CALM
C3 B,69.7197,-134.4619,2013,42.0,CALM
C4 A,69.3692,-134.9486,1992,111.0,CALM
C4 A,69.3692,-134.9486,1994,118.0,CALM
C4 A,69.3692,-134.9486,1996,112.0,CALM
C4 A,69.3692,-134.9486,1997,118.0,CALM
C4 A,69.3692,-134.9486,2001,117.0,CALM
C4 A,69.3692,-134.9486,2002,110.0,CALM
C4 A,69.3692,-134.9486,2003,124.0,CALM
C4 A,69.3692,-134.9486,2004,119.0,CALM
C4 A,69.3692,-134.9486,2005,101.0,CALM
C4 A,69.3692,-134.9486,2006,129.0,CALM
C4 A,69.3692,-134.9486,2007,132.0,CALM
C4 A,69.3692,-134.9486,2008,114.0,CALM
C4 A,69.3692,-134.9486,2009,138.0,CALM
C4 A,69.3692,-134.9486,2011,171.0,CALM
C4 B,69.3692,-134.9486,1998,104.0,CALM
C4 B,69.3692,-134.9486,1999,110.0,CALM
C4 B,69.3692,-134.9486,2000,109.0,CALM
C4 B,69.3692,-134.9486,2001,100.0,CALM
C4 B,69.3692,-134.9486,2002,100.0,CALM
C4 B,69.3692,-134.9486,2003,96.0,CALM
C4 B,69.3692,-134.9486,2004,99.0,CALM
C4 B,69.3692,-134.9486,2005,80.0,CALM
C4 B,69.3692,-134.9486,2006,96.0,CALM
C4 B,69.3692,-134.9486,2007,94.0,CALM
C4 B,69.3692,-134.9486,2008,91.0,CALM
C4 B,69.3692,-134.9486,2009,86.0,CALM
C4 B,69.3692,-134.9486,2010,94.0,CALM
C4 B,69.3692,-134.9486,2011,94.0,CALM
C4 B,69.3692,-134.9486,2012,91.0,CALM
C4 B,69.3692,-134.9486,2013,85.0,CALM
C5 A,69.2189,-134.2911,1991,81.0,CALM
C5 A,69.2189,-134.2911,1992,78.0,CALM
C5 A,69.2189,-134.2911,1993,80.0,CALM
C5 A,69.2189,-134.2911,1994,86.0,CALM
C5 A,69.2189,-134.2911,1995,85.0,CALM
C5 A,69.2189,-134.2911,1996,75.0,CALM
C5 A,69.2189,-134.2911,1998,91.0,CALM
C5 A,69.2189,-134.2911,1999,84.0,CALM
C5 A,69.2189,-134.2911,2000,64.0,CALM
C5 A,69.2189,-134.2911,2001,70.0,CALM
C5 A,69.2189,-134.2911,2002,64.0,CALM
C5 A,69.2189,-134.2911,2003,73.0,CALM
C5 A,69.2189,-134.2911,2004,68.0,CALM
C5 A,69.2189,-134.2911,2005,68.0,CALM
C5 A,69.2189,-134.2911,2006,77.0,CALM
C5 A,69.2189,-134.2911,2007,73.0,CALM
C5 A,69.2189,-134.2911,2008,68.0,CALM
C5 A,69.2189,-134.2911,2009,67.0,CALM
C5 A,69.2189,-134.2911,2010,74.0,CALM
C5 A,69.2189,-134.2911,2011,72.0,CALM
C5 A,69.2189,-134.2911,2012,83.0,CALM
C5 A,69.2189,-134.2911,2013,78.0,CALM
C5 A,69.2189,-134.2911,2014,81.0,CALM
C5 A,69.2189,-134.2911,2015,82.0,CALM
C5 A,69.2189,-134.2911,2016,77.0,CALM
C5 A,69.2189,-134.2911,2017,83.0,CALM
C5 A,69.2189,-134.2911,2018,73.0,CALM
C5 A,69.2189,-134.2911,2021,77.0,CALM
C5 A,69.2189,-134.2911,2022,75.0,CALM
C5 A,69.2189,-134.2911,2023,81.0,CALM
C5 A,69.2189,-134.2911,2024,81.0,CALM
C5 B,69.2189,-134.2911,1998,64.0,CALM
C5 B,69.2189,-134.2911,1999,62.0,CALM
C5 B,69.2189,-134.2911,2000,52.0,CALM
C5 B,69.2189,-134.2911,2001,53.0,CALM
C5 B,69.2189,-134.2911,2002,54.0,CALM
C5 B,69.2189,-134.2911,2003,53.0,CALM
C5 B,69.2189,-134.2911,2004,55.0,CALM
C5 B,69.2189,-134.2911,2005,49.0,CALM
C5 B,69.2189,-134.2911,2006,61.0,CALM
C5 B,69.2189,-134.2911,2007,55.0,CALM
C5 B,69.2189,-134.2911,2008,59.0,CALM
C5 B,69.2189,-134.2911,2009,55.0,CALM
C5 B,69.2189,-134.2911,2012,63.0,CALM
C5 B,69.2189,-134.2911,2013,51.0,CALM
C6,68.9667,-133.55,1990,79.0,CALM
C6,68.9667,-133.55,1991,80.0,CALM
C6,68.9667,-133.55,1992,85.0,CALM
C6,68.9667,-133.55,1993,84.0,CALM
C6,68.9667,-133.55,1994,91.0,CALM
C6,68.9667,-133.55,1995,89.0,CALM
C6,68.9667,-133.55,1996,84.0,CALM
C6,68.9667,-133.55,1997,90.0,CALM
C6,68.9667,-133.55,1998,80.0,CALM
C6,68.9667,-133.55,1999,75.0,CALM
C6,68.9667,-133.55,2000,78.0,CALM
C7 A,68.6847,-134.1458,1992,127.0,CALM
C7 A,68.6847,-134.1458,1993,129.0,CALM
C7 A,68.6847,-134.1458,1994,132.0,CALM
C7 A,68.6847,-134.1458,1995,136.0,CALM
C7 A,68.6847,-134.1458,1996,134.0,CALM
C7 A,68.6847,-134.1458,1997,135.0,CALM
C7 A,68.6847,-134.1458,1998,140.0,CALM
C7 A,68.6847,-134.1458,1999,137.0,CALM
C7 A,68.6847,-134.1458,2000,134.0,CALM
C7 A,68.6847,-134.1458,2001,136.0,CALM
C7 A,68.6847,-134.1458,2002,123.0,CALM
C7 A,68.6847,-134.1458,2003,129.0,CALM
C7 A,68.6847,-134.1458,2004,122.0,CALM
C7 A,68.6847,-134.1458,2005,115.0,CALM
C7 A,68.6847,-134.1458,2006,134.0,CALM
C7 A,68.6847,-134.1458,2007,128.0,CALM
C7 A,68.6847,-134.1458,2008,131.0,CALM
C7 A,68.6847,-134.1458,2009,129.0,CALM
C7 A,68.6847,-134.1458,2010,137.0,CALM
C7 A,68.6847,-134.1458,2011,138.0,CALM
C7 A,68.6847,-134.1458,2012,154.0,CALM
C7 A,68.6847,-134.1458,2013,150.0,CALM
C7 A,68.6847,-134.1458,2014,144.0,CALM
C7 A,68.6847,-134.1458,2015,146.0,CALM
C7 A,68.6847,-134.1458,2016,151.0,CALM
C7 A,68.6847,-134.1458,2017,145.0,CALM
C7 A,68.6847,-134.1458,2018,146.0,CALM
C7 A,68.6847,-134.1458,2022,157.0,CALM
C7 A,68.6847,-134.1458,2023,139.0,CALM
C7 A,68.6847,-134.1458,2024,139.0,CALM
C7 B,68.6847,-134.1458,2000,113.0,CALM
C7 B,68.6847,-134.1458,2001,117.0,CALM
C7 B,68.6847,-134.1458,2002,108.0,CALM
C7 B,68.6847,-134.1458,2003,101.0,CALM
C7 B,68.6847,-134.1458,2005,104.0,CALM
C7 B,68.6847,-134.1458,2006,121.0,CALM
C7 B,68.6847,-134.1458,2007,109.0,CALM
C7 B,68.6847,-134.1458,2008,111.0,CALM
C8 A,67.795,-134.1261,1992,102.0,CALM
C8 A,67.795,-134.1261,1993,106.0,CALM
C8 A,67.795,-134.1261,1994,111.0,CALM
C8 A,67.795,-134.1261,1995,111.0,CALM
C8 A,67.795,-134.1261,1996,108.0,CALM
C8 A,67.795,-134.1261,1997,110.0,CALM
C8 A,67.795,-134.1261,1998,116.0,CALM
C8 A,67.795,-134.1261,1999,111.0,CALM
C8 A,67.795,-134.1261,2000,110.0,CALM
C8 A,67.795,-134.1261,2001,108.0,CALM
C8 A,67.795,-134.1261,2002,108.0,CALM
C8 A,67.795,-134.1261,2003,105.0,CALM
C8 A,67.795,-134.1261,2004,107.0,CALM
C8 A,67.795,-134.1261,2005,103.0,CALM
C8 A,67.795,-134.1261,2006,115.0,CALM
C8 A,67.795,-134.1261,2007,113.0,CALM
C8 A,67.795,-134.1261,2008,110.0,CALM
C8 A,67.795,-134.1261,2015,111.0,CALM
C8 A,67.795,-134.1261,2016,112.0,CALM
C8 A,67.795,-134.1261,2017,112.0,CALM
C8 A,67.795,-134.1261,2018,102.0,CALM
C8 A,67.795,-134.1261,2022,119.0,CALM
C8 B,67.795,-134.1261,1998,82.0,CALM
C8 B,67.795,-134.1261,1999,78.0,CALM
C8 B,67.795,-134.1261,2000,80.0,CALM
C8 B,67.795,-134.1261,2001,77.0,CALM
C8 B,67.795,-134.1261,2002,75.0,CALM
C8 B,67.795,-134.1261,2003,72.0,CALM
C8 B,67.795,-134.1261,2005,71.0,CALM
C8 B,67.795,-134.1261,2006,83.0,CALM
C8 B,67.795,-134.1261,2007,80.0,CALM
C8 B,67.795,-134.1261,2008,81.0,CALM
C8 B,67.795,-134.1261,2009,78.0,CALM
C8 B,67.795,-134.1261,2011,84.0,CALM
C8 B,67.795,-134.1261,2012,85.0,CALM
C8 B,67.795,-134.1261,2014,79.0,CALM
C8 B,67.795,-134.1261,2015,76.0,CALM
C9 A,65.6736,-128.8292,1992,58.0,CALM
C9 A,65.6736,-128.8292,1993,59.0,CALM
C9 A,65.6736,-128.8292,1994,62.0,CALM
C9 A,65.6736,-128.8292,1995,62.0,CALM
C9 A,65.6736,-128.8292,1996,58.0,CALM
C9 A,65.6736,-128.8292,1997,59.0,CALM
C9 A,65.6736,-128.8292,1998,62.0,CALM
C9 A,65.6736,-128.8292,1999,57.0,CALM
C9 A,65.6736,-128.8292,2000,59.0,CALM
C9 A,65.6736,-128.8292,2001,53.0,CALM
C9 A,65.6736,-128.8292,2002,53.0,CALM
C9 A,65.6736,-128.8292,2003,54.0,CALM
C9 A,65.6736,-128.8292,2004,48.0,CALM
C9 A,65.6736,-128.8292,2005,48.0,CALM
C10,65.2833,-126.8833,1990,62.0,CALM
C10,65.2833,-126.8833,1991,66.0,CALM
C10,65.2833,-126.8833,1992,64.0,CALM
C10,65.2833,-126.8833,1993,58.0,CALM
C10,65.2833,-126.8833,1994,60.0,CALM
C10,65.2833,-126.8833,1995,63.0,CALM
C10,65.2833,-126.8833,1996,61.0,CALM
C10,65.2833,-126.8833,1997,77.0,CALM
C10,65.2833,-126.8833,1998,78.0,CALM
C10,65.2833,-126.8833,1999,77.0,CALM
C10,65.2833,-126.8833,2000,80.0,CALM
C11 A,65.1931,-126.4689,1992,64.0,CALM
C11 A,65.1931,-126.4689,1993,63.0,CALM
C11 A,65.1931,-126.4689,1994,61.0,CALM
C11 A,65.1931,-126.4689,1995,61.0,CALM
C11 A,65.1931,-126.4689,1996,59.0,CALM
C11 A,65.1931,-126.4689,1997,59.0,CALM
C11 A,65.1931,-126.4689,1998,66.0,CALM
C11 A,65.1931,-126.4689,1999,64.0,CALM
C11 A,65.1931,-126.4689,2000,64.0,CALM
C11 A,65.1931,-126.4689,2001,66.0,CALM
C11 A,65.1931,-126.4689,2002,64.0,CALM
C11 A,65.1931,-126.4689,2003,60.0,CALM
C11 A,65.1931,-126.4689,2004,60.0,CALM
C11 A,65.1931,-126.4689,2005,61.0,CALM
C11 B,65.1931,-126.4689,1998,50.0,CALM
C11 B,65.1931,-126.4689,1999,49.0,CALM
C11 B,65.1931,-126.4689,2000,45.0,CALM
C11 B,65.1931,-126.4689,2001,45.0,CALM
C11 B,65.1931,-126.4689,2002,47.0,CALM
C11 B,65.1931,-126.4689,2003,41.0,CALM
C11 B,65.1931,-126.4689,2004,39.0,CALM
C11 B,65.1931,-126.4689,2005,46.0,CALM
C11 B,65.1931,-126.4689,2006,48.0,CALM
C11 B,65.1931,-126.4689,2007,47.0,CALM
C11 B,65.1931,-126.4689,2008,50.0,CALM
C12,64.9167,-125.5833,1990,71.0,CALM
C12,64.9167,-125.5833,1991,72.0,CALM
C12,64.9167,-125.5833,1992,72.0,CALM
C12,64.9167,-125.5833,1993,72.0,CALM
C12,64.9167,-125.5833,1994,69.0,CALM
C12,64.9167,-125.5833,1995,69.0,CALM
C12,64.9167,-125.5833,1996,63.0,CALM
C12,64.9167,-125.5833,1997,69.0,CALM
C12,64.9167,-125.5833,1998,87.0,CALM
C12,64.9167,-125.5833,1999,86.0,CALM
C12,64.9167,-125.5833,2000,86.0,CALM
C13,63.5,-123.7,1994,60.0,CALM
C13,63.5,-123.7,1995,58.0,CALM
C13,63.5,-123.7,1996,63.0,CALM
C13,63.5,-123.7,1998,66.0,CALM
C13,63.5,-123.7,1999,65.0,CALM
C13,63.5,-123.7,2000,65.0,CALM
C13,63.5,-123.7,2001,64.0,CALM
C13,63.5,-123.7,2002,64.0,CALM
C13,63.5,-123.7,2003,64.0,CALM
C13,63.5,-123.7,2004,58.0,CALM
C13,63.5,-123.7,2005,62.0,CALM
C13,63.5,-123.7,2006,66.0,CALM
C13,63.5,-123.7,2007,67.0,CALM
C13,63.5,-123.7,2012,69.0,CALM
C13,63.5,-123.7,2014,72.0,CALM
C13,63.5,-123.7,2017,70.0,CALM
C14 A,62.6967,-123.065,1993,79.0,CALM
C14 A,62.6967,-123.065,1994,83.0,CALM
C14 A,62.6967,-123.065,1995,84.0,CALM
C14 A,62.6967,-123.065,1996,90.0,CALM
C14 A,62.6967,-123.065,1997,87.0,CALM
C14 A,62.6967,-123.065,1998,89.0,CALM
C14 A,62.6967,-123.065,1999,91.0,CALM
C14 A,62.6967,-123.065,2000,82.0,CALM
C14 A,62.6967,-123.065,2001,86.0,CALM
C14 A,62.6967,-123.065,2002,88.0,CALM
C14 A,62.6967,-123.065,2003,86.0,CALM
C14 A,62.6967,-123.065,2004,80.0,CALM
C14 A,62.6967,-123.065,2005,82.0,CALM
C14 A,62.6967,-123.065,2006,89.0,CALM
C14 A,62.6967,-123.065,2007,88.0,CALM
C14 A,62.6967,-123.065,2010,90.0,CALM
C14 A,62.6967,-123.065,2012,91.0,CALM
C14 A,62.6967,-123.065,2014,89.0,CALM
C14 A,62.6967,-123.065,2016,91.0,CALM
C14 A,62.6967,-123.065,2018,102.0,CALM
C14 B,62.6967,-123.065,2001,74.0,CALM
C14 B,62.6967,-123.065,2002,78.0,CALM
C14 B,62.6967,-123.065,2003,72.0,CALM
C14 B,62.6967,-123.065,2004,73.0,CALM
C14 B,62.6967,-123.065,2005,78.0,CALM
C14 B,62.6967,-123.065,2006,88.0,CALM
C14 B,62.6967,-123.065,2007,87.0,CALM
C14 B,62.6967,-123.065,2008,88.0,CALM
C14 B,62.6967,-123.065,2009,84.0,CALM
C14 B,62.6967,-123.065,2011,87.0,CALM
C14 B,62.6967,-123.065,2013,83.0,CALM
C15 A,61.8878,-121.6017,1993,95.0,CALM
C15 A,61.8878,-121.6017,1994,106.0,CALM
C15 A,61.8878,-121.6017,1995,123.0,CALM
C15 B,61.8878,-121.6017,1999,76.0,CALM
C15 B,61.8878,-121.6017,2000,85.0,CALM
C15 B,61.8878,-121.6017,2001,84.0,CALM
C15 B,61.8878,-121.6017,2002,82.0,CALM
C15 B,61.8878,-121.6017,2003,76.0,CALM
C15 B,61.8878,-121.6017,2004,77.0,CALM
C15 B,61.8878,-121.6017,2005,91.0,CALM
C15 B,61.8878,-121.6017,2006,93.0,CALM
C15 B,61.8878,-121.6017,2007,99.0,CALM
C15 B,61.8878,-121.6017,2008,98.0,CALM
C15 B,61.8878,-121.6017,2009,88.0,CALM
C15 B,61.8878,-121.6017,2011,104.0,CALM
C15 B,61.8878,-121.6017,2013,96.0,CALM
C15 B,61.8878,-121.6017,2015,101.0,CALM
C16,81.4007,-71.3833,1994,47.0,CALM
C16,81.4007,-71.3833,1995,51.0,CALM
C16,81.4007,-71.3833,1996,47.0,CALM
C16,81.4007,-71.3833,1997,46.0,CALM
C16,81.4007,-71.3833,1998,52.0,CALM
C16,81.4007,-71.3833,1999,43.0,CALM
C17,56.6333,-76.1,1990,121.0,CALM
C17,56.6333,-76.1,1991,134.0,CALM
C17,56.6333,-76.1,1992,107.0,CALM
C17,56.6333,-76.1,1993,131.0,CALM
C17,56.6333,-76.1,1994,134.0,CALM
C17,56.6333,-76.1,1996,154.0,CALM
C17,56.6333,-76.1,1997,157.0,CALM
C18,81.4007,-76.7094,1999,57.0,CALM
C18,81.4007,-76.7094,2000,54.0,CALM
C18,81.4007,-76.7094,2001,57.0,CALM
C18,81.4007,-76.7094,2002,56.0,CALM
C18,81.4007,-76.7094,2003,59.0,CALM
C18,81.4007,-76.7094,2004,58.0,CALM
C18,81.4007,-76.7094,2005,59.0,CALM
C18,81.4007,-76.7094,2006,60.0,CALM
C18,81.4007,-76.7094,2007,59.0,CALM
C18,81.4007,-76.7094,2008,56.0,CALM
C18,81.4007,-76.7094,2009,61.0,CALM
C18,81.4007,-76.7094,2010,58.0,CALM
C18,81.4007,-76.7094,2011,66.0,CALM
C18,81.4007,-76.7094,2012,66.0,CALM
C18,81.4007,-76.7094,2013,58.0,CALM
C18,81.4007,-76.7094,2014,56.0,CALM
C18,81.4007,-76.7094,2015,63.0,CALM
C18,81.4007,-76.7094,2016,67.0,CALM
C18,81.4007,-76.7094,2017,62.0,CALM
C18,81.4007,-76.7094,2018,50.0,CALM
C19,80.0167,-85.75,1997,52.0,CALM
C19,80.0167,-85.75,1998,53.0,CALM
C19,80.0167,-85.75,2000,49.0,CALM
C20,64.2,-95.5,1997,120.0,CALM
C20,64.2,-95.5,1998,170.0,CALM
C20,64.2,-95.5,1999,174.0,CALM
C20,64.2,-95.5,2000,189.0,CALM
C20,64.2,-95.5,2001,193.0,CALM
C20,64.2,-95.5,2004,178.0,CALM
C21,52.8,-118.1167,1990,336.0,CALM
C21,52.8,-118.1167,1991,352.0,CALM
C21,52.8,-118.1167,1992,362.0,CALM
C21,52.8,-118.1167,1993,220.0,CALM
C21,52.8,-118.1167,1994,354.0,CALM
C21,52.8,-118.1167,1995,272.0,CALM
C21,52.8,-118.1167,1996,240.0,CALM
C21,52.8,-118.1167,1997,192.0,CALM
C21,52.8,-118.1167,1999,342.0,CALM
C21,52.8,-118.1167,2000,96.0,CALM
C21,52.8,-118.1167,2001,152.0,CALM
C21,52.8,-118.1167,2002,84.0,CALM
C22,63.9405,-138.5916,2009,26.0,CALM
C22,63.9405,-138.5916,2010,32.0,CALM
C22,63.9405,-138.5916,2011,39.0,CALM
C22,63.9405,-138.5916,2012,45.0,CALM
C22,63.9405,-138.5916,2013,37.0,CALM
C22,63.9405,-138.5916,2014,52.0,CALM
C23,60.4494,-133.5202,2009,55.0,CALM
C23,60.4494,-133.5202,2010,46.0,CALM
C23,60.4494,-133.5202,2011,53.0,CALM
C23,60.4494,-133.5202,2012,52.0,CALM
C23,60.4494,-133.5202,2013,58.0,CALM
C23,60.4494,-133.5202,2014,65.0,CALM
C24,62.3377,-140.8383,2010,42.0,CALM
C24,62.3377,-140.8383,2011,48.0,CALM
C24,62.3377,-140.8383,2012,42.0,CALM
C24,62.3377,-140.8383,2013,52.0,CALM
C24,62.3377,-140.8383,2014,54.0,CALM
C25,65.8781,-89.3672,2014,50.0,CALM
C25,65.8781,-89.3672,2016,52.0,CALM
C25,65.8781,-89.3672,2017,43.0,CALM
C26,73.0054,-80.6873,2011,62.0,CALM
C26,73.0054,-80.6873,2012,65.0,CALM
C26,73.0054,-80.6873,2013,43.0,CALM
C26,73.0054,-80.6873,2014,51.0,CALM
C26,73.0054,-80.6873,2015,50.0,CALM
C26,73.0054,-80.6873,2016,54.0,CALM
C26,73.0054,-80.6873,2017,40.0,CALM
C26,73.0054,-80.6873,2018,46.0,CALM
C27,66.8793,-64.6973,2009,27.0,CALM
C27,66.8793,-64.6973,2010,29.0,CALM
C27,66.8793,-64.6973,2011,36.0,CALM
C27,66.8793,-64.6973,2012,35.0,CALM
C27,66.8793,-64.6973,2013,26.0,CALM
C27,66.8793,-64.6973,2014,28.0,CALM
C27,66.8793,-64.6973,2015,26.0,CALM
C27,66.8793,-64.6973,2016,33.0,CALM
C27,66.8793,-64.6973,2017,25.0,CALM
C28,72.8107,-79.3293,2009,53.0,CALM
C28,72.8107,-79.3293,2011,50.0,CALM
C28,72.8107,-79.3293,2012,50.0,CALM
C28,72.8107,-79.3293,2013,49.0,CALM
C28,72.8107,-79.3293,2014,46.0,CALM
C28,72.8107,-79.3293,2015,45.0,CALM
C28,72.8107,-79.3293,2016,51.0,CALM
C28,72.8107,-79.3293,2017,35.0,CALM
C28,72.8107,-79.3293,2018,49.0,CALM
R2,67.5833,64.1833,1996,70.0,CALM
R2,67.5833,64.1833,1997,63.0,CALM
R2,67.5833,64.1833,1998,65.0,CALM
R2,67.5833,64.1833,1999,64.0,CALM
R2,67.5833,64.1833,2000,69.0,CALM
R2,67.5833,64.1833,2001,73.0,CALM
R2,67.5833,64.1833,2002,76.0,CALM
R2,67.5833,64.1833,2003,77.0,CALM
R2,67.5833,64.1833,2004,78.0,CALM
R2,67.5833,64.1833,2005,81.0,CALM
R2,67.5833,64.1833,2006,84.0,CALM
R2,67.5833,64.1833,2007,89.0,CALM
R2,67.5833,64.1833,2008,87.0,CALM
R2,67.5833,64.1833,2009,86.0,CALM
R2,67.5833,64.1833,2010,89.0,CALM
R2,67.5833,64.1833,2011,88.0,CALM
R2,67.5833,64.1833,2012,91.0,CALM
R2,67.5833,64.1833,2013,93.0,CALM
R2,67.5833,64.1833,2014,91.0,CALM
R2,67.5833,64.1833,2015,90.0,CALM
R2,67.5833,64.1833,2016,92.0,CALM
R2,67.5833,64.1833,2017,80.0,CALM
R2,67.5833,64.1833,2018,85.0,CALM
R2,67.5833,64.1833,2019,87.0,CALM
R2,67.5833,64.1833,2020,90.0,CALM
R2,67.5833,64.1833,2021,91.0,CALM
R2,67.5833,64.1833,2022,90.0,CALM
R2,67.5833,64.1833,2023,94.0,CALM
R2,67.5833,64.1833,2024,91.0,CALM
R23,67.3333,63.7333,1998,76.0,CALM
R23,67.3333,63.7333,1999,91.0,CALM
R23,67.3333,63.7333,2000,111.0,CALM
R23,67.3333,63.7333,2001,111.0,CALM
R23,67.3333,63.7333,2002,110.0,CALM
R23,67.3333,63.7333,2003,113.0,CALM
R23,67.3333,63.7333,2004,125.0,CALM
R23,67.3333,63.7333,2005,131.0,CALM
R23,67.3333,63.7333,2006,137.0,CALM
R23,67.3333,63.7333,2007,138.0,CALM
R23,67.3333,63.7333,2008,152.0,CALM
R23,67.3333,63.7333,2009,144.0,CALM
R23,67.3333,63.7333,2010,138.0,CALM
R23,67.3333,63.7333,2011,144.0,CALM
R23,67.3333,63.7333,2012,161.0,CALM
R23,67.3333,63.7333,2013,156.0,CALM
R23,67.3333,63.7333,2015,150.0,CALM
R23,67.3333,63.7333,2016,169.0,CALM
R23,67.3333,63.7333,2017,155.0,CALM
R23,67.3333,63.7333,2018,158.0,CALM
R23,67.3333,63.7333,2019,167.0,CALM
R23,67.3333,63.7333,2020,149.0,CALM
R23,67.3333,63.7333,2021,151.0,CALM
R23,67.3333,63.7333,2022,178.0,CALM
R24,68.3,54.5,1999,89.0,CALM
R24,68.3,54.5,2000,106.0,CALM
R24,68.3,54.5,2001,106.0,CALM
