cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s
labels,Lena,0,0,alaska,x25,none,none,0.0,catboost_lo,0,1496,11,15125,15125,1.0,17.048,4.54,12.133,-0.4086,0.5
labels,Lena,0,1,alaska,x25,none,none,0.0,catboost_lo,0,1496,11,15125,15125,1.0,16.078,2.305,11.284,-0.2529,0.6
labels,Lena,0,2,alaska,x25,none,none,0.0,catboost_lo,0,1496,11,15125,15125,1.0,15.405,3.406,10.852,-0.1502,0.5
labels,Lena,0,0,alaska,x25,none,none,0.0,catboost,0,1496,11,15125,15125,1.0,17.479,6.041,11.922,-0.4807,2.5
labels,Lena,0,1,alaska,x25,none,none,0.0,catboost,0,1496,11,15125,15125,1.0,16.92,5.471,11.708,-0.3876,2.5
labels,Lena,0,2,alaska,x25,none,none,0.0,catboost,0,1496,11,15125,15125,1.0,16.875,5.463,11.738,-0.3802,2.1
labels,Lena,0,0,alaska,x25,none,none,0.0,mlp,0,1496,11,15125,15125,1.0,15.513,4.872,12.005,-0.1664,1.1
labels,Lena,0,1,alaska,x25,none,none,0.0,mlp,0,1496,11,15125,15125,1.0,16.188,6.392,12.905,-0.2701,1.4
labels,Lena,0,2,alaska,x25,none,none,0.0,mlp,0,1496,11,15125,15125,1.0,15.183,5.249,11.822,-0.1173,1.3
labels,Lena,0,0,alaska,x25,none,none,0.0,ftt,0,1496,11,15125,15125,1.0,15.626,2.382,11.156,-0.1834,18.9
labels,Lena,0,1,alaska,x25,none,none,0.0,ftt,0,1496,11,15125,15125,1.0,14.305,1.999,10.235,0.0081,18.9
labels,Lena,0,2,alaska,x25,none,none,0.0,ftt,0,1496,11,15125,15125,1.0,14.379,0.348,9.857,-0.0021,13.1
labels,Lena,0,0,alaska,x25,none,none,0.0,tabm,0,1496,11,15125,15125,1.0,16.145,6.077,12.729,-0.2634,2.4
labels,Lena,0,1,alaska,x25,none,none,0.0,tabm,0,1496,11,15125,15125,1.0,17.022,8.825,13.907,-0.4044,2.0
labels,Lena,0,2,alaska,x25,none,none,0.0,tabm,0,1496,11,15125,15125,1.0,17.367,8.534,14.097,-0.4619,2.0
labels,Lena,0,0,alaska,x25,none,none,0.0,cfm,0,1496,11,15125,15125,1.0,16.361,1.28,11.567,-0.2974,1.1
labels,Lena,0,1,alaska,x25,none,none,0.0,cfm,0,1496,11,15125,15125,1.0,14.971,-2.171,9.894,-0.0863,1.2
labels,Lena,0,2,alaska,x25,none,none,0.0,cfm,0,1496,11,15125,15125,1.0,14.778,-0.718,10.094,-0.0585,1.1
labels,Lena,0,0,alaska,x25,none,none,0.0,ddpm,0,1496,11,15125,15125,1.0,15.124,1.55,10.726,-0.1087,1.9
labels,Lena,0,1,alaska,x25,none,none,0.0,ddpm,0,1496,11,15125,15125,1.0,14.623,-1.064,9.903,-0.0364,2.0
labels,Lena,0,2,alaska,x25,none,none,0.0,ddpm,0,1496,11,15125,15125,1.0,15.877,1.353,11.333,-0.2217,1.8
labels,Lena,0,0,alaska,x25,none,none,0.0,nflow,0,1496,11,15125,15125,1.0,16.334,1.207,11.591,-0.2931,8.7
labels,Lena,0,1,alaska,x25,none,none,0.0,nflow,0,1496,11,15125,15125,1.0,17.278,5.023,13.393,-0.4469,8.7
labels,Lena,0,2,alaska,x25,none,none,0.0,nflow,0,1496,11,15125,15125,1.0,15.956,0.225,10.983,-0.234,8.7
covonly,Canada,0,0,alaska,x25,none,none,0.0,ridge,0,374,19,13606,13606,1.0,42.353,-29.907,31.799,-0.7347,0.0
covonly,Canada,0,1,alaska,x25,none,none,0.0,ridge,0,374,19,13606,13606,1.0,42.353,-29.907,31.799,-0.7347,0.0
covonly,Canada,0,2,alaska,x25,none,none,0.0,ridge,0,374,19,13606,13606,1.0,42.353,-29.907,31.799,-0.7347,0.0
covonly,Canada,0,0,alaska,x25,none,none,0.0,catboost_lo,0,374,19,13606,13606,1.0,34.689,-17.286,25.155,-0.1637,0.4
covonly,Canada,0,1,alaska,x25,none,none,0.0,catboost_lo,0,374,19,13606,13606,1.0,33.398,-16.021,24.368,-0.0787,0.4
covonly,Canada,0,2,alaska,x25,none,none,0.0,catboost_lo,0,374,19,13606,13606,1.0,36.91,-19.097,26.722,-0.3175,0.4
covonly,Canada,0,0,alaska,x25,none,none,0.0,catboost,0,374,19,13606,13606,1.0,32.402,-13.568,23.837,-0.0153,1.9
covonly,Canada,0,1,alaska,x25,none,none,0.0,catboost,0,374,19,13606,13606,1.0,32.316,-14.051,23.626,-0.0099,1.5
covonly,Canada,0,2,alaska,x25,none,none,0.0,catboost,0,374,19,13606,13606,1.0,31.136,-12.886,22.855,0.0625,1.7
covonly,Canada,0,0,alaska,x25,none,none,0.0,mlp,0,374,19,13606,13606,1.0,29.906,-9.057,22.663,0.1351,1.2
covonly,Canada,0,1,alaska,x25,none,none,0.0,mlp,0,374,19,13606,13606,1.0,32.07,-16.778,23.915,0.0054,1.0
covonly,Canada,0,2,alaska,x25,none,none,0.0,mlp,0,374,19,13606,13606,1.0,36.668,-21.311,26.476,-0.3003,0.9
covonly,Canada,0,0,alaska,x25,none,none,0.0,ftt,0,374,19,13606,13606,1.0,33.785,-15.41,25.178,-0.1038,11.0
covonly,Canada,0,1,alaska,x25,none,none,0.0,ftt,0,374,19,13606,13606,1.0,33.556,-15.528,25.018,-0.0889,10.3
covonly,Canada,0,2,alaska,x25,none,none,0.0,ftt,0,374,19,13606,13606,1.0,32.263,-14.408,23.626,-0.0066,12.8
