region,cond,method,n_splits,n_seeds,n_cells,n_blocks,coverage,coverage_sd_seed,width_mean,interval_score,is_under,is_over,frac_inf,Q_mean,cov_ci_lo,cov_ci_hi,is_ci_lo,is_ci_hi,ci_flag
Canada,covonly,anchor_pseudo,1,1,374,19,0.22994652406417113,,15.645668081160238,315.8280689171678,165.81581435344236,134.3665864825652,0.0,7.822834040580119,0.13720064076892272,0.34032064519729865,155.04502793114852,491.0543146019894,
Canada,covonly,anchor_real,1,1,374,19,0.8155080213903744,,69.95163148268955,136.59825358927344,33.57742466932039,33.06919743726347,0.0,34.975815741344775,0.6202272727272727,0.970756119881034,73.26312393765018,217.81085243686192,
Canada,noinfo,raw,1,1,747,36,0.48728246318607765,,33.88409901255225,214.66193340205476,32.65845812922521,148.11937626027728,0.0,,0.3683645480135628,0.6179445825578919,93.50426306029301,318.44314243652434,
Canada,noinfo,cqr_ak,1,1,747,36,0.5876840696117804,,40.43896092692451,191.26527542994066,20.47586430695251,130.35045019606366,0.0,3.2774309571861266,0.47324295997468757,0.7118239771117469,84.29550252534375,291.48326508554544,
Canada,noinfo,cqr_iw,1,1,747,36,0.5742971887550201,,39.77218584750146,193.38695136979248,21.521649553394397,132.09311596889665,0.0,,0.46227258345198546,0.7011440654426265,84.94303834763093,294.0181690583013,
Canada,noinfo,anchor_ak,1,1,747,36,0.5528781793842035,,40.395460774080355,162.09712830640638,76.90754002451432,44.79412750781172,0.0,20.19773038704018,0.391767269046561,0.7052225401146265,89.57193018440522,204.06598468715652,
Canada,noinfo,anchor_iw,1,1,747,36,0.8447121820615796,,67.55108488778407,110.59936168366151,21.707215751243815,21.341061044633637,0.0,,0.7466496253042144,0.9030387730607509,78.84350525776222,141.52840402479816,
Greenland,noinfo,raw,1,1,1,1,1.0,,33.17114370525063,33.17114370525063,0.0,0.0,0.0,,,,,,blocks<8
Greenland,noinfo,cqr_ak,1,1,1,1,1.0,,39.72600561962288,39.72600561962288,0.0,0.0,0.0,3.2774309571861266,,,,,blocks<8
Greenland,noinfo,cqr_iw,1,1,1,1,1.0,,39.053557025033356,39.053557025033356,0.0,0.0,0.0,,,,,,blocks<8
Greenland,noinfo,anchor_ak,1,1,1,1,0.0,,40.39546077408036,47.78757758959617,0.0,7.392116815515806,0.0,20.19773038704018,,,,,blocks<8
Greenland,noinfo,anchor_iw,1,1,1,1,1.0,,60.25847701408034,60.25847701408034,0.0,0.0,0.0,,,,,,blocks<8
