cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s
covonly,Canada,0,1,alaska,x25,stefan_cci,none,0.0,ridge,0,370,15,13606,13606,0.5,32.049,-14.632,23.815,0.0071,0.0
covonly,Canada,0,1,alaska,x25,stefan_cci,none,0.0,ridge,0,370,15,13606,13606,0.75,36.835,-22.472,27.242,-0.3115,0.0
covonly,Canada,0,1,alaska,x25,stefan_cci,none,0.0,ridge,0,370,15,13606,13606,1.0,42.896,-30.313,32.469,-0.7787,0.0
covonly,Canada,0,2,alaska,x25,stefan_cci,none,0.0,ridge,0,370,15,13606,13606,0.0,28.785,1.049,22.121,0.1991,0.0
covonly,Canada,0,2,alaska,x25,stefan_cci,none,0.0,ridge,0,370,15,13606,13606,0.25,29.173,-6.791,22.059,0.1773,0.0
covonly,Canada,0,2,alaska,x25,stefan_cci,none,0.0,ridge,0,370,15,13606,13606,0.5,32.049,-14.632,23.815,0.0071,0.0
covonly,Canada,0,2,alaska,x25,stefan_cci,none,0.0,ridge,0,370,15,13606,13606,0.75,36.835,-22.472,27.242,-0.3115,0.0
covonly,Canada,0,2,alaska,x25,stefan_cci,none,0.0,ridge,0,370,15,13606,13606,1.0,42.896,-30.313,32.469,-0.7787,0.0
covonly,Canada,0,0,alaska,x25,none,none,0.0,ridge,0,370,15,13606,13606,1.0,42.909,-30.402,32.542,-0.7797,0.0
covonly,Canada,0,1,alaska,x25,none,none,0.0,ridge,0,370,15,13606,13606,1.0,42.909,-30.402,32.542,-0.7797,0.0
covonly,Canada,0,2,alaska,x25,none,none,0.0,ridge,0,370,15,13606,13606,1.0,42.909,-30.402,32.542,-0.7797,0.0
covonly,Canada,0,0,alaska,x25,none,none,0.0,catboost,0,370,15,13606,13606,1.0,32.914,-14.54,24.528,-0.0472,1.3
covonly,Canada,0,1,alaska,x25,none,none,0.0,catboost,0,370,15,13606,13606,1.0,32.84,-15.022,24.336,-0.0425,1.3
covonly,Canada,0,2,alaska,x25,none,none,0.0,catboost,0,370,15,13606,13606,1.0,31.608,-13.75,23.504,0.0343,1.4
covonly,Canada,0,0,alaska,x25,none,none,0.0,catboost_lo,0,370,15,13606,13606,1.0,35.254,-18.334,25.922,-0.2014,0.4
covonly,Canada,0,1,alaska,x25,none,none,0.0,catboost_lo,0,370,15,13606,13606,1.0,34.012,-17.026,25.176,-0.1182,0.3
covonly,Canada,0,2,alaska,x25,none,none,0.0,catboost_lo,0,370,15,13606,13606,1.0,37.508,-20.342,27.524,-0.3599,0.3
covonly,Canada,0,0,alaska,x25,none,stefan,10.0,catboost,0,370,15,149666,13606,1.0,29.856,-10.516,22.565,0.1384,3.3
covonly,Canada,0,1,alaska,x25,none,stefan,10.0,catboost,0,370,15,149666,13606,1.0,30.202,-11.303,22.688,0.1183,3.2
covonly,Canada,0,2,alaska,x25,none,stefan,10.0,catboost,0,370,15,149666,13606,1.0,29.951,-10.338,22.662,0.1329,3.3
covonly,Canada,0,0,alaska,x25,none,stefan,10.0,catboost_lo,0,370,15,149666,13606,1.0,30.181,-9.888,22.884,0.1195,0.8
covonly,Canada,0,1,alaska,x25,none,stefan,10.0,catboost_lo,0,370,15,149666,13606,1.0,30.082,-10.719,22.654,0.1253,0.9
covonly,Canada,0,2,alaska,x25,none,stefan,10.0,catboost_lo,0,370,15,149666,13606,1.0,30.367,-10.972,22.823,0.1086,0.9
covonly,Canada,0,0,alaska,x25,none,const,10.0,catboost,0,370,15,149666,13606,1.0,40.468,-24.993,29.847,-0.583,2.9
covonly,Canada,0,1,alaska,x25,none,const,10.0,catboost,0,370,15,149666,13606,1.0,40.735,-25.153,30.014,-0.6039,2.8
covonly,Canada,0,2,alaska,x25,none,const,10.0,catboost,0,370,15,149666,13606,1.0,40.961,-25.232,30.238,-0.6218,2.8
covonly,Canada,0,0,alaska,x25,none,ku_cal,10.0,catboost,0,370,15,149666,13606,1.0,31.971,17.586,25.539,0.012,3.0
covonly,Canada,0,1,alaska,x25,none,ku_cal,10.0,catboost,0,370,15,149666,13606,1.0,31.193,16.205,25.011,0.0595,3.0
covonly,Canada,0,2,alaska,x25,none,ku_cal,10.0,catboost,0,370,15,149666,13606,1.0,31.827,16.881,25.635,0.0209,3.0
covonly,Canada,0,0,alaska,x14,stefan,none,0.0,catboost_lo,0,370,15,13606,13606,0.0,29.709,-8.146,22.945,0.1469,0.2
covonly,Canada,0,0,alaska,x14,stefan,none,0.0,catboost_lo,0,370,15,13606,13606,0.25,30.243,-9.768,23.085,0.1159,0.2
covonly,Canada,0,0,alaska,x14,stefan,none,0.0,catboost_lo,0,370,15,13606,13606,0.5,30.864,-11.389,23.302,0.0792,0.2
covonly,Canada,0,0,alaska,x14,stefan,none,0.0,catboost_lo,0,370,15,13606,13606,0.75,31.567,-13.011,23.613,0.0368,0.2
covonly,Canada,0,0,alaska,x14,stefan,none,0.0,catboost_lo,0,370,15,13606,13606,1.0,32.347,-14.632,24.007,-0.0114,0.2
covonly,Canada,0,1,alaska,x14,stefan,none,0.0,catboost_lo,0,370,15,13606,13606,0.0,29.709,-8.146,22.945,0.1469,0.2
covonly,Canada,0,1,alaska,x14,stefan,none,0.0,catboost_lo,0,370,15,13606,13606,0.25,30.093,-9.761,22.986,0.1246,0.2
covonly,Canada,0,1,alaska,x14,stefan,none,0.0,catboost_lo,0,370,15,13606,13606,0.5,30.568,-11.376,23.124,0.0968,0.2
covonly,Canada,0,1,alaska,x14,stefan,none,0.0,catboost_lo,0,370,15,13606,13606,0.75,31.129,-12.991,23.362,0.0634,0.2
covonly,Canada,0,1,alaska,x14,stefan,none,0.0,catboost_lo,0,370,15,13606,13606,1.0,31.771,-14.606,23.666,0.0243,0.2
covonly,Canada,0,2,alaska,x14,stefan,none,0.0,catboost_lo,0,370,15,13606,13606,0.0,29.709,-8.146,22.945,0.1469,0.2
covonly,Canada,0,2,alaska,x14,stefan,none,0.0,catboost_lo,0,370,15,13606,13606,0.25,30.354,-9.846,23.185,0.1094,0.2
covonly,Canada,0,2,alaska,x14,stefan,none,0.0,catboost_lo,0,370,15,13606,13606,0.5,31.09,-11.546,23.488,0.0657,0.2
covonly,Canada,0,2,alaska,x14,stefan,none,0.0,catboost_lo,0,370,15,13606,13606,0.75,31.911,-13.246,23.9,0.0157,0.2
covonly,Canada,0,2,alaska,x14,stefan,none,0.0,catboost_lo,0,370,15,13606,13606,1.0,32.81,-14.946,24.378,-0.0406,0.2
noinfo,Canada,0,0,alaska,x25,stefan,none,0.0,ridge,0,741,30,13606,13606,0.0,26.565,2.438,21.363,0.2222,0.0
noinfo,Canada,0,0,alaska,x25,stefan,none,0.0,ridge,0,741,30,13606,13606,0.25,26.442,-3.841,19.82,0.2295,0.0
noinfo,Canada,0,0,alaska,x25,stefan,none,0.0,ridge,0,741,30,13606,13606,0.5,27.946,-10.121,19.605,0.1393,0.0
noinfo,Canada,0,0,alaska,x25,stefan,none,0.0,ridge,0,741,30,13606,13606,0.75,30.841,-16.4,21.48,-0.0482,0.0
noinfo,Canada,0,0,alaska,x25,stefan,none,0.0,ridge,0,741,30,13606,13606,1.0,34.78,-22.68,25.361,-0.3332,0.0
noinfo,Canada,0,1,alaska,x25,stefan,none,0.0,ridge,0,741,30,13606,13606,0.0,26.565,2.438,21.363,0.2222,0.0
noinfo,Canada,0,1,alaska,x25,stefan,none,0.0,ridge,0,741,30,13606,13606,0.25,26.442,-3.841,19.82,0.2295,0.0
noinfo,Canada,0,1,alaska,x25,stefan,none,0.0,ridge,0,741,30,13606,13606,0.5,27.946,-10.121,19.605,0.1393,0.0
noinfo,Canada,0,1,alaska,x25,stefan,none,0.0,ridge,0,741,30,13606,13606,0.75,30.841,-16.4,21.48,-0.0482,0.0
noinfo,Canada,0,1,alaska,x25,stefan,none,0.0,ridge,0,741,30,13606,13606,1.0,34.78,-22.68,25.361,-0.3332,0.0
noinfo,Canada,0,2,alaska,x25,stefan,none,0.0,ridge,0,741,30,13606,13606,0.0,26.565,2.438,21.363,0.2222,0.0
noinfo,Canada,0,2,alaska,x25,stefan,none,0.0,ridge,0,741,30,13606,13606,0.25,26.442,-3.841,19.82,0.2295,0.0
noinfo,Canada,0,2,alaska,x25,stefan,none,0.0,ridge,0,741,30,13606,13606,0.5,27.946,-10.121,19.605,0.1393,0.0
noinfo,Canada,0,2,alaska,x25,stefan,none,0.0,ridge,0,741,30,13606,13606,0.75,30.841,-16.4,21.48,-0.0482,0.0
noinfo,Canada,0,2,alaska,x25,stefan,none,0.0,ridge,0,741,30,13606,13606,1.0,34.78,-22.68,25.361,-0.3332,0.0
noinfo,Canada,0,0,alaska,x25,stefan_med,none,0.0,ridge,0,741,30,13606,13606,0.0,26.572,2.574,21.392,0.2219,0.0
noinfo,Canada,0,0,alaska,x25,stefan_med,none,0.0,ridge,0,741,30,13606,13606,0.25,26.423,-3.74,19.825,0.2306,0.0
noinfo,Canada,0,0,alaska,x25,stefan_med,none,0.0,ridge,0,741,30,13606,13606,0.5,27.919,-10.053,19.595,0.141,0.0
noinfo,Canada,0,0,alaska,x25,stefan_med,none,0.0,ridge,0,741,30,13606,13606,0.75,30.821,-16.366,21.465,-0.0469,0.0
noinfo,Canada,0,0,alaska,x25,stefan_med,none,0.0,ridge,0,741,30,13606,13606,1.0,34.78,-22.679,25.361,-0.3332,0.0
noinfo,Canada,0,1,alaska,x25,stefan_med,none,0.0,ridge,0,741,30,13606,13606,0.0,26.572,2.574,21.392,0.2219,0.0
noinfo,Canada,0,1,alaska,x25,stefan_med,none,0.0,ridge,0,741,30,13606,13606,0.25,26.423,-3.74,19.825,0.2306,0.0
noinfo,Canada,0,1,alaska,x25,stefan_med,none,0.0,ridge,0,741,30,13606,13606,0.5,27.919,-10.053,19.595,0.141,0.0
noinfo,Canada,0,1,alaska,x25,stefan_med,none,0.0,ridge,0,741,30,13606,13606,0.75,30.821,-16.366,21.465,-0.0469,0.0
noinfo,Canada,0,1,alaska,x25,stefan_med,none,0.0,ridge,0,741,30,13606,13606,1.0,34.78,-22.679,25.361,-0.3332,0.0
noinfo,Canada,0,2,alaska,x25,stefan_med,none,0.0,ridge,0,741,30,13606,13606,0.0,26.572,2.574,21.392,0.2219,0.0
noinfo,Canada,0,2,alaska,x25,stefan_med,none,0.0,ridge,0,741,30,13606,13606,0.25,26.423,-3.74,19.825,0.2306,0.0
noinfo,Canada,0,2,alaska,x25,stefan_med,none,0.0,ridge,0,741,30,13606,13606,0.5,27.919,-10.053,19.595,0.141,0.0
noinfo,Canada,0,2,alaska,x25,stefan_med,none,0.0,ridge,0,741,30,13606,13606,0.75,30.821,-16.366,21.465,-0.0469,0.0
noinfo,Canada,0,2,alaska,x25,stefan_med,none,0.0,ridge,0,741,30,13606,13606,1.0,34.78,-22.679,25.361,-0.3332,0.0
noinfo,Canada,0,0,alaska,x25,stefan_cci,none,0.0,ridge,0,741,30,13606,13606,0.0,25.759,6.522,20.571,0.2687,0.0
noinfo,Canada,0,0,alaska,x25,stefan_cci,none,0.0,ridge,0,741,30,13606,13606,0.25,24.55,-0.792,18.635,0.3358,0.0
noinfo,Canada,0,0,alaska,x25,stefan_cci,none,0.0,ridge,0,741,30,13606,13606,0.5,25.911,-8.106,18.519,0.2601,0.0
noinfo,Canada,0,0,alaska,x25,stefan_cci,none,0.0,ridge,0,741,30,13606,13606,0.75,29.49,-15.421,20.81,0.0416,0.0
noinfo,Canada,0,0,alaska,x25,stefan_cci,none,0.0,ridge,0,741,30,13606,13606,1.0,34.604,-22.735,25.316,-0.3197,0.0
noinfo,Canada,0,1,alaska,x25,stefan_cci,none,0.0,ridge,0,741,30,13606,13606,0.0,25.759,6.522,20.571,0.2687,0.0
noinfo,Canada,0,1,alaska,x25,stefan_cci,none,0.0,ridge,0,741,30,13606,13606,0.25,24.55,-0.792,18.635,0.3358,0.0
noinfo,Canada,0,1,alaska,x25,stefan_cci,none,0.0,ridge,0,741,30,13606,13606,0.5,25.911,-8.106,18.519,0.2601,0.0
noinfo,Canada,0,1,alaska,x25,stefan_cci,none,0.0,ridge,0,741,30,13606,13606,0.75,29.49,-15.421,20.81,0.0416,0.0
noinfo,Canada,0,1,alaska,x25,stefan_cci,none,0.0,ridge,0,741,30,13606,13606,1.0,34.604,-22.735,25.316,-0.3197,0.0
noinfo,Canada,0,2,alaska,x25,stefan_cci,none,0.0,ridge,0,741,30,13606,13606,0.0,25.759,6.522,20.571,0.2687,0.0
noinfo,Canada,0,2,alaska,x25,stefan_cci,none,0.0,ridge,0,741,30,13606,13606,0.25,24.55,-0.792,18.635,0.3358,0.0
noinfo,Canada,0,2,alaska,x25,stefan_cci,none,0.0,ridge,0,741,30,13606,13606,0.5,25.911,-8.106,18.519,0.2601,0.0
noinfo,Canada,0,2,alaska,x25,stefan_cci,none,0.0,ridge,0,741,30,13606,13606,0.75,29.49,-15.421,20.81,0.0416,0.0
noinfo,Canada,0,2,alaska,x25,stefan_cci,none,0.0,ridge,0,741,30,13606,13606,1.0,34.604,-22.735,25.316,-0.3197,0.0
noinfo,Canada,0,0,alaska,x25,none,none,0.0,ridge,0,741,30,13606,13606,1.0,34.659,-22.967,25.444,-0.3239,0.0
noinfo,Canada,0,1,alaska,x25,none,none,0.0,ridge,0,741,30,13606,13606,1.0,34.659,-22.967,25.444,-0.3239,0.0
noinfo,Canada,0,2,alaska,x25,none,none,0.0,ridge,0,741,30,13606,13606,1.0,34.659,-22.967,25.444,-0.3239,0.0
noinfo,Canada,0,0,alaska,x25,none,none,0.0,catboost,0,741,30,13606,13606,1.0,26.954,-5.067,20.255,0.1993,1.2
noinfo,Canada,0,1,alaska,x25,none,none,0.0,catboost,0,741,30,13606,13606,1.0,27.227,-4.819,20.609,0.183,1.2
noinfo,Canada,0,2,alaska,x25,none,none,0.0,catboost,0,741,30,13606,13606,1.0,26.116,-4.73,19.667,0.2483,1.3
noinfo,Canada,0,0,alaska,x25,none,none,0.0,catboost_lo,0,741,30,13606,13606,1.0,28.442,-7.037,20.955,0.1085,0.3
noinfo,Canada,0,1,alaska,x25,none,none,0.0,catboost_lo,0,741,30,13606,13606,1.0,27.676,-6.395,20.575,0.1558,0.3
noinfo,Canada,0,2,alaska,x25,none,none,0.0,catboost_lo,0,741,30,13606,13606,1.0,29.858,-7.934,21.79,0.0175,0.3
noinfo,Canada,0,0,alaska,x14,stefan,none,0.0,catboost_lo,0,741,30,13606,13606,0.0,26.565,2.438,21.363,0.2222,0.3
noinfo,Canada,0,0,alaska,x14,stefan,none,0.0,catboost_lo,0,741,30,13606,13606,0.25,26.65,1.093,21.17,0.2173,0.3
noinfo,Canada,0,0,alaska,x14,stefan,none,0.0,catboost_lo,0,741,30,13606,13606,0.5,26.83,-0.252,21.05,0.2067,0.3
noinfo,Canada,0,0,alaska,x14,stefan,none,0.0,catboost_lo,0,741,30,13606,13606,0.75,27.102,-1.597,21.005,0.1905,0.3
noinfo,Canada,0,0,alaska,x14,stefan,none,0.0,catboost_lo,0,741,30,13606,13606,1.0,27.464,-2.943,21.034,0.1687,0.3
noinfo,Canada,0,1,alaska,x14,stefan,none,0.0,catboost_lo,0,741,30,13606,13606,0.0,26.565,2.438,21.363,0.2222,0.3
noinfo,Canada,0,1,alaska,x14,stefan,none,0.0,catboost_lo,0,741,30,13606,13606,0.25,26.498,0.985,21.05,0.2262,0.3
noinfo,Canada,0,1,alaska,x14,stefan,none,0.0,catboost_lo,0,741,30,13606,13606,0.5,26.538,-0.469,20.828,0.2238,0.3
noinfo,Canada,0,1,alaska,x14,stefan,none,0.0,catboost_lo,0,741,30,13606,13606,0.75,26.685,-1.923,20.689,0.2152,0.3
noinfo,Canada,0,1,alaska,x14,stefan,none,0.0,catboost_lo,0,741,30,13606,13606,1.0,26.937,-3.376,20.609,0.2003,0.3
noinfo,Canada,0,2,alaska,x14,stefan,none,0.0,catboost_lo,0,741,30,13606,13606,0.0,26.565,2.438,21.363,0.2222,0.2
noinfo,Canada,0,2,alaska,x14,stefan,none,0.0,catboost_lo,0,741,30,13606,13606,0.25,26.678,0.992,21.178,0.2156,0.2
noinfo,Canada,0,2,alaska,x14,stefan,none,0.0,catboost_lo,0,741,30,13606,13606,0.5,26.897,-0.455,21.072,0.2027,0.2
noinfo,Canada,0,2,alaska,x14,stefan,none,0.0,catboost_lo,0,741,30,13606,13606,0.75,27.22,-1.902,21.062,0.1835,0.2
noinfo,Canada,0,2,alaska,x14,stefan,none,0.0,catboost_lo,0,741,30,13606,13606,1.0,27.642,-3.349,21.114,0.1579,0.2
