cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s,error
covonly,Lena,0,0,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.2,
covonly,Lena,0,0,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.494,7.842,13.455,-0.3186,1.2,
covonly,Lena,0,0,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.906,8.421,13.948,-0.3852,1.2,
covonly,Lena,0,0,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1496,11,149666,13606,0.75,17.347,8.999,14.471,-0.4585,1.2,
covonly,Lena,0,0,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1496,11,149666,13606,1.0,17.816,9.578,15.015,-0.5385,1.2,
covonly,Lena,0,1,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.2,
covonly,Lena,0,1,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.504,7.832,13.475,-0.3202,1.2,
covonly,Lena,0,1,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.932,8.401,13.995,-0.3896,1.2,
covonly,Lena,0,1,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1496,11,149666,13606,0.75,17.395,8.969,14.549,-0.4666,1.2,
covonly,Lena,0,1,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1496,11,149666,13606,1.0,17.891,9.537,15.134,-0.5514,1.2,
covonly,Lena,0,2,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.3,
covonly,Lena,0,2,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.503,7.808,13.474,-0.32,1.3,
covonly,Lena,0,2,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.933,8.351,13.999,-0.3897,1.3,
covonly,Lena,0,2,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1496,11,149666,13606,0.75,17.4,8.895,14.562,-0.4675,1.3,
covonly,Lena,0,2,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1496,11,149666,13606,1.0,17.903,9.438,15.157,-0.5535,1.3,
covonly,Lena,0,0,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.4,
covonly,Lena,0,0,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.473,7.946,13.446,-0.3153,1.4,
covonly,Lena,0,0,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.857,8.627,13.916,-0.3772,1.4,
covonly,Lena,0,0,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.75,17.262,9.309,14.413,-0.4443,1.4,
covonly,Lena,0,0,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1496,11,149666,13606,1.0,17.688,9.99,14.924,-0.5165,1.4,
covonly,Lena,0,1,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.2,
covonly,Lena,0,1,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.478,7.96,13.451,-0.316,1.2,
covonly,Lena,0,1,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.867,8.656,13.925,-0.3789,1.2,
covonly,Lena,0,1,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.75,17.279,9.352,14.426,-0.4471,1.2,
covonly,Lena,0,1,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1496,11,149666,13606,1.0,17.712,10.049,14.943,-0.5206,1.2,
covonly,Lena,0,2,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.1,
covonly,Lena,0,2,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.484,7.95,13.457,-0.3171,1.1,
covonly,Lena,0,2,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.879,8.635,13.939,-0.3809,1.1,
covonly,Lena,0,2,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.75,17.297,9.321,14.448,-0.4501,1.1,
covonly,Lena,0,2,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1496,11,149666,13606,1.0,17.735,10.006,14.971,-0.5245,1.1,
covonly,Lena,0,0,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.3,
covonly,Lena,0,0,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.25,17.232,9.373,14.383,-0.4392,1.3,
covonly,Lena,0,0,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.5,18.535,11.481,15.906,-0.6652,1.3,
covonly,Lena,0,0,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.75,19.989,13.59,17.532,-0.9365,1.3,
covonly,Lena,0,0,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1496,11,149666,13606,1.0,21.561,15.699,19.202,-1.2532,1.3,
covonly,Lena,0,1,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.3,
covonly,Lena,0,1,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.25,17.246,9.385,14.401,-0.4416,1.3,
covonly,Lena,0,1,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.5,18.565,11.506,15.942,-0.6706,1.3,
covonly,Lena,0,1,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.75,20.035,13.627,17.587,-0.9456,1.3,
covonly,Lena,0,1,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1496,11,149666,13606,1.0,21.625,15.748,19.273,-1.2665,1.3,
covonly,Lena,0,2,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.3,
covonly,Lena,0,2,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.25,17.232,9.361,14.382,-0.4392,1.3,
covonly,Lena,0,2,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.5,18.533,11.457,15.902,-0.6648,1.3,
covonly,Lena,0,2,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1496,11,149666,13606,0.75,19.982,13.554,17.524,-0.9352,1.3,
covonly,Lena,0,2,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1496,11,149666,13606,1.0,21.548,15.65,19.189,-1.2505,1.3,
covonly,Lena,0,0,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.2,
covonly,Lena,0,0,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.126,7.382,13.031,-0.2603,1.2,
covonly,Lena,0,0,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.154,7.499,13.089,-0.2648,1.2,
covonly,Lena,0,0,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1496,11,149666,13606,0.75,16.2,7.617,13.161,-0.272,1.2,
covonly,Lena,0,0,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1496,11,149666,13606,1.0,16.263,7.735,13.238,-0.2819,1.2,
covonly,Lena,0,1,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.2,
covonly,Lena,0,1,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.15,7.413,13.06,-0.2641,1.2,
covonly,Lena,0,1,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.204,7.561,13.15,-0.2727,1.2,
covonly,Lena,0,1,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1496,11,149666,13606,0.75,16.277,7.709,13.253,-0.2842,1.2,
covonly,Lena,0,1,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1496,11,149666,13606,1.0,16.369,7.858,13.361,-0.2987,1.2,
covonly,Lena,0,2,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.2,
covonly,Lena,0,2,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.124,7.369,13.027,-0.26,1.2,
covonly,Lena,0,2,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.15,7.475,13.08,-0.2642,1.2,
covonly,Lena,0,2,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1496,11,149666,13606,0.75,16.194,7.58,13.147,-0.271,1.2,
covonly,Lena,0,2,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1496,11,149666,13606,1.0,16.254,7.686,13.219,-0.2805,1.2,
covonly,Lena,0,0,alaska,x25,stefan,const,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.2,
covonly,Lena,0,0,alaska,x25,stefan,const,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.458,8.03,13.438,-0.3128,1.2,
covonly,Lena,0,0,alaska,x25,stefan,const,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.831,8.796,13.905,-0.373,1.2,
covonly,Lena,0,0,alaska,x25,stefan,const,10.0,catboost_lo,0,1496,11,149666,13606,0.75,17.23,9.562,14.4,-0.4389,1.2,
covonly,Lena,0,0,alaska,x25,stefan,const,10.0,catboost_lo,0,1496,11,149666,13606,1.0,17.655,10.328,14.912,-0.5107,1.2,
covonly,Lena,0,1,alaska,x25,stefan,const,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.2,
covonly,Lena,0,1,alaska,x25,stefan,const,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.431,7.995,13.407,-0.3086,1.2,
covonly,Lena,0,1,alaska,x25,stefan,const,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.776,8.726,13.841,-0.364,1.2,
covonly,Lena,0,1,alaska,x25,stefan,const,10.0,catboost_lo,0,1496,11,149666,13606,0.75,17.146,9.458,14.304,-0.4249,1.2,
covonly,Lena,0,1,alaska,x25,stefan,const,10.0,catboost_lo,0,1496,11,149666,13606,1.0,17.54,10.189,14.788,-0.4912,1.2,
covonly,Lena,0,2,alaska,x25,stefan,const,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.3,
covonly,Lena,0,2,alaska,x25,stefan,const,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.439,7.971,13.415,-0.3099,1.3,
covonly,Lena,0,2,alaska,x25,stefan,const,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.79,8.678,13.855,-0.3663,1.3,
covonly,Lena,0,2,alaska,x25,stefan,const,10.0,catboost_lo,0,1496,11,149666,13606,0.75,17.163,9.385,14.319,-0.4278,1.3,
covonly,Lena,0,2,alaska,x25,stefan,const,10.0,catboost_lo,0,1496,11,149666,13606,1.0,17.559,10.091,14.799,-0.4944,1.3,
covonly,Lena,0,0,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.2,
covonly,Lena,0,0,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.279,7.642,13.21,-0.2845,1.2,
covonly,Lena,0,0,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.454,8.02,13.425,-0.3121,1.2,
covonly,Lena,0,0,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1496,11,149666,13606,0.75,16.637,8.397,13.648,-0.3415,1.2,
covonly,Lena,0,0,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1496,11,149666,13606,1.0,16.829,8.775,13.884,-0.3726,1.2,
covonly,Lena,0,1,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.2,
covonly,Lena,0,1,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.295,7.642,13.231,-0.2869,1.2,
covonly,Lena,0,1,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.485,8.02,13.466,-0.3171,1.2,
covonly,Lena,0,1,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1496,11,149666,13606,0.75,16.684,8.398,13.711,-0.3491,1.2,
covonly,Lena,0,1,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1496,11,149666,13606,1.0,16.891,8.776,13.967,-0.3829,1.2,
covonly,Lena,0,2,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.2,
covonly,Lena,0,2,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.285,7.607,13.221,-0.2854,1.2,
covonly,Lena,0,2,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.465,7.951,13.446,-0.314,1.2,
covonly,Lena,0,2,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1496,11,149666,13606,0.75,16.653,8.294,13.677,-0.3442,1.2,
covonly,Lena,0,2,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1496,11,149666,13606,1.0,16.849,8.638,13.922,-0.376,1.2,
covonly,Lena,0,0,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.3,
covonly,Lena,0,0,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.339,7.722,13.276,-0.2939,1.3,
covonly,Lena,0,0,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.576,8.179,13.558,-0.3318,1.3,
covonly,Lena,0,0,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1496,11,149666,13606,0.75,16.825,8.636,13.853,-0.3721,1.3,
covonly,Lena,0,0,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1496,11,149666,13606,1.0,17.085,9.094,14.159,-0.4148,1.3,
covonly,Lena,0,1,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.3,
covonly,Lena,0,1,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.294,7.665,13.233,-0.2869,1.3,
covonly,Lena,0,1,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.484,8.067,13.471,-0.317,1.3,
covonly,Lena,0,1,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1496,11,149666,13606,0.75,16.683,8.468,13.719,-0.3489,1.3,
covonly,Lena,0,1,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1496,11,149666,13606,1.0,16.89,8.869,13.978,-0.3826,1.3,
covonly,Lena,0,2,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.3,
covonly,Lena,0,2,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1496,11,149666,13606,0.25,16.281,7.651,13.214,-0.2848,1.3,
covonly,Lena,0,2,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1496,11,149666,13606,0.5,16.457,8.038,13.431,-0.3127,1.3,
covonly,Lena,0,2,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1496,11,149666,13606,0.75,16.642,8.426,13.659,-0.3424,1.3,
covonly,Lena,0,2,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1496,11,149666,13606,1.0,16.836,8.813,13.899,-0.3738,1.3,
covonly,Lena,0,0,alaska,x25,stefan,cci,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.2,
covonly,Lena,0,0,alaska,x25,stefan,cci,10.0,catboost_lo,0,1496,11,149666,13606,0.25,14.842,3.474,11.198,-0.0676,1.2,
covonly,Lena,0,0,alaska,x25,stefan,cci,10.0,catboost_lo,0,1496,11,149666,13606,0.5,14.509,-0.316,10.053,-0.0203,1.2,
covonly,Lena,0,0,alaska,x25,stefan,cci,10.0,catboost_lo,0,1496,11,149666,13606,0.75,15.178,-4.106,9.807,-0.1166,1.2,
covonly,Lena,0,0,alaska,x25,stefan,cci,10.0,catboost_lo,0,1496,11,149666,13606,1.0,16.729,-7.896,10.758,-0.3564,1.2,
covonly,Lena,0,1,alaska,x25,stefan,cci,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.3,
covonly,Lena,0,1,alaska,x25,stefan,cci,10.0,catboost_lo,0,1496,11,149666,13606,0.25,14.832,3.516,11.198,-0.0663,1.3,
covonly,Lena,0,1,alaska,x25,stefan,cci,10.0,catboost_lo,0,1496,11,149666,13606,0.5,14.472,-0.232,10.037,-0.0152,1.3,
covonly,Lena,0,1,alaska,x25,stefan,cci,10.0,catboost_lo,0,1496,11,149666,13606,0.75,15.101,-3.98,9.762,-0.1052,1.3,
covonly,Lena,0,1,alaska,x25,stefan,cci,10.0,catboost_lo,0,1496,11,149666,13606,1.0,16.606,-7.729,10.659,-0.3365,1.3,
covonly,Lena,0,2,alaska,x25,stefan,cci,10.0,catboost_lo,0,1496,11,149666,13606,0.0,16.114,7.264,12.999,-0.2585,1.3,
covonly,Lena,0,2,alaska,x25,stefan,cci,10.0,catboost_lo,0,1496,11,149666,13606,0.25,14.845,3.51,11.206,-0.0681,1.3,
covonly,Lena,0,2,alaska,x25,stefan,cci,10.0,catboost_lo,0,1496,11,149666,13606,0.5,14.499,-0.243,10.053,-0.0189,1.3,
covonly,Lena,0,2,alaska,x25,stefan,cci,10.0,catboost_lo,0,1496,11,149666,13606,0.75,15.138,-3.997,9.781,-0.1108,1.3,
covonly,Lena,0,2,alaska,x25,stefan,cci,10.0,catboost_lo,0,1496,11,149666,13606,1.0,16.651,-7.75,10.682,-0.3438,1.3,
deploy,Lena,0,0,alaska,x25,none,none,0.0,catboost_lo,0,2958,20,13606,13606,1.0,24.301,12.197,19.474,-0.3428,0.3,
deploy,Lena,0,1,alaska,x25,none,none,0.0,catboost_lo,0,2958,20,13606,13606,1.0,24.013,11.509,19.074,-0.3113,0.4,
deploy,Lena,0,2,alaska,x25,none,none,0.0,catboost_lo,0,2958,20,13606,13606,1.0,24.105,11.537,19.173,-0.3213,0.4,
deploy,Lena,0,0,alaska,x25,stefan,stefan,10.0,catboost_lo,0,2958,20,149666,13606,0.0,21.624,5.676,15.517,-0.0633,1.2,
deploy,Lena,0,0,alaska,x25,stefan,stefan,10.0,catboost_lo,0,2958,20,149666,13606,0.25,21.622,5.678,15.516,-0.0631,1.2,
deploy,Lena,0,0,alaska,x25,stefan,stefan,10.0,catboost_lo,0,2958,20,149666,13606,0.5,21.621,5.68,15.515,-0.063,1.2,
deploy,Lena,0,0,alaska,x25,stefan,stefan,10.0,catboost_lo,0,2958,20,149666,13606,0.75,21.619,5.682,15.514,-0.0628,1.2,
