cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,catboost_lo,0,2958,20,13606,13606,0.75,23.591,10.703,18.532,-0.2655,0.4
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,catboost_lo,0,2958,20,13606,13606,1.0,24.479,12.378,19.699,-0.3626,0.4
noinfo,Lena,0,0,alaska,x25,none,none,0.0,catboost_lo,0,2958,20,13606,13606,1.0,24.301,12.197,19.474,-0.3428,0.4
noinfo,Lena,0,1,alaska,x25,none,none,0.0,catboost_lo,0,2958,20,13606,13606,1.0,24.013,11.509,19.074,-0.3113,0.4
noinfo,Lena,0,2,alaska,x25,none,none,0.0,catboost_lo,0,2958,20,13606,13606,1.0,24.105,11.537,19.173,-0.3213,0.4
noinfo,Lena,0,0,alaska,x25,stefan,none,0.0,catboost_lo,1,2958,20,13606,13606,0.0,21.624,5.676,15.517,-0.0633,0.3
noinfo,Lena,0,0,alaska,x25,stefan,none,0.0,catboost_lo,1,2958,20,13606,13606,0.25,21.681,6.096,15.667,-0.0689,0.4
noinfo,Lena,0,0,alaska,x25,stefan,none,0.0,catboost_lo,1,2958,20,13606,13606,0.5,21.8,6.516,15.87,-0.0807,0.4
noinfo,Lena,0,0,alaska,x25,stefan,none,0.0,catboost_lo,1,2958,20,13606,13606,0.75,21.98,6.936,16.123,-0.0986,0.4
noinfo,Lena,0,0,alaska,x25,stefan,none,0.0,catboost_lo,1,2958,20,13606,13606,1.0,22.22,7.356,16.419,-0.1227,0.4
noinfo,Lena,0,1,alaska,x25,stefan,none,0.0,catboost_lo,1,2958,20,13606,13606,0.0,21.624,5.676,15.517,-0.0633,0.4
noinfo,Lena,0,1,alaska,x25,stefan,none,0.0,catboost_lo,1,2958,20,13606,13606,0.25,21.672,6.293,15.738,-0.0681,0.4
noinfo,Lena,0,1,alaska,x25,stefan,none,0.0,catboost_lo,1,2958,20,13606,13606,0.5,21.811,6.909,16.033,-0.0818,0.4
noinfo,Lena,0,1,alaska,x25,stefan,none,0.0,catboost_lo,1,2958,20,13606,13606,0.75,22.038,7.525,16.386,-0.1044,0.4
noinfo,Lena,0,1,alaska,x25,stefan,none,0.0,catboost_lo,1,2958,20,13606,13606,1.0,22.351,8.141,16.771,-0.136,0.4
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,catboost_lo,1,2958,20,13606,13606,0.0,21.624,5.676,15.517,-0.0633,0.4
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,catboost_lo,1,2958,20,13606,13606,0.25,21.828,6.776,15.954,-0.0834,0.4
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,catboost_lo,1,2958,20,13606,13606,0.5,22.134,7.876,16.484,-0.1141,0.4
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,catboost_lo,1,2958,20,13606,13606,0.75,22.539,8.976,17.094,-0.1552,0.4
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,catboost_lo,1,2958,20,13606,13606,1.0,23.037,10.076,17.765,-0.2068,0.4
noinfo,Lena,0,0,alaska,x25,none,none,0.0,catboost_lo,1,2958,20,13606,13606,1.0,23.953,11.215,18.676,-0.3047,0.4
noinfo,Lena,0,1,alaska,x25,none,none,0.0,catboost_lo,1,2958,20,13606,13606,1.0,24.055,12.296,19.32,-0.3158,0.4
noinfo,Lena,0,2,alaska,x25,none,none,0.0,catboost_lo,1,2958,20,13606,13606,1.0,27.84,18.504,23.895,-0.7625,0.4
noinfo,Lena,0,0,alaska,x25,stefan,none,0.0,mlp,0,2958,20,13606,13606,0.0,21.624,5.676,15.517,-0.0633,0.9
noinfo,Lena,0,0,alaska,x25,stefan,none,0.0,mlp,0,2958,20,13606,13606,0.25,21.729,5.935,15.775,-0.0736,0.9
noinfo,Lena,0,0,alaska,x25,stefan,none,0.0,mlp,0,2958,20,13606,13606,0.5,21.936,6.193,16.127,-0.0942,0.9
noinfo,Lena,0,0,alaska,x25,stefan,none,0.0,mlp,0,2958,20,13606,13606,0.75,22.244,6.451,16.554,-0.1251,0.9
noinfo,Lena,0,0,alaska,x25,stefan,none,0.0,mlp,0,2958,20,13606,13606,1.0,22.647,6.709,17.048,-0.1663,0.9
noinfo,Lena,0,1,alaska,x25,stefan,none,0.0,mlp,0,2958,20,13606,13606,0.0,21.624,5.676,15.517,-0.0633,1.0
noinfo,Lena,0,1,alaska,x25,stefan,none,0.0,mlp,0,2958,20,13606,13606,0.25,21.583,6.36,15.667,-0.0593,1.0
noinfo,Lena,0,1,alaska,x25,stefan,none,0.0,mlp,0,2958,20,13606,13606,0.5,21.731,7.043,15.981,-0.0738,1.0
noinfo,Lena,0,1,alaska,x25,stefan,none,0.0,mlp,0,2958,20,13606,13606,0.75,22.062,7.726,16.4,-0.1068,1.0
noinfo,Lena,0,1,alaska,x25,stefan,none,0.0,mlp,0,2958,20,13606,13606,1.0,22.569,8.409,16.889,-0.1583,1.0
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,mlp,0,2958,20,13606,13606,0.0,21.624,5.676,15.517,-0.0633,1.1
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,mlp,0,2958,20,13606,13606,0.25,22.885,9.05,17.595,-0.1909,1.1
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,mlp,0,2958,20,13606,13606,0.5,24.678,12.424,19.962,-0.3849,1.1
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,mlp,0,2958,20,13606,13606,0.75,26.898,15.797,22.499,-0.6452,1.1
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,mlp,0,2958,20,13606,13606,1.0,29.448,19.171,25.149,-0.9719,1.1
noinfo,Lena,0,0,alaska,x25,none,none,0.0,mlp,0,2958,20,13606,13606,1.0,22.952,7.266,17.116,-0.1979,1.3
noinfo,Lena,0,1,alaska,x25,none,none,0.0,mlp,0,2958,20,13606,13606,1.0,27.777,17.072,23.611,-0.7545,1.4
noinfo,Lena,0,2,alaska,x25,none,none,0.0,mlp,0,2958,20,13606,13606,1.0,21.737,4.174,15.71,-0.0744,1.2
noinfo,Lena,0,0,alaska,x25,stefan,none,0.0,mlp,1,2958,20,13606,13606,0.0,21.624,5.676,15.517,-0.0633,0.2
noinfo,Lena,0,0,alaska,x25,stefan,none,0.0,mlp,1,2958,20,13606,13606,0.25,21.814,6.73,15.974,-0.082,0.2
noinfo,Lena,0,0,alaska,x25,stefan,none,0.0,mlp,1,2958,20,13606,13606,0.5,22.092,7.785,16.517,-0.1098,0.2
noinfo,Lena,0,0,alaska,x25,stefan,none,0.0,mlp,1,2958,20,13606,13606,0.75,22.456,8.839,17.133,-0.1467,0.2
noinfo,Lena,0,0,alaska,x25,stefan,none,0.0,mlp,1,2958,20,13606,13606,1.0,22.901,9.893,17.798,-0.1926,0.2
noinfo,Lena,0,1,alaska,x25,stefan,none,0.0,mlp,1,2958,20,13606,13606,0.0,21.624,5.676,15.517,-0.0633,0.2
noinfo,Lena,0,1,alaska,x25,stefan,none,0.0,mlp,1,2958,20,13606,13606,0.25,22.152,7.593,16.536,-0.1158,0.2
noinfo,Lena,0,1,alaska,x25,stefan,none,0.0,mlp,1,2958,20,13606,13606,0.5,22.925,9.51,17.74,-0.1951,0.2
noinfo,Lena,0,1,alaska,x25,stefan,none,0.0,mlp,1,2958,20,13606,13606,0.75,23.922,11.427,19.065,-0.3013,0.2
noinfo,Lena,0,1,alaska,x25,stefan,none,0.0,mlp,1,2958,20,13606,13606,1.0,25.114,13.344,20.475,-0.4342,0.2
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,mlp,1,2958,20,13606,13606,0.0,21.624,5.676,15.517,-0.0633,0.2
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,mlp,1,2958,20,13606,13606,0.25,21.804,6.402,15.885,-0.0811,0.2
