set,stratum_var,stratum,order,n,n_blocks,y_mean,y_sd,method,rmse,rmse_lo,rmse_hi,bias,bias_lo,bias_hi,delta_vs_stefan,delta_lo,delta_hi,ci_flag
Alaska_OOF,경사,0.5–2°,1,5702,55,52.858778019693446,17.569681525678778,stefan,14.006621747810787,11.621737652766695,18.097086488863756,0.33986366569630544,-2.125829077604815,3.1445231133212026,0.0,0.0,0.0,ok
Alaska_OOF,경사,0.5–2°,1,5702,55,52.858778019693446,17.569681525678778,stefan_ridge075,13.40209566090484,10.954122770311745,17.195424395748525,1.3256730606481981,-1.0417738003722374,3.0785722326876632,-0.6045260869059472,-1.5114262847794324,-0.15749367598024516,ok
Alaska_OOF,경사,0.5–2°,1,5702,55,52.858778019693446,17.569681525678778,catboost_lo,15.417407729499923,12.363454937705216,18.616547321542146,1.6979935837194207,-3.557224049317124,8.875658514862891,1.410785981689136,-1.143809968559129,4.81744569252242,ok
Alaska_OOF,경사,≥2°,2,3069,36,50.254366056554716,18.578126152954063,stefan,16.65041749130114,13.243975088895143,21.010772404076164,3.5879623504787586,0.082831802718716,7.9816875718991405,0.0,0.0,0.0,ok
Alaska_OOF,경사,≥2°,2,3069,36,50.254366056554716,18.578126152954063,stefan_ridge075,15.727158994557556,11.68975704067737,20.28292121547243,0.6671693779790846,-3.264820611909343,4.9010097546607705,-0.9232584967435855,-2.8478696347983643,0.1872464370834623,ok
Alaska_OOF,경사,≥2°,2,3069,36,50.254366056554716,18.578126152954063,catboost_lo,17.756722670641167,13.625438835986884,22.920278739017338,-0.7411130308695776,-6.0186384079674085,5.558021001199941,1.1063051793400263,-1.908309760440605,4.582407110392135,ok
Alaska_OOF,위도 2° 대역,60–62°N,0,3217,4,66.69810447282846,10.648960097115369,stefan,11.053783426153524,,,2.720259687462068,,,0.0,,,blocks<8
Alaska_OOF,위도 2° 대역,60–62°N,0,3217,4,66.69810447282846,10.648960097115369,stefan_ridge075,10.652447576471038,,,0.840277246534815,,,-0.4013358496824857,,,blocks<8
Alaska_OOF,위도 2° 대역,60–62°N,0,3217,4,66.69810447282846,10.648960097115369,catboost_lo,10.809189993552309,,,-2.6225304436238206,,,-0.24459343260121535,,,blocks<8
Alaska_OOF,위도 2° 대역,62–64°N,1,189,10,60.01311835428218,17.40041292821327,stefan,17.139973038643653,12.98767556606191,19.952099295329194,4.058841658160597,-10.810694922791088,11.71783008178273,0.0,0.0,0.0,ok
Alaska_OOF,위도 2° 대역,62–64°N,1,189,10,60.01311835428218,17.40041292821327,stefan_ridge075,17.62039989161079,15.297754562477978,21.4046622859756,5.227603776257933,-7.345482421961653,17.802717626581757,0.4804268529671383,-2.319527506973294,7.494518074440868,ok
Alaska_OOF,위도 2° 대역,62–64°N,1,189,10,60.01311835428218,17.40041292821327,catboost_lo,18.50719920318089,8.99740810915395,23.89097708880632,-7.348616919737581,-16.292762065609075,8.159564789812821,1.3672261645372359,-4.179956676514079,3.944516508193291,ok
Alaska_OOF,위도 2° 대역,64–66°N,2,906,16,61.65445860439364,26.21425047136385,stefan,25.438719795470742,21.298641140355436,31.46315488735805,3.860212512157513,-1.6128834081287606,25.041843470599222,0.0,0.0,0.0,ok
Alaska_OOF,위도 2° 대역,64–66°N,2,906,16,61.65445860439364,26.21425047136385,stefan_ridge075,24.53781908756939,17.881408219846566,30.28940957487749,-3.232320492507968,-8.822714975143972,16.217395468482966,-0.9009007079013536,-7.347683944202577,1.0633660796799438,ok
