cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s
noinfo,Greenland,0,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1,1,13606,13606,0.25,21.33,-21.33,21.33,,149.9
noinfo,Greenland,0,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1,1,13606,13606,0.5,21.461,-21.461,21.461,,149.9
noinfo,Greenland,0,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1,1,13606,13606,0.75,21.592,-21.592,21.592,,149.9
noinfo,Greenland,0,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1,1,13606,13606,1.0,21.722,-21.722,21.722,,149.9
labels,Greenland,0,0,alaska,x25,none,none,0.0,realmlp,0,1,1,13608,13608,1.0,16.322,-16.322,16.322,,149.3
labels,Greenland,0,0,alaska,x25,stefan,none,0.0,realmlp,0,1,1,13608,13608,0.0,30.897,-30.897,30.897,,148.7
labels,Greenland,0,0,alaska,x25,stefan,none,0.0,realmlp,0,1,1,13608,13608,0.25,31.532,-31.532,31.532,,148.7
labels,Greenland,0,0,alaska,x25,stefan,none,0.0,realmlp,0,1,1,13608,13608,0.5,32.167,-32.167,32.167,,148.7
labels,Greenland,0,0,alaska,x25,stefan,none,0.0,realmlp,0,1,1,13608,13608,0.75,32.802,-32.802,32.802,,148.7
labels,Greenland,0,0,alaska,x25,stefan,none,0.0,realmlp,0,1,1,13608,13608,1.0,33.438,-33.438,33.438,,148.7
labels,Greenland,0,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1,1,13608,13608,0.0,21.198,-21.198,21.198,,147.8
labels,Greenland,0,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1,1,13608,13608,0.25,22.395,-22.395,22.395,,147.8
labels,Greenland,0,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1,1,13608,13608,0.5,23.592,-23.592,23.592,,147.8
labels,Greenland,0,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1,1,13608,13608,0.75,24.788,-24.788,24.788,,147.8
labels,Greenland,0,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1,1,13608,13608,1.0,25.985,-25.985,25.985,,147.8
labels,Alaska,0,0,alaska,x25,none,none,0.0,realmlp,0,4716,1,8890,8890,1.0,16.633,13.636,14.197,-2.1501,95.4
labels,Alaska,0,0,alaska,x25,stefan,none,0.0,realmlp,0,4716,1,8890,8890,0.0,11.048,-5.929,8.924,-0.3898,95.0
labels,Alaska,0,0,alaska,x25,stefan,none,0.0,realmlp,0,4716,1,8890,8890,0.25,10.126,-4.448,8.124,-0.1674,95.0
labels,Alaska,0,0,alaska,x25,stefan,none,0.0,realmlp,0,4716,1,8890,8890,0.5,9.783,-2.968,7.744,-0.0896,95.0
labels,Alaska,0,0,alaska,x25,stefan,none,0.0,realmlp,0,4716,1,8890,8890,0.75,10.077,-1.487,7.917,-0.1563,95.0
labels,Alaska,0,0,alaska,x25,stefan,none,0.0,realmlp,0,4716,1,8890,8890,1.0,10.959,-0.007,8.572,-0.3674,95.0
labels,Alaska,0,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,4716,1,8890,8890,0.0,15.055,-11.893,12.642,-1.5805,96.2
labels,Alaska,0,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,4716,1,8890,8890,0.25,13.01,-9.309,10.672,-0.9272,96.2
labels,Alaska,0,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,4716,1,8890,8890,0.5,11.396,-6.724,9.208,-0.4787,96.2
labels,Alaska,0,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,4716,1,8890,8890,0.75,10.414,-4.139,8.364,-0.2348,96.2
labels,Alaska,0,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,4716,1,8890,8890,1.0,10.248,-1.554,8.233,-0.1957,96.2
labels,Alaska,1,0,alaska,x25,none,none,0.0,realmlp,0,1778,13,11828,11828,1.0,14.996,-6.542,11.504,-0.4091,127.7
labels,Alaska,1,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,13,11828,11828,0.0,12.393,1.525,9.127,0.0376,126.5
labels,Alaska,1,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,13,11828,11828,0.25,12.478,0.509,9.063,0.0244,126.5
labels,Alaska,1,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,13,11828,11828,0.5,12.79,-0.507,9.237,-0.0251,126.5
labels,Alaska,1,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,13,11828,11828,0.75,13.315,-1.523,9.619,-0.111,126.5
labels,Alaska,1,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,13,11828,11828,1.0,14.028,-2.539,10.187,-0.2331,126.5
labels,Alaska,1,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,13,11828,11828,0.0,12.449,-0.697,9.077,0.0289,127.2
labels,Alaska,1,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,13,11828,11828,0.25,12.88,-1.135,9.74,-0.0396,127.2
labels,Alaska,1,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,13,11828,11828,0.5,13.771,-1.573,10.768,-0.1884,127.2
labels,Alaska,1,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,13,11828,11828,0.75,15.04,-2.011,12.035,-0.4175,127.2
labels,Alaska,1,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,13,11828,11828,1.0,16.6,-2.449,13.434,-0.7267,127.2
labels,Alaska,2,0,alaska,x25,none,none,0.0,realmlp,0,1778,7,11828,11828,1.0,17.65,0.504,13.326,-0.0803,126.7
labels,Alaska,2,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,7,11828,11828,0.0,17.095,2.53,13.678,-0.0134,127.0
labels,Alaska,2,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,7,11828,11828,0.25,16.761,2.529,13.472,0.0258,127.0
labels,Alaska,2,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,7,11828,11828,0.5,16.584,2.527,13.365,0.0463,127.0
labels,Alaska,2,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,7,11828,11828,0.75,16.567,2.526,13.332,0.0482,127.0
labels,Alaska,2,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,7,11828,11828,1.0,16.712,2.524,13.382,0.0315,127.0
labels,Alaska,2,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,7,11828,11828,0.0,17.717,3.24,14.296,-0.0885,127.3
labels,Alaska,2,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,7,11828,11828,0.25,17.513,3.791,14.317,-0.0636,127.3
labels,Alaska,2,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,7,11828,11828,0.5,17.5,4.342,14.431,-0.062,127.3
labels,Alaska,2,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,7,11828,11828,0.75,17.678,4.893,14.638,-0.0837,127.3
labels,Alaska,2,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,7,11828,11828,1.0,18.042,5.444,14.95,-0.1289,127.3
labels,Alaska,3,0,alaska,x25,none,none,0.0,realmlp,0,1778,17,11828,11828,1.0,12.116,-1.767,9.124,0.1951,127.8
labels,Alaska,3,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,17,11828,11828,0.0,13.326,6.794,10.266,0.0263,127.3
labels,Alaska,3,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,17,11828,11828,0.25,12.728,6.145,9.81,0.1118,127.3
labels,Alaska,3,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,17,11828,11828,0.5,12.381,5.496,9.515,0.1595,127.3
labels,Alaska,3,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,17,11828,11828,0.75,12.308,4.846,9.44,0.1694,127.3
labels,Alaska,3,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,17,11828,11828,1.0,12.513,4.197,9.618,0.1416,127.3
labels,Alaska,3,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,17,11828,11828,0.0,13.355,4.259,9.619,0.0221,123.5
labels,Alaska,3,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,17,11828,11828,0.25,12.428,3.455,9.058,0.1532,123.5
labels,Alaska,3,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,17,11828,11828,0.5,11.868,2.65,8.772,0.2277,123.5
labels,Alaska,3,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,17,11828,11828,0.75,11.729,1.846,8.762,0.2458,123.5
labels,Alaska,3,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,17,11828,11828,1.0,12.024,1.041,9.088,0.2074,123.5
labels,Alaska,4,0,alaska,x25,none,none,0.0,realmlp,0,1778,18,11828,11828,1.0,13.127,-1.453,10.176,-0.4347,128.4
labels,Alaska,4,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,18,11828,11828,0.0,11.962,-3.169,9.093,-0.1912,128.1
labels,Alaska,4,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,18,11828,11828,0.25,11.901,-3.953,9.103,-0.1791,128.1
labels,Alaska,4,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,18,11828,11828,0.5,12.305,-4.737,9.495,-0.2605,128.1
labels,Alaska,4,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,18,11828,11828,0.75,13.131,-5.522,10.212,-0.4354,128.1
labels,Alaska,4,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,18,11828,11828,1.0,14.306,-6.306,11.2,-0.7039,128.1
labels,Alaska,4,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,18,11828,11828,0.0,12.759,-1.614,9.698,-0.3554,127.4
labels,Alaska,4,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,18,11828,11828,0.25,12.51,-3.051,9.545,-0.3029,127.4
labels,Alaska,4,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,18,11828,11828,0.5,12.738,-4.489,9.792,-0.351,127.4
labels,Alaska,4,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,18,11828,11828,0.75,13.421,-5.927,10.368,-0.4997,127.4
labels,Alaska,4,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,18,11828,11828,1.0,14.494,-7.365,11.262,-0.7491,127.4
labels,Alaska,5,0,alaska,x25,none,none,0.0,realmlp,0,1778,18,11828,11828,1.0,23.431,-8.929,15.88,-0.0123,127.1
labels,Alaska,5,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,18,11828,11828,0.0,22.563,0.444,16.283,0.0613,127.4
labels,Alaska,5,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,18,11828,11828,0.25,21.956,-1.265,15.375,0.1111,127.4
labels,Alaska,5,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,18,11828,11828,0.5,21.758,-2.975,14.855,0.1271,127.4
labels,Alaska,5,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,18,11828,11828,0.75,21.979,-4.684,14.793,0.1093,127.4
labels,Alaska,5,0,alaska,x25,stefan,none,0.0,realmlp,0,1778,18,11828,11828,1.0,22.606,-6.393,15.228,0.0577,127.4
labels,Alaska,5,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,18,11828,11828,0.0,25.834,3.092,20.26,-0.2306,129.0
labels,Alaska,5,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,18,11828,11828,0.25,24.446,1.117,18.565,-0.1019,129.0
labels,Alaska,5,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,18,11828,11828,0.5,23.568,-0.858,17.303,-0.0242,129.0
labels,Alaska,5,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,18,11828,11828,0.75,23.258,-2.833,16.549,0.0026,129.0
labels,Alaska,5,0,alaska,x25,stefan_cci,none,0.0,realmlp,0,1778,18,11828,11828,1.0,23.538,-4.808,16.382,-0.0216,129.0
