cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,ridge,0,374,19,13606,13606,0.75,38.394,-24.367,27.804,-0.4255,0.0
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,ridge,0,374,19,13606,13606,1.0,42.638,-30.056,31.886,-0.7581,0.0
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,ridge,0,374,19,13606,13606,0.0,29.462,-7.303,22.651,0.1606,0.0
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,ridge,0,374,19,13606,13606,0.25,31.608,-12.991,23.268,0.0338,0.0
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,ridge,0,374,19,13606,13606,0.5,34.657,-18.679,24.937,-0.1615,0.0
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,ridge,0,374,19,13606,13606,0.75,38.394,-24.367,27.804,-0.4255,0.0
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,ridge,0,374,19,13606,13606,1.0,42.638,-30.056,31.886,-0.7581,0.0
covonly,Canada,0,2,alaska,x25,stefan,none,0.0,ridge,0,374,19,13606,13606,0.0,29.462,-7.303,22.651,0.1606,0.0
covonly,Canada,0,2,alaska,x25,stefan,none,0.0,ridge,0,374,19,13606,13606,0.25,31.608,-12.991,23.268,0.0338,0.0
covonly,Canada,0,2,alaska,x25,stefan,none,0.0,ridge,0,374,19,13606,13606,0.5,34.657,-18.679,24.937,-0.1615,0.0
covonly,Canada,0,2,alaska,x25,stefan,none,0.0,ridge,0,374,19,13606,13606,0.75,38.394,-24.367,27.804,-0.4255,0.0
covonly,Canada,0,2,alaska,x25,stefan,none,0.0,ridge,0,374,19,13606,13606,1.0,42.638,-30.056,31.886,-0.7581,0.0
covonly,Canada,0,0,alaska,x25,stefan_med,none,0.0,ridge,0,374,19,13606,13606,0.0,29.422,-7.163,22.64,0.1628,0.0
covonly,Canada,0,0,alaska,x25,stefan_med,none,0.0,ridge,0,374,19,13606,13606,0.25,31.561,-12.886,23.244,0.0367,0.0
covonly,Canada,0,0,alaska,x25,stefan_med,none,0.0,ridge,0,374,19,13606,13606,0.5,34.617,-18.609,24.911,-0.1589,0.0
covonly,Canada,0,0,alaska,x25,stefan_med,none,0.0,ridge,0,374,19,13606,13606,0.75,38.371,-24.332,27.783,-0.4238,0.0
covonly,Canada,0,0,alaska,x25,stefan_med,none,0.0,ridge,0,374,19,13606,13606,1.0,42.638,-30.055,31.886,-0.7582,0.0
covonly,Canada,0,1,alaska,x25,stefan_med,none,0.0,ridge,0,374,19,13606,13606,0.0,29.422,-7.163,22.64,0.1628,0.0
covonly,Canada,0,1,alaska,x25,stefan_med,none,0.0,ridge,0,374,19,13606,13606,0.25,31.561,-12.886,23.244,0.0367,0.0
covonly,Canada,0,1,alaska,x25,stefan_med,none,0.0,ridge,0,374,19,13606,13606,0.5,34.617,-18.609,24.911,-0.1589,0.0
covonly,Canada,0,1,alaska,x25,stefan_med,none,0.0,ridge,0,374,19,13606,13606,0.75,38.371,-24.332,27.783,-0.4238,0.0
covonly,Canada,0,1,alaska,x25,stefan_med,none,0.0,ridge,0,374,19,13606,13606,1.0,42.638,-30.055,31.886,-0.7582,0.0
covonly,Canada,0,2,alaska,x25,stefan_med,none,0.0,ridge,0,374,19,13606,13606,0.0,29.422,-7.163,22.64,0.1628,0.0
covonly,Canada,0,2,alaska,x25,stefan_med,none,0.0,ridge,0,374,19,13606,13606,0.25,31.561,-12.886,23.244,0.0367,0.0
covonly,Canada,0,2,alaska,x25,stefan_med,none,0.0,ridge,0,374,19,13606,13606,0.5,34.617,-18.609,24.911,-0.1589,0.0
covonly,Canada,0,2,alaska,x25,stefan_med,none,0.0,ridge,0,374,19,13606,13606,0.75,38.371,-24.332,27.783,-0.4238,0.0
covonly,Canada,0,2,alaska,x25,stefan_med,none,0.0,ridge,0,374,19,13606,13606,1.0,42.638,-30.055,31.886,-0.7582,0.0
covonly,Canada,0,0,alaska,x25,stefan_cci,none,0.0,ridge,0,374,19,13606,13606,0.0,28.52,1.342,21.883,0.2134,0.0
covonly,Canada,0,0,alaska,x25,stefan_cci,none,0.0,ridge,0,374,19,13606,13606,0.25,28.802,-6.445,21.637,0.1978,0.0
