cond,target,dset,xset,anchor,pseudo,r,resid,iw,lam,rmse,rmse_split_sd,rmse_ens,bias,n,n_blocks,n_split,n_seed,fit_s,regime
deploy,Mongolia_CAsia,alaska,x25,stefan,none,0.0,catboost_lo,0,0.0,266.057,,266.057018469933,-236.227,43,19,1,3,0.4000000000000001,deep
deploy,Mongolia_CAsia,alaska,x25,stefan,none,0.0,catboost_lo,0,0.25,265.57166666666666,,265.5715646634849,-235.69100000000003,43,19,1,3,0.4000000000000001,deep
deploy,Mongolia_CAsia,alaska,x25,stefan,none,0.0,catboost_lo,0,0.5,265.0926666666667,,265.0911864201289,-235.1543333333333,43,19,1,3,0.4000000000000001,deep
deploy,Mongolia_CAsia,alaska,x25,stefan,none,0.0,catboost_lo,0,0.75,264.6193333333333,,264.6159113820828,-234.61833333333334,43,19,1,3,0.4000000000000001,deep
deploy,Mongolia_CAsia,alaska,x25,stefan,none,0.0,catboost_lo,0,1.0,264.152,,264.1457670957985,-234.08233333333337,43,19,1,3,0.4000000000000001,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,0.0,232.75200000000004,,232.75248913502577,-201.45400000000004,43,19,1,3,0.4000000000000001,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,0.25,235.36333333333334,,235.3629445670325,-204.60533333333333,43,19,1,3,0.4000000000000001,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,0.5,238.01133333333334,,238.00971697814393,-207.75666666666666,43,19,1,3,0.4000000000000001,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,0.75,240.69566666666665,,240.6916082891275,-210.90766666666664,43,19,1,3,0.4000000000000001,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,1.0,243.41433333333336,,243.40745767054023,-214.059,43,19,1,3,0.4000000000000001,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,0.0,254.158,,254.1583392265264,-224.487,43,19,1,3,0.4000000000000001,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,0.25,254.69266666666667,,254.69217649158276,-225.12033333333332,43,19,1,3,0.4000000000000001,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,0.5,255.23799999999997,,255.23719370637681,-225.75300000000001,43,19,1,3,0.4000000000000001,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,0.75,255.79533333333333,,255.79331940777308,-226.386,43,19,1,3,0.4000000000000001,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,1.0,256.364,,256.36048130248355,-227.019,43,19,1,3,0.4000000000000001,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,0.0,268.56,,268.5604948851066,-238.927,43,19,1,3,0.3666666666666667,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,0.25,268.0126666666667,,268.0125937270646,-238.35333333333332,43,19,1,3,0.3666666666666667,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,0.5,267.46933333333334,,267.46814016422013,-237.7793333333333,43,19,1,3,0.3666666666666667,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,0.75,266.9293333333333,,266.92715529284084,-237.20566666666664,43,19,1,3,0.3666666666666667,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,1.0,266.3933333333334,,266.3896602456128,-236.63199999999998,43,19,1,3,0.3666666666666667,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,0.0,251.976,,251.97595647187353,-220.51699999999997,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,0.25,252.612,,252.61136127417578,-221.264,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,0.5,253.25300000000001,,253.25064799816167,-222.01133333333334,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,0.75,253.89866666666668,,253.8937873206145,-222.7586666666667,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,1.0,254.54933333333335,,254.54075003885342,-223.50533333333337,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_ku_cci,none,0.0,catboost_lo,0,0.0,234.12199999999999,,234.1219884109649,-202.572,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_ku_cci,none,0.0,catboost_lo,0,0.25,235.85233333333335,,235.8518340285121,-204.61666666666667,43,19,1,3,0.3333333333333333,deep
