cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s,error
noinfo,Lena,0,2,loro,x25,stefan,none,0.0,catboost_lo,0,2958,20,14430,14430,1.0,22.276,8.992,16.887,-0.1284,0.5,
noinfo,Lena,0,0,loro,x25,none,none,0.0,catboost_lo,0,2958,20,14430,14430,1.0,25.334,14.283,20.79,-0.4594,0.4,
noinfo,Lena,0,1,loro,x25,none,none,0.0,catboost_lo,0,2958,20,14430,14430,1.0,24.614,12.653,19.827,-0.3777,0.4,
noinfo,Lena,0,2,loro,x25,none,none,0.0,catboost_lo,0,2958,20,14430,14430,1.0,24.851,13.416,20.201,-0.4043,0.5,
noinfo,Lena,0,0,loro_main,x25,stefan,none,0.0,catboost_lo,0,2958,20,14427,14427,0.0,21.64,5.738,15.548,-0.0649,0.5,
noinfo,Lena,0,0,loro_main,x25,stefan,none,0.0,catboost_lo,0,2958,20,14427,14427,0.25,21.713,6.419,15.804,-0.072,0.5,
noinfo,Lena,0,0,loro_main,x25,stefan,none,0.0,catboost_lo,0,2958,20,14427,14427,0.5,21.834,7.101,16.105,-0.084,0.5,
noinfo,Lena,0,0,loro_main,x25,stefan,none,0.0,catboost_lo,0,2958,20,14427,14427,0.75,22.003,7.783,16.439,-0.1009,0.5,
noinfo,Lena,0,0,loro_main,x25,stefan,none,0.0,catboost_lo,0,2958,20,14427,14427,1.0,22.218,8.465,16.806,-0.1226,0.5,
noinfo,Lena,0,1,loro_main,x25,stefan,none,0.0,catboost_lo,0,2958,20,14427,14427,0.0,21.64,5.738,15.548,-0.0649,0.4,
noinfo,Lena,0,1,loro_main,x25,stefan,none,0.0,catboost_lo,0,2958,20,14427,14427,0.25,21.862,6.957,16.063,-0.0868,0.4,
noinfo,Lena,0,1,loro_main,x25,stefan,none,0.0,catboost_lo,0,2958,20,14427,14427,0.5,22.173,8.176,16.67,-0.118,0.4,
noinfo,Lena,0,1,loro_main,x25,stefan,none,0.0,catboost_lo,0,2958,20,14427,14427,0.75,22.57,9.395,17.345,-0.1584,0.4,
noinfo,Lena,0,1,loro_main,x25,stefan,none,0.0,catboost_lo,0,2958,20,14427,14427,1.0,23.049,10.614,18.07,-0.2081,0.4,
noinfo,Lena,0,2,loro_main,x25,stefan,none,0.0,catboost_lo,0,2958,20,14427,14427,0.0,21.64,5.738,15.548,-0.0649,0.4,
noinfo,Lena,0,2,loro_main,x25,stefan,none,0.0,catboost_lo,0,2958,20,14427,14427,0.25,21.765,6.542,15.864,-0.0772,0.4,
noinfo,Lena,0,2,loro_main,x25,stefan,none,0.0,catboost_lo,0,2958,20,14427,14427,0.5,21.931,7.347,16.224,-0.0937,0.4,
noinfo,Lena,0,2,loro_main,x25,stefan,none,0.0,catboost_lo,0,2958,20,14427,14427,0.75,22.139,8.151,16.62,-0.1146,0.4,
noinfo,Lena,0,2,loro_main,x25,stefan,none,0.0,catboost_lo,0,2958,20,14427,14427,1.0,22.387,8.956,17.052,-0.1397,0.4,
noinfo,Lena,0,0,loro_main,x25,none,none,0.0,catboost_lo,0,2958,20,14427,14427,1.0,23.894,11.604,19.05,-0.2982,0.4,
noinfo,Lena,0,1,loro_main,x25,none,none,0.0,catboost_lo,0,2958,20,14427,14427,1.0,23.012,9.826,17.777,-0.2042,0.4,
noinfo,Lena,0,2,loro_main,x25,none,none,0.0,catboost_lo,0,2958,20,14427,14427,1.0,23.073,10.447,18.032,-0.2106,0.4,
covonly,Lena,1,0,alaska,x25,stefan,none,0.0,catboost_lo,0,1478,11,13606,13606,0.0,15.808,8.158,12.796,-0.3693,0.4,
covonly,Lena,1,0,alaska,x25,stefan,none,0.0,catboost_lo,0,1478,11,13606,13606,0.25,16.51,9.454,13.641,-0.4937,0.4,
covonly,Lena,1,0,alaska,x25,stefan,none,0.0,catboost_lo,0,1478,11,13606,13606,0.5,17.303,10.75,14.585,-0.6404,0.4,
covonly,Lena,1,0,alaska,x25,stefan,none,0.0,catboost_lo,0,1478,11,13606,13606,0.75,18.173,12.045,15.58,-0.8097,0.4,
covonly,Lena,1,0,alaska,x25,stefan,none,0.0,catboost_lo,0,1478,11,13606,13606,1.0,19.111,13.341,16.605,-1.0013,0.4,
covonly,Lena,1,1,alaska,x25,stefan,none,0.0,catboost_lo,0,1478,11,13606,13606,0.0,15.808,8.158,12.796,-0.3693,0.4,
covonly,Lena,1,1,alaska,x25,stefan,none,0.0,catboost_lo,0,1478,11,13606,13606,0.25,16.443,9.367,13.553,-0.4815,0.4,
covonly,Lena,1,1,alaska,x25,stefan,none,0.0,catboost_lo,0,1478,11,13606,13606,0.5,17.154,10.576,14.39,-0.6124,0.4,
covonly,Lena,1,1,alaska,x25,stefan,none,0.0,catboost_lo,0,1478,11,13606,13606,0.75,17.931,11.785,15.284,-0.7618,0.4,
covonly,Lena,1,1,alaska,x25,stefan,none,0.0,catboost_lo,0,1478,11,13606,13606,1.0,18.767,12.994,16.214,-0.9299,0.4,
covonly,Lena,1,2,alaska,x25,stefan,none,0.0,catboost_lo,0,1478,11,13606,13606,0.0,15.808,8.158,12.796,-0.3693,0.4,
covonly,Lena,1,2,alaska,x25,stefan,none,0.0,catboost_lo,0,1478,11,13606,13606,0.25,16.641,9.613,13.759,-0.5174,0.4,
