cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s,error
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,0.4,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,1496,11,13606,13606,0.25,15.047,3.6,11.429,-0.0974,0.4,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,1496,11,13606,13606,0.5,16.291,7.075,13.164,-0.2864,0.4,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,1496,11,13606,13606,0.75,18.143,10.551,15.385,-0.5954,0.4,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,1496,11,13606,13606,1.0,20.437,14.026,17.939,-1.0244,0.4,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,0.4,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,1496,11,13606,13606,0.25,15.124,3.691,11.53,-0.1087,0.4,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,1496,11,13606,13606,0.5,16.5,7.258,13.404,-0.3196,0.4,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,1496,11,13606,13606,0.75,18.514,10.825,15.825,-0.6613,0.4,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,1496,11,13606,13606,1.0,20.981,14.392,18.524,-1.1336,0.4,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,catboost,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,1.8,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,catboost,0,1496,11,13606,13606,0.25,15.141,3.687,11.535,-0.1111,1.8,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,catboost,0,1496,11,13606,13606,0.5,16.514,7.251,13.404,-0.3217,1.8,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,catboost,0,1496,11,13606,13606,0.75,18.509,10.814,15.706,-0.6604,1.8,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,catboost,0,1496,11,13606,13606,1.0,20.95,14.378,18.34,-1.1272,1.8,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,2.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost,0,1496,11,13606,13606,0.25,15.124,4.04,11.585,-0.1086,2.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost,0,1496,11,13606,13606,0.5,16.642,7.956,13.616,-0.3424,2.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost,0,1496,11,13606,13606,0.75,18.892,11.872,16.197,-0.7299,2.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost,0,1496,11,13606,13606,1.0,21.647,15.788,19.136,-1.2712,2.1,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,1.9,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost,0,1496,11,13606,13606,0.25,15.184,4.12,11.605,-0.1174,1.9,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost,0,1496,11,13606,13606,0.5,16.806,8.115,13.679,-0.3689,1.9,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost,0,1496,11,13606,13606,0.75,19.18,12.111,16.319,-0.7831,1.9,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost,0,1496,11,13606,13606,1.0,22.065,16.106,19.319,-1.3598,1.9,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,mlp,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,7.4,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,mlp,0,1496,11,13606,13606,0.25,14.364,0.783,10.16,-0.0001,7.4,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,mlp,0,1496,11,13606,13606,0.5,14.371,1.443,10.301,-0.001,7.4,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,mlp,0,1496,11,13606,13606,0.75,14.588,2.102,10.64,-0.0315,7.4,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,mlp,0,1496,11,13606,13606,1.0,15.006,2.761,11.134,-0.0914,7.4,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,mlp,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,0.9,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,mlp,0,1496,11,13606,13606,0.25,14.432,1.529,10.385,-0.0094,0.9,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,mlp,0,1496,11,13606,13606,0.5,14.752,2.935,10.856,-0.0548,0.9,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,mlp,0,1496,11,13606,13606,0.75,15.501,4.34,11.582,-0.1645,0.9,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,mlp,0,1496,11,13606,13606,1.0,16.619,5.745,12.467,-0.3387,0.9,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,mlp,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,1.1,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,mlp,0,1496,11,13606,13606,0.25,14.955,3.567,11.319,-0.084,1.1,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,mlp,0,1496,11,13606,13606,0.5,16.198,7.01,13.048,-0.2716,1.1,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,mlp,0,1496,11,13606,13606,0.75,18.121,10.454,15.307,-0.5915,1.1,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,mlp,0,1496,11,13606,13606,1.0,20.533,13.897,17.81,-1.0435,1.1,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,ftt,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,16.6,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,ftt,0,1496,11,13606,13606,0.25,14.561,1.511,10.498,-0.0276,16.6,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,ftt,0,1496,11,13606,13606,0.5,14.731,2.899,10.921,-0.0517,16.6,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,ftt,0,1496,11,13606,13606,0.75,15.071,4.286,11.46,-0.1008,16.6,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,ftt,0,1496,11,13606,13606,1.0,15.57,5.674,12.137,-0.175,16.6,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,ftt,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,11.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,ftt,0,1496,11,13606,13606,0.25,14.617,2.322,10.729,-0.0355,11.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,ftt,0,1496,11,13606,13606,0.5,15.142,4.519,11.635,-0.1113,11.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,ftt,0,1496,11,13606,13606,0.75,16.098,6.717,12.81,-0.256,11.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,ftt,0,1496,11,13606,13606,1.0,17.413,8.914,14.161,-0.4695,11.1,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,ftt,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,8.1,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,ftt,0,1496,11,13606,13606,0.25,14.589,1.809,10.602,-0.0316,8.1,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,ftt,0,1496,11,13606,13606,0.5,14.842,3.495,11.171,-0.0676,8.1,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,ftt,0,1496,11,13606,13606,0.75,15.313,5.18,11.898,-0.1366,8.1,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,ftt,0,1496,11,13606,13606,1.0,15.985,6.865,12.795,-0.2385,8.1,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,tabm,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,2.5,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,tabm,0,1496,11,13606,13606,0.25,14.635,1.76,10.633,-0.0381,2.5,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,tabm,0,1496,11,13606,13606,0.5,15.028,3.395,11.33,-0.0946,2.5,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,tabm,0,1496,11,13606,13606,0.75,15.722,5.031,12.264,-0.198,2.5,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,tabm,0,1496,11,13606,13606,1.0,16.679,6.666,13.342,-0.3483,2.5,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,tabm,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,2.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,tabm,0,1496,11,13606,13606,0.25,14.551,1.126,10.464,-0.0262,2.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,tabm,0,1496,11,13606,13606,0.5,14.761,2.127,10.853,-0.056,2.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,tabm,0,1496,11,13606,13606,0.75,15.187,3.129,11.399,-0.1179,2.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,tabm,0,1496,11,13606,13606,1.0,15.812,4.131,12.079,-0.2118,2.1,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,tabm,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,3.5,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,tabm,0,1496,11,13606,13606,0.25,14.795,2.24,10.892,-0.0609,3.5,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,tabm,0,1496,11,13606,13606,0.5,15.537,4.357,11.9,-0.17,3.5,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,tabm,0,1496,11,13606,13606,0.75,16.724,6.473,13.223,-0.3556,3.5,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,tabm,0,1496,11,13606,13606,1.0,18.27,8.59,14.71,-0.6179,3.5,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,cfm,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,1.5,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,cfm,0,1496,11,13606,13606,0.25,15.192,4.09,11.579,-0.1186,1.5,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,cfm,0,1496,11,13606,13606,0.5,17.085,8.055,14.024,-0.4148,1.5,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,cfm,0,1496,11,13606,13606,0.75,19.888,12.021,17.068,-0.9171,1.5,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,cfm,0,1496,11,13606,13606,1.0,23.275,15.986,20.366,-1.6256,1.5,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,cfm,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,1.6,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,cfm,0,1496,11,13606,13606,0.25,15.243,4.414,11.714,-0.1262,1.6,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,cfm,0,1496,11,13606,13606,0.5,17.481,8.703,14.504,-0.4811,1.6,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,cfm,0,1496,11,13606,13606,0.75,20.783,12.993,17.943,-1.0935,1.6,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,cfm,0,1496,11,13606,13606,1.0,24.726,17.282,21.723,-1.9631,1.6,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,cfm,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,1.6,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,cfm,0,1496,11,13606,13606,0.25,14.706,-0.339,10.187,-0.0483,1.6,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,cfm,0,1496,11,13606,13606,0.5,15.498,-0.802,10.776,-0.1642,1.6,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,cfm,0,1496,11,13606,13606,0.75,16.852,-1.264,12.004,-0.3764,1.6,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,cfm,0,1496,11,13606,13606,1.0,18.645,-1.727,13.568,-0.6849,1.6,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,ddpm,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,2.2,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,ddpm,0,1496,11,13606,13606,0.25,14.661,1.23,10.514,-0.0419,2.2,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,ddpm,0,1496,11,13606,13606,0.5,14.99,2.336,11.002,-0.0891,2.2,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,ddpm,0,1496,11,13606,13606,0.75,15.54,3.442,11.675,-0.1704,2.2,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,ddpm,0,1496,11,13606,13606,1.0,16.287,4.548,12.484,-0.2857,2.2,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,ddpm,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,2.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,ddpm,0,1496,11,13606,13606,0.25,15.524,4.503,12.01,-0.1681,2.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,ddpm,0,1496,11,13606,13606,0.5,17.761,8.882,14.887,-0.5289,2.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,ddpm,0,1496,11,13606,13606,0.75,20.87,13.26,18.352,-1.111,2.1,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,ddpm,0,1496,11,13606,13606,1.0,24.521,17.639,22.074,-1.9144,2.1,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,ddpm,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,2.0,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,ddpm,0,1496,11,13606,13606,0.25,14.979,-2.187,10.07,-0.0875,2.0,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,ddpm,0,1496,11,13606,13606,0.5,16.083,-4.497,10.803,-0.2537,2.0,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,ddpm,0,1496,11,13606,13606,0.75,17.75,-6.808,12.322,-0.5271,2.0,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,ddpm,0,1496,11,13606,13606,1.0,19.84,-9.118,14.328,-0.9078,2.0,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,nflow,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,9.7,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,nflow,0,1496,11,13606,13606,0.25,14.308,1.256,10.122,0.0078,9.7,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,nflow,0,1496,11,13606,13606,0.5,14.652,2.388,10.482,-0.0405,9.7,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,nflow,0,1496,11,13606,13606,0.75,15.561,3.52,11.206,-0.1736,9.7,
covonly,Lena,0,0,alaska,x25,stefan_cci,none,0.0,nflow,0,1496,11,13606,13606,1.0,16.943,4.652,12.19,-0.3914,9.7,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,nflow,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,9.8,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,nflow,0,1496,11,13606,13606,0.25,15.801,5.363,12.316,-0.21,9.8,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,nflow,0,1496,11,13606,13606,0.5,19.255,10.602,15.834,-0.797,9.8,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,nflow,0,1496,11,13606,13606,0.75,23.99,15.84,19.951,-1.7893,9.8,
covonly,Lena,0,1,alaska,x25,stefan_cci,none,0.0,nflow,0,1496,11,13606,13606,1.0,29.392,21.079,24.422,-3.1871,9.8,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,nflow,0,1496,11,13606,13606,0.0,14.568,0.124,10.218,-0.0286,9.8,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,nflow,0,1496,11,13606,13606,0.25,14.472,1.288,10.32,-0.0151,9.8,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,nflow,0,1496,11,13606,13606,0.5,15.043,2.452,10.932,-0.0968,9.8,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,nflow,0,1496,11,13606,13606,0.75,16.212,3.616,11.957,-0.2739,9.8,
covonly,Lena,0,2,alaska,x25,stefan_cci,none,0.0,nflow,0,1496,11,13606,13606,1.0,17.861,4.78,13.233,-0.5462,9.8,
noinfo,Lena,0,0,alaska,x25,stefan_cci,none,0.0,ridge,0,2958,20,13606,13606,0.0,20.761,-1.573,12.914,0.0199,0.0,
noinfo,Lena,0,0,alaska,x25,stefan_cci,none,0.0,ridge,0,2958,20,13606,13606,0.25,21.467,-3.152,13.238,-0.0479,0.0,
noinfo,Lena,0,0,alaska,x25,stefan_cci,none,0.0,ridge,0,2958,20,13606,13606,0.5,22.503,-4.73,13.909,-0.1515,0.0,
noinfo,Lena,0,0,alaska,x25,stefan_cci,none,0.0,ridge,0,2958,20,13606,13606,0.75,23.827,-6.308,14.889,-0.291,0.0,
noinfo,Lena,0,0,alaska,x25,stefan_cci,none,0.0,ridge,0,2958,20,13606,13606,1.0,25.392,-7.887,16.119,-0.4662,0.0,
noinfo,Lena,0,1,alaska,x25,stefan_cci,none,0.0,ridge,0,2958,20,13606,13606,0.0,20.761,-1.573,12.914,0.0199,0.0,
noinfo,Lena,0,1,alaska,x25,stefan_cci,none,0.0,ridge,0,2958,20,13606,13606,0.25,21.467,-3.152,13.238,-0.0479,0.0,
noinfo,Lena,0,1,alaska,x25,stefan_cci,none,0.0,ridge,0,2958,20,13606,13606,0.5,22.503,-4.73,13.909,-0.1515,0.0,
noinfo,Lena,0,1,alaska,x25,stefan_cci,none,0.0,ridge,0,2958,20,13606,13606,0.75,23.827,-6.308,14.889,-0.291,0.0,
noinfo,Lena,0,1,alaska,x25,stefan_cci,none,0.0,ridge,0,2958,20,13606,13606,1.0,25.392,-7.887,16.119,-0.4662,0.0,
noinfo,Lena,0,2,alaska,x25,stefan_cci,none,0.0,ridge,0,2958,20,13606,13606,0.0,20.761,-1.573,12.914,0.0199,0.0,
noinfo,Lena,0,2,alaska,x25,stefan_cci,none,0.0,ridge,0,2958,20,13606,13606,0.25,21.467,-3.152,13.238,-0.0479,0.0,
noinfo,Lena,0,2,alaska,x25,stefan_cci,none,0.0,ridge,0,2958,20,13606,13606,0.5,22.503,-4.73,13.909,-0.1515,0.0,
noinfo,Lena,0,2,alaska,x25,stefan_cci,none,0.0,ridge,0,2958,20,13606,13606,0.75,23.827,-6.308,14.889,-0.291,0.0,
noinfo,Lena,0,2,alaska,x25,stefan_cci,none,0.0,ridge,0,2958,20,13606,13606,1.0,25.392,-7.887,16.119,-0.4662,0.0,
noinfo,Lena,0,0,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,2958,20,13606,13606,0.0,20.761,-1.573,12.914,0.0199,0.5,
noinfo,Lena,0,0,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,2958,20,13606,13606,0.25,20.739,1.633,13.839,0.022,0.5,
noinfo,Lena,0,0,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,2958,20,13606,13606,0.5,21.262,4.84,15.225,-0.028,0.5,
noinfo,Lena,0,0,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,2958,20,13606,13606,0.75,22.293,8.047,17.025,-0.1301,0.5,
noinfo,Lena,0,0,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,2958,20,13606,13606,1.0,23.765,11.253,19.121,-0.2843,0.5,
noinfo,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,2958,20,13606,13606,0.0,20.761,-1.573,12.914,0.0199,0.4,
noinfo,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,2958,20,13606,13606,0.25,20.779,2.018,13.925,0.0182,0.4,
noinfo,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,2958,20,13606,13606,0.5,21.428,5.609,15.461,-0.0441,0.4,
noinfo,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,2958,20,13606,13606,0.75,22.654,9.2,17.491,-0.167,0.4,
noinfo,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,2958,20,13606,13606,1.0,24.371,12.792,19.869,-0.3506,0.4,
noinfo,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,2958,20,13606,13606,0.0,20.761,-1.573,12.914,0.0199,0.5,
noinfo,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,2958,20,13606,13606,0.25,20.853,2.257,14.079,0.0111,0.5,
noinfo,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,2958,20,13606,13606,0.5,21.689,6.087,15.845,-0.0697,0.5,
noinfo,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,2958,20,13606,13606,0.75,23.188,9.918,18.153,-0.2227,0.5,
noinfo,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,2958,20,13606,13606,1.0,25.233,13.748,20.798,-0.4478,0.5,
noinfo,Lena,0,0,alaska,x25,stefan_cci,none,0.0,catboost,0,2958,20,13606,13606,0.0,20.761,-1.573,12.914,0.0199,2.3,
noinfo,Lena,0,0,alaska,x25,stefan_cci,none,0.0,catboost,0,2958,20,13606,13606,0.25,20.835,2.16,14.0,0.0129,2.3,
noinfo,Lena,0,0,alaska,x25,stefan_cci,none,0.0,catboost,0,2958,20,13606,13606,0.5,21.595,5.893,15.659,-0.0604,2.3,
noinfo,Lena,0,0,alaska,x25,stefan_cci,none,0.0,catboost,0,2958,20,13606,13606,0.75,22.973,9.626,17.799,-0.2001,2.3,
noinfo,Lena,0,0,alaska,x25,stefan_cci,none,0.0,catboost,0,2958,20,13606,13606,1.0,24.866,13.36,20.3,-0.4061,2.3,
noinfo,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost,0,2958,20,13606,13606,0.0,20.761,-1.573,12.914,0.0199,2.2,
noinfo,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost,0,2958,20,13606,13606,0.25,20.815,2.565,14.08,0.0148,2.2,
noinfo,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost,0,2958,20,13606,13606,0.5,21.715,6.704,15.95,-0.0723,2.2,
noinfo,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost,0,2958,20,13606,13606,0.75,23.364,10.843,18.425,-0.2413,2.2,
noinfo,Lena,0,1,alaska,x25,stefan_cci,none,0.0,catboost,0,2958,20,13606,13606,1.0,25.618,14.982,21.289,-0.4923,2.2,
noinfo,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost,0,2958,20,13606,13606,0.0,20.761,-1.573,12.914,0.0199,1.8,
noinfo,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost,0,2958,20,13606,13606,0.25,20.916,2.687,14.156,0.0051,1.8,
noinfo,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost,0,2958,20,13606,13606,0.5,21.961,6.947,16.136,-0.0967,1.8,
noinfo,Lena,0,2,alaska,x25,stefan_cci,none,0.0,catboost,0,2958,20,13606,13606,0.75,23.779,11.207,18.739,-0.2858,1.8,
