region,cond,split,method,seed,n_blocks,n,coverage,width_mean,interval_score,is_under,is_over,frac_inf,n_cal,Q
Canada,noinfo,0,anchor_ak,0,36,747,0.5528781793842035,40.395460774080355,162.09712830640638,76.90754002451432,44.79412750781172,0.0,3756.0,20.19773038704018
Canada,noinfo,0,anchor_iw,0,36,747,0.8447121820615796,67.55108488778407,110.59936168366151,21.707215751243815,21.341061044633637,0.0,3756.0,
Canada,covonly,0,raw,0,19,374,0.19786096256684493,11.255429866822379,389.78697189616065,57.0166908212432,321.514851208095,0.0,3756.0,
Canada,covonly,0,cqr_ak,0,19,374,0.4144385026737968,26.03228387317561,301.50189686496634,21.877319703435315,253.59229328835545,0.0,3756.0,7.388427003176616
Canada,covonly,0,cqr_iw,0,19,374,0.3502673796791444,22.598192651509645,319.48082637198837,28.306850374269754,268.57578334620894,0.0,3756.0,
Canada,covonly,0,anchor_ak,0,19,374,0.5721925133689839,40.39546077408035,191.0015314039669,78.60884823390437,71.99722239598222,0.0,3756.0,20.19773038704018
Canada,covonly,0,anchor_iw,0,19,374,0.8048128342245989,67.55108488778406,138.7591864136146,35.97421055667585,35.23389096915469,0.0,3756.0,
Canada,covonly,0,cqr_pseudo,0,19,374,0.5588235294117647,35.550835245450216,261.4411196198943,10.660446074708414,215.22983829973572,0.0,373.0,12.147702689313917
Canada,covonly,0,cqr_real,0,19,374,0.6951871657754011,57.826141041314,203.63813607551464,3.9783940124141894,141.83360102178642,0.0,373.0,23.285355587245817
Canada,covonly,0,anchor_pseudo,0,19,374,0.22994652406417113,15.645668081160238,315.8280689171678,165.81581435344236,134.3665864825652,0.0,373.0,7.822834040580119
Canada,covonly,0,anchor_real,0,19,374,0.8155080213903744,69.95163148268955,136.59825358927344,33.57742466932039,33.06919743726347,0.0,373.0,34.975815741344775
Canada,covonly,1,raw,0,20,393,0.22391857506361323,12.7119076919993,352.083965937857,54.893642670537155,284.47841557532047,0.0,3756.0,
Canada,covonly,1,cqr_ak,0,20,393,0.4529262086513995,27.488761698352533,269.66022095784,16.13333162462172,226.03812763486573,0.0,3756.0,7.388427003176616
Canada,covonly,1,cqr_iw,0,20,393,0.3944020356234097,24.054670476686567,286.18888262793064,23.176139836379598,238.9580723148645,0.0,3756.0,
Canada,covonly,1,anchor_ak,0,20,393,0.6590330788804071,40.395460774080355,141.17714822478823,32.06815116817413,68.71353628253374,0.0,3756.0,20.19773038704018
Canada,covonly,1,anchor_iw,0,20,393,0.8753180661577609,67.55108488778407,110.27969017663938,7.272315933512002,35.4562893553433,0.0,3756.0,
Canada,covonly,1,cqr_pseudo,0,20,393,0.6539440203562341,43.61447781735644,215.72162240342567,1.8433211305172712,170.263823455552,0.0,354.0,15.451285062678572
Canada,covonly,1,cqr_real,0,20,393,0.7811704834605598,69.86677982231842,169.58813115792142,0.0,99.72135133560303,0.0,354.0,28.57743606515956
Canada,covonly,1,anchor_pseudo,0,20,393,0.6768447837150128,43.42079868966624,134.0948510807743,27.00462742879451,63.66942496231353,0.0,354.0,21.71039934483312
Canada,covonly,1,anchor_real,0,20,393,0.9083969465648855,75.67197766687427,109.83032732143612,4.745416110883018,29.41293354367882,0.0,354.0,37.83598883343714
Canada,covonly,2,raw,0,12,385,0.1012987012987013,11.08391937907714,421.911597611373,94.30392162810593,316.52375660419,0.0,3756.0,
Canada,covonly,2,cqr_ak,0,12,385,0.2753246753246753,25.860773385430374,316.78630854578375,39.88104239576999,251.04449276458342,0.0,3756.0,7.388427003176616
Canada,covonly,2,cqr_iw,0,12,385,0.22857142857142856,22.426682163764404,339.0649160941529,50.887154981659094,265.7510789487294,0.0,3756.0,
Canada,covonly,2,anchor_ak,0,12,385,0.37662337662337664,40.39546077408035,231.2346965693871,124.12166687603695,66.71756891926977,0.0,3756.0,20.19773038704018
Canada,covonly,2,anchor_iw,0,12,385,0.7558441558441559,67.55108488778407,139.68916308764165,38.45533470122152,33.682743498636064,0.0,3756.0,
Canada,covonly,2,cqr_pseudo,0,12,385,0.35584415584415585,30.057107536701118,292.1178882041429,28.368915839148745,233.69186482829303,0.0,362.0,9.48659407881199
Canada,covonly,2,cqr_real,0,12,385,0.7116883116883117,58.818769318230736,198.59338388295956,3.690412849123671,136.08420171560516,0.0,362.0,23.867424969576803
Canada,covonly,2,anchor_pseudo,0,12,385,0.12987012987012986,15.64566808116024,394.6038726065352,257.2969627187701,121.66124180660492,0.0,362.0,7.822834040580119
Canada,covonly,2,anchor_real,0,12,385,0.638961038961039,58.62206312458826,157.4657095485491,56.83487736720037,42.00876905676047,0.0,362.0,29.31103156229412
Russia_W,noinfo,0,raw,0,18,28,0.17857142857142858,21.77359202486582,517.5094555529661,7.256334268197941,488.47952925990234,0.0,3756.0,
Russia_W,noinfo,0,cqr_ak,0,18,28,0.21428571428571427,36.55044603121905,415.31446490100865,1.1108946575365586,377.65312421225315,0.0,3756.0,7.388427003176616
