cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s
noinfo,Svalbard,0,0,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,116.163,-108.788,108.788,-10.0187,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,112.507,-105.687,105.687,-9.3359,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,112.61,-105.642,105.642,-9.3549,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,112.716,-105.596,105.596,-9.3744,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,112.826,-105.551,105.551,-9.3947,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,112.94,-105.505,105.505,-9.4156,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,112.507,-105.687,105.687,-9.3359,0.3
noinfo,Svalbard,0,2,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,113.272,-106.301,106.301,-9.477,0.3
noinfo,Svalbard,0,2,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,114.039,-106.914,106.914,-9.6193,0.3
noinfo,Svalbard,0,2,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,114.806,-107.528,107.528,-9.7627,0.3
noinfo,Svalbard,0,2,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,115.575,-108.141,108.141,-9.9073,0.3
noinfo,Svalbard,0,0,alaska,x25,cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,101.126,-94.078,94.078,-7.3506,0.4
noinfo,Svalbard,0,0,alaska,x25,cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,101.731,-94.513,94.513,-7.4507,0.4
noinfo,Svalbard,0,0,alaska,x25,cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,102.343,-94.948,94.948,-7.5528,0.4
noinfo,Svalbard,0,0,alaska,x25,cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,102.962,-95.382,95.382,-7.6566,0.4
noinfo,Svalbard,0,0,alaska,x25,cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,103.589,-95.817,95.817,-7.7623,0.4
noinfo,Svalbard,0,1,alaska,x25,cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,101.126,-94.078,94.078,-7.3506,0.4
