cond,target,dset,xset,anchor,pseudo,r,resid,iw,lam,rmse,rmse_split_sd,rmse_ens,bias,n,n_blocks,n_split,n_seed,fit_s,regime
covonly,Russia_W,alaska,x25,stefan,const_t,10.0,catboost_lo,0,0.75,40.74822222222222,6.709583993838246,40.744849138156674,-30.65788888888889,12,8,3,3,1.1555555555555557,main
covonly,Russia_W,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1.0,41.17066666666667,6.720772186123983,41.164896584734485,-31.13344444444444,12,8,3,3,1.1555555555555557,main
covonly,Russia_W,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.0,39.727666666666664,6.714296264935985,39.72770195042759,-29.231666666666666,12,8,3,3,1.1888888888888889,main
covonly,Russia_W,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.25,38.815,6.5432238825962346,38.81474915011364,-28.025777777777776,12,8,3,3,1.1888888888888889,main
covonly,Russia_W,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.5,37.934555555555555,6.387752737625106,37.933744658671735,-26.819666666666667,12,8,3,3,1.1888888888888889,main
covonly,Russia_W,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.75,37.08877777777778,6.250607369006748,37.086802410034956,-25.613666666666663,12,8,3,3,1.1888888888888889,main
covonly,Russia_W,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1.0,36.279888888888884,6.134501938791532,36.27614664435202,-24.407777777777778,12,8,3,3,1.1888888888888889,main
covonly,Russia_W,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.0,39.727666666666664,6.714296264935985,39.72770195042759,-29.231666666666666,12,8,3,3,1.2222222222222223,main
covonly,Russia_W,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.25,36.15822222222222,6.488875046598631,36.15754425767824,-23.906333333333333,12,8,3,3,1.2222222222222223,main
covonly,Russia_W,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.5,33.34977777777778,5.9995981933360785,33.346866196036515,-18.58111111111111,12,8,3,3,1.2222222222222223,main
covonly,Russia_W,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.75,31.51266666666667,5.115786449804176,31.505754602768405,-13.255666666666665,12,8,3,3,1.2222222222222223,main
covonly,Russia_W,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1.0,30.797777777777778,3.8414445537140387,30.785501880398996,-7.9302222222222225,12,8,3,3,1.2222222222222223,main
covonly,Russia_W,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.0,39.727666666666664,6.714296264935985,39.72770195042759,-29.231666666666666,12,8,3,3,1.2222222222222223,main
covonly,Russia_W,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.25,38.51488888888889,6.497741986715532,38.51447507196914,-27.65988888888889,12,8,3,3,1.2222222222222223,main
